root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Sporting Kansas City,Sporting_Kansas_City,r0s1fyyxaswujpkrv0yupt78,S. Afrifa,Forward,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Sporting Kansas City,Sporting_Kansas_City,2d5q8emajavaqvnofdqrccfoq,W. Agada,Forward,23,,5.0,,,1.0,3.0,,,,2.0,,1.0,,12.0,4.0,4.0,2.0,,3.0,,1.0,2.0,4.0,4.0,2.0,19.0,,,4.0,4.0,2.0,10.0,,,3.0,6.0,,2.0,1.0,,,,2.0,1.0,1.0,3.0,0.0,,1.0,,,,1.0,,,,,1.0,,2.0,,,,,,,,2.0,,0.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Sporting Kansas City,Sporting_Kansas_City,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Sporting Kansas City,Sporting_Kansas_City,7fow2xwajxenikljzfaixqkbu,J. Davis,Midfielder,17,13.0,26.0,6.0,9.0,2.0,33.0,6.0,57.0,6.0,,8.0,21.0,9.0,195.0,,128.0,3.0,3.0,13.0,4.0,3.0,55.0,107.0,126.0,2.0,237.0,22.0,24.0,52.0,105.0,101.0,10.0,6.0,10.0,23.0,1.0,1.0,6.0,47.0,21.0,8.0,16.0,12.0,,3.0,14.0,0.0,1.0,,6.0,,,,,,,,5.0,,2.0,,1.0,,1.0,,,,,2.0,,,5.0,,3.0,5.0,,1.0,,1.0,,,,,,,,,2.0,2.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Sporting Kansas City,Sporting_Kansas_City,9qhpi9y9iujvkbocafhgrj04q,C. Duke,Midfielder,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Sporting Kansas City,Sporting_Kansas_City,16dmszlgoxqwzncidglrv9j9x,R. Espinoza,Midfielder,15,11.0,18.0,2.0,3.0,7.0,19.0,1.0,9.0,2.0,,1.0,3.0,1.0,68.0,,47.0,3.0,,9.0,,3.0,22.0,35.0,47.0,2.0,92.0,,1.0,26.0,35.0,32.0,10.0,2.0,6.0,15.0,,1.0,3.0,17.0,12.0,1.0,11.0,8.0,,3.0,10.0,0.0,,,,,,,,,1.0,,4.0,,5.0,1.0,3.0,3.0,2.0,2.0,,,,,,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Sporting Kansas City,Sporting_Kansas_City,bhhdcubw5vyxzf0lc1fcfftka,D. Flores,Midfielder,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Sporting Kansas City,Sporting_Kansas_City,dvmrpyskb14jzf3kiii5tazth,Andreu Fontàs,Defender,3,16.0,8.0,7.0,4.0,73.0,22.0,9.0,136.0,7.0,,6.0,20.0,,264.0,1.0,240.0,3.0,3.0,1.0,4.0,3.0,38.0,218.0,237.0,1.0,270.0,1.0,12.0,82.0,215.0,199.0,10.0,1.0,4.0,5.0,3.0,2.0,19.0,117.0,22.0,7.0,13.0,5.0,,3.0,3.0,0.0,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,4.0,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Sporting Kansas City,Sporting_Kansas_City,97v4i8vhlqwj93tth2fknmq51,F. Gutiérrez,Midfielder,13,10.0,22.0,5.0,3.0,19.0,21.0,4.0,51.0,5.0,,3.0,9.0,5.0,130.0,1.0,101.0,2.0,3.0,12.0,3.0,3.0,38.0,88.0,98.0,2.0,178.0,2.0,23.0,37.0,85.0,79.0,10.0,,8.0,20.0,3.0,,9.0,21.0,13.0,1.0,11.0,10.0,,3.0,12.0,0.0,2.0,,,,,,,,1.0,,3.0,,2.0,2.0,,1.0,4.0,,,,1.0,,,,1.0,,3.0,2.0,,1.0,1.0,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Sporting Kansas City,Sporting_Kansas_City,9lub99mn6k1lx7gzda946y4fd,F. Hernández,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
