root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,Greenville Triumph SC,Greenville_Triumph_SC,9v51ylpewuduxluho164vbd3o,K. Porcoro,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Greenville Triumph SC,Greenville_Triumph_SC,dd2u6cbf15lfoynnufvlspbf8,G. Rankenburg,Goalkeeper,1,,11.0,,86.0,105.0,,,62.0,,5.0,,,10.0,50.0,27.0,,450.0,,,,,5.0,19.0,1.0,,42.0,,1.0,36.0,,,,150.0,7.0,,19.0,,5.0,,5.0,18.0,,4.0,,1.0,,,4.0,5.0,1.0,12.0,,10.0,,2.0,76.0,,1.0,,1.0,43.0,,1.0,,,,1.0,81.0,0.0,,,,,,30.0,55.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,6.0,,1.0,2.0,6.0,12.0,3.0,,1.0,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Greenville Triumph SC,Greenville_Triumph_SC,5mhrnu76n8g9cbeeprd9ttses,R. Robles,Midfielder,0,2.0,,14.0,26.0,36.0,1.0,,35.0,,2.0,1.0,,10.0,25.0,9.0,1.0,150.0,2.0,4.0,,1.0,20.0,20.0,18.0,6.0,7.0,,8.0,10.0,1.0,11.0,,59.0,2.0,,10.0,1.0,3.0,3.0,2.0,2.0,,,4.0,5.0,,,1.0,3.0,7.0,8.0,1.0,1.0,5.0,1.0,25.0,,1.0,1.0,3.0,2.0,10.0,4.0,4.0,10.0,,2.0,6.0,0.0,,1.0,1.0,4.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Greenville Triumph SC,Greenville_Triumph_SC,7sbjlnagdpfp5o1kf210odxey,Z. Scarlett,Forward,17,12.0,1.0,29.0,65.0,88.0,3.0,6.0,88.0,4.0,3.0,2.0,3.0,10.0,65.0,27.0,,286.0,3.0,12.0,1.0,3.0,57.0,51.0,41.0,13.0,18.0,2.0,21.0,13.0,,22.0,2.0,150.0,6.0,1.0,23.0,1.0,6.0,7.0,3.0,2.0,3.0,,4.0,7.0,6.0,,2.0,6.0,19.0,23.0,2.0,,3.0,1.0,65.0,3.0,1.0,5.0,7.0,8.0,17.0,12.0,4.0,30.0,,2.0,11.0,0.0,,,,4.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Greenville Triumph SC,Greenville_Triumph_SC,5m1mcza6ij4cu2s28ez56h0d0,Mohamed Seye,Forward,11,,,2.0,2.0,2.0,1.0,,2.0,,,,,10.0,2.0,1.0,,3.0,,,,,1.0,,3.0,,1.0,,,,,2.0,,3.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,2.0,,,,1.0,,2.0,1.0,2.0,,,,1.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Greenville Triumph SC,Greenville_Triumph_SC,47qjwuunr527xutfx0rqc6lm,N. Shultz,Defender,22,6.0,5.0,17.0,201.0,232.0,,4.0,224.0,10.0,3.0,,1.0,10.0,194.0,8.0,2.0,459.0,3.0,12.0,3.0,1.0,89.0,47.0,31.0,2.0,93.0,3.0,20.0,70.0,,10.0,7.0,337.0,13.0,3.0,31.0,5.0,6.0,3.0,6.0,11.0,32.0,2.0,2.0,6.0,4.0,,3.0,6.0,21.0,22.0,4.0,7.0,1.0,21.0,194.0,1.0,,5.0,9.0,25.0,5.0,14.0,3.0,61.0,,1.0,113.0,0.0,,,,1.0,,,,5.0,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Greenville Triumph SC,Greenville_Triumph_SC,d2zumuakpskcx789pzzcsu978,J. Smith,Defender,4,19.0,26.0,26.0,367.0,459.0,1.0,7.0,445.0,9.0,8.0,1.0,,10.0,356.0,101.0,6.0,672.0,6.0,22.0,4.0,1.0,140.0,112.0,56.0,1.0,210.0,3.0,37.0,121.0,,15.0,6.0,575.0,19.0,2.0,92.0,8.0,8.0,13.0,7.0,55.0,5.0,15.0,,9.0,7.0,1.0,6.0,8.0,41.0,80.0,1.0,64.0,,29.0,303.0,,2.0,11.0,19.0,31.0,4.0,30.0,3.0,27.0,,7.0,227.0,1.0,1.0,,,5.0,,2.0,2.0,4.0,3.0,,,,5.0,,2.0,,,2.0,,1.0,1.0,,1.0,2.0,0.0,7.0,4.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Greenville Triumph SC,Greenville_Triumph_SC,8jnmj4fxii9xo32vvgjmioafp,S. Velásquez,Forward,10,14.0,,24.0,156.0,171.0,1.0,7.0,165.0,3.0,4.0,8.0,,10.0,150.0,43.0,1.0,335.0,,15.0,,3.0,118.0,34.0,27.0,2.0,39.0,1.0,10.0,49.0,,11.0,2.0,226.0,1.0,4.0,15.0,5.0,5.0,4.0,4.0,5.0,1.0,,,1.0,,1.0,3.0,5.0,16.0,21.0,3.0,7.0,6.0,,149.0,8.0,1.0,2.0,1.0,10.0,9.0,3.0,4.0,40.0,1.0,2.0,46.0,1.0,,,,11.0,2.0,,,1.0,3.0,,5.0,15.0,4.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Greenville Triumph SC,Greenville_Triumph_SC,7ryen5rxs6y6uk93saq7vyd7u,D. Wu,Defender,2,3.0,2.0,9.0,155.0,179.0,4.0,,174.0,4.0,1.0,,,10.0,150.0,59.0,,227.0,,4.0,,,55.0,26.0,27.0,1.0,56.0,2.0,18.0,53.0,,10.0,2.0,207.0,8.0,1.0,24.0,1.0,7.0,1.0,3.0,6.0,,2.0,,3.0,,,1.0,7.0,17.0,16.0,1.0,10.0,,14.0,145.0,,,5.0,13.0,10.0,5.0,18.0,2.0,11.0,,,100.0,0.0,,1.0,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Greenville Triumph SC,Greenville_Triumph_SC,61cyx4y7cwhqa0w489q1uvg9g,B. Zakowski,Midfielder,7,26.0,3.0,17.0,66.0,108.0,5.0,6.0,103.0,2.0,3.0,2.0,2.0,10.0,62.0,21.0,5.0,337.0,3.0,9.0,,,50.0,69.0,32.0,6.0,28.0,,36.0,22.0,1.0,13.0,2.0,183.0,7.0,6.0,42.0,11.0,8.0,5.0,3.0,6.0,1.0,,1.0,5.0,4.0,,3.0,8.0,19.0,41.0,2.0,3.0,1.0,1.0,63.0,8.0,,5.0,10.0,18.0,8.0,15.0,2.0,37.0,,1.0,24.0,0.0,,,,14.0,,,,1.0,,,3.0,5.0,5.0,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
