liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Belize Under 17,ksefr4gqvi2jp3u6g0anxkpg,D. Baptist,Forward,20,13.0,1.0,,1.0,,,,7.0,1.0,4.0,,17.0,,1.0,2.0,116.0,8.0,8.0,2.0,3.0,3.0,,,3.0,2.0,12.0,2.0,15.0,2.0,2.0,5.0,11.0,1.0,4.0,2.0,1.0,10.0,12.0,40.0,3.0,8.0,4.0,2.0,16.0,13.0,0.0,1.0,,,,1.0,2.0,9.0,6.0,1.0,,,1.0,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,3.0,1.0,3.0,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Belize Under 17,bf0n56it0umsfewxjc13fmz2s,O. Carranza,Forward,19,14.0,3.0,,,,,,3.0,2.0,3.0,2.0,8.0,,4.0,,52.0,2.0,4.0,1.0,7.0,2.0,1.0,,3.0,,5.0,,7.0,,3.0,8.0,11.0,2.0,2.0,1.0,1.0,10.0,5.0,21.0,2.0,6.0,1.0,1.0,8.0,5.0,0.0,,2.0,,,,3.0,4.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Belize Under 17,81tjb0daumkoslgyc2ibg49p0,D. Cartagena,Midfielder,5,26.0,3.0,,11.0,1.0,32.0,17.0,13.0,,18.0,5.0,79.0,4.0,8.0,6.0,305.0,33.0,11.0,4.0,14.0,4.0,3.0,7.0,27.0,4.0,49.0,,47.0,,12.0,14.0,25.0,3.0,7.0,2.0,14.0,10.0,60.0,174.0,4.0,12.0,42.0,4.0,78.0,61.0,0.0,3.0,1.0,,,2.0,1.0,9.0,29.0,5.0,,2.0,1.0,,2.0,,,,,,,,,12.0,,,,,,,2.0,,,1.0,,,2.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,
Concacaf_Concacaf_U17,2025,Belize Under 17,3uafgm3rkmcynv83ltujyjspg,J. Dussan,Midfielder,21,2.0,,,1.0,,,,3.0,2.0,3.0,,16.0,,1.0,1.0,33.0,9.0,1.0,,1.0,2.0,1.0,2.0,3.0,,13.0,1.0,6.0,1.0,2.0,1.0,2.0,1.0,,,2.0,10.0,13.0,25.0,2.0,1.0,2.0,,16.0,13.0,0.0,,,1.0,1.0,1.0,,5.0,5.0,,,,6.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Belize Under 17,40yayefq290lts2q8tww31lhw,L. Gallego,Goalkeeper,12,2.0,,,1.0,,,,6.0,,8.0,,16.0,1.0,,7.0,66.0,7.0,1.0,,,1.0,,2.0,4.0,1.0,7.0,,9.0,,1.0,1.0,1.0,,1.0,1.0,9.0,10.0,1.0,30.0,1.0,1.0,10.0,,1.0,8.0,0.0,,,,,,1.0,,1.0,1.0,,,2.0,,,,,1.0,,,,1.0,12.0,1.0,,4.0,2.0,3.0,10.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Belize Under 17,9zvkblg31gcijw11tva2xirro,C. Glenn,Defender,4,30.0,,,29.0,2.0,,,23.0,,33.0,3.0,128.0,13.0,9.0,24.0,360.0,79.0,10.0,8.0,9.0,4.0,2.0,10.0,41.0,4.0,81.0,3.0,42.0,1.0,9.0,15.0,19.0,6.0,3.0,,20.0,10.0,88.0,196.0,4.0,15.0,58.0,8.0,118.0,95.0,0.0,,5.0,,,5.0,11.0,6.0,16.0,3.0,1.0,,23.0,,3.0,,3.0,6.0,,,,,,14.0,,,,,,,7.0,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Belize Under 17,c7zxhuln1ttgz6sjai6sa9dec,M. Guerra,Forward,14,30.0,2.0,,9.0,2.0,18.0,9.0,18.0,,22.0,4.0,62.0,3.0,15.0,6.0,299.0,20.0,6.0,5.0,20.0,4.0,6.0,5.0,1.0,4.0,37.0,,44.0,,16.0,21.0,26.0,11.0,4.0,1.0,15.0,10.0,39.0,140.0,4.0,9.0,32.0,5.0,61.0,40.0,0.0,3.0,3.0,,,3.0,4.0,8.0,20.0,3.0,,1.0,21.0,1.0,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,2.0,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Belize Under 17,aroexu6xfqdp1nip7s71c07is,J. Gutierrez,Forward,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Belize Under 17,8gzkb0dklufq07u51zjz25u6s,J. Herrera,Forward,9,37.0,5.0,,1.0,,,,6.0,,5.0,1.0,31.0,2.0,2.0,2.0,290.0,8.0,17.0,7.0,12.0,4.0,1.0,2.0,7.0,4.0,23.0,5.0,29.0,3.0,3.0,14.0,29.0,1.0,9.0,2.0,5.0,10.0,24.0,77.0,4.0,23.0,4.0,7.0,29.0,26.0,0.0,5.0,6.0,2.0,2.0,1.0,8.0,10.0,18.0,4.0,1.0,,10.0,,6.0,,4.0,2.0,,,,,,3.0,,,,,,,,,,,1.0,2.0,3.0,,3.0,1.0,1.0,,,,,1.0,,,3.0,1.0,,1.0,1.0,0.0,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,
Concacaf_Concacaf_U17,2025,Belize Under 17,e7aq8wyx9y4kk52031amhh0k4,J. Joseph,Midfielder,6,20.0,2.0,,4.0,,,,7.0,2.0,7.0,2.0,31.0,1.0,6.0,4.0,110.0,15.0,10.0,2.0,9.0,3.0,,,5.0,1.0,21.0,1.0,11.0,1.0,3.0,9.0,19.0,4.0,3.0,1.0,5.0,10.0,24.0,59.0,3.0,11.0,13.0,2.0,30.0,24.0,0.0,1.0,1.0,,,2.0,1.0,4.0,10.0,3.0,1.0,,9.0,,,,,,,,,,,3.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
