liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,San Diego Loyal SC,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,Midfielder,50,1.0,137.0,4.0,44.0,8.0,1.0,,,14.0,,1.0,29.0,,2.0,,,1.0,21.0,,12.0,2.0,,18.0,1.0,44.0,,5.0,12.0,6.0,2.0,1.0,6.0,24.0,,18.0,5.0,62.0,4.0,12.0,1.0,,2.0,1.0,20.0,1.0,,1.0,1.0,,2.0,,,12.0,10.0,3.0,,,7.0,,,2.0,18.0,62.0,,9.0,,5.0,,,,1.0,6.0,,90.0,6.0,,44.0,2.0,1.0,1.0,4.0,11.0,1.0,2.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,6hq9a0pz5ybc67wdttd54xvbp,A. Guido,Midfielder,10,4.0,1786.0,9.0,598.0,90.0,18.0,2.0,,242.0,3.0,30.0,302.0,1.0,40.0,24.0,8.0,24.0,219.0,15.0,194.0,1.0,1.0,162.0,12.0,622.0,2.0,134.0,175.0,30.0,,30.0,46.0,379.0,28.0,196.0,9.0,743.0,104.0,116.0,21.0,31.0,11.0,11.0,252.0,6.0,21.0,27.0,2.0,4.0,1.0,55.0,20.0,122.0,10.0,26.0,1.0,1.0,29.0,3.0,30.0,48.0,186.0,784.0,19.0,108.0,2.0,21.0,9.0,11.0,4.0,12.0,44.0,3.0,1153.0,30.0,,582.0,12.0,39.0,13.0,16.0,194.0,26.0,6.0,1.0,0.0,0.0,1.0,,,,,,4.0,,5.0,30.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,1g0ua5fsmrvwn6pd4ubu28kyc,I. Gutierrez,Midfielder,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,Defender,0,2.0,1279.0,1.0,867.0,27.0,20.0,,1.0,98.0,,19.0,171.0,2.0,15.0,70.0,4.0,18.0,495.0,9.0,59.0,1.0,1.0,151.0,2.0,937.0,3.0,51.0,375.0,15.0,,16.0,63.0,435.0,6.0,115.0,1.0,1041.0,32.0,88.0,14.0,53.0,5.0,11.0,505.0,1.0,4.0,19.0,,6.0,1.0,9.0,20.0,82.0,10.0,17.0,,,7.0,,9.0,39.0,107.0,1088.0,52.0,47.0,12.0,3.0,3.0,22.0,3.0,2.0,2.0,1.0,1306.0,15.0,,893.0,50.0,17.0,3.0,1.0,103.0,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,1yjidngs1btk8r0826ymdht2i,M. Hackworth,Midfielder,2,,178.0,,47.0,11.0,9.0,,,29.0,1.0,2.0,37.0,,2.0,2.0,,2.0,17.0,1.0,18.0,,,17.0,,49.0,,9.0,5.0,18.0,,1.0,4.0,28.0,1.0,19.0,17.0,65.0,7.0,13.0,1.0,3.0,1.0,1.0,23.0,2.0,3.0,2.0,,,,6.0,2.0,9.0,10.0,2.0,,,4.0,1.0,6.0,11.0,20.0,66.0,2.0,20.0,1.0,,2.0,3.0,2.0,4.0,9.0,,115.0,18.0,,48.0,9.0,2.0,1.0,5.0,25.0,3.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,dhjr58r7ml7lp5nl01dz1j6s4,J. Kasanzu,Defender,16,,576.0,2.0,289.0,23.0,11.0,,,61.0,,15.0,102.0,,3.0,31.0,2.0,8.0,172.0,5.0,35.0,1.0,3.0,84.0,,320.0,1.0,27.0,63.0,13.0,1.0,12.0,39.0,115.0,5.0,144.0,6.0,392.0,12.0,45.0,7.0,27.0,3.0,3.0,205.0,2.0,,9.0,,3.0,1.0,,11.0,38.0,10.0,8.0,,,4.0,,,26.0,57.0,404.0,17.0,34.0,3.0,2.0,,13.0,,,6.0,1.0,498.0,13.0,,309.0,18.0,8.0,5.0,1.0,25.0,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,f21web74a70mly9i28jpa1yvp,C. Martin,Midfielder,17,4.0,2530.0,3.0,1623.0,92.0,15.0,2.0,,224.0,1.0,21.0,274.0,5.0,34.0,106.0,9.0,39.0,435.0,29.0,188.0,1.0,,205.0,6.0,1729.0,4.0,117.0,586.0,34.0,1.0,40.0,62.0,744.0,31.0,609.0,7.0,1842.0,96.0,143.0,27.0,65.0,17.0,17.0,988.0,5.0,29.0,42.0,1.0,6.0,1.0,19.0,32.0,212.0,10.0,28.0,,,21.0,,19.0,36.0,159.0,1934.0,24.0,107.0,5.0,9.0,3.0,17.0,3.0,9.0,26.0,3.0,2253.0,34.0,,1640.0,18.0,48.0,7.0,15.0,304.0,14.0,5.0,1.0,0.0,0.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,bmksla3jbr2ckq9mp20s1t979,E. Martin,Defender,3,1.0,1445.0,1.0,646.0,46.0,19.0,1.0,,141.0,,7.0,166.0,4.0,34.0,56.0,2.0,22.0,339.0,8.0,115.0,,5.0,120.0,3.0,702.0,1.0,76.0,186.0,20.0,,20.0,42.0,292.0,19.0,190.0,2.0,791.0,69.0,78.0,18.0,43.0,14.0,6.0,413.0,2.0,4.0,23.0,1.0,5.0,,7.0,24.0,79.0,10.0,22.0,,,5.0,,7.0,26.0,84.0,822.0,32.0,65.0,10.0,4.0,3.0,13.0,3.0,1.0,20.0,1.0,1101.0,20.0,,674.0,57.0,25.0,9.0,8.0,107.0,10.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,cbbip5xc4xfipnk6aal6cfywa,N. Moon,Midfielder,20,2.0,1469.0,7.0,317.0,93.0,9.0,2.0,,219.0,2.0,21.0,264.0,3.0,37.0,16.0,1.0,21.0,136.0,13.0,189.0,1.0,9.0,119.0,5.0,333.0,1.0,117.0,85.0,19.0,1.0,21.0,19.0,221.0,18.0,110.0,4.0,446.0,96.0,100.0,15.0,31.0,9.0,13.0,119.0,9.0,15.0,22.0,10.0,,1.0,19.0,12.0,79.0,10.0,26.0,,,56.0,1.0,19.0,30.0,107.0,452.0,8.0,102.0,1.0,12.0,7.0,8.0,7.0,16.0,63.0,1.0,859.0,19.0,3.0,328.0,78.0,31.0,3.0,42.0,121.0,28.0,2.0,0.0,1.0,0.0,,,,,,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,Forward,11,3.0,1949.0,17.0,515.0,98.0,18.0,1.0,1.0,206.0,5.0,8.0,258.0,2.0,36.0,21.0,2.0,23.0,128.0,15.0,180.0,8.0,,95.0,13.0,536.0,,90.0,136.0,35.0,3.0,26.0,15.0,340.0,12.0,165.0,12.0,610.0,82.0,80.0,23.0,20.0,16.0,6.0,205.0,3.0,23.0,24.0,6.0,,8.0,27.0,4.0,87.0,10.0,36.0,,2.0,88.0,4.0,10.0,26.0,102.0,631.0,5.0,116.0,2.0,30.0,9.0,6.0,2.0,13.0,67.0,1.0,1002.0,35.0,1.0,516.0,10.0,18.0,22.0,38.0,202.0,28.0,13.0,3.0,5.0,2.0,4.0,,,,,,,2.0,6.0,25.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,3gy4zhtyu078gw79usl5blfjd,E. Mushagalusa,Forward,77,2.0,1163.0,8.0,167.0,82.0,19.0,2.0,,172.0,1.0,11.0,201.0,1.0,22.0,8.0,1.0,14.0,71.0,6.0,142.0,2.0,,75.0,11.0,175.0,2.0,71.0,74.0,20.0,1.0,24.0,10.0,136.0,11.0,21.0,8.0,245.0,60.0,65.0,12.0,12.0,9.0,5.0,46.0,9.0,11.0,17.0,8.0,,2.0,24.0,8.0,62.0,10.0,20.0,,1.0,46.0,1.0,24.0,30.0,87.0,250.0,2.0,101.0,,19.0,7.0,2.0,7.0,13.0,56.0,3.0,515.0,20.0,13.0,170.0,5.0,16.0,8.0,39.0,84.0,22.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,Forward,14,3.0,2243.0,32.0,421.0,127.0,25.0,4.0,3.0,297.0,2.0,24.0,385.0,2.0,32.0,38.0,4.0,27.0,214.0,10.0,248.0,6.0,2.0,191.0,20.0,459.0,4.0,145.0,71.0,31.0,2.0,29.0,30.0,304.0,23.0,195.0,7.0,649.0,121.0,161.0,24.0,43.0,20.0,18.0,168.0,15.0,22.0,29.0,13.0,6.0,10.0,44.0,22.0,116.0,10.0,53.0,1.0,2.0,101.0,2.0,44.0,49.0,192.0,650.0,23.0,152.0,1.0,52.0,13.0,9.0,13.0,31.0,81.0,2.0,1206.0,31.0,3.0,458.0,49.0,41.0,8.0,55.0,170.0,48.0,8.0,6.0,4.0,2.0,5.0,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_Championship,2023,San Diego Loyal SC,777irocsl9y6fja05sevniy95,C. Riley,Defender,13,,2052.0,7.0,940.0,76.0,24.0,2.0,,220.0,2.0,29.0,302.0,4.0,30.0,62.0,9.0,27.0,589.0,16.0,167.0,,14.0,227.0,6.0,1002.0,5.0,120.0,139.0,32.0,,33.0,85.0,478.0,25.0,367.0,12.0,1205.0,91.0,142.0,20.0,70.0,11.0,18.0,527.0,1.0,14.0,30.0,3.0,3.0,,17.0,14.0,118.0,10.0,28.0,,1.0,20.0,1.0,17.0,53.0,174.0,1229.0,53.0,100.0,6.0,13.0,3.0,29.0,3.0,7.0,15.0,3.0,1644.0,32.0,4.0,981.0,127.0,43.0,6.0,8.0,134.0,18.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,arrnspfznjcs9fmng4finp87p,Koke Vegas,Goalkeeper,1,,2910.0,,1003.0,2.0,1.0,,,16.0,,3.0,232.0,5.0,9.0,227.0,,39.0,502.0,,12.0,,,221.0,,1230.0,8.0,13.0,368.0,32.0,,,199.0,91.0,1.0,581.0,,1093.0,10.0,22.0,32.0,71.0,,,1139.0,,1.0,42.0,,15.0,,,,237.0,10.0,2.0,,,,,,4.0,150.0,1451.0,32.0,3.0,,,,50.0,,,,3.0,1751.0,32.0,,935.0,,1.0,,,,,,,,0.0,,,,,,,,,,,,,372.0,260.0,,,,,,15.0,29.0,39.0,,15.0,77.0,48.0,5.0,,18.0,,,3.0,,,,,1.0
USA_USL_Championship,2023,San Diego Loyal SC,8n9ex8pw5zgcjtuuet6pji8h6,S. Sagal,Midfielder,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,a4xgiqorn3tevj8oamd1kcp62,A. Solorio,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,San Diego Loyal SC,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,Defender,5,1.0,2591.0,5.0,1542.0,36.0,30.0,2.0,,146.0,3.0,44.0,217.0,4.0,9.0,108.0,7.0,37.0,547.0,10.0,72.0,,1.0,204.0,6.0,1650.0,5.0,80.0,569.0,32.0,,27.0,106.0,399.0,8.0,686.0,2.0,1812.0,36.0,98.0,30.0,82.0,3.0,15.0,1252.0,2.0,5.0,41.0,,15.0,,1.0,21.0,129.0,10.0,7.0,1.0,,23.0,1.0,1.0,74.0,123.0,1854.0,78.0,66.0,31.0,11.0,1.0,43.0,1.0,2.0,4.0,4.0,2101.0,32.0,,1610.0,5.0,23.0,5.0,,52.0,4.0,1.0,,,0.0,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
