liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,CF Monterrey,3xhxdg5j5a2xri7n7ox0aoctl,J. Gónzalez,Midfielder,25,,1034.0,,,2.0,1.0,354.0,,42.0,1.0,152.0,8.0,15.0,8.0,4.0,1.0,5.0,83.0,161.0,25.0,39.0,366.0,4.0,17.0,6.0,288.0,13.0,4.0,54.0,99.0,7.0,31.0,,52.0,13.0,15.0,23.0,514.0,,13.0,10.0,1.0,94.0,116.0,1.0,10.0,52.0,,,24.0,1.0,15.0,6.0,7.0,105.0,23.0,14.0,,13.0,,,,48.0,109.0,301.0,312.0,11.0,3.0,,,15.0,53.0,10.0,18.0,46.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,14.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,4ar9qv2f1k3ehvm0377r13gbu,Á. Grijalva,Defender,18,,90.0,3.0,,,,41.0,,4.0,,10.0,2.0,8.0,1.0,,,3.0,9.0,24.0,3.0,1.0,43.0,,1.0,,30.0,1.0,,9.0,2.0,,7.0,,2.0,1.0,3.0,2.0,55.0,,1.0,,1.0,4.0,19.0,,10.0,4.0,,,4.0,,,1.0,,8.0,3.0,1.0,,1.0,,,,1.0,18.0,32.0,34.0,4.0,,,,2.0,4.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,5zuetzoqduux3tt31yu74lsr9,É. Gutiérrez,Defender,6,7.0,286.0,25.0,1.0,,1.0,86.0,3.0,19.0,2.0,37.0,3.0,6.0,1.0,,,8.0,49.0,37.0,6.0,11.0,89.0,,9.0,1.0,67.0,2.0,,17.0,2.0,2.0,19.0,1.0,12.0,3.0,7.0,5.0,180.0,,4.0,5.0,1.0,31.0,36.0,3.0,10.0,20.0,,,5.0,2.0,8.0,6.0,1.0,45.0,7.0,2.0,7.0,4.0,,,,17.0,32.0,71.0,72.0,14.0,1.0,,,3.0,25.0,3.0,2.0,14.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,5zpifeodjjnl4z070la091wph,A. Hurtado,Midfielder,18,8.0,1258.0,4.0,4.0,13.0,,376.0,13.0,74.0,5.0,227.0,2.0,9.0,13.0,10.0,1.0,19.0,194.0,79.0,14.0,75.0,385.0,5.0,20.0,25.0,290.0,10.0,15.0,84.0,116.0,20.0,77.0,6.0,64.0,15.0,24.0,15.0,632.0,,19.0,10.0,,144.0,110.0,53.0,10.0,73.0,5.0,1.0,11.0,5.0,30.0,5.0,20.0,168.0,1.0,11.0,8.0,19.0,,2.0,2.0,76.0,85.0,292.0,301.0,24.0,3.0,2.0,1.0,12.0,95.0,2.0,4.0,68.0,,12.0,2.0,1.0,3.0,,1.0,2.0,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,56.0,6.0,,,1.0,1.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,aa5kj45eisniowqbhczo0tiei,Daniel Lahud,Forward,0,,18.0,,1.0,,,4.0,,,,3.0,,,,,,,1.0,,,1.0,4.0,,,,3.0,,1.0,1.0,2.0,1.0,1.0,,,,,,5.0,,1.0,,,,2.0,1.0,10.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,3.0,3.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,25tiud9keevxb6chlx4y4m5pm,J. Machado,Forward,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,4ja8rwp6x8ddabb6dsewgn45x,G. Madrigal,Forward,19,1.0,821.0,,8.0,9.0,,130.0,2.0,37.0,,63.0,,,1.0,10.0,1.0,48.0,81.0,32.0,3.0,49.0,144.0,3.0,16.0,1.0,95.0,10.0,21.0,49.0,37.0,6.0,41.0,4.0,12.0,8.0,8.0,9.0,257.0,,16.0,3.0,3.0,37.0,39.0,46.0,10.0,55.0,11.0,,,,9.0,44.0,5.0,129.0,17.0,11.0,1.0,16.0,,3.0,,26.0,31.0,83.0,95.0,92.0,1.0,,,2.0,74.0,1.0,3.0,11.0,,2.0,3.0,2.0,1.0,,,,,2.0,,,,,,3.0,1.0,,,,,,,,,,,,,1.0,0.0,10.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,avklyjdqb9280ejj78gwtsb85,S. Medina,Defender,33,18.0,1390.0,124.0,,,5.0,449.0,2.0,56.0,4.0,216.0,12.0,28.0,9.0,6.0,1.0,26.0,193.0,141.0,34.0,75.0,456.0,2.0,31.0,14.0,318.0,13.0,8.0,103.0,24.0,11.0,85.0,2.0,70.0,17.0,21.0,36.0,830.0,,17.0,19.0,5.0,130.0,183.0,19.0,10.0,89.0,2.0,,35.0,4.0,16.0,25.0,14.0,181.0,23.0,14.0,18.0,17.0,,,,66.0,193.0,346.0,353.0,51.0,6.0,,1.0,25.0,92.0,9.0,22.0,64.0,20.0,1.0,2.0,1.0,5.0,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,2.0,0.0,27.0,2.0,,,2.0,0.0,,,,,,,1.0,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,ecc0z4kvkeg894k4zbnc6pmmt,J. Molina,Midfielder,21,,558.0,1.0,6.0,,3.0,168.0,1.0,12.0,,42.0,7.0,15.0,4.0,,,11.0,42.0,103.0,4.0,19.0,179.0,2.0,10.0,,127.0,7.0,,34.0,38.0,2.0,23.0,,15.0,6.0,7.0,11.0,239.0,,12.0,5.0,3.0,22.0,57.0,2.0,10.0,18.0,,,18.0,,3.0,11.0,,44.0,22.0,7.0,,12.0,,,,15.0,72.0,136.0,145.0,22.0,2.0,,,,26.0,4.0,6.0,7.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,Defender,3,,551.0,1.0,3.0,,7.0,142.0,1.0,5.0,,32.0,10.0,27.0,3.0,3.0,,9.0,43.0,78.0,10.0,14.0,151.0,2.0,9.0,,92.0,7.0,4.0,41.0,16.0,1.0,31.0,1.0,18.0,6.0,5.0,10.0,238.0,,9.0,4.0,3.0,26.0,87.0,5.0,10.0,37.0,1.0,,18.0,,6.0,21.0,,56.0,46.0,7.0,,9.0,,,,10.0,43.0,103.0,110.0,30.0,2.0,,,5.0,19.0,5.0,9.0,16.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,0.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,8b9lvuqf5ltpcy1gqw7ps3z6d,C. Ortiz,Midfielder,16,,1332.0,1.0,2.0,4.0,7.0,535.0,2.0,80.0,,197.0,28.0,44.0,14.0,2.0,,11.0,127.0,250.0,39.0,55.0,546.0,5.0,21.0,5.0,420.0,12.0,4.0,99.0,140.0,5.0,71.0,4.0,98.0,16.0,19.0,29.0,725.0,,18.0,15.0,5.0,109.0,200.0,3.0,10.0,73.0,2.0,,27.0,,12.0,17.0,5.0,137.0,21.0,12.0,1.0,18.0,,,,53.0,126.0,439.0,447.0,28.0,6.0,,1.0,23.0,64.0,16.0,24.0,56.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,20.0,,,,0.0,1.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,cljagdyxgnvhgvkbl4n0i5t5h,D. Pabón,Forward,8,58.0,1384.0,8.0,5.0,6.0,3.0,339.0,27.0,70.0,37.0,236.0,11.0,30.0,10.0,24.0,1.0,11.0,289.0,75.0,16.0,68.0,372.0,2.0,18.0,17.0,250.0,16.0,37.0,98.0,54.0,26.0,192.0,15.0,58.0,14.0,32.0,10.0,756.0,68.0,19.0,6.0,2.0,116.0,138.0,45.0,10.0,52.0,13.0,13.0,24.0,9.0,12.0,7.0,16.0,134.0,6.0,17.0,104.0,19.0,38.0,,9.0,71.0,110.0,253.0,274.0,18.0,4.0,10.0,1.0,13.0,82.0,3.0,5.0,45.0,4.0,1.0,2.0,2.0,3.0,26.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,2.0,0.0,44.0,6.0,,,1.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,aul0t01lanfx9qbnosguego9h,R. Pizarro,Midfielder,20,14.0,1463.0,10.0,,20.0,,518.0,16.0,130.0,2.0,310.0,3.0,14.0,10.0,7.0,1.0,11.0,235.0,130.0,23.0,79.0,531.0,7.0,22.0,21.0,421.0,14.0,18.0,93.0,168.0,14.0,91.0,11.0,92.0,18.0,26.0,16.0,850.0,,18.0,9.0,2.0,192.0,116.0,54.0,10.0,80.0,11.0,,17.0,2.0,34.0,2.0,19.0,205.0,6.0,15.0,14.0,18.0,,,,114.0,117.0,426.0,438.0,13.0,4.0,2.0,,17.0,125.0,6.0,8.0,78.0,,2.0,2.0,1.0,3.0,,,,4.0,1.0,,,,,,4.0,1.0,,,,,,,,,,,,,2.0,2.0,82.0,4.0,,,2.0,0.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,axzfu4ve0f2izvoowa5xwcdsl,E. Reséndez,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,9nhbcty6cep6a73ocgo175trd,J. Reyes,Forward,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,dmtsbln16ttjoymm2rqfuyw2x,C. Rodríguez,Midfielder,29,4.0,622.0,3.0,2.0,5.0,1.0,310.0,5.0,42.0,3.0,166.0,11.0,19.0,7.0,3.0,,3.0,106.0,94.0,9.0,51.0,327.0,,11.0,7.0,243.0,4.0,3.0,70.0,83.0,7.0,64.0,1.0,55.0,6.0,14.0,17.0,431.0,7.0,8.0,6.0,1.0,56.0,124.0,10.0,10.0,30.0,,1.0,14.0,,10.0,4.0,3.0,63.0,5.0,4.0,11.0,8.0,3.0,1.0,2.0,30.0,78.0,247.0,257.0,7.0,3.0,2.0,1.0,8.0,33.0,1.0,7.0,26.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,3.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,8ccew21ghurfiznopilx1wqtx,N. Sánchez,Defender,4,,1889.0,1.0,,,15.0,752.0,1.0,43.0,,188.0,30.0,69.0,4.0,10.0,1.0,21.0,165.0,439.0,28.0,72.0,768.0,1.0,16.0,4.0,552.0,18.0,23.0,141.0,199.0,5.0,100.0,1.0,112.0,21.0,13.0,41.0,1012.0,,21.0,10.0,8.0,74.0,321.0,34.0,10.0,75.0,13.0,,75.0,,6.0,37.0,3.0,132.0,67.0,19.0,,21.0,,2.0,,36.0,205.0,614.0,627.0,58.0,9.0,1.0,,18.0,57.0,10.0,54.0,38.0,,,7.0,3.0,3.0,,,,,7.0,4.0,3.0,2.0,,,,4.0,,,,,,,,,,,,,3.0,4.0,6.0,1.0,,,4.0,3.0,,,,,,,,,,1.0,
Mexico_Liga_MX,2018-2019,CF Monterrey,2jafomm5g9wg1k5d8ecvuo5x,J. Urretaviscaya,Forward,10,16.0,368.0,4.0,4.0,3.0,,140.0,4.0,23.0,8.0,86.0,1.0,7.0,2.0,2.0,,,105.0,31.0,8.0,34.0,150.0,3.0,2.0,10.0,97.0,4.0,3.0,41.0,21.0,10.0,69.0,1.0,27.0,4.0,9.0,10.0,267.0,22.0,8.0,1.0,,49.0,47.0,5.0,10.0,28.0,1.0,1.0,12.0,2.0,9.0,1.0,9.0,50.0,,4.0,38.0,8.0,15.0,,2.0,22.0,59.0,102.0,109.0,1.0,2.0,2.0,2.0,6.0,22.0,2.0,4.0,27.0,,,,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.0,15.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,38gladv6ywz2zwjxsegqzxbrp,L. Vangioni,Defender,11,26.0,1367.0,118.0,1.0,2.0,9.0,428.0,3.0,60.0,4.0,148.0,18.0,34.0,16.0,3.0,1.0,10.0,185.0,179.0,29.0,77.0,434.0,9.0,20.0,11.0,291.0,13.0,4.0,111.0,143.0,4.0,113.0,2.0,66.0,17.0,27.0,24.0,803.0,,18.0,14.0,3.0,107.0,210.0,9.0,10.0,91.0,1.0,,32.0,4.0,23.0,29.0,9.0,146.0,27.0,14.0,26.0,18.0,,,1.0,45.0,21.0,317.0,323.0,39.0,6.0,1.0,,21.0,55.0,8.0,28.0,62.0,12.0,2.0,,,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,19.0,3.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,347y8ui8hu3p4u66xqn1af7c9,S. Villarreal,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,Defender,23,,222.0,2.0,2.0,,1.0,76.0,,4.0,,10.0,4.0,7.0,6.0,,,4.0,23.0,49.0,7.0,12.0,78.0,1.0,2.0,,54.0,3.0,,19.0,30.0,,13.0,1.0,10.0,1.0,6.0,6.0,124.0,,3.0,,,13.0,31.0,2.0,10.0,13.0,,,5.0,,1.0,5.0,,22.0,16.0,3.0,,3.0,,,,5.0,13.0,57.0,59.0,9.0,,,,4.0,9.0,3.0,2.0,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Monterrey,99mrnc95q93g28eqgnm6r9r6d,Á. Zaldívar,Forward,14,1.0,1104.0,1.0,4.0,12.0,1.0,230.0,7.0,61.0,,112.0,5.0,5.0,2.0,21.0,3.0,40.0,115.0,69.0,13.0,62.0,248.0,10.0,24.0,2.0,178.0,14.0,36.0,67.0,53.0,11.0,45.0,4.0,32.0,13.0,10.0,23.0,399.0,,17.0,8.0,3.0,80.0,66.0,52.0,10.0,57.0,15.0,,3.0,,22.0,24.0,4.0,144.0,10.0,17.0,1.0,17.0,,3.0,,47.0,68.0,166.0,181.0,64.0,,,1.0,11.0,87.0,2.0,1.0,33.0,,3.0,6.0,2.0,3.0,,3.0,1.0,1.0,6.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,0.0,24.0,,,,3.0,3.0,,,,,,,,,,,
