root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,cseaof8mo75i2fufyg0b4bpat,F. Aird,Midfielder,8,10.0,338.0,13.0,,,129.0,3.0,29.0,1.0,50.0,1.0,8.0,6.0,56.0,50.0,6.0,23.0,130.0,4.0,94.0,1.0,31.0,1.0,36.0,1.0,24.0,4.0,4.0,5.0,195.0,4.0,,27.0,41.0,30.0,10.0,5.0,1.0,,33.0,1.0,2.0,10.0,4.0,17.0,50.0,98.0,99.0,6.0,6.0,23.0,,4.0,10.0,,,,8.0,10.0,,,,,,,,,2.0,2.0,1.0,,3.0,,4.0,,2.0,4.0,5.0,,,,,,1.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,ba0arukvcwn1gagiglyxqz5jp,G. Barnes,Forward,9,1.0,27.0,,1.0,,2.0,,1.0,,1.0,,,3.0,3.0,,,1.0,2.0,,1.0,,1.0,,2.0,,1.0,,1.0,,7.0,1.0,,,,19.0,,,,,3.0,1.0,,1.0,1.0,,,1.0,1.0,3.0,,3.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,6r7lv7woj3lwr3lynpjkqtwph,C. Bolaños,Midfielder,7,3.0,124.0,,1.0,,47.0,,12.0,1.0,27.0,,1.0,1.0,19.0,15.0,,7.0,49.0,,37.0,3.0,8.0,1.0,15.0,,6.0,1.0,,,65.0,2.0,,6.0,22.0,57.0,1.0,4.0,,1.0,7.0,1.0,4.0,7.0,2.0,5.0,4.0,40.0,41.0,1.0,,6.0,,1.0,1.0,,,,1.0,11.0,,,,,,,,,,,,2.0,,,2.0,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,Midfielder,32,,26.0,,1.0,,15.0,,3.0,,6.0,,,,2.0,7.0,1.0,2.0,15.0,1.0,12.0,,2.0,,1.0,,3.0,,2.0,1.0,19.0,1.0,,3.0,7.0,86.0,3.0,1.0,,1.0,3.0,,,,1.0,,3.0,13.0,13.0,,1.0,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,582uvj0i3dvm0zwbou9q68pgp,A. Davies,Defender,67,6.0,466.0,,3.0,,112.0,2.0,23.0,2.0,57.0,1.0,4.0,4.0,90.0,26.0,13.0,28.0,113.0,13.0,78.0,4.0,32.0,6.0,29.0,,29.0,4.0,9.0,10.0,243.0,7.0,,73.0,35.0,93.0,37.0,3.0,2.0,8.0,80.0,3.0,5.0,7.0,7.0,39.0,23.0,81.0,81.0,7.0,9.0,43.0,4.0,7.0,34.0,,,,5.0,32.0,,,,,,,,,1.0,4.0,1.0,1.0,2.0,3.0,19.0,,5.0,9.0,22.0,1.0,,1.0,1.0,2.0,,4.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,f4kk7aprmqxgig9hyyntfgs0l,C. Dean,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,b84lif9t7gwlw9ou9izawvumt,D. Edgar,Defender,6,,90.0,,,1.0,34.0,,1.0,,9.0,1.0,2.0,1.0,3.0,23.0,1.0,1.0,35.0,,28.0,,3.0,,2.0,,2.0,1.0,,1.0,41.0,1.0,1.0,2.0,17.0,62.0,5.0,4.0,,,7.0,2.0,,,1.0,1.0,10.0,31.0,32.0,5.0,1.0,2.0,,2.0,1.0,,,,,7.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,4yw7lx6jo4jlb2xwb11jdv8b9,K. Froese,Midfielder,38,,1.0,,1.0,,3.0,,,,2.0,,,,,1.0,1.0,,3.0,2.0,3.0,,,,,,,,,,7.0,1.0,,3.0,,100.0,3.0,,,,3.0,,,,1.0,,2.0,3.0,3.0,,,,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,axfsb5imzg5hgzgyn5w2cqtx,K. Greig,Forward,47,1.0,58.0,,5.0,,23.0,,8.0,,11.0,,,4.0,13.0,4.0,,8.0,23.0,1.0,15.0,1.0,8.0,1.0,9.0,,1.0,,1.0,,35.0,5.0,,3.0,2.0,64.0,3.0,,,,9.0,2.0,1.0,1.0,5.0,2.0,8.0,15.0,15.0,6.0,,6.0,,,1.0,,,,1.0,5.0,,,,,,,,,,,,,,2.0,1.0,,,1.0,4.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
