root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Open Play Passes,Ground Duels lost,Aerial Duels,Successful Dribbles,Duels won,Backward Passes,Key Passes (Attempt Assists),Throw Ins to Own Player,Tackles Won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots On Target ( inc goals ),Substitute On,Forward Passes,Blocked Shots,Aerial Duels lost,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Open Play Passes,Handballs conceded,Aerial Duels won,Foul Attempted Tackle,Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Successful Crosses open play,Goals Conceded,Shots Off Target (inc woodwork),Successful Long Passes,Offsides,Unsuccessful Crosses open play,Duels,Total Fouls Conceded,Goals Conceded Inside Box,Yellow Cards,Total Fouls Won,Successful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Short Passes,Total Losses Of Possession,Ground Duels,Index,Successful Crosses & Corners,Penalties Conceded,Penalty Goals Conceded,Successful Lay-offs,Touches,Goals Conceded Outside Box,Leftside Passes,Total Touches In Opposition Box,Total Tackles,Unsuccessful Long Passes,Appearances,Total Successful Passes ( Excl Crosses & Corners ) ,Recoveries,Time Played,Successful Short Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Games Played,Ground Duels won,Total Shots,Total Passes,Total Clearances,Tackles Lost,Interceptions,Through balls,Unsuccessful Launches,Times Tackled,Blocks,Duels lost,Starts,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Goal Assists,Successful Launches,Substitute Off,Right Foot Goals,Goals,Goals from Inside Box,Left Foot Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Hit Woodwork,Total Red Cards,Penalty Goals,Penalties Taken,Set Pieces Goals,Attempts from Set Pieces,Unsuccessful lay-offs,Headed Goals,Penalties Faced,Last Man Tackle,GK Successful Distribution,Saves Made from Outside Box,Punches,Saves Made from Inside Box,Drops,Clean Sheets,Saves Made,Corners Taken (incl short corners),Catches,Saves made - parried,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Unsuccessful Corners into Box,Penalties Saved,Straight Red Cards,Successful Corners into Box,Second Goal Assists,Goalkeeper Smother,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Other Goals,Crosses not Claimed,Penalties Off Target
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Rochester New York FC,Rochester_New_York_FC,51y94mgf4wxkk5f4tysztc60a,J. Akanyirige,Defender,21,39.0,410.0,68.0,16.0,16.0,65.0,115.0,8.0,110.0,13.0,102.0,2.0,1.0,245.0,,3.0,11.0,26.0,6.0,506.0,,13.0,16.0,30.0,74.0,18.0,4.0,19.0,2.0,33.0,,11.0,136.0,31.0,17.0,6.0,12.0,190.0,240.0,57.0,201.0,120.0,10.0,4.0,,1.0,,877.0,2.0,138.0,15.0,24.0,45.0,18.0,426.0,99.0,1436.0,393.0,4.0,16.0,18.0,52.0,4.0,528.0,27.0,11.0,20.0,,21.0,32.0,3.0,71.0,17.0,1.0,0.0,1.0,3.0,3.0,6.0,5.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Rochester New York FC,Rochester_New_York_FC,2giowiodzndu5m2gwn79iiui1,L. Batista,Defender,15,81.0,895.0,40.0,48.0,13.0,100.0,104.0,3.0,14.0,25.0,220.0,2.0,,536.0,1.0,17.0,2.0,3.0,1.0,1100.0,,31.0,14.0,357.0,141.0,3.0,,33.0,8.0,89.0,2.0,2.0,157.0,26.0,29.0,5.0,22.0,598.0,352.0,113.0,237.0,109.0,10.0,,,2.0,,1454.0,4.0,173.0,23.0,35.0,107.0,23.0,950.0,159.0,2052.0,861.0,6.0,20.0,23.0,69.0,10.0,1170.0,76.0,10.0,52.0,1.0,32.0,4.0,5.0,57.0,23.0,1.0,0.0,0.0,,,6.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Rochester New York FC,Rochester_New_York_FC,7w2rw1jd8ouhu8bbvswvysu8k,J. Batiz,Forward,11,13.0,302.0,88.0,33.0,31.0,112.0,108.0,14.0,16.0,15.0,78.0,18.0,4.0,104.0,7.0,20.0,30.0,1.0,18.0,380.0,3.0,13.0,12.0,88.0,95.0,34.0,5.0,27.0,12.0,3.0,7.0,26.0,220.0,21.0,25.0,2.0,44.0,81.0,235.0,64.0,222.0,187.0,10.0,7.0,,2.0,3.0,747.0,2.0,87.0,90.0,24.0,14.0,25.0,309.0,80.0,1651.0,306.0,14.0,32.0,25.0,99.0,30.0,387.0,12.0,9.0,5.0,1.0,9.0,55.0,1.0,108.0,21.0,2.0,2.0,1.0,2.0,2.0,,14.0,,4.0,4.0,4.0,,,1.0,,,,,,,,,,,,,,,1.0,,6.0,,,,,,4.0,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Rochester New York FC,Rochester_New_York_FC,bf4r3iheqdrniz6cp01t0tono,D. Brigida,Forward,12,8.0,95.0,34.0,7.0,8.0,32.0,32.0,7.0,,6.0,27.0,6.0,13.0,39.0,5.0,5.0,12.0,,5.0,122.0,1.0,2.0,6.0,27.0,31.0,13.0,1.0,10.0,6.0,6.0,6.0,12.0,71.0,15.0,8.0,1.0,14.0,25.0,74.0,27.0,73.0,64.0,10.0,1.0,,1.0,1.0,230.0,2.0,27.0,38.0,8.0,,19.0,98.0,20.0,599.0,92.0,,5.0,19.0,30.0,12.0,125.0,1.0,2.0,3.0,1.0,,15.0,,39.0,6.0,0.0,2.0,0.0,,,1.0,5.0,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Rochester New York FC,Rochester_New_York_FC,edtj63dyxok9m949znhjh75sk,W. Brown,Forward,27,1.0,11.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,3.0,,3.0,3.0,1.0,2.0,1.0,,,14.0,,,,6.0,3.0,1.0,,2.0,,,,1.0,5.0,,1.0,,,3.0,10.0,3.0,8.0,3.0,10.0,,,,,25.0,1.0,3.0,4.0,1.0,,3.0,13.0,,36.0,13.0,,,3.0,2.0,,16.0,,,,,,1.0,,3.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Rochester New York FC,Rochester_New_York_FC,31gch04bw5osr94afm4vjjund,Gabriel Costa,Forward,10,7.0,137.0,29.0,4.0,10.0,35.0,31.0,17.0,4.0,8.0,57.0,6.0,18.0,59.0,6.0,3.0,27.0,,6.0,193.0,,1.0,4.0,60.0,77.0,3.0,5.0,13.0,3.0,15.0,2.0,14.0,67.0,6.0,10.0,1.0,14.0,27.0,131.0,48.0,113.0,63.0,10.0,19.0,,1.0,1.0,341.0,3.0,46.0,14.0,10.0,9.0,21.0,139.0,35.0,459.0,124.0,3.0,7.0,21.0,34.0,9.0,196.0,1.0,2.0,4.0,2.0,,11.0,,32.0,3.0,0.0,1.0,0.0,2.0,3.0,,3.0,,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,15.0,,,,,,9.0,,,6.0,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Rochester New York FC,Rochester_New_York_FC,54wumkzvpy5tb64qshu6agcet,Bubacar Djaló,Defender,6,29.0,734.0,80.0,40.0,28.0,111.0,140.0,14.0,,22.0,120.0,7.0,1.0,253.0,5.0,18.0,1.0,,6.0,852.0,,22.0,34.0,237.0,92.0,14.0,,30.0,9.0,33.0,1.0,1.0,209.0,43.0,27.0,5.0,25.0,333.0,415.0,95.0,183.0,169.0,10.0,,,2.0,5.0,1141.0,3.0,238.0,37.0,36.0,25.0,24.0,748.0,131.0,1966.0,715.0,13.0,22.0,24.0,89.0,16.0,868.0,20.0,14.0,33.0,,12.0,24.0,4.0,98.0,23.0,0.0,1.0,0.0,,,,7.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Rochester New York FC,Rochester_New_York_FC,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,Midfielder,5,51.0,793.0,104.0,58.0,13.0,135.0,180.0,30.0,1.0,36.0,202.0,16.0,,285.0,11.0,17.0,8.0,,6.0,994.0,2.0,41.0,20.0,314.0,159.0,15.0,4.0,33.0,31.0,100.0,1.0,8.0,256.0,36.0,29.0,5.0,32.0,344.0,474.0,152.0,288.0,198.0,10.0,4.0,,2.0,9.0,1385.0,4.0,237.0,76.0,52.0,50.0,25.0,814.0,178.0,2214.0,714.0,24.0,41.0,25.0,94.0,47.0,1016.0,23.0,16.0,36.0,4.0,21.0,43.0,5.0,121.0,25.0,4.0,1.0,3.0,4.0,5.0,9.0,3.0,4.0,5.0,5.0,,,,1.0,,,,,3.0,,1.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Rochester New York FC,Rochester_New_York_FC,367rkogyur7n33z185t54xf1m,R. Drai,Midfielder,17,5.0,35.0,15.0,5.0,6.0,23.0,13.0,1.0,8.0,6.0,19.0,,10.0,16.0,,3.0,4.0,2.0,,53.0,,2.0,2.0,15.0,18.0,9.0,,3.0,1.0,1.0,,3.0,41.0,2.0,3.0,,6.0,10.0,28.0,16.0,46.0,36.0,10.0,,,,,124.0,,13.0,4.0,9.0,3.0,10.0,38.0,15.0,217.0,37.0,3.0,4.0,10.0,21.0,1.0,57.0,3.0,3.0,2.0,,1.0,11.0,,18.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Rochester New York FC,Rochester_New_York_FC,dvuvye23975wyaj0jjz8qfo8a,O. Edwards,Midfielder,18,4.0,34.0,7.0,1.0,2.0,6.0,5.0,1.0,1.0,2.0,18.0,,2.0,28.0,,,5.0,1.0,3.0,52.0,,1.0,1.0,2.0,19.0,,4.0,3.0,,,1.0,5.0,13.0,4.0,3.0,1.0,1.0,11.0,27.0,12.0,26.0,12.0,10.0,4.0,1.0,,,80.0,,17.0,1.0,2.0,6.0,4.0,34.0,5.0,132.0,34.0,1.0,3.0,4.0,5.0,,52.0,2.0,,4.0,,2.0,2.0,,7.0,2.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
