liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,North Carolina FC,68lho3sxw1cm1acgk4phg9wtm,Ahmad Al Qaq,Midfielder,19,24.0,24.0,10.0,12.0,1059.0,0.0,33.0,16.0,17.0,1.0,88.0,1.0,148.0,,11.0,138.0,68.0,70.0,94.0,104.0,7.0,3.0,19.0,18.0,1.0,105.0,52.0,53.0,12.0,5.0,65.0,301.0,3.0,74.0,19.0,9.0,43.0,48.0,4.0,12.0,7.0,,3.0,3.0,15.0,11.0,223.0,127.0,102.0,215.0,5.0,9.0,8.0,24.0,27.0,2.0,1.0,28.0,14.0,24.0,162.0,305.0,8.0,226.0,14.0,20.0,79.0,555.0,,24.0,24.0,15.0,10.0,24.0,91.0,12.0,55.0,2.0,2.0,,,,,2.0,4.0,1.0,,,,,3.0,,,,,4.0,,,,11.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
USA_USL_Championship,2025,North Carolina FC,4avmtni30rahy4h40ffg89q6t,O. Anderson,Forward,9,22.0,22.0,10.0,9.0,1250.0,2.0,38.0,26.0,12.0,2.0,36.0,,110.0,,19.0,144.0,92.0,52.0,93.0,24.0,13.0,2.0,23.0,22.0,1.0,106.0,66.0,40.0,2.0,12.0,26.0,112.0,1.0,74.0,15.0,7.0,16.0,42.0,20.0,13.0,9.0,,6.0,6.0,17.0,6.0,75.0,63.0,34.0,85.0,3.0,2.0,,2.0,40.0,4.0,11.0,3.0,24.0,19.0,145.0,128.0,40.0,91.0,5.0,91.0,37.0,368.0,,12.0,12.0,25.0,1.0,2.0,41.0,8.0,35.0,1.0,3.0,6.0,5.0,6.0,1.0,2.0,20.0,,,3.0,3.0,3.0,10.0,,3.0,3.0,3.0,20.0,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,North Carolina FC,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,Defender,42,3.0,3.0,10.0,1.0,148.0,0.0,1.0,,1.0,,11.0,,24.0,,4.0,14.0,7.0,7.0,,20.0,1.0,,1.0,1.0,,13.0,7.0,6.0,,1.0,1.0,53.0,1.0,20.0,12.0,5.0,7.0,21.0,,2.0,2.0,,1.0,1.0,2.0,2.0,41.0,21.0,21.0,39.0,1.0,1.0,7.0,14.0,3.0,,1.0,4.0,4.0,2.0,34.0,53.0,1.0,41.0,2.0,4.0,12.0,109.0,,8.0,8.0,2.0,,1.0,16.0,4.0,11.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,North Carolina FC,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,Forward,16,22.0,22.0,10.0,14.0,793.0,1.0,49.0,32.0,17.0,1.0,94.0,,97.0,6.0,2.0,109.0,61.0,48.0,74.0,92.0,2.0,1.0,16.0,15.0,1.0,60.0,29.0,31.0,,13.0,74.0,297.0,2.0,52.0,12.0,1.0,32.0,42.0,9.0,8.0,6.0,2.0,6.0,3.0,6.0,8.0,208.0,142.0,77.0,205.0,2.0,5.0,,3.0,15.0,4.0,,5.0,3.0,19.0,140.0,302.0,15.0,213.0,7.0,25.0,89.0,438.0,3.0,13.0,9.0,8.0,2.0,11.0,97.0,5.0,78.0,3.0,,2.0,2.0,1.0,,,6.0,,1.0,1.0,1.0,1.0,3.0,1.0,,,2.0,3.0,,,,11.0,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
USA_USL_Championship,2025,North Carolina FC,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,Midfielder,8,30.0,30.0,10.0,3.0,2320.0,2.0,194.0,116.0,78.0,2.0,140.0,4.0,259.0,,11.0,363.0,211.0,152.0,139.0,214.0,16.0,3.0,27.0,24.0,3.0,169.0,95.0,74.0,6.0,23.0,197.0,685.0,3.0,99.0,39.0,16.0,82.0,135.0,14.0,27.0,12.0,,6.0,6.0,8.0,24.0,468.0,334.0,141.0,445.0,8.0,10.0,,1.0,37.0,4.0,4.0,24.0,53.0,49.0,341.0,686.0,33.0,469.0,18.0,65.0,217.0,1055.0,,14.0,14.0,21.0,15.0,35.0,189.0,42.0,182.0,8.0,7.0,7.0,4.0,6.0,2.0,2.0,19.0,3.0,6.0,2.0,3.0,4.0,8.0,1.0,3.0,1.0,,7.0,,,4.0,28.0,8.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2025,North Carolina FC,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,Defender,11,24.0,24.0,10.0,7.0,1573.0,0.0,37.0,17.0,20.0,1.0,104.0,1.0,167.0,,7.0,126.0,69.0,57.0,63.0,233.0,13.0,1.0,21.0,20.0,1.0,89.0,52.0,37.0,18.0,7.0,64.0,504.0,2.0,84.0,24.0,9.0,35.0,104.0,8.0,17.0,6.0,,5.0,5.0,12.0,15.0,394.0,227.0,173.0,380.0,7.0,8.0,25.0,60.0,28.0,1.0,,40.0,16.0,10.0,206.0,505.0,10.0,395.0,15.0,27.0,110.0,811.0,,22.0,22.0,15.0,30.0,46.0,98.0,34.0,64.0,6.0,4.0,,,,,2.0,2.0,9.0,,,,,6.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,North Carolina FC,6u93ok0drr4byri2lu5g6rq0a,E. Conway,Forward,7,20.0,20.0,10.0,4.0,1469.0,3.0,63.0,40.0,23.0,,68.0,1.0,86.0,,9.0,147.0,92.0,55.0,37.0,46.0,8.0,1.0,21.0,19.0,2.0,84.0,52.0,32.0,3.0,7.0,57.0,212.0,2.0,50.0,17.0,12.0,40.0,49.0,12.0,16.0,8.0,,1.0,1.0,3.0,3.0,146.0,111.0,44.0,151.0,7.0,6.0,,,24.0,1.0,5.0,10.0,22.0,16.0,138.0,220.0,29.0,154.0,13.0,61.0,66.0,414.0,,2.0,2.0,15.0,6.0,9.0,57.0,11.0,57.0,1.0,2.0,9.0,9.0,8.0,1.0,,17.0,,1.0,5.0,7.0,2.0,10.0,1.0,,1.0,7.0,2.0,,,1.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,North Carolina FC,9tknltys66s9j8ljchwu5efv9,P. Craig,Defender,5,20.0,20.0,10.0,5.0,1326.0,0.0,92.0,36.0,56.0,,28.0,8.0,152.0,,1.0,148.0,63.0,85.0,8.0,342.0,11.0,,25.0,23.0,2.0,56.0,27.0,29.0,17.0,7.0,136.0,641.0,4.0,81.0,10.0,3.0,43.0,167.0,4.0,15.0,5.0,,,,3.0,47.0,518.0,220.0,319.0,492.0,6.0,10.0,,2.0,5.0,1.0,,76.0,22.0,10.0,156.0,673.0,6.0,539.0,16.0,30.0,134.0,865.0,,1.0,1.0,1.0,46.0,67.0,96.0,39.0,67.0,4.0,3.0,1.0,,1.0,1.0,,2.0,13.0,,,0.0,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
USA_USL_Championship,2025,North Carolina FC,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,Defender,20,21.0,21.0,10.0,4.0,1577.0,0.0,97.0,44.0,53.0,,37.0,20.0,131.0,,1.0,153.0,73.0,80.0,25.0,240.0,11.0,,24.0,22.0,2.0,56.0,29.0,27.0,14.0,4.0,225.0,611.0,3.0,52.0,9.0,7.0,45.0,157.0,6.0,17.0,2.0,,,,,26.0,489.0,117.0,417.0,508.0,9.0,11.0,,,2.0,,3.0,99.0,25.0,8.0,137.0,659.0,8.0,534.0,20.0,26.0,125.0,871.0,,,,2.0,24.0,63.0,88.0,37.0,62.0,1.0,6.0,1.0,,1.0,1.0,,2.0,6.0,,,0.0,1.0,,,3.0,2.0,,,,,,,,,,12.0,,12.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_USL_Championship,2025,North Carolina FC,411grh3cytippnnanb767qvsa,Rafa Mentzingen,Midfielder,14,18.0,18.0,10.0,,1513.0,0.0,40.0,17.0,23.0,1.0,110.0,1.0,222.0,,14.0,164.0,65.0,99.0,,191.0,8.0,1.0,23.0,22.0,1.0,124.0,48.0,76.0,7.0,16.0,158.0,471.0,2.0,111.0,39.0,17.0,62.0,14.0,16.0,18.0,6.0,,8.0,8.0,18.0,17.0,340.0,193.0,157.0,325.0,8.0,22.0,23.0,73.0,23.0,3.0,,43.0,17.0,28.0,255.0,473.0,26.0,342.0,30.0,44.0,131.0,893.0,,43.0,43.0,17.0,23.0,35.0,131.0,43.0,96.0,4.0,2.0,3.0,3.0,3.0,,5.0,10.0,2.0,2.0,3.0,2.0,1.0,4.0,,,,2.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
