liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Chattanooga FC,3xwwblrwal3q83scc8c7wecfe,K. Ancelin,Forward,26,14.0,258.0,47.0,178.0,160.0,61.0,20.0,,1159.0,102.0,32.0,,120.0,4.0,36.0,73.0,258.0,10.0,26.0,66.0,26.0,7.0,250.0,15.0,15.0,23.0,2.0,,168.0,54.0,174.0,,,41.0,67.0,80.0,59.0,26.0,14.0,7.0,6.0,178.0,63.0,101.0,149.0,495.0,66.0,0.0,7.0,1.0,,4.0,2.0,,3.0,2.0,,,82.0,2.0,,35.0,,1.0,,13.0,,,5.0,,13.0,16.0,,6.0,10.0,,7.0,3.0,23.0,47.0,12.0,80.0,2.0,14.0,3.0,1.0,1.0,4.0,1.0,4.0,9.0,,1.0,19.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,100.0,46.0,50.0,2.0,4.0,2.0,,,
USA_MLS_Next_Pro,2025,Chattanooga FC,ezq3vqtlf2keocudx8ndelct0,M. Barrueta,Goalkeeper,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Chattanooga FC,2tosogx7wfij7accu3unulu6s,M. Bleeker,Defender,99,1.0,20.0,,17.0,6.0,,,,51.0,1.0,,,6.0,,,2.0,20.0,10.0,,2.0,2.0,2.0,8.0,,2.0,,,3.0,3.0,8.0,17.0,,2.0,2.0,3.0,3.0,11.0,2.0,1.0,,,17.0,8.0,5.0,3.0,32.0,3.0,0.0,,,,,,,,,,,5.0,,,3.0,,,,,,,,,,,,1.0,,,1.0,,1.0,2.0,1.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,
USA_MLS_Next_Pro,2025,Chattanooga FC,3a8bghw11ttrstr4jlopadd9m,L. Brown,Defender,4,4.0,276.0,,246.0,38.0,103.0,,,658.0,3.0,,,59.0,7.0,11.0,11.0,262.0,10.0,9.0,13.0,14.0,,33.0,1.0,39.0,2.0,6.0,1.0,16.0,36.0,230.0,,1.0,15.0,5.0,30.0,187.0,14.0,4.0,8.0,,232.0,120.0,25.0,8.0,358.0,18.0,0.0,,,,16.0,,,,,,,17.0,,3.0,12.0,4.0,1.0,,,,,,4.0,,,,1.0,2.0,,19.0,,2.0,5.0,1.0,17.0,,12.0,,,,9.0,,10.0,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,5.0,34.0,,,,,,
USA_MLS_Next_Pro,2025,Chattanooga FC,8l4bqb8gtyzqpx3pti200phqs,Y. Cohen,Forward,90,14.0,216.0,24.0,172.0,96.0,60.0,12.0,3.0,967.0,51.0,25.0,2.0,114.0,7.0,18.0,40.0,197.0,10.0,10.0,48.0,21.0,9.0,124.0,16.0,6.0,21.0,1.0,2.0,99.0,43.0,168.0,2.0,,22.0,50.0,44.0,58.0,21.0,14.0,10.0,11.0,153.0,43.0,53.0,71.0,370.0,37.0,0.0,3.0,3.0,2.0,4.0,1.0,,4.0,1.0,,,25.0,,,5.0,,1.0,,13.0,,,,,11.0,7.0,1.0,10.0,8.0,,4.0,4.0,8.0,20.0,4.0,70.0,3.0,9.0,4.0,,4.0,5.0,1.0,1.0,5.0,,,11.0,4.0,0.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,71.0,71.0,31.0,2.0,1.0,2.0,,,
USA_MLS_Next_Pro,2025,Chattanooga FC,3lafo3mzfkp2kmf2fj8d6lnv8,E. Dudley,Defender,20,15.0,378.0,2.0,304.0,83.0,21.0,,,906.0,6.0,1.0,,100.0,3.0,7.0,36.0,370.0,10.0,3.0,9.0,17.0,1.0,31.0,2.0,55.0,1.0,8.0,2.0,15.0,148.0,287.0,,1.0,21.0,7.0,74.0,205.0,17.0,17.0,10.0,1.0,296.0,184.0,20.0,11.0,479.0,52.0,0.0,,,,17.0,,,,,,,16.0,,2.0,11.0,2.0,2.0,,,2.0,,,2.0,,1.0,,4.0,4.0,,38.0,,5.0,5.0,1.0,25.0,,22.0,,1.0,,6.0,,19.0,1.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,7.0,32.0,,,,1.0,,
USA_MLS_Next_Pro,2025,Chattanooga FC,53ufl7f1lbwnr7klx9ofxufbo,A. García,Midfielder,97,4.0,77.0,8.0,52.0,64.0,7.0,2.0,,388.0,29.0,20.0,2.0,29.0,4.0,8.0,20.0,77.0,10.0,7.0,29.0,7.0,8.0,69.0,2.0,7.0,14.0,,1.0,58.0,28.0,47.0,2.0,,22.0,15.0,25.0,25.0,7.0,4.0,5.0,1.0,52.0,21.0,36.0,33.0,177.0,21.0,0.0,4.0,,,5.0,,,,,,,11.0,,,7.0,,1.0,,,,,3.0,,9.0,2.0,,2.0,1.0,,5.0,,9.0,4.0,3.0,21.0,,6.0,,2.0,,3.0,,3.0,1.0,,2.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,54.0,71.0,27.0,,,,,,
USA_MLS_Next_Pro,2025,Chattanooga FC,1h5rgsol19v1pcl5ksstrv9t6,M. Garvanian,Midfielder,22,33.0,1090.0,30.0,849.0,375.0,45.0,9.0,1.0,2336.0,93.0,38.0,28.0,427.0,5.0,50.0,174.0,1040.0,10.0,33.0,83.0,28.0,17.0,233.0,21.0,60.0,17.0,9.0,145.0,176.0,424.0,788.0,28.0,35.0,103.0,67.0,241.0,434.0,28.0,35.0,27.0,7.0,804.0,422.0,116.0,117.0,1624.0,205.0,2.0,15.0,1.0,3.0,61.0,1.0,,2.0,1.0,,,57.0,1.0,8.0,33.0,,8.0,,,2.0,,4.0,,19.0,25.0,2.0,6.0,17.0,,67.0,1.0,39.0,24.0,11.0,199.0,,64.0,1.0,12.0,,13.0,,28.0,14.0,,12.0,1.0,0.0,2.0,7.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,230.0,95.0,144.0,6.0,1.0,1.0,,,
USA_MLS_Next_Pro,2025,Chattanooga FC,ezvyhzi47delt4evshcxg4qcq,L. Husakiwsky,Midfielder,18,4.0,181.0,7.0,156.0,35.0,44.0,4.0,,579.0,14.0,4.0,,61.0,5.0,16.0,16.0,176.0,10.0,10.0,24.0,8.0,2.0,53.0,5.0,17.0,6.0,1.0,,38.0,46.0,145.0,,,32.0,3.0,25.0,95.0,8.0,4.0,7.0,3.0,151.0,50.0,32.0,21.0,254.0,17.0,1.0,,,,11.0,,,2.0,,,,15.0,,,8.0,,1.0,,,,,1.0,,1.0,,,,6.0,,9.0,1.0,4.0,7.0,4.0,41.0,,8.0,1.0,,1.0,9.0,,5.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,21.0,13.0,5.0,,,,,,
USA_MLS_Next_Pro,2025,Chattanooga FC,adfocor2tbcmxo03ednm8vywa,J. Ibarra,Forward,58,14.0,295.0,13.0,211.0,161.0,48.0,5.0,1.0,944.0,49.0,23.0,19.0,138.0,12.0,15.0,76.0,282.0,10.0,11.0,45.0,19.0,17.0,118.0,11.0,7.0,13.0,1.0,5.0,94.0,88.0,198.0,19.0,,30.0,38.0,84.0,75.0,19.0,17.0,12.0,5.0,198.0,82.0,53.0,65.0,470.0,88.0,1.0,8.0,4.0,1.0,13.0,2.0,,3.0,2.0,,,24.0,,1.0,8.0,,,,6.0,3.0,2.0,1.0,,14.0,14.0,5.0,2.0,4.0,,8.0,2.0,23.0,16.0,7.0,77.0,1.0,15.0,2.0,2.0,3.0,5.0,2.0,,6.0,1.0,1.0,7.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,105.0,60.0,43.0,2.0,3.0,,,,
