liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Times Tackled,Successful Launches,Open Play Passes,Backward Passes,Total Passes,Aerial Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels,Successful Open Play Passes,Tackles Won,Goals from Inside Box,Yellow Cards,Ground Duels won,Throw Ins to Opposition Player,Corners Won,Total Fouls Conceded,Goal Assists,Games Played,Through balls,Unsuccessful Crosses open play,Successful Crosses open play,Assists (Intentional),Successful Passes Own Half,Substitute Off,Unsuccessful Passes Opposition Half,Total Losses Of Possession,Foul Attempted Tackle,Duels lost,Unsuccessful Long Passes,Time Played,Total Touches In Opposition Box,Rightside Passes,Total Shots,PutThrough/Blocked Distribution,Appearances,Total Fouls Won,Total Successful Passes ( Excl Crosses & Corners ) ,Shots On Target ( inc goals ),Right Foot Goals,Aerial Duels won,Ground Duels,Key Passes (Attempt Assists),Leftside Passes,Touches,Throw Ins to Own Player,Blocks,Interceptions,Duels,Duels won,Successful Crosses & Corners,Clean Sheets,Unsuccessful Crosses & Corners,Successful Short Passes,Goals Conceded Inside Box,Ground Duels lost,Goals Conceded,Goals Conceded Outside Box,Offsides,Successful Long Passes,Unsuccessful Launches,Total Clearances,Forward Passes,Goals,Successful Passes Opposition Half,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Unsuccessful Passes Own Half,Overruns,Total Tackles,Starts,Substitute On,Handballs conceded,Recoveries,Tackles Lost,Successful Dribbles,Index,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Successful Lay-offs,Successful Corners into Box,Blocked Shots,Headed Goals,Unsuccessful lay-offs,Left Foot Goals,Unsuccessful Corners into Box,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Penalties Taken,Hit Woodwork,Penalty Goals,Straight Red Cards,Penalties Conceded,Total Red Cards,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Penalties Faced,Saves Made from Inside Box,Catches,Penalties Saved,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Saves made - caught,Saves from Penalty,Punches,Drops,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Last Man Tackle,Second Goal Assists,Penalty Goals Conceded,Other Goals,Penalties Off Target,Red Cards - 2nd Yellow,Last Player Tackle,Crosses not Claimed
Canada_Canadian_Premier_League,2023,Vancouver FC,e2o2n3ndnjcp5llg2eza9p10q,M. Henry,Midfielder,19,11.0,16.0,23.0,,177.0,49.0,182.0,12.0,37.0,18.0,140.0,11.0,1.0,1.0,46.0,,6.0,18.0,,18.0,1.0,13.0,2.0,,60.0,6.0,43.0,103.0,13.0,69.0,9.0,682.0,16.0,52.0,11.0,14.0,18.0,22.0,145.0,4.0,1.0,6.0,103.0,6.0,26.0,357.0,3.0,,2.0,121.0,52.0,3.0,,16.0,137.0,3.0,57.0,3.0,,1.0,8.0,6.0,2.0,55.0,2.0,88.0,7.0,28.0,10.0,2.0,14.0,7.0,11.0,1.0,42.0,3.0,10.0,10.0,1.0,1.0,0.0,4.0,2.0,1.0,10.0,,,1.0,3.0,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,4v13dz2g71gh5i527t347shyh,S. Hundal,Forward,10,13.0,37.0,91.0,,289.0,94.0,311.0,49.0,89.0,69.0,201.0,4.0,6.0,1.0,68.0,,16.0,29.0,1.0,28.0,1.0,9.0,2.0,1.0,81.0,13.0,90.0,272.0,10.0,176.0,10.0,1854.0,119.0,67.0,45.0,23.0,28.0,31.0,222.0,23.0,4.0,20.0,195.0,15.0,100.0,687.0,3.0,3.0,1.0,264.0,88.0,2.0,3.0,9.0,208.0,35.0,127.0,39.0,4.0,7.0,14.0,1.0,3.0,50.0,6.0,143.0,22.0,79.0,8.0,7.0,10.0,20.0,8.0,1.0,42.0,6.0,27.0,10.0,3.0,3.0,0.0,,6.0,,6.0,,4.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,exgvhzo1zgo07og3rsnjv13v9,C. Irving,Goalkeeper,1,,,,9.0,489.0,,947.0,,393.0,6.0,366.0,,,1.0,3.0,,,,,27.0,,,,,441.0,,356.0,401.0,,3.0,384.0,2430.0,,166.0,,3.0,27.0,4.0,554.0,,,6.0,6.0,1.0,187.0,1237.0,,,1.0,12.0,9.0,,5.0,,378.0,44.0,3.0,49.0,5.0,,176.0,76.0,24.0,594.0,,113.0,,9.0,37.0,,,27.0,,,284.0,,1.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,236.0,254.0,,7.0,64.0,30.0,,88.0,10.0,23.0,26.0,2.0,,8.0,,143.0,,,,,7.0,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,b8ng5b590ybwu58v2388psrca,M. Kane,Forward,15,1.0,,3.0,1.0,66.0,9.0,66.0,6.0,18.0,11.0,48.0,5.0,,,11.0,,1.0,3.0,,8.0,,1.0,,,39.0,1.0,16.0,24.0,1.0,13.0,5.0,157.0,2.0,10.0,2.0,1.0,8.0,,48.0,,,5.0,18.0,1.0,23.0,101.0,1.0,3.0,1.0,29.0,16.0,,,1.0,41.0,5.0,7.0,5.0,,,7.0,1.0,7.0,24.0,,9.0,2.0,13.0,3.0,,10.0,2.0,6.0,,9.0,5.0,1.0,10.0,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,vthth1ethpr5tlxv2ps28vai,Ameer Khadim,Forward,18,2.0,7.0,15.0,,98.0,20.0,101.0,48.0,32.0,63.0,66.0,9.0,1.0,2.0,24.0,,,10.0,1.0,20.0,,1.0,,1.0,21.0,1.0,28.0,65.0,6.0,81.0,2.0,466.0,17.0,30.0,8.0,6.0,20.0,8.0,69.0,3.0,1.0,15.0,57.0,4.0,21.0,195.0,1.0,,3.0,120.0,39.0,,,1.0,67.0,7.0,33.0,8.0,1.0,3.0,2.0,1.0,3.0,30.0,1.0,48.0,5.0,30.0,5.0,,14.0,2.0,18.0,,25.0,5.0,2.0,10.0,1.0,0.0,0.0,,6.0,,5.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,6zuton58biybp7ge3mpc17alm,Kwak Min-jae,Forward,17,18.0,19.0,30.0,1.0,340.0,78.0,343.0,21.0,94.0,30.0,247.0,47.0,1.0,5.0,95.0,28.0,9.0,23.0,2.0,26.0,,20.0,2.0,2.0,127.0,6.0,81.0,209.0,14.0,114.0,23.0,1312.0,24.0,54.0,18.0,32.0,26.0,19.0,249.0,6.0,1.0,9.0,188.0,4.0,82.0,749.0,61.0,2.0,20.0,218.0,104.0,4.0,2.0,29.0,240.0,25.0,93.0,29.0,4.0,1.0,9.0,15.0,33.0,129.0,1.0,126.0,12.0,71.0,42.0,,64.0,13.0,13.0,1.0,73.0,17.0,12.0,10.0,1.0,0.0,0.0,7.0,1.0,2.0,7.0,,,,4.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,8kns4h4wg2l8mffkoqskem25m,P. Martínez,Defender,5,,,3.0,2.0,310.0,17.0,315.0,5.0,65.0,16.0,247.0,6.0,,2.0,12.0,,,6.0,,11.0,,,,,197.0,,46.0,72.0,,16.0,41.0,906.0,8.0,104.0,2.0,4.0,11.0,1.0,250.0,,,11.0,23.0,1.0,85.0,419.0,2.0,10.0,10.0,39.0,23.0,,2.0,,225.0,16.0,11.0,19.0,3.0,,25.0,20.0,44.0,109.0,,53.0,2.0,24.0,19.0,,10.0,11.0,,,59.0,4.0,1.0,10.0,,,0.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,5wacxwk7wyqwhi7nyi57m4twq,I. Mejía,Midfielder,33,,,,,8.0,3.0,8.0,1.0,3.0,1.0,5.0,,,,,,,,,1.0,,,,,1.0,,3.0,3.0,,1.0,,11.0,2.0,1.0,,1.0,1.0,,5.0,,,,,1.0,,9.0,,,,1.0,,1.0,,,5.0,,,,,,,,,4.0,,5.0,,3.0,,,,,1.0,,1.0,,,10.0,,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,anec469hnc54shicrlx8sxbtg,N. Moazeni Zadeh,Midfielder,8,5.0,4.0,13.0,3.0,297.0,52.0,308.0,10.0,66.0,22.0,233.0,14.0,,4.0,46.0,,2.0,16.0,,13.0,,4.0,,,141.0,6.0,48.0,99.0,8.0,56.0,25.0,836.0,5.0,84.0,4.0,12.0,13.0,5.0,242.0,1.0,,12.0,92.0,3.0,88.0,445.0,1.0,5.0,13.0,114.0,58.0,,1.0,5.0,219.0,10.0,46.0,13.0,3.0,,23.0,10.0,13.0,84.0,,101.0,3.0,41.0,23.0,,29.0,9.0,4.0,1.0,57.0,15.0,12.0,10.0,,,0.0,1.0,7.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,5di2c0qb50rnlk4z4nny6gwes,E. Robe,Forward,13,,,1.0,,14.0,3.0,14.0,5.0,7.0,7.0,7.0,,,1.0,2.0,,,1.0,,4.0,,,,,2.0,1.0,5.0,12.0,,8.0,,77.0,1.0,5.0,1.0,,4.0,2.0,7.0,,,2.0,5.0,,3.0,24.0,,1.0,,12.0,4.0,,,,7.0,,3.0,,,1.0,,,1.0,3.0,,5.0,1.0,7.0,2.0,,,1.0,3.0,,,,,10.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,cusim5b0lb4yc0sz00d7is73d,R. Romeo,Defender,3,7.0,2.0,7.0,7.0,1136.0,66.0,1177.0,32.0,192.0,79.0,951.0,20.0,,6.0,36.0,,1.0,16.0,,25.0,,2.0,1.0,,716.0,,132.0,211.0,7.0,61.0,119.0,2189.0,14.0,297.0,3.0,12.0,25.0,6.0,985.0,1.0,,47.0,65.0,3.0,351.0,1442.0,3.0,20.0,28.0,144.0,83.0,1.0,4.0,2.0,876.0,38.0,29.0,43.0,5.0,,109.0,24.0,114.0,463.0,,270.0,2.0,73.0,62.0,,30.0,25.0,,,116.0,10.0,1.0,10.0,,,0.0,,,,3.0,,,,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,8mte9if061bfau2q60ymimz11,G. Sandoval,Forward,0,9.0,13.0,23.0,,226.0,51.0,245.0,6.0,57.0,7.0,170.0,3.0,1.0,1.0,51.0,2.0,8.0,10.0,3.0,12.0,1.0,5.0,10.0,3.0,76.0,8.0,71.0,143.0,4.0,52.0,3.0,777.0,11.0,73.0,12.0,19.0,12.0,30.0,188.0,4.0,1.0,1.0,97.0,15.0,48.0,449.0,5.0,,2.0,104.0,52.0,17.0,,29.0,173.0,16.0,46.0,18.0,2.0,2.0,15.0,,3.0,73.0,1.0,129.0,8.0,54.0,15.0,5.0,4.0,9.0,3.0,,33.0,1.0,17.0,10.0,0.0,1.0,1.0,20.0,3.0,4.0,4.0,,2.0,,16.0,,,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,aq2nb1jbpi24sqs1tj5sh41nu,T. Schneider,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,3176i3h6iv1ufsp88prhhmjqi,E. Simmons,Midfielder,16,17.0,3.0,10.0,5.0,778.0,156.0,782.0,19.0,131.0,28.0,647.0,29.0,,3.0,59.0,,,14.0,1.0,25.0,2.0,3.0,1.0,,328.0,16.0,84.0,153.0,9.0,70.0,28.0,1832.0,,191.0,2.0,38.0,25.0,4.0,651.0,1.0,,9.0,110.0,7.0,211.0,967.0,1.0,4.0,27.0,138.0,68.0,1.0,3.0,3.0,608.0,32.0,51.0,35.0,3.0,,43.0,5.0,23.0,224.0,,324.0,1.0,103.0,50.0,2.0,49.0,24.0,1.0,,123.0,20.0,7.0,10.0,,,0.0,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,2shew4623q8jk8awtmebi8h04,M. Simmons,Forward,22,2.0,,2.0,1.0,33.0,6.0,34.0,3.0,12.0,3.0,21.0,5.0,,1.0,10.0,2.0,,1.0,,5.0,,1.0,,,10.0,2.0,10.0,18.0,1.0,10.0,3.0,127.0,2.0,9.0,1.0,6.0,5.0,3.0,22.0,,,,17.0,1.0,3.0,66.0,3.0,1.0,2.0,20.0,10.0,,,1.0,21.0,1.0,7.0,1.0,,,1.0,2.0,2.0,16.0,,12.0,1.0,9.0,3.0,,6.0,2.0,3.0,,4.0,1.0,1.0,10.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,6xyzscohgbp65jh30bhuj3x90,N. St. Louis,Forward,7,,1.0,2.0,,22.0,4.0,22.0,,8.0,,14.0,2.0,,,3.0,,1.0,1.0,,4.0,,1.0,,,7.0,2.0,7.0,12.0,1.0,4.0,1.0,71.0,,2.0,1.0,1.0,4.0,1.0,14.0,,,,7.0,,7.0,34.0,,1.0,1.0,7.0,3.0,,,1.0,13.0,2.0,4.0,2.0,,,1.0,,1.0,9.0,,7.0,1.0,7.0,2.0,,2.0,1.0,3.0,,5.0,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,ks89udb9znglkw7y8dm9ijv8,T. Tahid,Midfielder,26,8.0,7.0,17.0,,132.0,29.0,132.0,15.0,48.0,21.0,84.0,14.0,3.0,1.0,40.0,,2.0,21.0,,20.0,,3.0,,,36.0,6.0,41.0,82.0,12.0,64.0,13.0,554.0,18.0,30.0,7.0,9.0,20.0,11.0,84.0,6.0,3.0,6.0,89.0,2.0,28.0,254.0,3.0,,7.0,110.0,46.0,,,4.0,83.0,10.0,49.0,11.0,1.0,2.0,1.0,5.0,5.0,45.0,3.0,48.0,1.0,35.0,11.0,,23.0,6.0,14.0,1.0,36.0,9.0,6.0,10.0,2.0,1.0,2.0,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,76cw4ikumzr6479j7wgsl2adw,L. Thompson,Defender,24,1.0,,1.0,,13.0,2.0,13.0,,5.0,,8.0,2.0,,1.0,4.0,,,2.0,,3.0,,,,,6.0,,5.0,6.0,1.0,5.0,2.0,48.0,,3.0,,1.0,3.0,,8.0,,,,9.0,,4.0,26.0,,1.0,,9.0,4.0,,,,8.0,2.0,5.0,2.0,,,,2.0,3.0,4.0,,2.0,,3.0,,,4.0,,3.0,,3.0,2.0,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Vancouver FC,dkbyw8xpizsdtltkrl9hfkk5w,A. White,Defender,20,6.0,2.0,4.0,4.0,719.0,54.0,733.0,28.0,130.0,40.0,591.0,13.0,,1.0,27.0,,,7.0,1.0,20.0,,2.0,,1.0,449.0,2.0,81.0,149.0,1.0,47.0,62.0,1500.0,6.0,275.0,1.0,15.0,20.0,8.0,603.0,,,12.0,46.0,1.0,103.0,893.0,2.0,14.0,12.0,86.0,39.0,,3.0,2.0,567.0,26.0,19.0,28.0,2.0,1.0,36.0,17.0,55.0,301.0,,154.0,1.0,68.0,51.0,,16.0,17.0,3.0,,87.0,3.0,3.0,10.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,5.0,,,,,
