root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,9qwsc4cnrfb07udjdwyia6y8l,A. Arguellez,Goalkeeper,12.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,98ajoa650l9wzwuur2ibzo6ad,A. Baquero,Defender,2.0,3,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,celueq849h3uge9syilot0no5,A. Cervantes,Midfielder,22.0,2,0,0,0,0,0,1,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,ab1lm8d3viyadivk11aj087o5,J. Clavelo,Defender,5.0,4,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,bljolmraqhrywwmfaeuzg8h5h,A. Coroneaux,Attacker,20.0,2,0,0,0,0,0,1,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,1wcq33p7w71u1mkdk349gicph,J. Corrales,Defender,13.0,3,0,0,0,0,0,0,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,Defender,15.0,3,0,1,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,bkvyiv2wxilp3f890awt7d80l,H. Dranguet,Defender,16.0,3,0,0,0,0,0,2,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,7a3cc2po6mq8hcszqse8epeqd,K. García,Attacker,11.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,1y4twcfnqphpf8mautyh15m8l,A. Gómez,Midfielder,8.0,4,0,1,0,0,0,0,3
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,799xgwxmfd3ndkjc98gubnjdh,F. Guerra,Midfielder,23.0,2,0,0,0,0,0,1,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,9u25nbt4yw94p1w5ma71mu66t,D. Guerra,Goalkeeper,21.0,4,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,cjgy5h2ctd4b0i41mteixkcet,A. Hernández,Midfielder,14.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,9wrwciwhkxn0nb5hbi631pxw5,A. Horta,Defender,4.0,2,0,1,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,a2waxsva4y5dfyn9l9vo3ivv9,Y. López,Defender,19.0,2,0,0,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,99q5k10knmzbu5f8k3ua933dh,D. Sáez,Midfielder,18.0,3,0,0,0,0,0,0,3
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,58166vplrgps4i542l675542d,Y. Márquez,Defender,3.0,3,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,ceqe5m48sbuflm7nxhd8ew639,A. Martínez,Attacker,10.0,3,0,1,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,a11hj2ruo4f72bxjuffd1mtp1,Y. Nápoles,Defender,6.0,4,0,2,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,57hyu8tmeyxq3olvnqqglsj4l,L. Pérez,Midfielder,17.0,4,0,0,0,0,0,3,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,djd84tm52d3xwhkap60phoudx,M. Reyes,Attacker,9.0,3,1,1,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,97pwq0mmcex6vxjsn250qhvpx,S. Sánchez,Goalkeeper,1.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Cuba,Cuba,c6l26cksqztpgxiu3t5rrl591,D. Suárez,Attacker,7.0,2,0,0,0,0,0,2,0
