liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Tampa Bay Rowdies,56txiyhvsvhudyr1b21rznmjt,L. Hilton,Midfielder,4,14.0,14.0,10.0,3.0,967.0,0.0,8.0,5.0,3.0,4.0,74.0,2.0,152.0,26.0,4.0,56.0,23.0,33.0,3.0,179.0,5.0,4.0,14.0,12.0,2.0,48.0,18.0,30.0,4.0,14.0,134.0,517.0,2.0,51.0,17.0,7.0,37.0,148.0,5.0,11.0,4.0,6.0,14.0,5.0,5.0,42.0,430.0,248.0,213.0,405.0,4.0,5.0,,2.0,8.0,2.0,,8.0,7.0,16.0,135.0,535.0,9.0,447.0,9.0,2.0,88.0,681.0,17.0,31.0,7.0,2.0,16.0,37.0,92.0,27.0,51.0,3.0,1.0,2.0,1.0,1.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,8.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,65b9x0qlo6zlqy3snfibjdwr8,C. Klepacz,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,87rpg135z1k0ir74kdczwo2y1,F. Lasso,Defender,3,19.0,19.0,10.0,4.0,1333.0,0.0,74.0,17.0,57.0,,18.0,19.0,150.0,,2.0,114.0,40.0,74.0,18.0,281.0,8.0,,28.0,19.0,9.0,40.0,23.0,17.0,12.0,7.0,183.0,653.0,4.0,35.0,7.0,6.0,39.0,208.0,6.0,15.0,,,,,1.0,45.0,513.0,162.0,383.0,500.0,5.0,4.0,,,4.0,1.0,4.0,112.0,16.0,7.0,151.0,690.0,8.0,545.0,9.0,23.0,145.0,889.0,,,,3.0,37.0,76.0,108.0,37.0,69.0,5.0,1.0,,,,,,2.0,9.0,,,,,,,,,,,,,,,,,,14.0,,14.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,Midfielder,5,6.0,6.0,10.0,,538.0,0.0,6.0,3.0,3.0,,45.0,1.0,77.0,21.0,5.0,53.0,31.0,22.0,,85.0,7.0,,9.0,7.0,2.0,47.0,28.0,19.0,,10.0,71.0,252.0,2.0,37.0,7.0,3.0,23.0,67.0,6.0,6.0,1.0,10.0,15.0,4.0,3.0,20.0,210.0,153.0,85.0,203.0,1.0,3.0,,,14.0,1.0,2.0,4.0,7.0,12.0,87.0,268.0,10.0,223.0,4.0,9.0,45.0,372.0,9.0,20.0,6.0,5.0,1.0,13.0,59.0,6.0,32.0,2.0,,,,,,,4.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,clqjcy623rlupobk5ox82oic5,P. Marie,Defender,5,10.0,10.0,10.0,,864.0,1.0,9.0,8.0,1.0,3.0,77.0,1.0,110.0,26.0,7.0,78.0,53.0,25.0,178.0,76.0,11.0,4.0,14.0,11.0,3.0,69.0,45.0,24.0,5.0,11.0,63.0,235.0,1.0,51.0,14.0,9.0,27.0,43.0,4.0,10.0,7.0,9.0,16.0,5.0,7.0,4.0,188.0,143.0,75.0,198.0,1.0,2.0,2.0,5.0,19.0,4.0,,6.0,18.0,14.0,131.0,259.0,9.0,202.0,3.0,23.0,57.0,419.0,17.0,27.0,6.0,11.0,9.0,18.0,73.0,11.0,39.0,4.0,1.0,3.0,3.0,3.0,1.0,,5.0,,2.0,3.0,1.0,2.0,2.0,,,,,1.0,,,2.0,7.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,cbbip5xc4xfipnk6aal6cfywa,N. Moon,Midfielder,20,20.0,20.0,10.0,14.0,590.0,1.0,14.0,5.0,9.0,2.0,48.0,1.0,94.0,,6.0,66.0,32.0,34.0,18.0,73.0,3.0,2.0,14.0,10.0,4.0,52.0,27.0,25.0,1.0,5.0,64.0,191.0,1.0,50.0,15.0,6.0,34.0,8.0,2.0,6.0,7.0,,1.0,1.0,9.0,4.0,159.0,88.0,74.0,157.0,1.0,4.0,4.0,30.0,18.0,1.0,3.0,12.0,5.0,11.0,77.0,193.0,6.0,161.0,5.0,19.0,32.0,336.0,,8.0,8.0,12.0,5.0,8.0,28.0,12.0,24.0,1.0,,1.0,1.0,1.0,,1.0,4.0,,1.0,,1.0,0.0,2.0,,,1.0,,4.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,te1unnk7afru8djvu92vs00k,E. Mustali,Forward,21,9.0,9.0,10.0,8.0,121.0,0.0,10.0,5.0,5.0,1.0,7.0,,10.0,,,19.0,10.0,9.0,,5.0,1.0,2.0,1.0,,1.0,9.0,5.0,4.0,1.0,,4.0,23.0,,5.0,4.0,1.0,3.0,8.0,2.0,1.0,1.0,,,,,,14.0,11.0,4.0,15.0,2.0,1.0,,,3.0,2.0,,,1.0,1.0,14.0,24.0,2.0,15.0,3.0,4.0,9.0,41.0,,,,,,,7.0,2.0,9.0,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,Midfielder,19,8.0,8.0,10.0,2.0,615.0,1.0,9.0,6.0,3.0,3.0,58.0,3.0,78.0,10.0,2.0,60.0,34.0,26.0,110.0,58.0,7.0,3.0,11.0,9.0,2.0,51.0,28.0,23.0,6.0,11.0,73.0,263.0,2.0,23.0,6.0,2.0,26.0,81.0,9.0,6.0,1.0,1.0,2.0,1.0,2.0,13.0,235.0,134.0,109.0,228.0,3.0,9.0,,2.0,12.0,1.0,,7.0,11.0,9.0,63.0,270.0,12.0,241.0,12.0,3.0,29.0,386.0,9.0,14.0,1.0,7.0,3.0,7.0,35.0,8.0,22.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,,1.0,0.0,4.0,1.0,,1.0,1.0,,,,,9.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,ch01b74i78nggnffi81875ld6,P. Niyongabire,Forward,7,7.0,7.0,10.0,1.0,552.0,0.0,11.0,5.0,6.0,1.0,29.0,,78.0,,9.0,90.0,45.0,45.0,,34.0,6.0,1.0,12.0,10.0,2.0,79.0,40.0,39.0,4.0,7.0,33.0,100.0,3.0,53.0,15.0,6.0,17.0,5.0,6.0,6.0,2.0,,5.0,5.0,13.0,2.0,81.0,57.0,30.0,80.0,4.0,5.0,1.0,22.0,25.0,,,6.0,11.0,17.0,74.0,101.0,10.0,82.0,9.0,25.0,19.0,257.0,,7.0,7.0,15.0,1.0,2.0,21.0,5.0,17.0,3.0,,1.0,1.0,1.0,,1.0,4.0,,,1.0,1.0,0.0,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,Forward,28,29.0,29.0,10.0,2.0,2320.0,3.0,118.0,66.0,52.0,,153.0,1.0,247.0,,13.0,287.0,172.0,115.0,109.0,113.0,15.0,1.0,36.0,26.0,10.0,169.0,106.0,63.0,2.0,19.0,73.0,403.0,4.0,139.0,25.0,14.0,44.0,71.0,26.0,27.0,13.0,,4.0,4.0,21.0,7.0,287.0,206.0,92.0,287.0,2.0,11.0,,5.0,60.0,1.0,3.0,10.0,48.0,29.0,275.0,410.0,48.0,294.0,13.0,87.0,116.0,757.0,,7.0,7.0,25.0,4.0,8.0,101.0,22.0,108.0,7.0,1.0,14.0,12.0,13.0,1.0,5.0,22.0,,1.0,7.0,9.0,5.0,12.0,1.0,3.0,1.0,2.0,9.0,,,11.0,40.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,Forward,36,4.0,4.0,10.0,3.0,79.0,0.0,,,,,20.0,,14.0,,,10.0,7.0,3.0,1.0,5.0,1.0,,1.0,1.0,,10.0,7.0,3.0,,2.0,12.0,38.0,,7.0,1.0,,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,34.0,22.0,14.0,34.0,2.0,1.0,1.0,10.0,4.0,,,1.0,3.0,,10.0,38.0,1.0,34.0,3.0,3.0,4.0,63.0,,,,3.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,d5del7kcf1zgkd2uvhius8y22,C. Sharp,Forward,25,10.0,10.0,10.0,8.0,203.0,0.0,13.0,9.0,4.0,,18.0,,12.0,,1.0,30.0,20.0,10.0,10.0,7.0,1.0,,6.0,3.0,3.0,17.0,11.0,6.0,,,3.0,34.0,,2.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,,,,1.0,,24.0,19.0,6.0,25.0,,2.0,,,7.0,,1.0,,4.0,3.0,21.0,35.0,2.0,25.0,2.0,8.0,10.0,60.0,,,,2.0,,,8.0,2.0,10.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,374euncv00zs2oy6ux1u519be,J. Skinner,Defender,26,23.0,23.0,10.0,20.0,690.0,0.0,34.0,16.0,18.0,2.0,50.0,1.0,111.0,,6.0,110.0,53.0,57.0,67.0,92.0,8.0,2.0,16.0,12.0,4.0,76.0,37.0,39.0,5.0,7.0,20.0,224.0,3.0,55.0,26.0,8.0,34.0,62.0,4.0,3.0,1.0,,3.0,3.0,10.0,5.0,164.0,87.0,80.0,159.0,5.0,20.0,12.0,27.0,22.0,2.0,1.0,11.0,10.0,4.0,131.0,224.0,8.0,164.0,25.0,18.0,60.0,429.0,,12.0,12.0,10.0,7.0,12.0,52.0,20.0,48.0,,,2.0,2.0,2.0,,4.0,4.0,1.0,1.0,1.0,0.0,2.0,3.0,,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2025,Tampa Bay Rowdies,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,Defender,14,25.0,25.0,10.0,4.0,1799.0,0.0,50.0,18.0,32.0,1.0,138.0,13.0,304.0,,2.0,148.0,65.0,83.0,51.0,383.0,10.0,2.0,35.0,28.0,7.0,98.0,47.0,51.0,27.0,8.0,294.0,925.0,3.0,139.0,21.0,14.0,71.0,130.0,1.0,21.0,8.0,,3.0,3.0,6.0,49.0,784.0,369.0,436.0,753.0,14.0,23.0,7.0,25.0,14.0,1.0,,65.0,24.0,8.0,209.0,945.0,3.0,802.0,37.0,9.0,143.0,1258.0,,21.0,21.0,7.0,22.0,55.0,127.0,37.0,88.0,3.0,2.0,,,,,,2.0,17.0,1.0,,,,5.0,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,
USA_USL_Championship,2025,Tampa Bay Rowdies,e13oeez12fwnzyf2qkizwflec,N. Worth,Midfielder,18,6.0,6.0,10.0,5.0,150.0,0.0,3.0,2.0,1.0,,18.0,1.0,23.0,1.0,,15.0,8.0,7.0,,24.0,2.0,,6.0,5.0,1.0,12.0,6.0,6.0,,2.0,25.0,86.0,1.0,8.0,7.0,1.0,8.0,20.0,,1.0,,1.0,2.0,1.0,,4.0,64.0,30.0,37.0,61.0,1.0,,,,1.0,,,,3.0,5.0,28.0,87.0,1.0,65.0,1.0,3.0,22.0,108.0,,,,1.0,1.0,4.0,17.0,5.0,18.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
