matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Finals,65i4uduqrp1ajqyxygr87c0t0,Monterrey,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/233335xtoe3e3phg3hp91xguq,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/eu8c408f59yx7egaqossbv25e,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/match/view/65i4uduqrp1ajqyxygr87c0t0,29/10/2021,2021,Concacaf_Concacaf_Champions_Cup
Semi-finals,7zbcm0pnncr7x0o536fri9fro,Cruz Azul,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/1aw67co8uut64yckd3wbhy9t2,Monterrey,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/233335xtoe3e3phg3hp91xguq,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/match/view/7zbcm0pnncr7x0o536fri9fro,17/09/2021,2021,Concacaf_Concacaf_Champions_Cup
Semi-finals,7zdmyglohhledc2nfubsbowlw,Philadelphia,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/aq0m4zmew7kkplbi7fa0pv45c,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/eu8c408f59yx7egaqossbv25e,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/match/view/7zdmyglohhledc2nfubsbowlw,16/09/2021,2021,Concacaf_Concacaf_Champions_Cup
Semi-finals,7z9aikjr7qs4gukwrj5ht0tg4,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/eu8c408f59yx7egaqossbv25e,Philadelphia,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/aq0m4zmew7kkplbi7fa0pv45c,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/match/view/7z9aikjr7qs4gukwrj5ht0tg4,13/08/2021,2021,Concacaf_Concacaf_Champions_Cup
Semi-finals,7z61wuc1m7s00n6mzbmh1mnmc,Monterrey,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/233335xtoe3e3phg3hp91xguq,Cruz Azul,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/1aw67co8uut64yckd3wbhy9t2,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/match/view/7z61wuc1m7s00n6mzbmh1mnmc,12/08/2021,2021,Concacaf_Concacaf_Champions_Cup
Quarter-finals,asca4jimycq740q9oasd0wkyc,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/eu8c408f59yx7egaqossbv25e,Portland,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/77o8sorlijzpr0t4s7231zzxp,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/match/view/asca4jimycq740q9oasd0wkyc,06/05/2021,2021,Concacaf_Concacaf_Champions_Cup
Quarter-finals,asaa8j55vn2d9pl9t13qozxuc,Monterrey,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/233335xtoe3e3phg3hp91xguq,Columbus,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/chjb0xe5vlaaguop3q2nbalni,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/match/view/asaa8j55vn2d9pl9t13qozxuc,06/05/2021,2021,Concacaf_Concacaf_Champions_Cup
Quarter-finals,as87vggu31s5kq4y947jf58no,Cruz Azul,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/1aw67co8uut64yckd3wbhy9t2,Toronto,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/28teusnamw1ujgh5di1auf2f7,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/match/view/as87vggu31s5kq4y947jf58no,05/05/2021,2021,Concacaf_Concacaf_Champions_Cup
Quarter-finals,as685ctm4nc0knmjzhczjn1g4,Philadelphia,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/aq0m4zmew7kkplbi7fa0pv45c,Atlanta United,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/943ue6l8ylnidoygbi9p8op2h,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/match/view/as685ctm4nc0knmjzhczjn1g4,05/05/2021,2021,Concacaf_Concacaf_Champions_Cup
Quarter-finals,as48h0jqlpze8jkhuvtqmc8wk,Portland,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/77o8sorlijzpr0t4s7231zzxp,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/teams/view/eu8c408f59yx7egaqossbv25e,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2021/cgxho67mh5e4icro5qcrncb2s/match/view/as48h0jqlpze8jkhuvtqmc8wk,29/04/2021,2021,Concacaf_Concacaf_Champions_Cup
