liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Ventura County FC,6fc1qa4vd0ni2hjcqtv3gj3tg,O. Aina,Forward,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Ventura County FC,58akq0ojntf5n123msb1tzeok,G. Arnold,Midfielder,87,5.0,1.0,10.0,112.0,,117.0,,53.0,27.0,26.0,97.0,131.0,4.0,10.0,1.0,,9.0,1.0,,,48.0,23.0,25.0,6.0,120.0,,483.0,,51.0,7.0,2.0,29.0,,145.0,7.0,1.0,,4.0,3.0,4.0,2.0,6.0,7.0,26.0,439.0,192.0,274.0,436.0,6.0,1.0,492.0,12.0,4.0,5.0,2.0,67.0,508.0,1.0,462.0,17.0,2.0,46.0,577.0,4.0,2.0,3.0,29.0,26.0,1.0,,,0.0,6.0,4.0,,8.0,,1.0,,,11.0,1.0,,,21.0,4.0,,,,,,,,2.0,,3.0,,2.0,20.0,1.0,,,,,,,,,6.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Ventura County FC,gc6bfhtz6pkiww7uoef6liei,S. Conlon,Goalkeeper,41,,,10.0,,,49.0,,3.0,1.0,2.0,,187.0,,10.0,,,14.0,2.0,,,3.0,1.0,2.0,,140.0,,339.0,,18.0,,,109.0,,86.0,,,,10.0,,,,,,66.0,280.0,35.0,292.0,261.0,,,900.0,,8.0,,2.0,87.0,413.0,,327.0,,,86.0,522.0,,,,55.0,5.0,,,,0.0,,,,12.0,,,,,,,,,31.0,,79.0,38.0,,,,,,13.0,,,,41.0,81.0,,4.0,10.0,8.0,41.0,28.0,13.0,8.0,,,,,,5.0,1.0,2.0,,,,,,,,,,1.0,,,2.0,2.0,,,,
USA_MLS_Next_Pro,2026,Ventura County FC,4blue6g56i3t9iffjcmjs6hhw,R. Dalgado,Defender,50,7.0,3.0,8.0,65.0,,76.0,1.0,29.0,14.0,15.0,72.0,120.0,1.0,8.0,,,13.0,1.0,,,22.0,10.0,12.0,5.0,24.0,1.0,317.0,,41.0,13.0,5.0,22.0,,116.0,5.0,,1.0,6.0,4.0,6.0,5.0,1.0,1.0,13.0,275.0,114.0,175.0,270.0,2.0,,516.0,3.0,14.0,5.0,6.0,67.0,325.0,1.0,283.0,5.0,3.0,42.0,428.0,12.0,12.0,2.0,40.0,23.0,,,,0.0,2.0,4.0,,12.0,,,,,3.0,,,,14.0,2.0,,,,4.0,,,,1.0,1.0,27.0,,6.0,19.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Ventura County FC,92k301czub8hcyhqa10qvpt04,D. Vanney,Midfielder,49,9.0,5.0,12.0,132.0,12.0,124.0,6.0,95.0,54.0,41.0,267.0,102.0,5.0,12.0,1.0,6.0,19.0,2.0,4.0,2.0,86.0,50.0,36.0,16.0,71.0,3.0,438.0,3.0,57.0,22.0,8.0,27.0,6.0,146.0,17.0,13.0,15.0,12.0,1.0,13.0,5.0,11.0,32.0,18.0,351.0,213.0,164.0,346.0,5.0,4.0,1079.0,25.0,9.0,21.0,15.0,168.0,451.0,28.0,364.0,10.0,34.0,87.0,659.0,29.0,13.0,16.0,89.0,75.0,1.0,2.0,4.0,3.0,,4.0,,17.0,4.0,1.0,,,5.0,3.0,1.0,2.0,27.0,1.0,,,1.0,4.0,,,,,,2.0,,4.0,12.0,1.0,3.0,,,,,,,8.0,24.0,7.0,12.0,,,,,,,,,,4.0,1.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2026,Ventura County FC,e18oy4yszvb1lu82omsz9wxec,T. Elgersma,Midfielder,76,26.0,18.0,9.0,90.0,3.0,86.0,2.0,71.0,22.0,49.0,158.0,82.0,1.0,9.0,1.0,2.0,10.0,1.0,2.0,,45.0,14.0,31.0,11.0,54.0,2.0,345.0,,38.0,14.0,5.0,30.0,2.0,122.0,12.0,7.0,8.0,9.0,1.0,2.0,2.0,3.0,9.0,20.0,283.0,142.0,146.0,266.0,4.0,2.0,790.0,6.0,15.0,5.0,16.0,103.0,348.0,15.0,286.0,13.0,34.0,62.0,512.0,5.0,5.0,2.0,50.0,52.0,1.0,1.0,1.0,0.0,,8.0,,9.0,2.0,1.0,,,9.0,3.0,1.0,1.0,17.0,3.0,,,,6.0,1.0,,,2.0,12.0,29.0,,5.0,10.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Ventura County FC,d2cmb8tunpfba5cec4vxtg3dg,V. Garcia,Midfielder,45,,,10.0,64.0,5.0,123.0,8.0,105.0,49.0,56.0,194.0,64.0,3.0,10.0,4.0,2.0,18.0,2.0,2.0,,105.0,49.0,56.0,15.0,86.0,4.0,246.0,1.0,51.0,7.0,2.0,38.0,,39.0,19.0,4.0,6.0,9.0,3.0,6.0,1.0,16.0,10.0,6.0,216.0,137.0,90.0,215.0,3.0,3.0,796.0,35.0,6.0,7.0,27.0,121.0,253.0,10.0,221.0,13.0,27.0,32.0,457.0,18.0,2.0,20.0,40.0,28.0,1.0,0.0,2.0,0.0,1.0,,,16.0,2.0,1.0,2.0,,10.0,5.0,,,10.0,1.0,,,,8.0,,,,,,2.0,,2.0,4.0,3.0,,,,,,,,,17.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Ventura County FC,eokcgp51j8ukeclqxis10b2ms,C. Gozdieski,Midfielder,61,,,3.0,4.0,,3.0,,3.0,1.0,2.0,2.0,4.0,,3.0,,,,,,,3.0,1.0,2.0,,1.0,,18.0,,2.0,1.0,,1.0,,9.0,,,,,,,,,,,17.0,7.0,10.0,17.0,1.0,,28.0,1.0,1.0,,,2.0,18.0,,17.0,2.0,,1.0,23.0,,,,1.0,1.0,,,,0.0,3.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Ventura County FC,9dbsv9znftgaphhgrh6p8i4bu,S. Hernández,Defender,60,19.0,11.0,10.0,48.0,1.0,166.0,1.0,72.0,31.0,41.0,50.0,243.0,2.0,10.0,,1.0,12.0,2.0,1.0,,53.0,23.0,30.0,2.0,253.0,,688.0,,72.0,3.0,,28.0,1.0,168.0,2.0,1.0,1.0,10.0,1.0,,,4.0,1.0,52.0,621.0,185.0,458.0,591.0,5.0,,839.0,7.0,32.0,13.0,15.0,89.0,712.0,2.0,643.0,12.0,7.0,69.0,840.0,1.0,1.0,2.0,43.0,41.0,,1.0,0.0,0.0,,8.0,,10.0,1.0,,,,7.0,1.0,1.0,1.0,27.0,8.0,2.0,2.0,,6.0,,,,2.0,2.0,17.0,,13.0,28.0,,4.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Ventura County FC,1o0ew8fp44fuo3o7c8ef8pd2i,T. Lepley,Midfielder,21,1.0,1.0,3.0,39.0,2.0,58.0,1.0,13.0,8.0,5.0,58.0,33.0,2.0,3.0,1.0,,2.0,,,,12.0,8.0,4.0,2.0,59.0,,149.0,,16.0,2.0,1.0,11.0,,20.0,3.0,1.0,,3.0,1.0,3.0,2.0,1.0,6.0,8.0,127.0,75.0,57.0,121.0,,,252.0,5.0,2.0,2.0,2.0,36.0,151.0,1.0,129.0,1.0,4.0,22.0,184.0,4.0,2.0,1.0,24.0,18.0,,,,0.0,,,,2.0,,,,,1.0,,,,2.0,,,,,1.0,,,,,,4.0,,2.0,4.0,1.0,2.0,,,,,,,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
