root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Belize,Belize,5n0ixpxtyucga7tudfbabi9zo,B. Anderson,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Belize,Belize,dewe4l7wylak8hn5n4sln6vze,D. Arzú,Defender,0,66.0,,56.0,15.0,1.0,2.0,,4.0,,,,20.0,1.0,,,,,1.0,10.0,5.0,77.0,70.0,,,60.0,,40.0,1.0,,,,11.0,,1.0,10.0,,1.0,4.0,,,,3.0,,,6.0,26.0,,,1.0,,24.0,90.0,7.0,1.0,3.0,,59.0,2.0,,4.0,,,0.0,2.0,,,,5.0,1.0,1.0,8.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Belize,Belize,6kxgw84qqljiwhfxbbphccudx,C. Bernárdez,Forward,0,9.0,2.0,5.0,1.0,11.0,4.0,1.0,,2.0,,1.0,5.0,2.0,1.0,,10.0,,5.0,10.0,6.0,47.0,12.0,2.0,,8.0,,3.0,2.0,,8.0,3.0,17.0,4.0,19.0,4.0,7.0,2.0,18.0,1.0,2.0,3.0,7.0,2.0,14.0,4.0,2.0,1.0,,3.0,8.0,3.0,148.0,2.0,2.0,9.0,4.0,8.0,2.0,1.0,28.0,1.0,1.0,0.0,1.0,,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Belize,Belize,3m11ifk8ankm3axn8hfr55je2,H. Casanova,Defender,0,174.0,,134.0,56.0,14.0,24.0,,14.0,6.0,1.0,3.0,92.0,4.0,3.0,,8.0,,5.0,10.0,21.0,279.0,177.0,,,137.0,1.0,50.0,3.0,,4.0,,67.0,2.0,16.0,40.0,,3.0,37.0,3.0,,,23.0,,,33.0,6.0,10.0,,3.0,2.0,94.0,351.0,17.0,4.0,29.0,,125.0,6.0,1.0,45.0,,,0.0,5.0,,5.0,2.0,10.0,2.0,12.0,16.0,3.0,7.0,,5.0,,7.0,,,,7.0,7.0,28.0,12.0,1.0,5.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Belize,Belize,aoyb69ty523sq1uc6tgll2qc,J. Casanova,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Belize,Belize,f07si7c1njicgd0q72qobtzx0,B. Chavez,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Belize,Belize,3bp5lhoesl6ogoi4zeefxnn8q,A. Chi,Midfielder,0,155.0,,141.0,47.0,20.0,11.0,,3.0,1.0,1.0,2.0,85.0,6.0,2.0,,4.0,,3.0,10.0,27.0,198.0,156.0,1.0,,142.0,4.0,57.0,11.0,,4.0,,23.0,1.0,23.0,14.0,6.0,2.0,36.0,,,1.0,16.0,,5.0,13.0,43.0,1.0,,11.0,3.0,39.0,236.0,11.0,6.0,17.0,5.0,136.0,3.0,1.0,40.0,,,0.0,1.0,,,,,,6.0,3.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,9.0,2.0,1.0,10.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Belize,Belize,ek2litd94697pj5ds8y0vtpn8,E. Dyck,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Belize,Belize,8ojflhpqrpnkydhmjby1hg8wk,A. Forman,Defender,0,9.0,,5.0,4.0,,2.0,,1.0,1.0,,,4.0,1.0,,,1.0,,,10.0,1.0,15.0,10.0,,,6.0,1.0,2.0,,,,,5.0,,,4.0,,,1.0,,,,1.0,,,3.0,,,,,,5.0,21.0,,1.0,2.0,,6.0,,,2.0,,,0.0,,,,,,,,2.0,,,,,,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Belize,Belize,1pzn25vc4frzj8cm9eqlvatck,O. Galdámez,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
