liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,Greenville Triumph SC,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,Midfielder,23,378.0,347.0,38.0,179.0,25.0,,514.0,30.0,115.0,390.0,151.0,127.0,233.0,,32.0,107.0,,543.0,,37.0,39.0,,32.0,10.0,46.0,2269.0,,,416.0,,70.0,427.0,,1205.0,0.0,,,12.0,46.0,5.0,36.0,74.0,12.0,2.0,97.0,7.0,30.0,143.0,1.0,1.0,146.0,17.0,21.0,7.0,58.0,110.0,2.0,230.0,57.0,1.0,24.0,14.0,81.0,10.0,13.0,6.0,,36.0,36.0,41.0,48.0,,17.0,28.0,3.0,278.0,10.0,7.0,132.0,46.0,2.0,145.0,5.0,43.0,55.0,11.0,15.0,120.0,31.0,74.0,1.0,1.0,16.0,7.0,17.0,33.0,0.0,2.0,2.0,,1.0,6.0,,2.0,,8.0,9.0,1.0,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Greenville Triumph SC,7xu75spzqhk3bm2fzbj34fq7e,J. Labovitz,Forward,18,150.0,113.0,9.0,89.0,14.0,,245.0,24.0,48.0,137.0,57.0,109.0,101.0,,30.0,19.0,,268.0,,27.0,18.0,,30.0,10.0,12.0,1489.0,,,159.0,,55.0,194.0,,474.0,3.0,1.0,,38.0,2.0,2.0,7.0,14.0,5.0,2.0,10.0,3.0,2.0,67.0,5.0,1.0,104.0,5.0,6.0,3.0,16.0,55.0,6.0,80.0,16.0,1.0,4.0,,97.0,10.0,9.0,12.0,4.0,9.0,49.0,5.0,87.0,,11.0,31.0,2.0,167.0,,16.0,63.0,9.0,3.0,10.0,,11.0,,20.0,9.0,25.0,,56.0,36.0,1.0,12.0,18.0,34.0,13.0,2.0,4.0,1.0,,1.0,2.0,,5.0,,1.0,2.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Greenville Triumph SC,8mnq6su69w3xyujz7n03n4zqh,E. Lee,Defender,12,716.0,328.0,76.0,387.0,28.0,,933.0,34.0,467.0,748.0,316.0,187.0,125.0,,33.0,148.0,,979.0,,39.0,63.0,,33.0,10.0,87.0,2641.0,8.0,,792.0,8.0,186.0,252.0,,1313.0,0.0,,,45.0,3.0,1.0,5.0,13.0,10.0,18.0,1.0,5.0,3.0,90.0,,,92.0,45.0,25.0,20.0,31.0,46.0,,104.0,38.0,,20.0,,100.0,3.0,3.0,5.0,,30.0,46.0,13.0,91.0,,5.0,11.0,3.0,195.0,3.0,5.0,103.0,7.0,1.0,1.0,,15.0,,6.0,4.0,58.0,,21.0,14.0,,56.0,,20.0,14.0,,,,,,6.0,,3.0,,3.0,3.0,,5.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Greenville Triumph SC,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,Forward,9,163.0,136.0,14.0,104.0,15.0,,312.0,12.0,47.0,176.0,72.0,136.0,150.0,,29.0,65.0,,313.0,,14.0,23.0,,29.0,10.0,34.0,1454.0,,,177.0,,78.0,257.0,,655.0,1.0,,,38.0,6.0,2.0,18.0,50.0,12.0,3.0,37.0,2.0,6.0,59.0,6.0,2.0,144.0,12.0,23.0,9.0,7.0,100.0,7.0,174.0,38.0,,19.0,,102.0,11.0,13.0,2.0,6.0,31.0,44.0,21.0,82.0,,15.0,35.0,,256.0,1.0,14.0,112.0,28.0,,37.0,,22.0,,20.0,15.0,74.0,,82.0,2.0,,11.0,6.0,29.0,14.0,5.0,2.0,1.0,,1.0,3.0,,5.0,1.0,2.0,4.0,,1.0,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2023,Greenville Triumph SC,113mck575esofosg0reheh7je,J. Mazzola,Goalkeeper,99,352.0,160.0,197.0,611.0,32.0,19.0,507.0,35.0,389.0,337.0,154.0,362.0,329.0,90.0,32.0,287.0,29.0,911.0,69.0,42.0,33.0,88.0,32.0,10.0,351.0,2857.0,215.0,,549.0,252.0,146.0,371.0,27.0,1200.0,0.0,,,11.0,,,1.0,,1.0,,,7.0,,,,,3.0,64.0,,,,3.0,,11.0,,,,,11.0,,2.0,,,1.0,,2.0,11.0,,,,3.0,22.0,1.0,,19.0,,,,,6.0,,,,8.0,,,,,20.0,,2.0,,,,,,,19.0,,2.0,,,,1.0,6.0,6.0,13.0,2.0,2.0,3.0,,,,1.0,,,1.0,1.0,,
USA_USL_League_One,2023,Greenville Triumph SC,7tpgi9n5bp18oo50ei1kblmnd,N. Pilato,Midfielder,5,814.0,532.0,109.0,354.0,32.0,,1078.0,34.0,408.0,889.0,293.0,192.0,174.0,,33.0,138.0,,1115.0,,41.0,51.0,,33.0,10.0,69.0,2796.0,,,923.0,,265.0,289.0,,1495.0,1.0,,,18.0,17.0,3.0,9.0,33.0,16.0,6.0,7.0,7.0,4.0,203.0,2.0,,98.0,27.0,14.0,36.0,15.0,74.0,3.0,156.0,34.0,,26.0,9.0,123.0,9.0,6.0,25.0,1.0,42.0,24.0,18.0,42.0,,6.0,13.0,3.0,198.0,1.0,1.0,100.0,11.0,,33.0,,22.0,33.0,7.0,8.0,82.0,20.0,29.0,,,38.0,,18.0,31.0,1.0,2.0,2.0,,1.0,5.0,,4.0,,3.0,3.0,,5.0,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2023,Greenville Triumph SC,35wb4ujehz3nx4kgvxcn4ndn9,T. Polak,Defender,3,741.0,375.0,53.0,450.0,25.0,,927.0,26.0,427.0,747.0,368.0,193.0,149.0,,26.0,165.0,,987.0,,31.0,69.0,,26.0,10.0,87.0,2154.0,,,794.0,,73.0,284.0,,1444.0,0.0,,,21.0,8.0,,6.0,13.0,12.0,10.0,16.0,5.0,5.0,96.0,,,91.0,35.0,16.0,37.0,97.0,55.0,,137.0,32.0,,26.0,4.0,106.0,16.0,4.0,2.0,,38.0,36.0,9.0,57.0,,,2.0,2.0,194.0,1.0,1.0,103.0,8.0,1.0,25.0,,35.0,17.0,2.0,6.0,82.0,5.0,4.0,33.0,,59.0,2.0,26.0,14.0,,,,,,9.0,,4.0,1.0,2.0,2.0,,5.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Greenville Triumph SC,dd2u6cbf15lfoynnufvlspbf8,G. Rankenburg,Goalkeeper,0,6.0,12.0,15.0,39.0,1.0,1.0,13.0,1.0,9.0,8.0,6.0,24.0,21.0,10.0,3.0,14.0,3.0,45.0,2.0,1.0,3.0,3.0,3.0,10.0,23.0,113.0,15.0,,21.0,12.0,,26.0,1.0,63.0,0.0,,,1.0,,,,1.0,,,,,,,,,1.0,4.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,1.0,,,,,3.0,,2.0,2.0,1.0,,,,1.0,,,,1.0,,,,,3.0,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2023,Greenville Triumph SC,11fnw0grmhiwnqc6xg7xjlasp,T. Shaw,Midfielder,24,347.0,216.0,47.0,225.0,12.0,,513.0,16.0,182.0,378.0,115.0,135.0,93.0,,20.0,91.0,,529.0,,20.0,45.0,,20.0,10.0,57.0,1065.0,,,394.0,,138.0,164.0,,750.0,0.0,,,46.0,4.0,1.0,2.0,5.0,9.0,5.0,3.0,4.0,4.0,51.0,,,64.0,18.0,7.0,32.0,32.0,39.0,,93.0,18.0,,20.0,,78.0,11.0,7.0,1.0,,29.0,25.0,3.0,71.0,,2.0,6.0,1.0,164.0,,8.0,100.0,3.0,,3.0,1.0,22.0,,4.0,2.0,54.0,,12.0,10.0,,31.0,,24.0,5.0,,,,,,4.0,,5.0,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Greenville Triumph SC,47qjwuunr527xutfx0rqc6lm,N. Shultz,Defender,22,517.0,298.0,54.0,365.0,18.0,,753.0,22.0,280.0,561.0,42.0,192.0,163.0,,29.0,112.0,,763.0,,24.0,59.0,,29.0,10.0,88.0,1831.0,,,571.0,,222.0,302.0,,1197.0,0.0,,,27.0,7.0,,4.0,18.0,15.0,7.0,30.0,2.0,7.0,134.0,1.0,1.0,78.0,32.0,13.0,23.0,107.0,56.0,1.0,123.0,36.0,,26.0,,104.0,9.0,7.0,,,41.0,22.0,9.0,49.0,,3.0,9.0,1.0,172.0,1.0,11.0,94.0,9.0,1.0,30.0,,17.0,,6.0,,67.0,,17.0,36.0,,56.0,,24.0,7.0,0.0,1.0,1.0,,,11.0,,5.0,,,,,2.0,,,,,,,1.0,,,,,,,,
USA_USL_League_One,2023,Greenville Triumph SC,d2zumuakpskcx789pzzcsu978,J. Smith,Defender,4,259.0,101.0,46.0,227.0,12.0,,432.0,11.0,206.0,293.0,75.0,146.0,118.0,,15.0,49.0,,451.0,,15.0,37.0,,15.0,10.0,74.0,1095.0,,,305.0,,112.0,186.0,,680.0,0.0,2.0,,51.0,2.0,,4.0,7.0,1.0,8.0,9.0,4.0,2.0,37.0,3.0,2.0,57.0,19.0,2.0,10.0,38.0,30.0,3.0,63.0,9.0,,4.0,,72.0,3.0,2.0,,1.0,5.0,27.0,8.0,78.0,,4.0,13.0,1.0,141.0,,3.0,84.0,6.0,,9.0,1.0,20.0,,9.0,2.0,33.0,,21.0,15.0,,56.0,3.0,12.0,4.0,1.0,2.0,,,,5.0,,2.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,
USA_USL_League_One,2023,Greenville Triumph SC,3uyvzfylq1i5xnl6i90uap6uh,A. Walker,Midfielder,8,806.0,490.0,77.0,283.0,24.0,,994.0,22.0,397.0,845.0,282.0,151.0,132.0,,28.0,161.0,,1034.0,,27.0,36.0,,28.0,10.0,52.0,2156.0,,,883.0,,291.0,218.0,,1356.0,3.0,,2.0,26.0,4.0,3.0,8.0,24.0,22.0,3.0,15.0,5.0,4.0,178.0,2.0,,119.0,17.0,18.0,20.0,10.0,77.0,3.0,175.0,41.0,,30.0,,99.0,17.0,7.0,18.0,3.0,52.0,42.0,15.0,68.0,3.0,10.0,22.0,2.0,243.0,2.0,4.0,124.0,10.0,2.0,17.0,6.0,32.0,3.0,12.0,11.0,98.0,,41.0,,,28.0,3.0,35.0,24.0,2.0,1.0,,,1.0,2.0,,6.0,,,1.0,,6.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Greenville Triumph SC,7ryen5rxs6y6uk93saq7vyd7u,D. Wu,Defender,2,210.0,97.0,31.0,142.0,7.0,,311.0,12.0,145.0,237.0,69.0,75.0,48.0,,21.0,28.0,,316.0,,14.0,33.0,,21.0,10.0,30.0,722.0,,,241.0,,82.0,90.0,,424.0,0.0,1.0,,23.0,1.0,,1.0,3.0,4.0,2.0,6.0,2.0,1.0,23.0,1.0,,34.0,11.0,5.0,2.0,16.0,14.0,1.0,32.0,10.0,,5.0,,45.0,2.0,4.0,,,9.0,20.0,2.0,43.0,,1.0,2.0,1.0,75.0,,14.0,41.0,3.0,,6.0,,7.0,,1.0,1.0,18.0,,3.0,3.0,,34.0,,5.0,1.0,1.0,0.0,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,
