liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,CSD Xelajú Mario Camposeco,suissk0a0wxk7egdz2ie2d3p,J. Aparicio,Midfielder,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CSD Xelajú Mario Camposeco,4gor89izq82vaflkjenny6sph,R. Calderón,Forward,23,1.0,1.0,,2.0,6.0,,17.0,,6.0,4.0,2.0,19.0,26.0,2.0,1.0,,5.0,3.0,2.0,2.0,21.0,54.0,11.0,6.0,1.0,1.0,1.0,,3.0,38.0,13.0,25.0,35.0,,1.0,1.0,6.0,95.0,1.0,,3.0,1.0,25.0,54.0,1.0,38.0,1.0,3.0,16.0,79.0,1.0,5.0,7.0,10.0,9.0,9.0,0.0,,5.0,2.0,,,,,1.0,3.0,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CSD Xelajú Mario Camposeco,9m9bimyr4jrl7qmvew50uau39,J. Cardona,Midfielder,16,3.0,3.0,,2.0,6.0,2.0,3.0,,8.0,4.0,4.0,4.0,7.0,2.0,1.0,1.0,5.0,1.0,4.0,,9.0,31.0,1.0,4.0,11.0,,2.0,1.0,1.0,24.0,9.0,17.0,25.0,1.0,1.0,,,116.0,1.0,,2.0,,9.0,33.0,,26.0,2.0,,7.0,46.0,,1.0,1.0,4.0,3.0,6.0,0.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CSD Xelajú Mario Camposeco,lzntno3pxgdthips678deiju,E. Cardoza,Forward,26,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,19.0,,,2.0,,,,,,,,,6.0,,,,,,,0.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CSD Xelajú Mario Camposeco,4o1g66wfvdhlputxqb0floc7p,J. Castañeda,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CSD Xelajú Mario Camposeco,2vnb2xs3s7v7rstq97tlnfv2s,E. Chang,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CSD Xelajú Mario Camposeco,ewwjtj33wwx98sj352zo2px5g,S. Cárdenas,Forward,11,12.0,6.0,6.0,2.0,10.0,,8.0,,25.0,15.0,10.0,15.0,8.0,2.0,2.0,2.0,13.0,9.0,4.0,1.0,8.0,36.0,3.0,3.0,12.0,,2.0,1.0,2.0,25.0,15.0,12.0,25.0,,,,,161.0,2.0,,,5.0,17.0,38.0,,27.0,,1.0,11.0,52.0,1.0,,2.0,8.0,3.0,9.0,0.0,4.0,,,,1.0,,,,,,1.0,,,3.0,,,,,,,,,,,,3.0,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CSD Xelajú Mario Camposeco,8ly73z94notk4qpvh13uz48vd,Y. Díaz,Midfielder,7,3.0,2.0,1.0,2.0,13.0,,16.0,,22.0,12.0,10.0,28.0,6.0,2.0,2.0,2.0,19.0,10.0,9.0,,19.0,48.0,10.0,7.0,11.0,,2.0,2.0,,35.0,21.0,15.0,36.0,1.0,2.0,,,161.0,8.0,,1.0,1.0,26.0,49.0,,36.0,3.0,2.0,13.0,75.0,4.0,,2.0,11.0,2.0,11.0,0.0,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,1.0,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CSD Xelajú Mario Camposeco,6ovbzzxyqz4b17scxmkisnvth,J. Escobar,Forward,9,4.0,3.0,1.0,2.0,5.0,,3.0,,5.0,4.0,1.0,13.0,2.0,2.0,2.0,1.0,1.0,1.0,,,5.0,10.0,2.0,1.0,1.0,2.0,,,,9.0,6.0,6.0,12.0,,,,1.0,67.0,,,,,5.0,13.0,2.0,12.0,,2.0,1.0,23.0,,,,2.0,,1.0,0.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,0.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CSD Xelajú Mario Camposeco,436ct98dlqazfmxzky6aa2t7u,J. Gónzalez,Defender,14,2.0,1.0,1.0,2.0,11.0,1.0,8.0,,14.0,8.0,6.0,17.0,20.0,2.0,3.0,2.0,12.0,7.0,5.0,4.0,11.0,42.0,3.0,3.0,3.0,,2.0,2.0,4.0,33.0,13.0,24.0,32.0,,1.0,5.0,10.0,174.0,2.0,,10.0,1.0,19.0,45.0,,36.0,1.0,1.0,9.0,92.0,1.0,1.0,2.0,3.0,7.0,7.0,0.0,,4.0,3.0,,1.0,,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
