liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Nashville SC (USL),d539xjkdwt1i77f0czbvo8ull,B. Akinyode,Midfielder,30,2.0,2298.0,2.0,1134.0,155.0,495.0,2.0,15.0,6.0,28.0,163.0,528.0,104.0,113.0,1.0,1151.0,30.0,16.0,957.0,13.0,9.0,128.0,293.0,8.0,80.0,198.0,25.0,54.0,50.0,1482.0,32.0,22.0,7.0,226.0,341.0,13.0,10.0,192.0,66.0,26.0,3.0,300.0,15.0,15.0,2.0,32.0,80.0,362.0,1006.0,1023.0,74.0,74.0,108.0,26.0,146.0,7.0,1.0,2.0,1.0,2.0,,6.0,39.0,2.0,,4.0,,3.0,,,,3.0,,,46.0,1.0,,1.0,1.0,30.0,,11.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2019,Nashville SC (USL),5ulmvt2y2v42prk4kdadcdyp5,K. Belmar,Forward,11,39.0,1819.0,36.0,631.0,213.0,319.0,2.0,18.0,10.0,61.0,305.0,180.0,34.0,133.0,,641.0,20.0,38.0,468.0,8.0,26.0,151.0,114.0,14.0,167.0,81.0,20.0,35.0,23.0,1064.0,33.0,10.0,,186.0,153.0,86.0,10.0,149.0,22.0,19.0,19.0,307.0,21.0,11.0,39.0,33.0,97.0,161.0,480.0,490.0,121.0,25.0,158.0,5.0,89.0,13.0,16.0,2.0,3.0,24.0,9.0,13.0,10.0,3.0,,14.0,,15.0,4.0,3.0,1.0,16.0,,9.0,60.0,,,2.0,2.0,9.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Nashville SC (USL),bc3saagcea0reyfku6pc4zppl,B. Bourgeois,Defender,22,3.0,1207.0,44.0,557.0,28.0,121.0,5.0,74.0,2.0,33.0,177.0,319.0,10.0,64.0,,576.0,15.0,4.0,377.0,11.0,5.0,138.0,96.0,1.0,100.0,91.0,13.0,12.0,41.0,786.0,16.0,4.0,7.0,44.0,237.0,7.0,10.0,63.0,61.0,9.0,,120.0,44.0,17.0,3.0,16.0,24.0,215.0,423.0,438.0,76.0,9.0,57.0,19.0,20.0,3.0,,6.0,1.0,1.0,2.0,28.0,7.0,6.0,,1.0,,,19.0,,,3.0,,2.0,43.0,,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Nashville SC (USL),13eclvq1nld5l5jewx1hvcwyd,J. Davis,Defender,2,49.0,2140.0,171.0,1081.0,135.0,476.0,4.0,110.0,6.0,23.0,473.0,419.0,57.0,178.0,1.0,1135.0,26.0,13.0,759.0,16.0,10.0,288.0,370.0,41.0,314.0,145.0,23.0,49.0,75.0,1810.0,28.0,13.0,8.0,143.0,578.0,16.0,10.0,123.0,88.0,17.0,10.0,204.0,56.0,22.0,101.0,28.0,58.0,52.0,807.0,847.0,61.0,42.0,81.0,28.0,85.0,5.0,,10.0,,19.0,48.0,37.0,21.0,6.0,,,24.0,2.0,30.0,63.0,,4.0,,15.0,38.0,,36.0,5.0,6.0,15.0,2.0,9.0,,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2019,Nashville SC (USL),4qo8t2en3surrx8hpyccworft,L. Doyle,Defender,5,4.0,2475.0,5.0,1261.0,62.0,339.0,4.0,137.0,6.0,53.0,274.0,722.0,26.0,117.0,2.0,1313.0,25.0,7.0,893.0,28.0,9.0,254.0,505.0,9.0,183.0,153.0,28.0,15.0,75.0,1632.0,28.0,7.0,15.0,91.0,527.0,30.0,10.0,117.0,166.0,19.0,1.0,210.0,130.0,35.0,4.0,28.0,40.0,219.0,1016.0,1059.0,119.0,23.0,93.0,31.0,51.0,,,17.0,1.0,3.0,2.0,62.0,6.0,7.0,,1.0,,2.0,1.0,,,3.0,3.0,2.0,66.0,1.0,,2.0,3.0,3.0,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Nashville SC (USL),5mlb8gmahsuqedawyil2tmz8p,R. Howell,Midfielder,7,,1.0,,2.0,,1.0,,,,,1.0,1.0,,,,2.0,,2.0,2.0,,,,,,,,,,,6.0,1.0,,,4.0,1.0,,10.0,3.0,,1.0,,4.0,,,,1.0,1.0,1.0,2.0,2.0,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Nashville SC (USL),4w8axbmvbczcb71ufhr8higgl,T. Hume,Forward,12,3.0,331.0,,87.0,34.0,47.0,,2.0,3.0,32.0,56.0,22.0,3.0,19.0,,90.0,6.0,2.0,68.0,2.0,7.0,21.0,21.0,3.0,19.0,4.0,4.0,1.0,5.0,162.0,13.0,1.0,,29.0,16.0,25.0,10.0,30.0,1.0,5.0,4.0,83.0,2.0,2.0,3.0,13.0,21.0,19.0,66.0,69.0,54.0,,53.0,2.0,8.0,9.0,8.0,,1.0,1.0,,1.0,1.0,,,4.0,,1.0,,,,4.0,,,22.0,1.0,,,,3.0,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Nashville SC (USL),9n403vt63i8sxmbpu1vp0kcmh,D. Jones,Midfielder,4,1.0,465.0,3.0,228.0,40.0,90.0,,6.0,3.0,5.0,77.0,96.0,13.0,38.0,,230.0,8.0,20.0,176.0,9.0,4.0,44.0,66.0,5.0,29.0,44.0,4.0,7.0,16.0,340.0,11.0,2.0,,71.0,61.0,12.0,10.0,52.0,10.0,10.0,5.0,85.0,6.0,9.0,1.0,11.0,28.0,63.0,184.0,186.0,14.0,10.0,33.0,5.0,43.0,7.0,4.0,,1.0,5.0,,4.0,1.0,,,1.0,,,,,,1.0,1.0,,9.0,,,,,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Nashville SC (USL),7db29gq2cbmviajoa3aethp1,K. Kimura,Defender,27,34.0,1511.0,147.0,671.0,113.0,308.0,,57.0,,15.0,240.0,247.0,22.0,79.0,,678.0,8.0,16.0,502.0,9.0,1.0,136.0,20.0,15.0,118.0,79.0,18.0,24.0,52.0,1083.0,20.0,4.0,1.0,84.0,299.0,5.0,10.0,67.0,40.0,15.0,4.0,114.0,22.0,15.0,34.0,20.0,32.0,246.0,536.0,542.0,30.0,14.0,47.0,14.0,52.0,2.0,1.0,10.0,1.0,7.0,13.0,33.0,6.0,6.0,,5.0,,1.0,38.0,,,1.0,,13.0,15.0,1.0,,,,8.0,,6.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Nashville SC (USL),anklhk2phdsmbt84kumwvgvyt,D. King,Defender,21,33.0,1856.0,155.0,908.0,154.0,434.0,6.0,84.0,4.0,27.0,307.0,308.0,43.0,107.0,1.0,917.0,25.0,15.0,669.0,13.0,4.0,191.0,48.0,21.0,159.0,137.0,21.0,41.0,65.0,1435.0,23.0,12.0,14.0,128.0,378.0,31.0,10.0,99.0,57.0,13.0,12.0,183.0,51.0,19.0,33.0,23.0,57.0,337.0,718.0,726.0,55.0,31.0,84.0,27.0,71.0,2.0,3.0,4.0,,5.0,16.0,54.0,21.0,6.0,,3.0,,2.0,32.0,,,,,16.0,28.0,,,1.0,1.0,12.0,,7.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
