liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Club de Foot Montréal,vwhniiv2ql07idgifpmf110q,F. Amaya,Midfielder,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Club de Foot Montréal,eyks55tzqu6xmvgvhypzhlwr8,T. Avilés,Defender,3,5.0,1.0,4.0,4.0,,10.0,1.0,,39.0,,,1.0,20.0,7.0,13.0,10.0,74.0,3.0,4.0,,5.0,5.0,,15.0,6.0,9.0,,8.0,,57.0,,161.0,,20.0,3.0,1.0,10.0,26.0,,,,3.0,1.0,,,,1.0,,9.0,130.0,57.0,79.0,127.0,1.0,6.0,2.0,2.0,8.0,221.0,,,,5.0,5.0,1.0,39.0,167.0,,136.0,7.0,1.0,31.0,213.0,,1.0,1.0,,8.0,16.0,21.0,11.0,15.0,0.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
USA_MLS,2026,Club de Foot Montréal,b6bxaibppt85so3xkms5fksmh,S. Breza,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Club de Foot Montréal,ckcyp29f4gyjpga6bcpygack4,D. Bugaj,Defender,27,14.0,4.0,10.0,9.0,,48.0,2.0,7.0,67.0,2.0,,2.0,82.0,35.0,47.0,130.0,107.0,4.0,9.0,,13.0,13.0,,68.0,31.0,37.0,,9.0,2.0,73.0,,235.0,,36.0,10.0,2.0,18.0,14.0,2.0,5.0,2.0,7.0,,,4.0,4.0,11.0,3.0,12.0,176.0,98.0,89.0,171.0,9.0,10.0,,12.0,65.0,659.0,18.0,,,19.0,8.0,7.0,111.0,242.0,7.0,183.0,19.0,11.0,59.0,465.0,,12.0,12.0,5.0,15.0,25.0,56.0,15.0,34.0,0.0,2.0,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Club de Foot Montréal,dug5046izrlh3owqk26hnvdre,W. Carmona,Midfielder,16,18.0,14.0,4.0,11.0,1.0,61.0,5.0,,75.0,,15.0,9.0,89.0,50.0,39.0,193.0,53.0,6.0,11.0,1.0,17.0,16.0,1.0,71.0,36.0,35.0,,7.0,21.0,74.0,,212.0,,24.0,9.0,4.0,32.0,29.0,22.0,7.0,8.0,9.0,8.0,6.0,9.0,2.0,5.0,6.0,8.0,171.0,136.0,48.0,167.0,4.0,11.0,,2.0,1.0,708.0,17.0,3.0,,3.0,12.0,15.0,93.0,217.0,15.0,175.0,15.0,29.0,42.0,369.0,8.0,17.0,5.0,11.0,1.0,3.0,48.0,11.0,39.0,0.0,2.0,1.0,5.0,,,,,,,1.0,4.0,3.0,2.0,2.0,,1.0,3.0,1.0,,,,,,,,,,,,,1.0,2.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,
USA_MLS,2026,Club de Foot Montréal,5kxl3fn1tkzy8n831aql93a0a,B. Craig,Defender,5,6.0,2.0,4.0,5.0,,12.0,2.0,1.0,37.0,1.0,,1.0,15.0,5.0,10.0,16.0,83.0,1.0,5.0,,8.0,7.0,1.0,9.0,3.0,6.0,,2.0,,56.0,,179.0,,17.0,1.0,1.0,9.0,33.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,,12.0,147.0,59.0,94.0,140.0,1.0,3.0,,,3.0,298.0,,,,15.0,2.0,2.0,34.0,184.0,2.0,152.0,4.0,4.0,32.0,224.0,,,,,8.0,18.0,30.0,2.0,14.0,0.0,3.0,2.0,2.0,,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Club de Foot Montréal,5e00w1rqym73habcl01wm7jtg,O. Escobar,Forward,29,5.0,3.0,2.0,11.0,,17.0,2.0,1.0,27.0,,3.0,,20.0,11.0,9.0,49.0,28.0,2.0,11.0,,8.0,8.0,,15.0,8.0,7.0,,4.0,5.0,18.0,,67.0,,11.0,6.0,3.0,7.0,7.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,,1.0,2.0,3.0,44.0,34.0,15.0,44.0,,3.0,1.0,1.0,,242.0,4.0,,,3.0,2.0,3.0,34.0,70.0,5.0,47.0,3.0,6.0,23.0,116.0,,2.0,1.0,2.0,5.0,8.0,20.0,5.0,15.0,0.0,8.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Club de Foot Montréal,2gov9d4n31l3mqpkhh4uyge8k,T. Gillier,Goalkeeper,31,1.0,,1.0,13.0,,,,,47.0,3.0,,,6.0,1.0,5.0,,176.0,1.0,13.0,,27.0,26.0,1.0,5.0,1.0,4.0,,,,68.0,,249.0,,12.0,1.0,1.0,89.0,120.0,,,,13.0,,,,,1.0,,49.0,185.0,28.0,238.0,217.0,,,,,,1170.0,,,,16.0,1.0,3.0,100.0,364.0,,266.0,,,98.0,477.0,,,,,62.0,97.0,72.0,26.0,1.0,0.0,,3.0,,,91.0,70.0,22.0,7.0,1.0,,,,,,,,,,,6.0,,3.0,14.0,1.0,1.0,7.0,39.0,28.0,11.0,11.0,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Club de Foot Montréal,c3v0i66824yeyvnnjrwx018no,A. Guboglo,Defender,39,2.0,1.0,1.0,1.0,,3.0,,,6.0,,,,7.0,5.0,2.0,11.0,8.0,,1.0,,1.0,1.0,,5.0,4.0,1.0,,3.0,,6.0,,18.0,,2.0,1.0,,6.0,1.0,,,,1.0,1.0,,,,,,1.0,8.0,2.0,6.0,7.0,,1.0,,1.0,7.0,63.0,3.0,,,1.0,1.0,,16.0,18.0,,8.0,1.0,1.0,10.0,41.0,,1.0,1.0,2.0,1.0,2.0,11.0,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Club de Foot Montréal,47tuiac0bvncdjchhc2umerjd,F. Herbers,Forward,21,4.0,1.0,3.0,4.0,,6.0,,,10.0,,,,22.0,9.0,13.0,15.0,18.0,3.0,4.0,,2.0,2.0,,18.0,8.0,10.0,,2.0,,10.0,1.0,47.0,,5.0,3.0,2.0,7.0,13.0,,,,,1.0,,,,,,,35.0,24.0,11.0,35.0,4.0,3.0,,,,93.0,3.0,,,2.0,4.0,3.0,19.0,47.0,,35.0,7.0,1.0,12.0,72.0,,,,1.0,,,9.0,3.0,12.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
