liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Memphis 901 FC,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,Midfielder,0,15.0,2927.0,33.0,661.0,97.0,75.0,1.0,1.0,346.0,4.0,43.0,445.0,2.0,70.0,34.0,,37.0,278.0,10.0,228.0,13.0,,274.0,27.0,695.0,4.0,174.0,167.0,36.0,2.0,16.0,28.0,446.0,17.0,233.0,2.0,911.0,131.0,246.0,34.0,47.0,19.0,10.0,267.0,12.0,52.0,51.0,5.0,1.0,15.0,46.0,7.0,96.0,10.0,45.0,1.0,9.0,119.0,3.0,20.0,118.0,273.0,969.0,25.0,172.0,4.0,60.0,18.0,2.0,8.0,20.0,56.0,14.0,1483.0,36.0,17.0,644.0,9.0,27.0,19.0,32.0,291.0,34.0,50.0,7.0,8.0,3.0,12.0,2.0,1.0,,1.0,1.0,5.0,,10.0,39.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Memphis 901 FC,47ootnzi4i6wxj8oz9656tqms,D. Borczak,Forward,77,1.0,594.0,6.0,87.0,40.0,15.0,,,89.0,1.0,8.0,105.0,1.0,11.0,6.0,,7.0,52.0,5.0,66.0,,,56.0,5.0,93.0,,34.0,28.0,26.0,,10.0,14.0,68.0,6.0,30.0,20.0,149.0,26.0,42.0,6.0,13.0,14.0,6.0,30.0,2.0,4.0,8.0,1.0,,,8.0,3.0,28.0,10.0,23.0,1.0,,26.0,1.0,8.0,23.0,51.0,149.0,4.0,55.0,,11.0,5.0,7.0,5.0,5.0,22.0,1.0,285.0,26.0,5.0,93.0,10.0,12.0,5.0,10.0,39.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Memphis 901 FC,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,Defender,19,1.0,1776.0,2.0,736.0,36.0,18.0,,,123.0,1.0,10.0,206.0,,33.0,36.0,4.0,25.0,356.0,9.0,95.0,1.0,19.0,136.0,1.0,772.0,5.0,69.0,28.0,20.0,1.0,14.0,45.0,383.0,17.0,335.0,,891.0,59.0,91.0,20.0,37.0,10.0,2.0,393.0,,8.0,31.0,2.0,4.0,1.0,22.0,35.0,101.0,10.0,25.0,,1.0,16.0,1.0,22.0,28.0,121.0,908.0,36.0,54.0,11.0,3.0,4.0,9.0,4.0,8.0,14.0,6.0,1362.0,20.0,,758.0,183.0,19.0,2.0,5.0,189.0,7.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Memphis 901 FC,7i9qesz7fugndupldntvshwd0,S. Careaga,Midfielder,0,2.0,252.0,3.0,100.0,12.0,5.0,2.0,,25.0,1.0,,30.0,,2.0,8.0,1.0,2.0,25.0,3.0,20.0,1.0,,17.0,3.0,108.0,,8.0,33.0,7.0,,7.0,4.0,50.0,2.0,33.0,6.0,124.0,8.0,13.0,1.0,5.0,,2.0,58.0,3.0,1.0,3.0,,1.0,2.0,3.0,4.0,19.0,10.0,2.0,1.0,,5.0,1.0,3.0,5.0,15.0,125.0,3.0,17.0,1.0,6.0,,2.0,,,3.0,1.0,168.0,7.0,,107.0,,4.0,1.0,2.0,34.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Memphis 901 FC,8iybbmg0dy1425smwdsr7xtec,F. Chouyouti,Forward,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Memphis 901 FC,4yqbrtn4plw6ukovr928ga0h5,R. Dally,Forward,24,,763.0,7.0,209.0,48.0,21.0,1.0,,111.0,2.0,12.0,142.0,1.0,8.0,11.0,1.0,20.0,96.0,5.0,78.0,3.0,5.0,71.0,8.0,220.0,,42.0,52.0,29.0,1.0,15.0,12.0,130.0,3.0,51.0,23.0,289.0,30.0,59.0,6.0,12.0,4.0,2.0,92.0,8.0,4.0,23.0,1.0,,3.0,10.0,6.0,33.0,10.0,12.0,,1.0,44.0,2.0,10.0,33.0,69.0,291.0,4.0,69.0,,15.0,2.0,6.0,2.0,7.0,30.0,3.0,483.0,29.0,5.0,218.0,24.0,5.0,5.0,18.0,92.0,17.0,5.0,2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Memphis 901 FC,e6azn8vgmxlem3jertczeonbo,N. Dyer,Defender,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Memphis 901 FC,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,Forward,10,3.0,2600.0,34.0,413.0,161.0,107.0,3.0,4.0,514.0,2.0,74.0,332.0,3.0,121.0,23.0,13.0,43.0,132.0,22.0,333.0,12.0,,172.0,33.0,436.0,5.0,246.0,161.0,30.0,8.0,84.0,11.0,273.0,15.0,119.0,1.0,562.0,172.0,161.0,29.0,36.0,28.0,5.0,167.0,16.0,28.0,47.0,11.0,,12.0,8.0,6.0,48.0,10.0,53.0,3.0,12.0,151.0,1.0,8.0,181.0,144.0,608.0,12.0,268.0,,67.0,4.0,1.0,4.0,21.0,58.0,4.0,1148.0,30.0,22.0,391.0,12.0,20.0,4.0,23.0,196.0,33.0,52.0,8.0,4.0,0.0,,,,,6.0,6.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Memphis 901 FC,9q3w4j10qfsq94svbmyxa879x,B. Hamid,Goalkeeper,21,,900.0,,124.0,,,,,3.0,,2.0,114.0,,,73.0,1.0,9.0,198.0,,1.0,,,114.0,,197.0,2.0,3.0,53.0,10.0,,,111.0,40.0,,60.0,,160.0,1.0,3.0,10.0,23.0,,,157.0,,,12.0,,15.0,,,,72.0,10.0,1.0,,1.0,,,,2.0,91.0,311.0,6.0,,,,,29.0,,,,3.0,387.0,10.0,,121.0,,,,,,,,,,0.0,,,,,,,,,,,,,75.0,69.0,,,,,,5.0,8.0,26.0,1.0,3.0,29.0,21.0,,,8.0,,,2.0,,,,,
USA_USL_Championship,2023,Memphis 901 FC,8pkvzigomz84hc802d0b5ocgk,C. Harrison,Forward,15,,3.0,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,1.0,,,2.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,10.0,,,,,,,,2.0,3.0,,1.0,,,,,,,,,3.0,1.0,,1.0,,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
