liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,Phoenix Rising FC,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,Defender,23,4.0,12.0,105.0,1.0,33.0,15.0,3.0,3.0,182.0,,2.0,155.0,5.0,22.0,332.0,41.0,3.0,,,2.0,1.0,3.0,188.0,,2.0,10.0,2.0,,12.0,15.0,,38.0,,1.0,9.0,7.0,,4.0,3.0,71.0,10.0,3.0,1.0,,232.0,13.0,11.0,2.0,18.0,137.0,23.0,2.0,12.0,18.0,,3.0,10.0,,9.0,2.0,,64.0,150.0,8.0,50.0,2.0,,11.0,,,10.0,4.0,0.0,0.0,0.0,,,,,,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,d74g09o22jua08rgr8e71x4kq,R. Flood,Defender,4,14.0,19.0,95.0,2.0,107.0,115.0,17.0,10.0,318.0,8.0,10.0,218.0,64.0,79.0,829.0,89.0,16.0,27.0,,9.0,4.0,12.0,325.0,7.0,2.0,57.0,4.0,5.0,22.0,17.0,11.0,176.0,,22.0,15.0,29.0,4.0,8.0,2.0,170.0,42.0,28.0,6.0,,560.0,15.0,36.0,6.0,19.0,202.0,65.0,2.0,45.0,16.0,2.0,8.0,43.0,,15.0,10.0,2.0,21.0,213.0,8.0,130.0,5.0,,43.0,7.0,27.0,10.0,8.0,0.0,1.0,0.0,,,1.0,,1.0,2.0,3.0,,7.0,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,a3qiyfne6l9n0nsvbw219r6dw,B. Hardy,Defender,94,,1.0,6.0,,3.0,2.0,,1.0,10.0,,2.0,7.0,,5.0,31.0,1.0,,,,,1.0,1.0,10.0,,,4.0,,1.0,1.0,3.0,,4.0,,,1.0,1.0,,,,4.0,1.0,3.0,,,15.0,3.0,4.0,,1.0,7.0,2.0,,,,1.0,,4.0,,1.0,,,5.0,7.0,1.0,1.0,1.0,,1.0,,,10.0,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,crdhlatt0wrlg5nvhnoule6ms,J. Harris,Midfielder,22,1.0,,14.0,,7.0,6.0,1.0,2.0,29.0,5.0,,22.0,,10.0,105.0,5.0,1.0,1.0,,2.0,,,29.0,,,8.0,,,2.0,7.0,,14.0,,,2.0,2.0,2.0,1.0,,11.0,,6.0,,,41.0,6.0,7.0,,2.0,22.0,7.0,1.0,10.0,,,,4.0,,2.0,1.0,,3.0,22.0,1.0,8.0,,,3.0,,1.0,10.0,1.0,0.0,0.0,0.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,2sgayp3b20eybk6ht4t8p9pii,S. Haugli,Defender,5,17.0,8.0,94.0,1.0,62.0,44.0,7.0,4.0,196.0,1.0,7.0,141.0,3.0,62.0,469.0,40.0,16.0,1.0,,5.0,1.0,12.0,203.0,,1.0,31.0,1.0,,31.0,14.0,,66.0,,,9.0,18.0,1.0,3.0,3.0,87.0,28.0,13.0,8.0,,261.0,10.0,27.0,3.0,19.0,126.0,34.0,4.0,22.0,15.0,,1.0,24.0,,9.0,8.0,2.0,54.0,135.0,14.0,47.0,3.0,,35.0,,1.0,10.0,5.0,0.0,0.0,0.0,,,,2.0,,,1.0,,4.0,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,dxd6p1c8k96armsbg5isjbu95,G. Hurst,Forward,17,14.0,12.0,79.0,1.0,93.0,87.0,5.0,19.0,338.0,24.0,24.0,263.0,5.0,180.0,1952.0,90.0,17.0,9.0,,88.0,11.0,3.0,356.0,4.0,14.0,117.0,18.0,24.0,63.0,30.0,13.0,191.0,,,31.0,59.0,10.0,18.0,1.0,81.0,11.0,58.0,10.0,5.0,632.0,26.0,107.0,36.0,15.0,255.0,82.0,4.0,107.0,8.0,6.0,26.0,48.0,,31.0,7.0,18.0,78.0,245.0,49.0,188.0,8.0,5.0,73.0,4.0,9.0,10.0,23.0,4.0,2.0,3.0,1.0,1.0,6.0,1.0,6.0,12.0,11.0,3.0,8.0,,,,10.0,,,,,,,,,1.0,,1.0,1.0,,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,btne3v1fa5sp6vpq9hbxehtnu,L. Jawneh,Midfielder,30,,,6.0,,6.0,10.0,,2.0,31.0,5.0,5.0,25.0,,22.0,191.0,7.0,3.0,6.0,,6.0,1.0,,31.0,,2.0,19.0,3.0,1.0,3.0,1.0,2.0,26.0,,,7.0,7.0,4.0,3.0,1.0,8.0,1.0,12.0,,,69.0,1.0,15.0,5.0,2.0,21.0,5.0,,7.0,4.0,,2.0,7.0,,7.0,3.0,2.0,9.0,25.0,3.0,19.0,3.0,,7.0,,6.0,10.0,2.0,0.0,0.0,0.0,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,anklhk2phdsmbt84kumwvgvyt,D. King,Defender,2,32.0,70.0,304.0,15.0,203.0,177.0,25.0,42.0,912.0,29.0,41.0,722.0,206.0,232.0,2467.0,94.0,58.0,42.0,,44.0,18.0,41.0,925.0,17.0,14.0,175.0,12.0,11.0,57.0,45.0,19.0,336.0,,19.0,31.0,92.0,14.0,23.0,7.0,400.0,71.0,83.0,21.0,1.0,1575.0,40.0,108.0,13.0,68.0,683.0,132.0,5.0,160.0,39.0,7.0,28.0,132.0,,31.0,37.0,1.0,271.0,712.0,25.0,435.0,16.0,1.0,124.0,17.0,42.0,10.0,30.0,0.0,0.0,0.0,,,,3.0,,1.0,7.0,,1.0,,,,1.0,,,,,,,,,,1.0,4.0,1.0,1.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,74ay8pa4ye4if0h91h58zz7ys,T. Knight,Forward,95,,,3.0,,2.0,3.0,1.0,2.0,2.0,,,3.0,,,23.0,,,1.0,,,1.0,,5.0,,,,,,,3.0,,5.0,,,1.0,,,,,1.0,,,,,10.0,3.0,,,,3.0,2.0,,3.0,,,,,,1.0,,,1.0,,,,,,,,1.0,10.0,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,Midfielder,27,73.0,61.0,570.0,16.0,233.0,159.0,58.0,20.0,1135.0,17.0,29.0,950.0,1.0,250.0,2171.0,270.0,51.0,5.0,,32.0,6.0,36.0,1183.0,1.0,3.0,148.0,16.0,10.0,102.0,38.0,7.0,277.0,2.0,1.0,26.0,84.0,3.0,23.0,20.0,457.0,79.0,64.0,24.0,,1530.0,34.0,93.0,22.0,79.0,846.0,154.0,4.0,121.0,104.0,12.0,4.0,178.0,,26.0,27.0,6.0,335.0,905.0,29.0,381.0,15.0,2.0,157.0,1.0,5.0,10.0,25.0,1.0,2.0,0.0,,2.0,3.0,,3.0,2.0,4.0,1.0,1.0,3.0,,,10.0,,,,,,,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,8fnof0i3ksalhkm40a0cymxg5,J. Levin,Midfielder,23,1.0,3.0,5.0,1.0,10.0,7.0,2.0,2.0,17.0,1.0,3.0,7.0,5.0,13.0,62.0,,3.0,1.0,,,,1.0,17.0,,1.0,11.0,,,2.0,4.0,,16.0,,3.0,3.0,4.0,1.0,1.0,1.0,13.0,5.0,7.0,1.0,,38.0,3.0,8.0,,4.0,6.0,5.0,1.0,2.0,1.0,,,7.0,,3.0,2.0,,2.0,7.0,1.0,2.0,2.0,,5.0,,1.0,10.0,1.0,0.0,0.0,0.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,esetc9bteuheaoq6mttyt6rbp,B. Lundt,Goalkeeper,39,3.0,23.0,611.0,27.0,237.0,169.0,,3.0,533.0,,,700.0,,8.0,2970.0,191.0,1.0,,,,,63.0,937.0,,,5.0,,,3.0,51.0,,244.0,382.0,,33.0,3.0,,3.0,,540.0,224.0,2.0,,,1286.0,45.0,2.0,,68.0,489.0,13.0,6.0,,211.0,4.0,2.0,298.0,,33.0,1.0,,206.0,419.0,,89.0,,,6.0,,,10.0,33.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,21.0,115.0,84.0,3.0,72.0,18.0,30.0,,,,9.0,,,,,,,7.0,1.0,4.0,1.0,1.0,,,,,1.0,5.0,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,7z00n6wf71r5xf4f1m4stp8lx,M. Madrid,Defender,3,15.0,26.0,99.0,1.0,40.0,21.0,14.0,6.0,155.0,,11.0,126.0,,41.0,502.0,45.0,3.0,,,5.0,4.0,12.0,166.0,,2.0,25.0,2.0,,16.0,18.0,,43.0,5.0,,11.0,11.0,,8.0,8.0,81.0,21.0,14.0,1.0,,243.0,16.0,15.0,3.0,19.0,117.0,19.0,2.0,8.0,9.0,2.0,,21.0,,11.0,2.0,1.0,32.0,115.0,1.0,27.0,4.0,,26.0,,,10.0,5.0,1.0,0.0,0.0,,1.0,1.0,2.0,1.0,,1.0,,6.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,6s3raugw4i9kafho0wo2o5h5g,J. Martinez,Midfielder,24,1.0,,7.0,,8.0,6.0,1.0,1.0,23.0,1.0,1.0,15.0,,7.0,90.0,9.0,,1.0,,1.0,,,23.0,,,5.0,1.0,,2.0,7.0,,11.0,,,1.0,1.0,1.0,1.0,,10.0,1.0,4.0,,,31.0,6.0,5.0,1.0,3.0,14.0,7.0,1.0,1.0,1.0,,,5.0,,1.0,,,3.0,15.0,1.0,8.0,,,2.0,,1.0,10.0,1.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,8mm28xb0b3fn45saksw139w8a,K. Mearse,Midfielder,91,1.0,2.0,4.0,,,,,1.0,7.0,,,7.0,,1.0,23.0,2.0,,,,1.0,1.0,,7.0,,,,,,1.0,3.0,,,,,1.0,,,,,1.0,,,,,11.0,3.0,,1.0,,7.0,,,4.0,,,,,,1.0,,1.0,,7.0,,3.0,,,1.0,,,10.0,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,2kb9d2btdotn0scydmw5ggr1l,Santi Moar,Midfielder,7,12.0,8.0,156.0,1.0,176.0,199.0,8.0,30.0,762.0,65.0,19.0,601.0,22.0,219.0,2264.0,286.0,25.0,56.0,2.0,109.0,12.0,5.0,777.0,18.0,15.0,189.0,29.0,27.0,30.0,42.0,17.0,370.0,,2.0,31.0,73.0,36.0,21.0,3.0,178.0,28.0,116.0,11.0,2.0,1230.0,37.0,134.0,51.0,35.0,549.0,148.0,5.0,187.0,52.0,5.0,50.0,100.0,11.0,31.0,14.0,22.0,126.0,587.0,18.0,466.0,11.0,4.0,85.0,21.0,58.0,10.0,26.0,1.0,1.0,1.0,,,2.0,1.0,2.0,9.0,23.0,1.0,5.0,3.0,,,20.0,,,,,,,,3.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,Midfielder,41,33.0,64.0,418.0,2.0,150.0,94.0,32.0,19.0,756.0,4.0,24.0,641.0,23.0,121.0,1539.0,241.0,22.0,1.0,,13.0,11.0,27.0,791.0,,5.0,74.0,2.0,4.0,47.0,26.0,2.0,165.0,8.0,5.0,19.0,40.0,1.0,15.0,15.0,415.0,73.0,34.0,6.0,,1023.0,22.0,48.0,6.0,57.0,573.0,77.0,4.0,43.0,68.0,6.0,3.0,76.0,,19.0,16.0,4.0,92.0,610.0,14.0,223.0,16.0,,73.0,,1.0,10.0,18.0,1.0,0.0,0.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,69j92vzo1swgodk0g9g2ksqqy,B. Njie,Midfielder,6,20.0,19.0,250.0,1.0,134.0,137.0,28.0,38.0,673.0,77.0,34.0,545.0,70.0,312.0,1979.0,266.0,59.0,39.0,,71.0,19.0,10.0,679.0,19.0,9.0,278.0,18.0,53.0,34.0,33.0,14.0,330.0,,11.0,30.0,143.0,46.0,31.0,7.0,240.0,29.0,135.0,23.0,1.0,1260.0,28.0,149.0,28.0,36.0,511.0,105.0,5.0,127.0,34.0,7.0,21.0,165.0,,30.0,36.0,10.0,46.0,539.0,14.0,314.0,21.0,1.0,163.0,19.0,39.0,10.0,23.0,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,3.0,6.0,,7.0,2.0,,,2.0,,,,,,,,,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,
USA_USL_Championship,2022,Phoenix Rising FC,9tispdm7tc3te31awsfcmd905,A. Quinn,Midfielder,14,14.0,16.0,551.0,9.0,308.0,401.0,17.0,37.0,1468.0,18.0,39.0,1251.0,7.0,169.0,2686.0,511.0,24.0,33.0,81.0,46.0,16.0,29.0,1559.0,13.0,7.0,143.0,15.0,11.0,26.0,44.0,20.0,506.0,,1.0,31.0,62.0,9.0,27.0,7.0,552.0,134.0,81.0,12.0,4.0,2041.0,38.0,93.0,32.0,48.0,1069.0,174.0,6.0,210.0,182.0,6.0,76.0,182.0,124.0,31.0,12.0,17.0,286.0,1178.0,12.0,756.0,20.0,7.0,76.0,56.0,141.0,10.0,31.0,4.0,5.0,2.0,1.0,,8.0,1.0,9.0,1.0,22.0,2.0,,8.0,,,17.0,,,,,,,,35.0,2.0,,6.0,,,,7.0,2.0,9.0,,,,,,,,,,,,3.0,4.0,1.0,,,,
USA_USL_Championship,2022,Phoenix Rising FC,8bmnbi3h05emc62sl0iuittjp,C. Repetto,Forward,45,16.0,5.0,35.0,1.0,56.0,49.0,,4.0,171.0,17.0,11.0,121.0,1.0,80.0,815.0,62.0,,3.0,,35.0,3.0,1.0,177.0,,7.0,39.0,10.0,1.0,41.0,17.0,2.0,102.0,,1.0,25.0,9.0,5.0,8.0,,29.0,3.0,30.0,,2.0,275.0,14.0,55.0,15.0,10.0,116.0,53.0,3.0,57.0,5.0,3.0,5.0,26.0,,25.0,,5.0,29.0,115.0,25.0,86.0,3.0,2.0,25.0,,3.0,10.0,8.0,0.0,2.0,1.0,,,2.0,2.0,2.0,5.0,1.0,1.0,17.0,,,,7.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
