liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Monterey Bay FC,4trcc9xfqbp9970k41l3fqhhw,D. Anderson,Forward,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Monterey Bay FC,8xte0mzawblk2ufasxalijk2y,R. Bidois,Forward,9,1.0,1.0,,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,3.0,,,,,1.0,,,,,,,2.0,1.0,1.0,2.0,2.0,22.0,1.0,,,5.0,3.0,2.0,2.0,1.0,1.0,9.0,,1.0,0.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Monterey Bay FC,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,Midfielder,23,2.0,10.0,5.0,8.0,5.0,3.0,25.0,8.0,2.0,3.0,2.0,5.0,4.0,1.0,1.0,1.0,24.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,20.0,17.0,6.0,21.0,,71.0,2.0,,1.0,12.0,27.0,22.0,,3.0,5.0,43.0,7.0,2.0,0.0,3.0,1.0,,1.0,4.0,,2.0,1.0,1.0,3.0,3.0,,2.0,1.0,,,3.0,3.0,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,,0.0,1.0,,,,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,
USA_USL_Cup,2026,Monterey Bay FC,8sly0qdfatpa5fwjd4t57h2lm,C. Dalton,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Monterey Bay FC,2ig362xub2syd45v3usgymbkk,F. Delgado,Goalkeeper,1,2.0,,7.0,3.0,1.0,2.0,,34.0,2.0,5.0,4.0,1.0,,1.0,,,58.0,4.0,1.0,,11.0,17.0,,2.0,,,,1.0,48.0,6.0,50.0,45.0,,180.0,,,,18.0,74.0,56.0,,,18.0,85.0,12.0,1.0,0.0,2.0,1.0,,,23.0,3.0,,6.0,,,,,,,,,,17.0,,,,,,,,,12.0,,,,,,,,,,,6.0,11.0,1.0,9.0,7.0,,2.0,1.0,3.0,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Monterey Bay FC,4psxp4uu3y57nklhw6n3ow1zo,K. Egwu,Defender,25,1.0,7.0,23.0,12.0,3.0,9.0,8.0,29.0,1.0,1.0,1.0,7.0,3.0,4.0,,,59.0,13.0,1.0,1.0,6.0,18.0,,1.0,,1.0,1.0,,46.0,9.0,39.0,46.0,2.0,90.0,1.0,,1.0,16.0,60.0,47.0,3.0,6.0,13.0,74.0,9.0,7.0,0.0,5.0,,,2.0,6.0,3.0,2.0,4.0,,,,1.0,,,,,,6.0,,,,1.0,,,,,2.0,,,,,,1.0,,,,,,1.0,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Monterey Bay FC,5gg2mxmy9ff40oku3s09gavl6,Z. Farnsworth,Defender,32,2.0,4.0,14.0,11.0,5.0,6.0,7.0,38.0,2.0,5.0,4.0,7.0,3.0,4.0,,,68.0,6.0,2.0,2.0,6.0,28.0,,2.0,,1.0,1.0,,58.0,12.0,56.0,61.0,1.0,180.0,,,2.0,13.0,78.0,67.0,2.0,1.0,11.0,106.0,9.0,1.0,0.0,4.0,2.0,3.0,2.0,8.0,7.0,3.0,2.0,1.0,,,1.0,,,7.0,,1.0,10.0,,,,,,,,,5.0,,,,,,1.0,,,,,4.0,6.0,2.0,5.0,5.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Monterey Bay FC,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,Defender,22,1.0,1.0,,,,,4.0,6.0,1.0,1.0,1.0,,,,,,7.0,,,,1.0,1.0,,,,,,,5.0,4.0,2.0,5.0,,26.0,,,,5.0,8.0,6.0,,1.0,2.0,15.0,2.0,1.0,0.0,,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Monterey Bay FC,79knhnp7bvpjomzz14k715wtm,O. Glasgow,Forward,17,1.0,12.0,24.0,11.0,8.0,3.0,28.0,9.0,1.0,1.0,1.0,8.0,7.0,1.0,2.0,1.0,36.0,16.0,2.0,,9.0,9.0,2.0,1.0,,,,,28.0,14.0,14.0,28.0,1.0,90.0,1.0,1.0,,18.0,36.0,28.0,1.0,6.0,8.0,59.0,13.0,7.0,0.0,3.0,1.0,,3.0,6.0,1.0,4.0,,,5.0,5.0,2.0,1.0,,3.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,2.0,,3.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Monterey Bay FC,1j010cibh247p8kjchww6ny3u,N. Gordon,Defender,5,2.0,5.0,18.0,17.0,5.0,12.0,7.0,25.0,2.0,4.0,3.0,11.0,5.0,6.0,5.0,1.0,74.0,4.0,,,5.0,9.0,1.0,2.0,,,,,66.0,12.0,56.0,61.0,3.0,163.0,,,2.0,10.0,76.0,68.0,4.0,1.0,8.0,99.0,5.0,5.0,1.0,6.0,,,3.0,37.0,5.0,4.0,3.0,,,,,,,,1.0,1.0,3.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,7.0,6.0,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
