root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,6fxwua32lgyrxmq9993vbirfu,W. Ceneus,Defender,14,90.0,,42.0,2.0,7.0,2.0,,3.0,,,1.0,,,5.0,32.0,,1.0,43.0,1.0,,34.0,,1.0,4.0,6.0,,2.0,,,1.0,1.0,1.0,2.0,50.0,1.0,,1.0,20.0,1.0,10.0,,,5.0,,,,1.0,3.0,,1.0,1.0,15.0,38.0,39.0,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,ebc461zh3nuov8m2avrnyia96,F. Christophe,Midfielder,11,480.0,,139.0,28.0,84.0,2.0,1.0,4.0,,4.0,8.0,1.0,9.0,89.0,32.0,9.0,29.0,142.0,7.0,13.0,101.0,2.0,14.0,33.0,29.0,10.0,42.0,2.0,,25.0,5.0,9.0,5.0,275.0,5.0,3.0,72.0,36.0,22.0,10.0,48.0,1.0,8.0,18.0,9.0,5.0,90.0,3.0,3.0,5.0,33.0,49.0,106.0,109.0,18.0,5.0,42.0,4.0,1.0,39.0,5.0,,1.0,14.0,1.0,,1.0,3.0,3.0,1.0,5.0,6.0,,3.0,,,7.0,15.0,2.0,9.0,,,5.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,e3te239mr1wr1peb0mogmkciy,J. Delva,Goalkeeper,12,45.0,,2.0,,,1.0,,1.0,,,,,,1.0,6.0,,,7.0,,,5.0,,,1.0,3.0,,,,,5.0,,,1.0,13.0,1.0,,,2.0,,10.0,,,1.0,,,,,,,1.0,,2.0,1.0,6.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,eyxulu2gpk7ry87vpytsmlx49,C. Etienne,Defender,6,478.0,,196.0,9.0,99.0,11.0,3.0,28.0,,4.0,7.0,1.0,4.0,101.0,44.0,13.0,50.0,220.0,19.0,6.0,116.0,2.0,13.0,78.0,46.0,6.0,64.0,5.0,1.0,37.0,5.0,9.0,19.0,320.0,5.0,15.0,56.0,117.0,11.0,10.0,50.0,3.0,26.0,7.0,24.0,4.0,84.0,17.0,3.0,5.0,30.0,48.0,123.0,142.0,28.0,12.0,34.0,1.0,7.0,26.0,3.0,,4.0,5.0,,2.0,,,1.0,1.0,4.0,6.0,,1.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,5doc242t4f1tip1ic04ss5awa,O. Etienne,Forward,20,173.0,,22.0,9.0,13.0,,,,,1.0,,,3.0,16.0,4.0,2.0,8.0,25.0,4.0,3.0,17.0,,2.0,8.0,3.0,,7.0,,1.0,4.0,2.0,1.0,1.0,46.0,4.0,2.0,15.0,5.0,10.0,10.0,10.0,,,3.0,2.0,2.0,20.0,,,4.0,7.0,8.0,14.0,17.0,5.0,2.0,10.0,,,8.0,,2.0,,,,,,,1.0,1.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,4llk2jbd5tq9bb7yxw0znc76y,K. Pierre,Midfielder,4,570.0,,171.0,8.0,48.0,13.0,,25.0,,2.0,1.0,1.0,3.0,45.0,98.0,5.0,17.0,188.0,2.0,1.0,122.0,2.0,2.0,42.0,43.0,2.0,23.0,,,11.0,6.0,4.0,19.0,236.0,6.0,,16.0,108.0,2.0,10.0,26.0,,24.0,7.0,14.0,,33.0,12.0,3.0,6.0,4.0,29.0,131.0,146.0,17.0,3.0,7.0,2.0,11.0,12.0,,,7.0,,,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,30o707etrpy0031tkyz1dxt2i,J. Geffrard,Defender,2,480.0,80.0,136.0,11.0,55.0,14.0,,22.0,,3.0,,1.0,4.0,99.0,34.0,16.0,34.0,142.0,3.0,5.0,78.0,2.0,,56.0,4.0,3.0,52.0,,16.0,23.0,5.0,14.0,15.0,335.0,5.0,2.0,40.0,85.0,2.0,10.0,32.0,,8.0,5.0,6.0,2.0,50.0,13.0,3.0,5.0,14.0,42.0,80.0,86.0,10.0,11.0,18.0,5.0,17.0,26.0,11.0,,3.0,11.0,,,3.0,,,,4.0,,,,,,3.0,1.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,ed5xvowoguvbjs1c7ubj3hbai,M. Germain,Midfielder,13,422.0,,149.0,32.0,76.0,2.0,,4.0,,5.0,5.0,1.0,6.0,85.0,35.0,6.0,37.0,149.0,5.0,12.0,104.0,2.0,7.0,41.0,20.0,7.0,34.0,1.0,,27.0,5.0,14.0,11.0,251.0,5.0,3.0,66.0,42.0,17.0,10.0,34.0,,4.0,12.0,4.0,12.0,76.0,,3.0,5.0,36.0,55.0,108.0,108.0,10.0,2.0,42.0,4.0,4.0,30.0,4.0,,,4.0,,1.0,,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,,3.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,7n9hu9m0rths4zkdf37ve584q,S. Guirand,Defender,5,520.0,65.0,183.0,16.0,80.0,9.0,,19.0,,4.0,,1.0,2.0,109.0,60.0,6.0,36.0,189.0,3.0,5.0,119.0,2.0,,55.0,61.0,7.0,50.0,1.0,8.0,42.0,6.0,9.0,28.0,360.0,6.0,,30.0,103.0,3.0,10.0,32.0,1.0,15.0,6.0,15.0,3.0,47.0,11.0,3.0,6.0,13.0,9.0,128.0,134.0,17.0,3.0,15.0,3.0,9.0,17.0,18.0,,2.0,23.0,,,,,,,5.0,,,,1.0,,6.0,6.0,4.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,8axjyioicdx8i2zkhcb79c9yi,D. Jean,Midfielder,10,377.0,1.0,94.0,24.0,46.0,3.0,1.0,4.0,,,2.0,1.0,9.0,91.0,22.0,1.0,25.0,94.0,8.0,16.0,61.0,1.0,12.0,29.0,38.0,11.0,41.0,4.0,,20.0,4.0,6.0,5.0,212.0,4.0,5.0,66.0,26.0,25.0,10.0,30.0,2.0,4.0,11.0,2.0,15.0,77.0,,2.0,4.0,38.0,6.0,65.0,65.0,11.0,1.0,47.0,,1.0,28.0,5.0,,,17.0,1.0,,4.0,2.0,1.0,,5.0,10.0,,1.0,1.0,1.0,3.0,12.0,3.0,12.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,cgitcd29a531yxp9bn1i1hp4a,S. Jeanty,Defender,3,480.0,1.0,159.0,1.0,36.0,13.0,2.0,33.0,,,2.0,1.0,5.0,68.0,85.0,10.0,28.0,182.0,6.0,2.0,97.0,2.0,2.0,61.0,28.0,,40.0,,,22.0,5.0,3.0,21.0,246.0,5.0,6.0,26.0,108.0,2.0,10.0,30.0,,24.0,3.0,15.0,2.0,46.0,21.0,3.0,5.0,11.0,45.0,106.0,121.0,20.0,7.0,16.0,3.0,10.0,15.0,,,5.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,agbxi27862rcsx9glgzygltuy,K. Jolicoeur,Forward,9,421.0,1.0,91.0,26.0,49.0,3.0,,5.0,,1.0,4.0,1.0,22.0,69.0,16.0,9.0,29.0,97.0,10.0,1.0,62.0,2.0,12.0,34.0,22.0,8.0,33.0,2.0,,21.0,4.0,4.0,3.0,180.0,6.0,5.0,43.0,20.0,33.0,10.0,45.0,,1.0,11.0,24.0,1.0,89.0,2.0,3.0,6.0,22.0,29.0,57.0,63.0,46.0,6.0,44.0,3.0,,21.0,2.0,2.0,,2.0,1.0,,4.0,,1.0,,6.0,8.0,1.0,1.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Haiti Under 17,Haiti_Under_17,4tsu61t980x0e01dg9j2eibu2,D. Martin,Midfielder,7,160.0,,69.0,9.0,36.0,1.0,,5.0,,,3.0,,1.0,24.0,21.0,3.0,9.0,71.0,,,52.0,,7.0,14.0,26.0,6.0,13.0,2.0,,10.0,1.0,,1.0,94.0,4.0,,8.0,24.0,5.0,10.0,3.0,1.0,5.0,,,2.0,9.0,,,4.0,5.0,12.0,55.0,57.0,1.0,1.0,6.0,2.0,,3.0,,3.0,,,,,,3.0,,,3.0,4.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
