root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guatemala Under 17,Guatemala_Under_17,bde03awktojl24f0sgttp21re,J. Aguirre,Goalkeeper,1,270.0,,31.0,1.0,11.0,7.0,,30.0,,,,,2.0,33.0,33.0,2.0,1.0,75.0,,,24.0,6.0,,31.0,13.0,,24.0,,,29.0,3.0,,7.0,110.0,3.0,,3.0,46.0,,10.0,3.0,,20.0,,,,5.0,5.0,6.0,3.0,,15.0,24.0,44.0,2.0,,2.0,2.0,,3.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,15.0,18.0,2.0,3.0,3.0,12.0,5.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guatemala Under 17,Guatemala_Under_17,brlz1tj81qupsuk85dk34dj6y,M. Ardon,Defender,6,270.0,37.0,104.0,17.0,46.0,1.0,,6.0,,4.0,,,2.0,46.0,47.0,7.0,11.0,107.0,3.0,3.0,83.0,7.0,,17.0,44.0,1.0,17.0,,3.0,13.0,3.0,7.0,3.0,208.0,3.0,3.0,27.0,45.0,3.0,10.0,15.0,,7.0,2.0,3.0,5.0,32.0,3.0,7.0,3.0,15.0,1.0,87.0,90.0,5.0,5.0,17.0,2.0,4.0,12.0,3.0,,3.0,3.0,,,,,,,,,,,,,3.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guatemala Under 17,Guatemala_Under_17,8r898x90debiq6qk2c4pgk0a2,J. Arzú,Midfielder,0,193.0,,113.0,21.0,35.0,,1.0,8.0,,2.0,,,1.0,32.0,60.0,3.0,17.0,120.0,5.0,1.0,81.0,4.0,,25.0,34.0,2.0,17.0,3.0,,19.0,2.0,5.0,8.0,146.0,3.0,4.0,20.0,31.0,1.0,10.0,10.0,2.0,14.0,2.0,4.0,,25.0,5.0,4.0,3.0,14.0,34.0,88.0,95.0,5.0,1.0,15.0,2.0,1.0,6.0,,1.0,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guatemala Under 17,Guatemala_Under_17,lzntno3pxgdthips678deiju,E. Cardoza,Forward,20,39.0,,5.0,,4.0,,1.0,,,,,,,2.0,,,1.0,5.0,2.0,,3.0,1.0,,1.0,2.0,,1.0,,,,,,,10.0,2.0,1.0,2.0,2.0,,10.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,,,1.0,,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guatemala Under 17,Guatemala_Under_17,ani5i06yzyg7ebcmtfd6wz696,E. Castro,Midfielder,14,50.0,,16.0,4.0,8.0,,,,,1.0,,,,10.0,5.0,3.0,3.0,16.0,1.0,,11.0,4.0,,3.0,4.0,1.0,3.0,,,4.0,1.0,2.0,2.0,28.0,2.0,,8.0,4.0,2.0,10.0,3.0,,2.0,,,,8.0,,4.0,2.0,5.0,4.0,13.0,13.0,,2.0,5.0,1.0,,3.0,,1.0,,2.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guatemala Under 17,Guatemala_Under_17,a8czhhhq8s88bbzv7rk2tjqlm,L. Farias,Defender,13,360.0,36.0,112.0,21.0,43.0,3.0,1.0,6.0,,2.0,,,2.0,57.0,49.0,8.0,22.0,118.0,8.0,6.0,83.0,10.0,1.0,28.0,1.0,3.0,25.0,1.0,7.0,14.0,4.0,7.0,9.0,228.0,4.0,4.0,46.0,41.0,4.0,10.0,25.0,,7.0,10.0,2.0,3.0,50.0,5.0,10.0,4.0,23.0,55.0,86.0,90.0,4.0,4.0,25.0,4.0,9.0,23.0,6.0,,2.0,6.0,,,,,,,1.0,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guatemala Under 17,Guatemala_Under_17,ekww2rkkcilfpckpo9d3o6b8q,M. Gaitán,Defender,4,360.0,,134.0,10.0,18.0,9.0,1.0,18.0,,2.0,2.0,,2.0,26.0,102.0,6.0,4.0,142.0,1.0,3.0,104.0,10.0,3.0,22.0,16.0,1.0,16.0,,,13.0,4.0,2.0,6.0,183.0,4.0,1.0,13.0,59.0,4.0,10.0,12.0,,16.0,1.0,2.0,,17.0,14.0,10.0,4.0,3.0,57.0,113.0,120.0,4.0,,5.0,6.0,2.0,10.0,,,5.0,,,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guatemala Under 17,Guatemala_Under_17,59mk6gs1ykst2tcuy7vo0g60a,W. García,Forward,11,360.0,2.0,72.0,21.0,39.0,1.0,,1.0,,3.0,,,9.0,41.0,19.0,7.0,13.0,72.0,10.0,4.0,57.0,10.0,2.0,14.0,12.0,3.0,13.0,1.0,,16.0,4.0,5.0,4.0,142.0,4.0,5.0,55.0,18.0,5.0,10.0,29.0,,1.0,13.0,6.0,5.0,70.0,1.0,10.0,4.0,32.0,21.0,58.0,58.0,15.0,1.0,41.0,6.0,1.0,23.0,3.0,,,3.0,,,3.0,1.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guatemala Under 17,Guatemala_Under_17,8loqe2dhph4pp4v9wem0h1eui,L. Gutierrez,Defender,3,90.0,,20.0,1.0,2.0,2.0,,3.0,,,,,,8.0,12.0,1.0,4.0,21.0,,,11.0,3.0,,7.0,6.0,,2.0,,,6.0,1.0,1.0,5.0,32.0,1.0,,3.0,11.0,,10.0,2.0,,3.0,,1.0,,4.0,5.0,3.0,1.0,2.0,3.0,13.0,14.0,1.0,1.0,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guatemala Under 17,Guatemala_Under_17,5jtkf8ql13fgrw1hr9o69hawa,C. Lemus,Midfielder,7,48.0,,13.0,4.0,5.0,,1.0,1.0,,,,,,10.0,6.0,1.0,2.0,13.0,2.0,,10.0,2.0,,3.0,2.0,,6.0,,,5.0,,,1.0,25.0,3.0,2.0,7.0,7.0,,10.0,1.0,,,,,1.0,7.0,1.0,2.0,3.0,6.0,,10.0,10.0,,,6.0,1.0,,1.0,,3.0,,4.0,,,,,,,,,,,,,1.0,3.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
