liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,El Salvador,990a78qog5s39rlyfmbyb2d7u,E. Alvarado,Midfielder,25,,2.0,2.0,2.0,8.0,31.0,,4.0,27.0,4.0,,,2.0,,31.0,,,1.0,,27.0,46.0,24.0,41.0,10.0,2.0,0.0,,,,3.0,,,,2.0,,5.0,,,26.0,,,4.0,3.0,1.0,,,,,15.0,,,,,,,1.0,5.0,,3.0,,1.0,4.0,3.0,,,,12.0,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,1.0,17.0,11.0,,1.0,,,,,1.0,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,El Salvador,deyf2fd1wdx7vwvbfsk27p250,T. Benítez,Defender,0,,6.0,,1.0,5.0,9.0,,3.0,6.0,3.0,3.0,,1.0,,9.0,,,1.0,,6.0,10.0,6.0,17.0,88.0,1.0,0.0,,,,1.0,,,,2.0,,2.0,1.0,,5.0,,,3.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,2.0,,2.0,1.0,,,3.0,3.0,,1.0,,,,,,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,El Salvador,eybkks3f9qnnpsj802g2n2590,E. Bonilla,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,El Salvador,9ukxlpvyr4nnr2bkqtrb7ls5x,N. Bonilla,Forward,0,,4.0,,1.0,5.0,14.0,,4.0,9.0,3.0,,,2.0,,13.0,,,,,10.0,70.0,7.0,20.0,22.0,2.0,0.0,,,,3.0,2.0,,,5.0,,,1.0,,10.0,,,9.0,3.0,4.0,1.0,,2.0,,3.0,,2.0,,,5.0,2.0,6.0,2.0,4.0,1.0,1.0,2.0,4.0,5.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,1.0,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,El Salvador,9vkgwmwf1dv1i8x50k3vp3xpm,M. Cartagena,Midfielder,23,2.0,44.0,5.0,,26.0,205.0,3.0,15.0,187.0,19.0,1.0,,3.0,2.0,202.0,,2.0,12.0,4.0,190.0,239.0,159.0,242.0,51.0,3.0,0.0,,,,31.0,2.0,,,68.0,,13.0,1.0,,178.0,,,21.0,9.0,7.0,3.0,,4.0,,73.0,2.0,5.0,,2.0,6.0,,12.0,3.0,9.0,5.0,1.0,3.0,11.0,14.0,,2.0,1.0,20.0,1.0,1.0,5.0,2.0,,2.0,,,3.0,,5.0,1.0,,5.0,4.0,,,,6.0,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,29.0,18.0,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,El Salvador,72dikhy528ghv8bdi4xfwjms4,F. Castillo,Forward,16,1.0,3.0,2.0,1.0,12.0,13.0,,5.0,8.0,9.0,,,2.0,,13.0,,1.0,,,8.0,110.0,9.0,35.0,41.0,2.0,0.0,,,,,,,,2.0,,4.0,,,8.0,,,7.0,3.0,2.0,1.0,,,,4.0,1.0,,,1.0,1.0,,4.0,8.0,2.0,3.0,1.0,2.0,5.0,5.0,,2.0,,4.0,,,2.0,4.0,2.0,,1.0,,1.0,2.0,4.0,,1.0,4.0,,,,,3.0,,,,,1.0,,,,,,,6.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,8.0,4.0,2.0,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,El Salvador,cfwq92464n375vbq9dewklvdg,M. Cerritos,Midfielder,20,7.0,46.0,4.0,,31.0,160.0,4.0,23.0,130.0,20.0,4.0,,5.0,4.0,153.0,,7.0,11.0,7.0,137.0,378.0,54.0,216.0,10.0,5.0,0.0,,,,83.0,10.0,,1.0,43.0,,18.0,4.0,,126.0,,,38.0,22.0,8.0,5.0,,6.0,,45.0,5.0,8.0,6.0,11.0,10.0,,16.0,3.0,14.0,16.0,4.0,2.0,16.0,30.0,2.0,2.0,,26.0,2.0,1.0,4.0,2.0,,3.0,1.0,,2.0,2.0,1.0,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,16.0,,,16.0,1.0,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,El Salvador,4i0iq31lu0vvjfgk8kqyec72t,D. Cerén,Midfielder,7,7.0,92.0,7.0,3.0,88.0,227.0,1.0,55.0,166.0,60.0,6.0,,8.0,2.0,219.0,,7.0,19.0,7.0,172.0,409.0,104.0,313.0,23.0,8.0,0.0,,,,69.0,1.0,,,39.0,,19.0,9.0,,153.0,,,52.0,28.0,13.0,5.0,,8.0,,56.0,5.0,5.0,5.0,10.0,8.0,,24.0,3.0,19.0,20.0,2.0,5.0,48.0,39.0,3.0,1.0,1.0,40.0,1.0,,10.0,1.0,,1.0,1.0,1.0,5.0,4.0,14.0,2.0,1.0,11.0,6.0,,,,,,1.0,,,6.0,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,56.0,30.0,,,45.0,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,El Salvador,7skcf3cnh76meafiynpy7efpw,E. Claros,Defender,19,2.0,4.0,,1.0,2.0,10.0,,2.0,8.0,2.0,,,1.0,2.0,10.0,,2.0,,2.0,8.0,54.0,2.0,16.0,10.0,1.0,0.0,,,,6.0,4.0,,1.0,2.0,,,,,8.0,,,3.0,1.0,,,,,,4.0,1.0,,,1.0,1.0,,2.0,,2.0,1.0,,,,3.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,El Salvador,6wd6ia1fnuf5y1l3jt05oqw2x,R. Clavel,Defender,5,3.0,49.0,2.0,,26.0,97.0,1.0,21.0,70.0,15.0,6.0,,3.0,4.0,91.0,1.0,3.0,5.0,10.0,76.0,225.0,32.0,125.0,20.0,3.0,0.0,2.0,,,44.0,2.0,2.0,1.0,21.0,,6.0,7.0,,71.0,,,22.0,11.0,7.0,3.0,,5.0,,24.0,1.0,4.0,1.0,2.0,8.0,,11.0,1.0,9.0,6.0,1.0,2.0,11.0,15.0,,1.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,16.0,8.0,1.0,,2.0,,,,,,
