root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,8m84hom6lsjdyii046vwvvdp0,C. Heckenberg,Midfielder,8,7.0,5.0,52.0,192.0,226.0,1.0,4.0,218.0,7.0,8.0,8.0,,10.0,186.0,59.0,2.0,558.0,4.0,26.0,,3.0,97.0,56.0,69.0,11.0,69.0,1.0,23.0,65.0,,36.0,6.0,325.0,11.0,2.0,34.0,4.0,8.0,11.0,7.0,11.0,,2.0,4.0,9.0,3.0,,6.0,8.0,33.0,27.0,1.0,9.0,6.0,13.0,183.0,2.0,2.0,10.0,7.0,33.0,26.0,17.0,7.0,33.0,,2.0,97.0,0.0,,,1.0,8.0,,,,8.0,1.0,,2.0,3.0,,1.0,2.0,1.0,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,3e4gkylxcdo34rieonozdqr4l,S. John-Brown,Defender,7,27.0,11.0,65.0,122.0,180.0,1.0,7.0,176.0,20.0,6.0,12.0,4.0,10.0,118.0,31.0,3.0,579.0,7.0,42.0,11.0,2.0,88.0,108.0,84.0,12.0,69.0,7.0,35.0,56.0,,33.0,13.0,348.0,20.0,5.0,58.0,8.0,7.0,10.0,6.0,23.0,20.0,1.0,7.0,13.0,7.0,2.0,3.0,7.0,51.0,45.0,1.0,12.0,5.0,8.0,110.0,4.0,3.0,10.0,9.0,40.0,23.0,19.0,5.0,24.0,2.0,4.0,38.0,2.0,2.0,,,12.0,,,,7.0,1.0,,,,4.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,0.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,1oyt7lzlw4t58jfhz1k7f649g,D. Kabamba,Defender,30,1.0,,3.0,1.0,1.0,1.0,,1.0,2.0,,,,10.0,1.0,,,1.0,,3.0,,,1.0,,3.0,,1.0,2.0,,,,,,6.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,bn4r2tdnjwp338ksfnmr6f105,Q. Lawal,Forward,27,5.0,,21.0,23.0,28.0,2.0,,25.0,,1.0,,,10.0,20.0,9.0,1.0,190.0,,5.0,,1.0,14.0,15.0,32.0,4.0,4.0,,5.0,5.0,,23.0,,50.0,,,5.0,1.0,4.0,5.0,2.0,,1.0,,4.0,,,,1.0,4.0,9.0,5.0,1.0,,4.0,1.0,23.0,,,7.0,4.0,4.0,16.0,11.0,8.0,10.0,,,9.0,0.0,5.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,1u13z8pks27ou911923rot2j8,O. Lemus,Defender,17,9.0,6.0,34.0,83.0,107.0,,11.0,105.0,5.0,2.0,3.0,1.0,10.0,81.0,29.0,,308.0,,12.0,2.0,2.0,47.0,56.0,45.0,12.0,33.0,1.0,15.0,20.0,,30.0,4.0,192.0,11.0,1.0,24.0,1.0,4.0,5.0,4.0,9.0,16.0,1.0,2.0,1.0,11.0,,1.0,4.0,15.0,24.0,2.0,2.0,,6.0,81.0,1.0,1.0,8.0,3.0,16.0,22.0,11.0,3.0,25.0,,5.0,37.0,0.0,1.0,,,2.0,1.0,,,7.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,c5gaqjx3e91w2a7llkr94c31m,J. Mariona,Forward,0,12.0,5.0,41.0,86.0,107.0,2.0,7.0,106.0,9.0,4.0,4.0,,10.0,85.0,8.0,5.0,354.0,1.0,20.0,2.0,3.0,52.0,57.0,47.0,15.0,40.0,4.0,15.0,30.0,,27.0,5.0,196.0,5.0,1.0,21.0,6.0,6.0,7.0,4.0,6.0,8.0,2.0,8.0,9.0,6.0,,2.0,6.0,20.0,23.0,3.0,3.0,3.0,3.0,83.0,1.0,2.0,6.0,,13.0,21.0,6.0,4.0,29.0,3.0,3.0,35.0,0.0,1.0,,,4.0,,,,1.0,,,1.0,2.0,3.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,85bhyzlvgzo8ov8es8t9jslw5,R. Mendiola,Midfielder,11,15.0,2.0,36.0,136.0,169.0,1.0,8.0,166.0,12.0,8.0,4.0,1.0,10.0,133.0,41.0,3.0,544.0,2.0,18.0,,3.0,85.0,63.0,42.0,7.0,51.0,4.0,31.0,26.0,,24.0,8.0,252.0,12.0,3.0,33.0,6.0,7.0,2.0,6.0,2.0,6.0,,6.0,8.0,5.0,,7.0,7.0,18.0,29.0,3.0,2.0,3.0,1.0,134.0,2.0,1.0,6.0,,25.0,18.0,6.0,5.0,51.0,,2.0,53.0,0.0,3.0,,,9.0,,,,4.0,1.0,,,2.0,2.0,,,2.0,,2.0,,2.0,,2.0,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,Midfielder,20,17.0,4.0,59.0,74.0,105.0,3.0,15.0,101.0,8.0,5.0,9.0,4.0,10.0,70.0,20.0,7.0,352.0,3.0,22.0,,5.0,63.0,85.0,71.0,20.0,32.0,5.0,23.0,34.0,1.0,42.0,3.0,212.0,6.0,3.0,31.0,10.0,6.0,5.0,3.0,8.0,,,8.0,6.0,9.0,1.0,5.0,6.0,29.0,40.0,2.0,9.0,2.0,1.0,65.0,7.0,,5.0,7.0,14.0,37.0,12.0,10.0,19.0,2.0,4.0,18.0,0.0,,,,11.0,1.0,,,2.0,2.0,,3.0,8.0,2.0,,,5.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,dkj34rgt4nacxdvruhgno3i3u,D. Nembhard,Defender,31,3.0,13.0,15.0,130.0,177.0,,,160.0,6.0,5.0,,,10.0,116.0,63.0,1.0,430.0,4.0,9.0,,3.0,38.0,51.0,27.0,2.0,93.0,4.0,24.0,10.0,,12.0,2.0,234.0,15.0,1.0,47.0,2.0,5.0,3.0,5.0,23.0,3.0,1.0,1.0,7.0,,,2.0,5.0,15.0,32.0,1.0,13.0,,21.0,117.0,,3.0,6.0,6.0,13.0,6.0,12.0,4.0,11.0,,,92.0,0.0,,,,3.0,1.0,10.0,10.0,4.0,,,,,,,1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,7v484mxsej2k8127x7gemwm50,T. Opeyemi,Forward,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,1l3z9lwkuxr3i8m6e9koexudw,C. Torr,Defender,15,6.0,19.0,41.0,247.0,323.0,1.0,2.0,301.0,21.0,10.0,,2.0,10.0,227.0,36.0,1.0,658.0,3.0,27.0,6.0,2.0,98.0,94.0,71.0,1.0,172.0,7.0,38.0,104.0,1.0,29.0,14.0,435.0,16.0,3.0,76.0,4.0,8.0,7.0,7.0,38.0,16.0,1.0,,8.0,2.0,,7.0,8.0,42.0,62.0,1.0,20.0,,16.0,227.0,2.0,3.0,15.0,15.0,20.0,14.0,30.0,8.0,11.0,,1.0,151.0,0.0,,,,4.0,1.0,3.0,3.0,8.0,5.0,,,,2.0,,2.0,,,1.0,,1.0,,,,0.0,1.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,2041ool4qi7wsnaa4y987ffca,Z. Vazquez,Forward,14,13.0,2.0,29.0,44.0,55.0,3.0,5.0,47.0,,8.0,1.0,1.0,10.0,36.0,9.0,4.0,378.0,2.0,13.0,,3.0,30.0,35.0,36.0,10.0,13.0,,9.0,11.0,,20.0,,117.0,1.0,2.0,11.0,6.0,8.0,12.0,5.0,2.0,,,5.0,6.0,5.0,,5.0,8.0,16.0,15.0,3.0,,1.0,3.0,44.0,1.0,3.0,4.0,3.0,8.0,16.0,7.0,5.0,22.0,,4.0,15.0,0.0,4.0,,,1.0,,,,1.0,1.0,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,ukqj0t4bc3lqptbbtqob8zu2,S. Vinberg,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,5nw1hjsran8eylh32q43swzys,T. Williams,Midfielder,19,1.0,3.0,11.0,39.0,56.0,2.0,3.0,54.0,2.0,3.0,1.0,,10.0,37.0,15.0,,143.0,1.0,4.0,1.0,1.0,18.0,24.0,16.0,2.0,20.0,1.0,14.0,12.0,,10.0,1.0,79.0,8.0,1.0,17.0,1.0,4.0,1.0,2.0,3.0,1.0,,,4.0,2.0,,3.0,4.0,6.0,12.0,2.0,,1.0,2.0,39.0,2.0,,3.0,2.0,1.0,7.0,5.0,3.0,9.0,,,23.0,0.0,,,,1.0,,,,4.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,dlq9ip7c4yjiizgza6vp8h9g4,I. Yaya,Defender,25,1.0,9.0,20.0,129.0,162.0,1.0,,144.0,3.0,1.0,1.0,,10.0,112.0,32.0,,325.0,1.0,7.0,,2.0,33.0,37.0,31.0,1.0,84.0,2.0,17.0,41.0,,20.0,1.0,200.0,11.0,1.0,33.0,1.0,5.0,3.0,4.0,16.0,1.0,9.0,1.0,3.0,,,,5.0,11.0,22.0,2.0,12.0,,13.0,117.0,,1.0,7.0,4.0,14.0,13.0,11.0,13.0,5.0,,1.0,96.0,0.0,1.0,,,,,2.0,2.0,5.0,3.0,,,,,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,didmp912fc6f7gynoc8ugf5nu,A. Zuluaga,Goalkeeper,1,,20.0,2.0,82.0,117.0,,,58.0,1.0,8.0,,,10.0,38.0,33.0,,387.0,,2.0,,,5.0,36.0,5.0,,56.0,,1.0,28.0,,1.0,1.0,159.0,8.0,,35.0,,5.0,1.0,5.0,34.0,,2.0,,,,,6.0,5.0,4.0,27.0,1.0,7.0,,6.0,75.0,,2.0,1.0,2.0,30.0,,3.0,,,,,77.0,0.0,,,,,,53.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,1.0,1.0,2.0,8.0,12.0,13.0,1.0,4.0,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,63u9wjzi0aypii7kvy9qt6ne1,C. Ávilez,Goalkeeper,23,1.0,18.0,1.0,68.0,104.0,1.0,,59.0,,2.0,,,10.0,45.0,26.0,,333.0,,,,,6.0,38.0,2.0,,52.0,,1.0,25.0,,2.0,,132.0,1.0,,36.0,,4.0,,3.0,35.0,,3.0,,,,,1.0,4.0,,35.0,,12.0,,3.0,56.0,,1.0,1.0,,32.0,1.0,1.0,,1.0,,,62.0,0.0,,,,,,24.0,33.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,1.0,1.0,3.0,6.0,6.0,,1.0,,,,,,,,,
