liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,New England Revolution,4695nvcz8lcrklltxvalcizmd,J. Agudelo,Forward,17,4.0,13.0,1349.0,2.0,10.0,14.0,,7.0,5.0,465.0,10.0,147.0,,288.0,3.0,5.0,5.0,15.0,24.0,3.0,36.0,229.0,90.0,39.0,89.0,472.0,11.0,31.0,11.0,376.0,18.0,42.0,94.0,,108.0,20.0,91.0,10.0,,67.0,14.0,24.0,7.0,802.0,,24.0,15.0,2.0,174.0,1.0,86.0,125.0,98.0,111.0,18.0,,2.0,,24.0,39.0,25.0,249.0,9.0,21.0,1.0,4.0,24.0,,1.0,8.0,3.0,102.0,131.0,6.0,,371.0,378.0,75.0,1.0,6.0,4.0,,,24.0,138.0,15.0,6.0,72.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New England Revolution,1bctghw908bfup67le11sv0lx,D. Barnes,Defender,25,1.0,,345.0,7.0,,,2.0,,,125.0,,12.0,,35.0,3.0,,6.0,,,1.0,3.0,34.0,72.0,8.0,12.0,125.0,1.0,5.0,,100.0,7.0,1.0,18.0,,38.0,,10.0,,7.0,6.0,4.0,1.0,9.0,188.0,,4.0,2.0,4.0,21.0,,49.0,1.0,24.0,13.0,1.0,,7.0,,1.0,4.0,2.0,28.0,9.0,8.0,,1.0,4.0,,,,,12.0,26.0,,,107.0,107.0,7.0,,,,,,6.0,15.0,2.0,15.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New England Revolution,250r77nvu1exeyurchatnqnkl,T. Bunbury,Forward,10,37.0,11.0,1666.0,7.0,8.0,23.0,,2.0,1.0,592.0,20.0,189.0,6.0,323.0,6.0,5.0,16.0,13.0,24.0,3.0,56.0,336.0,110.0,23.0,152.0,595.0,16.0,47.0,18.0,417.0,27.0,33.0,168.0,,97.0,17.0,184.0,16.0,,87.0,19.0,24.0,21.0,970.0,,27.0,13.0,,172.0,,136.0,101.0,47.0,107.0,9.0,,10.0,6.0,29.0,39.0,20.0,267.0,11.0,30.0,1.0,37.0,27.0,,5.0,2.0,1.0,104.0,173.0,2.0,,425.0,427.0,95.0,1.0,3.0,2.0,,,17.0,160.0,6.0,20.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New England Revolution,43iq0adnp6o9uxn32482kn845,S. Caldwell,Midfielder,6,9.0,,2622.0,8.0,1.0,4.0,6.0,,,1452.0,5.0,194.0,1.0,828.0,20.0,6.0,47.0,27.0,4.0,4.0,27.0,278.0,467.0,64.0,149.0,1490.0,13.0,35.0,6.0,1208.0,38.0,5.0,196.0,,386.0,23.0,151.0,4.0,2.0,129.0,31.0,49.0,54.0,1872.0,,32.0,18.0,11.0,194.0,,472.0,20.0,77.0,114.0,1.0,,86.0,1.0,34.0,11.0,4.0,232.0,31.0,42.0,,9.0,32.0,,2.0,1.0,1.0,91.0,438.0,,,1258.0,1294.0,38.0,6.0,,2.0,,5.0,43.0,118.0,21.0,70.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New England Revolution,8nbsd8nw6diupw0tsjx146x1x,Sambinha,Defender,40,,,91.0,,1.0,,,,,38.0,,,,6.0,,,2.0,,,,1.0,10.0,26.0,1.0,6.0,40.0,,1.0,1.0,27.0,4.0,1.0,8.0,,13.0,,5.0,,,5.0,1.0,,3.0,54.0,,2.0,,,5.0,,15.0,1.0,100.0,6.0,1.0,,5.0,,1.0,3.0,,9.0,4.0,4.0,,,2.0,,,,,2.0,12.0,,,30.0,32.0,4.0,,,,,,1.0,3.0,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New England Revolution,7s2oy8fgb92smaa4ttwehnutx,C. Cropper,Goalkeeper,1,,,90.0,,,,1.0,,,10.0,,,,2.0,3.0,,6.0,,,,,6.0,10.0,,,18.0,,,,10.0,,,6.0,,2.0,,5.0,,,8.0,1.0,,1.0,26.0,,1.0,,,,,10.0,,76.0,,,,2.0,,,,,,1.0,,,,1.0,,,,,,6.0,,,8.0,12.0,,1.0,,,,,,,,,,,,,,,,2.0,9.0,,,,,,1.0,2.0,1.0,,,3.0,,,,,,,,,,,,,,
USA_MLS,2016,New England Revolution,ncf4istx07zcs21x7pdb0gyd,C. Davies,Forward,9,1.0,7.0,377.0,,15.0,5.0,,1.0,,71.0,3.0,33.0,,42.0,1.0,,2.0,1.0,2.0,2.0,10.0,55.0,12.0,1.0,20.0,76.0,2.0,8.0,3.0,54.0,9.0,11.0,22.0,,16.0,4.0,19.0,1.0,,11.0,3.0,5.0,4.0,133.0,,18.0,3.0,,25.0,,13.0,27.0,19.0,8.0,9.0,,,,2.0,2.0,4.0,37.0,,11.0,1.0,1.0,18.0,,2.0,,,19.0,14.0,1.0,,49.0,54.0,12.0,,3.0,1.0,,,1.0,29.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New England Revolution,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,14,16.0,3.0,2237.0,22.0,10.0,11.0,1.0,6.0,5.0,898.0,19.0,211.0,11.0,605.0,9.0,4.0,29.0,24.0,19.0,5.0,28.0,351.0,169.0,41.0,138.0,930.0,12.0,17.0,21.0,732.0,30.0,41.0,167.0,3.0,302.0,28.0,158.0,23.0,2.0,114.0,24.0,36.0,26.0,1392.0,14.0,34.0,11.0,1.0,202.0,3.0,278.0,82.0,48.0,102.0,22.0,1.0,31.0,8.0,27.0,14.0,36.0,244.0,7.0,35.0,1.0,17.0,34.0,1.0,2.0,,5.0,114.0,139.0,3.0,,733.0,763.0,42.0,2.0,1.0,5.0,,6.0,22.0,142.0,19.0,21.0,88.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2016,New England Revolution,1zs83jkejm70g1uzm1i71puqd,A. Farrell,Defender,2,21.0,1.0,2891.0,149.0,1.0,1.0,19.0,,,1279.0,4.0,150.0,9.0,524.0,79.0,1.0,152.0,14.0,1.0,6.0,22.0,456.0,469.0,72.0,166.0,1302.0,,15.0,27.0,861.0,43.0,2.0,318.0,,109.0,18.0,260.0,1.0,32.0,157.0,32.0,34.0,79.0,1936.0,,33.0,13.0,16.0,181.0,,582.0,18.0,46.0,148.0,1.0,,123.0,9.0,20.0,29.0,13.0,232.0,94.0,49.0,,21.0,33.0,,,,,62.0,461.0,,,966.0,984.0,51.0,8.0,,,,,52.0,84.0,20.0,82.0,119.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New England Revolution,cck9l8jgv8i7ydhfqu0nz68rt,M. Gamble,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
