equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo
Atlético Ottawa,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2025/110qulr80h8ail8rgwi0o7x0/teams/atlético-ottawa/dn8tjhuq0bax4dgixqvluhzze,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dn8tjhuq0bax4dgixqvluhzze,dn8tjhuq0bax4dgixqvluhzze,110qulr80h8ail8rgwi0o7x0,canadian-premier-league-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=dn8tjhuq0bax4dgixqvluhzze&tmcl=110qulr80h8ail8rgwi0o7x0&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ab43587a3651b7a777a5de26f2b38c56ee75b4f2,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=110qulr80h8ail8rgwi0o7x0&ctst=dn8tjhuq0bax4dgixqvluhzze&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W347e8acf9aefb48129161a0b71455d264a483f0d2
Cavalry FC,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2025/110qulr80h8ail8rgwi0o7x0/teams/cavalry-fc/41ewt71n8fqwy6trsqta1bjvu,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=41ewt71n8fqwy6trsqta1bjvu,41ewt71n8fqwy6trsqta1bjvu,110qulr80h8ail8rgwi0o7x0,canadian-premier-league-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=41ewt71n8fqwy6trsqta1bjvu&tmcl=110qulr80h8ail8rgwi0o7x0&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32092999c1b8696d99cdb89c37907edc61c431389,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=110qulr80h8ail8rgwi0o7x0&ctst=41ewt71n8fqwy6trsqta1bjvu&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3be5bd6f0503fc04e996d9cb1da05360a3b22ec21
Forge FC,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2025/110qulr80h8ail8rgwi0o7x0/teams/forge-fc/c2pdzdl3dgf5b0siidn2ay5ii,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c2pdzdl3dgf5b0siidn2ay5ii,c2pdzdl3dgf5b0siidn2ay5ii,110qulr80h8ail8rgwi0o7x0,canadian-premier-league-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=c2pdzdl3dgf5b0siidn2ay5ii&tmcl=110qulr80h8ail8rgwi0o7x0&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3827a5cfe7bed0ea4f50d8252d8b6ac7a39fd616b,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=110qulr80h8ail8rgwi0o7x0&ctst=c2pdzdl3dgf5b0siidn2ay5ii&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36fa4d42ea0c6fee605fe6c5fe3e0834267ea75b0
HFX Wanderers FC,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2025/110qulr80h8ail8rgwi0o7x0/teams/hfx-wanderers-fc/5gmx3o5y2oc0i6rowjwtu7jvu,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5gmx3o5y2oc0i6rowjwtu7jvu,5gmx3o5y2oc0i6rowjwtu7jvu,110qulr80h8ail8rgwi0o7x0,canadian-premier-league-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=5gmx3o5y2oc0i6rowjwtu7jvu&tmcl=110qulr80h8ail8rgwi0o7x0&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36cfac003d288b133bb0a8022e541b675b3dac144,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=110qulr80h8ail8rgwi0o7x0&ctst=5gmx3o5y2oc0i6rowjwtu7jvu&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3868a24eed2bf985e6cabf50b637178db391cd576
Pacific FC,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2025/110qulr80h8ail8rgwi0o7x0/teams/pacific-fc/b3436h8h14zw7f1uv6w9vqf6y,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=b3436h8h14zw7f1uv6w9vqf6y,b3436h8h14zw7f1uv6w9vqf6y,110qulr80h8ail8rgwi0o7x0,canadian-premier-league-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=b3436h8h14zw7f1uv6w9vqf6y&tmcl=110qulr80h8ail8rgwi0o7x0&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f8e2a0b322ad1a4b004ff457c3e30ce24a10efe0,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=110qulr80h8ail8rgwi0o7x0&ctst=b3436h8h14zw7f1uv6w9vqf6y&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3492c6ff2f99f82a2fbfa8aadf0db2fb9d287b537
Valour FC,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2025/110qulr80h8ail8rgwi0o7x0/teams/valour-fc/dd2vf0yzjm7jm7cak9tf11sa2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dd2vf0yzjm7jm7cak9tf11sa2,dd2vf0yzjm7jm7cak9tf11sa2,110qulr80h8ail8rgwi0o7x0,canadian-premier-league-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=dd2vf0yzjm7jm7cak9tf11sa2&tmcl=110qulr80h8ail8rgwi0o7x0&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W35ffc8e78f09d10e51e1d9f8aa6b91a84cf966672,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=110qulr80h8ail8rgwi0o7x0&ctst=dd2vf0yzjm7jm7cak9tf11sa2&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W39ede80d93afe8f866c03e5af9ab1fad907c2c28a
Vancouver FC,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2025/110qulr80h8ail8rgwi0o7x0/teams/vancouver-fc/634fcc7n5o5gzu05biddx8yl0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=634fcc7n5o5gzu05biddx8yl0,634fcc7n5o5gzu05biddx8yl0,110qulr80h8ail8rgwi0o7x0,canadian-premier-league-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=634fcc7n5o5gzu05biddx8yl0&tmcl=110qulr80h8ail8rgwi0o7x0&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ad50bab5c5482cec2f838b59fbcb44a23fa760fb,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=110qulr80h8ail8rgwi0o7x0&ctst=634fcc7n5o5gzu05biddx8yl0&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37ce9e1b790d06796a601aa20f67cbb563dc15696
York United FC,https://www.scoresway.com/en_GB/soccer/canadian-premier-league-2025/110qulr80h8ail8rgwi0o7x0/teams/york-united-fc/cqthcpums3aas2tdy0qhlkuwa,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cqthcpums3aas2tdy0qhlkuwa,cqthcpums3aas2tdy0qhlkuwa,110qulr80h8ail8rgwi0o7x0,canadian-premier-league-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=cqthcpums3aas2tdy0qhlkuwa&tmcl=110qulr80h8ail8rgwi0o7x0&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3289c2a22a297e75c098dc6c93600dd48c8302eb6,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=110qulr80h8ail8rgwi0o7x0&ctst=cqthcpums3aas2tdy0qhlkuwa&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3718b7d63db7c201a7813b3e08a2ee98764bc4fa6
