root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Chicago Fire FC II,Chicago_Fire_FC_II,4brxad2pilyhwhjgri3u0rmga,A. Aceves,Defender,3,103.0,,4.0,58.0,6.0,5.0,,16.0,5.0,2.0,7.0,285.0,,32.0,1.0,66.0,3.0,10.0,3.0,7.0,2.0,139.0,44.0,5.0,16.0,3.0,,230.0,28.0,6.0,5.0,4.0,24.0,3.0,1.0,11.0,3.0,36.0,1.0,21.0,2.0,,7.0,28.0,,19.0,3.0,2.0,5.0,,17.0,2.0,62.0,,8.0,31.0,107.0,100.0,3.0,57.0,36.0,3.0,143.0,4.0,9.0,2.0,4.0,8.0,0.0,,1.0,,2.0,,,,,,,,,,,,3.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Chicago Fire FC II,Chicago_Fire_FC_II,3nyl7lxka41yl4yep8rzj95d6,V. Bezerra,Forward,33,70.0,3.0,16.0,39.0,,10.0,,18.0,10.0,,5.0,456.0,,32.0,14.0,34.0,12.0,10.0,5.0,21.0,,102.0,45.0,7.0,14.0,8.0,10.0,190.0,30.0,2.0,7.0,17.0,26.0,3.0,4.0,1.0,3.0,48.0,4.0,,4.0,1.0,2.0,35.0,1.0,30.0,8.0,,5.0,,18.0,1.0,67.0,,3.0,17.0,79.0,74.0,3.0,30.0,33.0,,112.0,11.0,9.0,6.0,,6.0,1.0,3.0,4.0,1.0,2.0,,1.0,,,,1.0,1.0,3.0,3.0,,3.0,3.0,,,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Chicago Fire FC II,Chicago_Fire_FC_II,a8t1jn05xxxccikegk8fdaiok,R. Blake,Defender,59,37.0,4.0,1.0,18.0,2.0,5.0,,6.0,5.0,,2.0,85.0,,9.0,3.0,16.0,,10.0,,1.0,,49.0,21.0,1.0,3.0,3.0,2.0,59.0,11.0,2.0,1.0,10.0,6.0,,,1.0,1.0,10.0,1.0,,,,,11.0,,6.0,3.0,,,,4.0,1.0,13.0,,1.0,3.0,37.0,35.0,,15.0,12.0,,49.0,1.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Chicago Fire FC II,Chicago_Fire_FC_II,83uri423ckm6ngfoerw6gwh04,D. Borso,Midfielder,62,69.0,1.0,2.0,15.0,1.0,4.0,1.0,19.0,4.0,,7.0,249.0,,37.0,4.0,24.0,2.0,10.0,3.0,14.0,,89.0,46.0,3.0,18.0,5.0,,142.0,20.0,4.0,3.0,6.0,33.0,2.0,4.0,8.0,6.0,39.0,,1.0,3.0,1.0,3.0,15.0,1.0,21.0,6.0,,7.0,,18.0,4.0,37.0,,1.0,16.0,70.0,63.0,2.0,37.0,21.0,,91.0,8.0,8.0,1.0,,7.0,1.0,,1.0,,,,,2.0,1.0,,,1.0,,1.0,1.0,1.0,4.0,1.0,,4.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Chicago Fire FC II,Chicago_Fire_FC_II,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,Defender,27,452.0,1.0,55.0,234.0,37.0,14.0,2.0,21.0,14.0,,27.0,1001.0,1.0,42.0,4.0,318.0,12.0,10.0,3.0,12.0,5.0,552.0,147.0,13.0,21.0,19.0,3.0,685.0,73.0,9.0,5.0,164.0,29.0,1.0,4.0,50.0,13.0,97.0,43.0,3.0,5.0,,17.0,52.0,,33.0,21.0,10.0,7.0,1.0,64.0,9.0,112.0,1.0,28.0,59.0,465.0,438.0,1.0,139.0,101.0,,566.0,1.0,6.0,1.0,,14.0,0.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Chicago Fire FC II,Chicago_Fire_FC_II,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,Midfielder,37,290.0,1.0,5.0,117.0,3.0,11.0,,32.0,11.0,,32.0,597.0,,60.0,1.0,157.0,3.0,10.0,8.0,4.0,2.0,344.0,154.0,10.0,28.0,11.0,,462.0,40.0,13.0,9.0,82.0,61.0,5.0,3.0,19.0,13.0,65.0,2.0,2.0,4.0,,12.0,53.0,,35.0,11.0,3.0,6.0,,30.0,8.0,92.0,3.0,18.0,47.0,305.0,273.0,14.0,103.0,58.0,6.0,363.0,8.0,8.0,4.0,,17.0,0.0,1.0,1.0,,8.0,,,3.0,,,,1.0,,,,,5.0,,,1.0,1.0,,,8.0,15.0,6.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Chicago Fire FC II,Chicago_Fire_FC_II,2343y1f4dtezub9633ghspqi2,J. Dean,Midfielder,24,36.0,,8.0,24.0,6.0,2.0,,8.0,2.0,1.0,,135.0,,15.0,1.0,18.0,5.0,10.0,,2.0,1.0,55.0,19.0,2.0,7.0,2.0,1.0,107.0,12.0,3.0,1.0,20.0,9.0,5.0,2.0,8.0,,23.0,3.0,12.0,1.0,1.0,2.0,16.0,1.0,13.0,2.0,3.0,,,10.0,,34.0,,7.0,11.0,36.0,36.0,5.0,2.0,19.0,1.0,55.0,4.0,6.0,1.0,2.0,4.0,0.0,,1.0,,2.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Chicago Fire FC II,Chicago_Fire_FC_II,eu6llvpqnenarev3skj9zjeac,A. Deppe,Defender,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Chicago Fire FC II,Chicago_Fire_FC_II,3nnvwhdwfijuvv8plxk51tuy,N. Egan,Defender,43,679.0,4.0,35.0,360.0,39.0,21.0,4.0,72.0,21.0,1.0,71.0,1563.0,1.0,128.0,6.0,479.0,19.0,10.0,3.0,13.0,16.0,790.0,248.0,17.0,56.0,24.0,4.0,1060.0,64.0,16.0,4.0,317.0,64.0,1.0,12.0,56.0,47.0,163.0,16.0,15.0,13.0,1.0,27.0,64.0,1.0,91.0,28.0,12.0,21.0,1.0,72.0,16.0,141.0,3.0,55.0,98.0,726.0,655.0,1.0,104.0,119.0,1.0,845.0,8.0,19.0,1.0,3.0,29.0,0.0,,5.0,,2.0,3.0,2.0,3.0,,,,3.0,,1.0,1.0,1.0,6.0,,,2.0,,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Chicago Fire FC II,Chicago_Fire_FC_II,4rnong5uhpqn323bqfthsbyay,R. Fleming III,Midfielder,52,483.0,6.0,32.0,213.0,17.0,18.0,2.0,33.0,18.0,3.0,34.0,1217.0,,78.0,10.0,243.0,17.0,10.0,13.0,22.0,4.0,607.0,246.0,12.0,45.0,19.0,6.0,814.0,87.0,7.0,3.0,162.0,111.0,7.0,11.0,30.0,13.0,110.0,15.0,30.0,9.0,2.0,13.0,101.0,1.0,50.0,21.0,9.0,15.0,,60.0,5.0,176.0,3.0,37.0,76.0,486.0,452.0,7.0,124.0,124.0,3.0,610.0,12.0,22.0,6.0,5.0,16.0,0.0,7.0,2.0,,3.0,3.0,1.0,2.0,,2.0,,,2.0,1.0,,2.0,14.0,1.0,,4.0,,0.0,2.0,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
