equipo,link,logo,cod_equipo,cod_liga,liga
AF Sporting San Miguelito,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/af-sporting-san-miguelito/44f2yubyhlmern9sangd54bw6,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=44f2yubyhlmern9sangd54bw6,44f2yubyhlmern9sangd54bw6,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
Atlético Ottawa,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/atlético-ottawa/dn8tjhuq0bax4dgixqvluhzze,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dn8tjhuq0bax4dgixqvluhzze,dn8tjhuq0bax4dgixqvluhzze,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
CD Olimpia,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/cd-olimpia/1vxcqmz5lh9iocbkhfq7ac601,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1vxcqmz5lh9iocbkhfq7ac601,1vxcqmz5lh9iocbkhfq7ac601,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
CF América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/cf-américa/eu8c408f59yx7egaqossbv25e,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=eu8c408f59yx7egaqossbv25e,eu8c408f59yx7egaqossbv25e,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
CF Cruz Azul,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/cf-cruz-azul/1aw67co8uut64yckd3wbhy9t2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1aw67co8uut64yckd3wbhy9t2,1aw67co8uut64yckd3wbhy9t2,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
CF Monterrey,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/cf-monterrey/233335xtoe3e3phg3hp91xguq,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=233335xtoe3e3phg3hp91xguq,233335xtoe3e3phg3hp91xguq,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
CS Cartaginés,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/cs-cartaginés/5tlc1uoevh0wrkazhzeoj0vd2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5tlc1uoevh0wrkazhzeoj0vd2,5tlc1uoevh0wrkazhzeoj0vd2,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
CSD Xelajú Mario Camposeco,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/csd-xelajú-mario-camposeco/7mtw94t97bm3k3ubk2rxg8ys4,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=7mtw94t97bm3k3ubk2rxg8ys4,7mtw94t97bm3k3ubk2rxg8ys4,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
Club Tigres UANL,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/club-tigres-uanl/6hmo9mrlz73nwxkshwuu5vsfm,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6hmo9mrlz73nwxkshwuu5vsfm,6hmo9mrlz73nwxkshwuu5vsfm,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
Club Universidad Nacional,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/club-universidad-nacional/ayabrorjqa1bj7jk1fdqu1t57,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ayabrorjqa1bj7jk1fdqu1t57,ayabrorjqa1bj7jk1fdqu1t57,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
Deportivo Toluca FC,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/deportivo-toluca-fc/3390h9hdgoxzzofnrpyktanuz,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3390h9hdgoxzzofnrpyktanuz,3390h9hdgoxzzofnrpyktanuz,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
FC Cincinnati,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/fc-cincinnati/652hppivbqchvrp3wopx1isyt,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=652hppivbqchvrp3wopx1isyt,652hppivbqchvrp3wopx1isyt,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
Forge FC,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/forge-fc/c2pdzdl3dgf5b0siidn2ay5ii,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c2pdzdl3dgf5b0siidn2ay5ii,c2pdzdl3dgf5b0siidn2ay5ii,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
Inter Miami CF,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/inter-miami-cf/7a7uyvix8axi28h7d3bwl4tbe,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=7a7uyvix8axi28h7d3bwl4tbe,7a7uyvix8axi28h7d3bwl4tbe,6nv6rqeo7bc5utin12d6385w,concacaf-champions-cup-2026
