matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
1st Round,dfvwm4phim17a7v0z7qix5w4,Forge,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/c2pdzdl3dgf5b0siidn2ay5ii,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/match/view/dfvwm4phim17a7v0z7qix5w4,04/02/2026,2026,Concacaf_Concacaf_Champions_Cup,results
1st Round,dtez9utc5j2h5fhu5q0zmbdg,Olimpia,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/1vxcqmz5lh9iocbkhfq7ac601,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/eu8c408f59yx7egaqossbv25e,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/match/view/dtez9utc5j2h5fhu5q0zmbdg,04/02/2026,2026,Concacaf_Concacaf_Champions_Cup,results
1st Round,e3xjqkuwix8saznlzewkv02c,San Diego,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/74lhmgpfmledj7a1h58wuar6c,Pumas,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/ayabrorjqa1bj7jk1fdqu1t57,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/match/view/e3xjqkuwix8saznlzewkv02c,04/02/2026,2026,Concacaf_Concacaf_Champions_Cup,results
1st Round,eejunl4nlvx4y36bybfxwmc4,Xelajú,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/7mtw94t97bm3k3ubk2rxg8ys4,Monterrey,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/233335xtoe3e3phg3hp91xguq,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/match/view/eejunl4nlvx4y36bybfxwmc4,05/02/2026,2026,Concacaf_Concacaf_Champions_Cup,results
1st Round,ep3xs7rz2yicscz19s7ged5g,Vancouver,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/634fcc7n5o5gzu05biddx8yl0,Cruz Azul,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/1aw67co8uut64yckd3wbhy9t2,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/match/view/ep3xs7rz2yicscz19s7ged5g,05/02/2026,2026,Concacaf_Concacaf_Champions_Cup,results
1st Round,gg9r5vsgdhdbar1rm0th1es4,Pumas,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/ayabrorjqa1bj7jk1fdqu1t57,San Diego,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/74lhmgpfmledj7a1h58wuar6c,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/match/view/gg9r5vsgdhdbar1rm0th1es4,11/02/2026,2026,Concacaf_Concacaf_Champions_Cup,results
1st Round,gqrasaw1yhjii4k07hgz3sic,Tigres,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,Forge,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/c2pdzdl3dgf5b0siidn2ay5ii,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/match/view/gqrasaw1yhjii4k07hgz3sic,11/02/2026,2026,Concacaf_Concacaf_Champions_Cup,results
1st Round,h2lkk5rbpw5nh2q29il0ckd0,Club América,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/eu8c408f59yx7egaqossbv25e,Olimpia,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/1vxcqmz5lh9iocbkhfq7ac601,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/match/view/h2lkk5rbpw5nh2q29il0ckd0,12/02/2026,2026,Concacaf_Concacaf_Champions_Cup,results
1st Round,hd699o0cwkjp0e4xbr9figb8,Monterrey,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/233335xtoe3e3phg3hp91xguq,Xelajú,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/7mtw94t97bm3k3ubk2rxg8ys4,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/match/view/hd699o0cwkjp0e4xbr9figb8,12/02/2026,2026,Concacaf_Concacaf_Champions_Cup,results
1st Round,hnqjq0qoez8eqetyvlm5g45w,Cruz Azul,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/1aw67co8uut64yckd3wbhy9t2,Vancouver,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/teams/view/634fcc7n5o5gzu05biddx8yl0,https://www.scoresway.com/en_GB/soccer/concacaf-champions-cup-2026/6nv6rqeo7bc5utin12d6385w/match/view/hnqjq0qoez8eqetyvlm5g45w,13/02/2026,2026,Concacaf_Concacaf_Champions_Cup,results
