root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,dqvozoc1khvnkn6i1ctraiyfp,F. Fernández,Forward,5,,234.0,1.0,,,54.0,,10.0,,41.0,,,2.0,12.0,11.0,4.0,7.0,59.0,,46.0,2.0,7.0,5.0,6.0,,6.0,3.0,2.0,1.0,78.0,3.0,,7.0,8.0,65.0,4.0,6.0,,,9.0,,3.0,,3.0,3.0,18.0,47.0,52.0,2.0,3.0,5.0,1.0,1.0,4.0,,,,2.0,23.0,,,,,,,,,,,1.0,,,,,,1.0,6.0,9.0,,,,,2.0,1.0,5.0,,,2.0,,,,,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,dwum0a33ais17ui5lyfr6iswl,J. García,Midfielder,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Forward,10,7.0,532.0,2.0,,,119.0,7.0,40.0,2.0,77.0,,4.0,2.0,75.0,16.0,,33.0,128.0,4.0,85.0,3.0,37.0,8.0,41.0,,6.0,6.0,1.0,4.0,208.0,6.0,1.0,27.0,15.0,55.0,12.0,6.0,2.0,4.0,33.0,5.0,4.0,8.0,6.0,19.0,32.0,84.0,91.0,6.0,,21.0,,1.0,8.0,,,,1.0,41.0,,,,,,,,,,1.0,1.0,,,4.0,6.0,4.0,9.0,15.0,37.0,,,,,1.0,5.0,6.0,,,,,,1.0,,,1.0,,5.0,1.0,,,,,,,1.0,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,7uuli7jqi66bkkotgkypsignp,N. Guzmán,Goalkeeper,1,,540.0,,,5.0,98.0,,,,9.0,19.0,35.0,,37.0,110.0,,1.0,155.0,1.0,94.0,2.0,36.0,,28.0,,43.0,6.0,,8.0,214.0,6.0,,4.0,72.0,67.0,3.0,25.0,,1.0,5.0,5.0,3.0,,6.0,2.0,42.0,80.0,119.0,1.0,,2.0,,1.0,2.0,16.0,49.0,,1.0,41.0,,7.0,8.0,6.0,8.0,,1.0,12.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,56gpi68f68jhdw5p2aifi7hzp,M. Herrera,Defender,13,,180.0,1.0,,2.0,98.0,,5.0,,34.0,3.0,6.0,3.0,14.0,58.0,2.0,5.0,103.0,,82.0,2.0,11.0,,8.0,1.0,2.0,2.0,1.0,3.0,127.0,2.0,2.0,4.0,30.0,53.0,7.0,10.0,,1.0,11.0,11.0,2.0,,2.0,1.0,46.0,89.0,92.0,7.0,1.0,4.0,1.0,4.0,3.0,,,,1.0,22.0,,,,,,,,,,,,,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,envpdcapbpk8477snh5aidhp1,I. Jiménez,Defender,2,1.0,135.0,2.0,,,97.0,,24.0,1.0,63.0,,1.0,3.0,15.0,31.0,1.0,5.0,99.0,,83.0,1.0,6.0,1.0,9.0,,6.0,2.0,1.0,,116.0,2.0,,8.0,17.0,70.0,2.0,10.0,,,12.0,1.0,2.0,3.0,2.0,7.0,27.0,91.0,93.0,4.0,,10.0,1.0,1.0,1.0,,,,4.0,31.0,,,,,,,,,,1.0,1.0,3.0,4.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,6c5qedagljommpvgllic6icb9,L. Martínez,Midfielder,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,6awmqmp7vl4bc62j039114nh1,F. Meza,Defender,21,,125.0,,2.0,,92.0,,5.0,,22.0,2.0,2.0,1.0,7.0,65.0,,4.0,93.0,,81.0,,6.0,,4.0,,4.0,1.0,1.0,2.0,110.0,3.0,1.0,2.0,39.0,86.0,3.0,6.0,,1.0,5.0,2.0,,,3.0,1.0,23.0,86.0,87.0,3.0,,2.0,,8.0,1.0,,,,,26.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,ax2yrqdwyks9sd7evflw7tec5,D. Navarro,Defender,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,c10ersq5u0flz3hky5lo74pgp,M. Ortega,Goalkeeper,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,do3gqdmzzs8vmd58n0fsgz1zp,E. Palos,Goalkeeper,22,,270.0,,,3.0,23.0,,,,5.0,6.0,17.0,,17.0,37.0,,,59.0,,27.0,2.0,17.0,,14.0,,36.0,3.0,,3.0,97.0,3.0,,,35.0,45.0,1.0,15.0,,1.0,1.0,1.0,3.0,,3.0,,14.0,18.0,42.0,1.0,,,,1.0,,9.0,43.0,,,10.0,1.0,1.0,7.0,1.0,2.0,,,7.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,casil63kq0cfbxw6sr0q9unrp,G. Pizarro,Midfielder,19,1.0,602.0,,,1.0,416.0,,60.0,,190.0,2.0,9.0,4.0,62.0,195.0,25.0,38.0,432.0,3.0,359.0,2.0,47.0,4.0,41.0,,44.0,7.0,7.0,8.0,518.0,7.0,2.0,62.0,111.0,52.0,41.0,26.0,,9.0,71.0,6.0,3.0,2.0,7.0,26.0,143.0,370.0,385.0,9.0,22.0,30.0,3.0,15.0,36.0,,,,14.0,118.0,,,,,,,,,2.0,3.0,1.0,1.0,10.0,5.0,1.0,,2.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,7.0,3.0,,1.0,,,,,,,,,1.0,,1.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,8oysg1rd2ern90ef3pbxsuwo9,J. Quiñones,Forward,33,6.0,126.0,2.0,2.0,,51.0,3.0,12.0,1.0,27.0,,,3.0,27.0,15.0,5.0,10.0,51.0,2.0,41.0,,10.0,2.0,14.0,1.0,9.0,1.0,1.0,2.0,97.0,3.0,,17.0,3.0,100.0,13.0,,1.0,5.0,21.0,1.0,1.0,6.0,3.0,5.0,26.0,41.0,41.0,4.0,4.0,8.0,1.0,2.0,12.0,,,,2.0,10.0,,,,,,,,,,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,3.0,7.0,,1.0,,,1.0,2.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,rrvj4qsdi3g9aowe1rohmbit,L. Quiñones,Forward,23,11.0,359.0,2.0,5.0,,192.0,8.0,54.0,6.0,120.0,,7.0,4.0,82.0,42.0,19.0,33.0,196.0,16.0,151.0,,40.0,6.0,53.0,,22.0,2.0,9.0,4.0,318.0,7.0,,78.0,40.0,100.0,46.0,5.0,4.0,11.0,82.0,,,17.0,7.0,32.0,49.0,153.0,156.0,4.0,14.0,36.0,5.0,5.0,46.0,,,,12.0,53.0,,,,,,,,,,6.0,,10.0,9.0,,8.0,1.0,3.0,12.0,31.0,6.0,1.0,,,2.0,,9.0,1.0,,1.0,,2.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,ftlw4gsezckwp2oud3fdt1at,J. Rivas,Defender,24,,360.0,1.0,,2.0,238.0,,13.0,,79.0,1.0,6.0,3.0,14.0,153.0,6.0,6.0,244.0,,192.0,2.0,12.0,,7.0,,13.0,4.0,1.0,5.0,280.0,4.0,,11.0,61.0,63.0,11.0,40.0,,2.0,17.0,6.0,3.0,,4.0,3.0,55.0,226.0,232.0,6.0,5.0,6.0,1.0,10.0,8.0,,,,3.0,115.0,,,,,,,,,1.0,,,,1.0,3.0,,,3.0,3.0,3.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,1tvahhuutqgqeqgox3sm2wd79,L. Rodríguez,Defender,28,6.0,473.0,31.0,,1.0,325.0,2.0,55.0,2.0,187.0,2.0,11.0,1.0,63.0,110.0,18.0,26.0,332.0,2.0,279.0,3.0,37.0,4.0,31.0,7.0,19.0,6.0,3.0,12.0,440.0,6.0,1.0,53.0,114.0,53.0,27.0,16.0,2.0,3.0,59.0,6.0,5.0,6.0,6.0,31.0,137.0,289.0,295.0,6.0,14.0,32.0,4.0,8.0,22.0,,,,16.0,26.0,,,,,,,,,1.0,1.0,2.0,,7.0,5.0,3.0,,3.0,3.0,6.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,erxgoewhliov1iaty10425dcl,L. Silva,Midfielder,16,1.0,60.0,,1.0,,30.0,,8.0,,20.0,,,,7.0,9.0,,2.0,31.0,2.0,25.0,,2.0,1.0,3.0,,2.0,1.0,,,45.0,2.0,,9.0,6.0,52.0,5.0,4.0,,3.0,9.0,1.0,,1.0,2.0,4.0,9.0,28.0,29.0,,,4.0,,1.0,5.0,,,,,8.0,,,,,,,,,,,1.0,,,,2.0,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,7wjutd5juh4jgfh0w3jx6s5hx,I. Sosa,Forward,18,17.0,375.0,3.0,2.0,,123.0,7.0,27.0,7.0,102.0,,2.0,5.0,62.0,12.0,4.0,16.0,125.0,4.0,102.0,2.0,18.0,8.0,41.0,,16.0,4.0,3.0,2.0,216.0,6.0,,30.0,32.0,68.0,21.0,5.0,2.0,12.0,36.0,2.0,3.0,25.0,6.0,10.0,42.0,105.0,107.0,6.0,3.0,15.0,1.0,1.0,20.0,,,,1.0,24.0,,,,,,,,,,2.0,2.0,12.0,,1.0,2.0,3.0,3.0,6.0,17.0,6.0,,1.0,2.0,1.0,1.0,3.0,,,1.0,,5.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,6t4m47wbrylj0zp336aogocet,J. Torres Nilo,Defender,6,13.0,748.0,42.0,,3.0,459.0,2.0,83.0,2.0,222.0,6.0,16.0,2.0,90.0,190.0,29.0,42.0,468.0,4.0,380.0,5.0,58.0,2.0,58.0,11.0,39.0,9.0,6.0,13.0,623.0,9.0,,66.0,204.0,62.0,45.0,30.0,2.0,9.0,72.0,8.0,6.0,13.0,9.0,25.0,30.0,402.0,410.0,6.0,20.0,27.0,9.0,17.0,41.0,,,,17.0,151.0,,,,,,,,,1.0,3.0,2.0,,11.0,4.0,2.0,,,1.0,3.0,,,,1.0,,2.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,bpaf9z8su2xb5fejhnexdp7th,J. Torres,Midfielder,17,,14.0,,1.0,,17.0,,1.0,,15.0,,,,,3.0,,,18.0,,15.0,,,,,,,,,,19.0,1.0,,,5.0,91.0,,3.0,,,,,,,1.0,,5.0,17.0,18.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,8vzp8ywd7n1bhtmncdca1gno5,E. Vargas,Forward,26,3.0,478.0,3.0,1.0,,199.0,4.0,41.0,,144.0,1.0,3.0,4.0,56.0,33.0,5.0,25.0,205.0,2.0,159.0,3.0,28.0,5.0,34.0,,17.0,5.0,7.0,4.0,274.0,6.0,,30.0,54.0,63.0,18.0,18.0,,5.0,40.0,1.0,4.0,10.0,6.0,18.0,34.0,171.0,177.0,10.0,3.0,22.0,2.0,1.0,12.0,,,,6.0,76.0,,,,,,,,,1.0,2.0,2.0,10.0,4.0,6.0,,1.0,8.0,14.0,16.0,6.0,,,,2.0,1.0,6.0,1.0,,1.0,,1.0,1.0,,,,,8.0,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Tigres UANL,Club_Tigres_UANL,6ibclg8sdwhfalu6l1lli26s5,Juninho,Defender,3,,415.0,,,2.0,296.0,,9.0,,89.0,10.0,21.0,5.0,35.0,182.0,6.0,12.0,304.0,,236.0,3.0,33.0,3.0,28.0,,29.0,5.0,1.0,5.0,340.0,5.0,1.0,11.0,103.0,56.0,13.0,35.0,,,23.0,14.0,4.0,,5.0,5.0,86.0,263.0,271.0,12.0,3.0,10.0,3.0,6.0,6.0,,,,3.0,106.0,,,,,,,,,2.0,,2.0,,2.0,7.0,1.0,,2.0,2.0,4.0,,,1.0,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,
