liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Chattanooga FC,3xwwblrwal3q83scc8c7wecfe,K. Ancelin,Forward,26,23.0,33.0,146.0,1.0,5.0,10.0,1.0,20.0,16.0,4.0,2.0,2.0,2.0,4.0,6.0,4.0,24.0,,16.0,2.0,2.0,4.0,7.0,12.0,,12.0,2.0,,1.0,1.0,4.0,,19.0,,9.0,32.0,,8.0,9.0,2.0,1.0,,2.0,1.0,,6.0,2.0,,22.0,56.0,,10.0,1.0,10.0,3.0,4.0,0.0,,1.0,,3.0,,,,,2.0,,,1.0,1.0,2.0,,,3.0,3.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,ezq3vqtlf2keocudx8ndelct0,M. Barrueta,Goalkeeper,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,3a8bghw11ttrstr4jlopadd9m,L. Brown,Defender,4,110.0,136.0,185.0,1.0,1.0,12.0,2.0,21.0,6.0,,2.0,7.0,,2.0,73.0,7.0,117.0,2.0,15.0,2.0,14.0,,54.0,4.0,,8.0,2.0,2.0,2.0,,4.0,,44.0,,19.0,129.0,4.0,62.0,14.0,4.0,,,2.0,,,2.0,2.0,2.0,100.0,159.0,,4.0,,10.0,,11.0,0.0,,2.0,5.0,1.0,,,,,17.0,,,,,8.0,,,1.0,1.0,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,3lafo3mzfkp2kmf2fj8d6lnv8,E. Dudley,Defender,20,21.0,28.0,55.0,,1.0,4.0,,6.0,3.0,,2.0,2.0,,,20.0,2.0,22.0,,2.0,2.0,10.0,,13.0,,2.0,,,,,,,,2.0,,6.0,27.0,4.0,2.0,3.0,,,,,,,,,1.0,20.0,34.0,,,,10.0,,2.0,0.0,,,3.0,1.0,,1.0,,,2.0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,1h5rgsol19v1pcl5ksstrv9t6,M. Garvanian,Midfielder,22,97.0,127.0,207.0,1.0,8.0,27.0,2.0,35.0,26.0,1.0,2.0,1.0,5.0,2.0,51.0,6.0,100.0,2.0,14.0,2.0,55.0,1.0,40.0,10.0,,8.0,2.0,2.0,2.0,,3.0,,51.0,,27.0,124.0,2.0,6.0,17.0,3.0,,1.0,7.0,1.0,,4.0,1.0,,89.0,171.0,1.0,5.0,1.0,10.0,3.0,4.0,0.0,,1.0,10.0,4.0,,2.0,,,11.0,1.0,,,1.0,3.0,,,3.0,2.0,19.0,,4.0,1.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,adfocor2tbcmxo03ednm8vywa,J. Ibarra,Forward,58,12.0,17.0,60.0,,2.0,5.0,,13.0,4.0,3.0,2.0,1.0,,,2.0,1.0,12.0,1.0,8.0,2.0,5.0,,6.0,5.0,2.0,7.0,,,,1.0,1.0,,10.0,1.0,5.0,17.0,,2.0,5.0,2.0,,,2.0,,,,,1.0,11.0,29.0,,5.0,,10.0,,3.0,0.0,,,,1.0,,,,,1.0,,,1.0,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,832arq1qtwnwbki4v3vuj49n9,E. Jakupović,Goalkeeper,1,40.0,70.0,240.0,1.0,,15.0,,16.0,,,2.0,,1.0,,49.0,1.0,54.0,,2.0,2.0,18.0,1.0,31.0,1.0,,1.0,2.0,,,,,,5.0,,16.0,46.0,,21.0,,1.0,,,18.0,,,,,,43.0,89.0,,,,10.0,,1.0,0.0,,1.0,16.0,,,2.0,,,11.0,,,,,1.0,,,,,,,10.0,,,,,,,,,,,,,,,,16.0,3.0,22.0,,,2.0,4.0,6.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,aw76zlgdim0iag9zjsfgu9fro,N. Koehler,Defender,14,85.0,107.0,141.0,1.0,2.0,16.0,2.0,21.0,6.0,,2.0,4.0,4.0,2.0,62.0,8.0,88.0,1.0,14.0,2.0,39.0,,49.0,6.0,1.0,6.0,1.0,1.0,2.0,,4.0,,26.0,,19.0,104.0,6.0,13.0,8.0,4.0,,,,,,3.0,1.0,2.0,81.0,126.0,,2.0,,10.0,,8.0,0.0,,3.0,11.0,1.0,,3.0,,,7.0,,,,,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,6zuton58biybp7ge3mpc17alm,Kwak Min-jae,Forward,11,16.0,25.0,108.0,,4.0,9.0,1.0,15.0,7.0,,2.0,,2.0,1.0,9.0,2.0,16.0,4.0,14.0,2.0,5.0,,5.0,6.0,2.0,12.0,,2.0,1.0,,2.0,,8.0,2.0,9.0,25.0,1.0,8.0,6.0,8.0,,,7.0,1.0,,2.0,,2.0,16.0,49.0,,4.0,,10.0,1.0,8.0,0.0,,4.0,3.0,1.0,,,,,,1.0,,,1.0,2.0,,,2.0,2.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,7nxqbiq6fics5w3qnwhz249as,S. Louis-Jean,Midfielder,15,87.0,107.0,240.0,1.0,3.0,11.0,1.0,24.0,23.0,2.0,2.0,2.0,4.0,4.0,53.0,6.0,88.0,5.0,24.0,2.0,24.0,1.0,22.0,15.0,,18.0,2.0,5.0,,,6.0,1.0,35.0,,19.0,106.0,4.0,38.0,15.0,7.0,1.0,,12.0,,,2.0,,1.0,81.0,136.0,,11.0,2.0,10.0,,9.0,0.0,,1.0,4.0,2.0,1.0,,,,7.0,,,1.0,1.0,9.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,e4j29esfsdjp0fdoeedulcep6,D. Mangarov,Forward,16,48.0,73.0,220.0,1.0,13.0,29.0,3.0,41.0,17.0,5.0,2.0,,2.0,4.0,14.0,2.0,50.0,4.0,30.0,2.0,11.0,4.0,33.0,17.0,,28.0,2.0,3.0,2.0,,7.0,1.0,36.0,1.0,23.0,70.0,,12.0,21.0,13.0,1.0,,5.0,,,7.0,1.0,1.0,49.0,129.0,,15.0,2.0,10.0,3.0,13.0,0.0,,8.0,2.0,7.0,,,1.0,1.0,1.0,,,1.0,2.0,3.0,1.0,0.0,9.0,3.0,6.0,,1.0,,,,,,5.0,5.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,at2xv960peboe9spoag2kn21g,A. McGrath,Midfielder,33,49.0,64.0,120.0,,2.0,14.0,2.0,20.0,14.0,2.0,1.0,2.0,3.0,2.0,11.0,5.0,50.0,1.0,15.0,1.0,13.0,,23.0,9.0,,10.0,1.0,,,,2.0,2.0,40.0,1.0,14.0,63.0,1.0,14.0,9.0,4.0,,,6.0,,,5.0,,4.0,46.0,87.0,,6.0,,10.0,4.0,6.0,0.0,,3.0,5.0,,,1.0,,,4.0,,,,,1.0,,,1.0,1.0,,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,f3bqitwkt3mitemcjd61hi044,N. Mendonça,Midfielder,27,77.0,95.0,197.0,1.0,1.0,8.0,,21.0,22.0,8.0,2.0,2.0,1.0,1.0,45.0,3.0,83.0,1.0,21.0,2.0,23.0,1.0,21.0,12.0,,18.0,2.0,1.0,,,1.0,,38.0,,12.0,89.0,1.0,29.0,9.0,7.0,,,5.0,,,,1.0,2.0,78.0,116.0,,11.0,,10.0,1.0,9.0,0.0,,6.0,3.0,,,,,,5.0,,,,,4.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,998rlczcxbxeg4ac82lvk0max,M. Naglestad,Forward,10,13.0,23.0,94.0,,2.0,9.0,2.0,13.0,4.0,1.0,2.0,,,,3.0,,15.0,,2.0,2.0,6.0,1.0,6.0,1.0,2.0,2.0,,,1.0,,,1.0,12.0,,8.0,21.0,,7.0,7.0,1.0,,,3.0,,,3.0,,1.0,13.0,34.0,,1.0,1.0,10.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,16mkqzu6xhbl5lqj8nq5zbhuc,P. Plougmand,Midfielder,9,2.0,4.0,15.0,,,2.0,,2.0,1.0,,1.0,2.0,1.0,,1.0,3.0,2.0,,4.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,2.0,4.0,,1.0,2.0,1.0,,,,,,,,,2.0,5.0,,,,10.0,,3.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,bct55w8vc87m5uvfz0kciyfpw,T. Robertson,Defender,3,68.0,87.0,187.0,1.0,3.0,18.0,,29.0,17.0,3.0,2.0,3.0,3.0,2.0,37.0,6.0,70.0,3.0,19.0,2.0,3.0,,38.0,9.0,,13.0,2.0,2.0,,,3.0,,39.0,1.0,17.0,85.0,2.0,29.0,15.0,7.0,,,6.0,,,,2.0,,62.0,142.0,,6.0,,10.0,3.0,10.0,0.0,,1.0,2.0,1.0,,,,,8.0,1.0,,3.0,,5.0,,,6.0,3.0,24.0,1.0,,3.0,,,6.0,,6.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga FC,87nhafgkozygrd5f06ore0xzo,F. Sar-Sar,Defender,5,168.0,195.0,240.0,1.0,1.0,14.0,2.0,23.0,8.0,,2.0,5.0,2.0,1.0,131.0,7.0,174.0,4.0,16.0,2.0,63.0,1.0,59.0,5.0,,9.0,2.0,3.0,1.0,,3.0,1.0,43.0,1.0,21.0,189.0,10.0,65.0,15.0,6.0,,,7.0,,,4.0,,3.0,153.0,221.0,,3.0,,10.0,1.0,11.0,0.0,,2.0,6.0,,,3.0,,,21.0,,,,1.0,7.0,,,,,,3.0,4.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
