liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,ekj6dh2wz1wna3iqnqqoovbo5,O. Arroyo,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,deuz9loo3o6x7541x23ts71sl,D. Benítez,Midfielder,20,136.0,1.0,48.0,7.0,17.0,1.0,3.0,2.0,2.0,2.0,20.0,16.0,4.0,14.0,50.0,2.0,4.0,33.0,2.0,17.0,11.0,1.0,11.0,7.0,2.0,2.0,6.0,69.0,2.0,2.0,11.0,32.0,1.0,24.0,9.0,1.0,4.0,17.0,2.0,2.0,6.0,31.0,33.0,6.0,3.0,8.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,11vqsu7sts8o9gfgx2wnmjf11,Ó. Cerén,Midfielder,9,180.0,,51.0,11.0,23.0,1.0,2.0,,4.0,3.0,34.0,15.0,5.0,12.0,52.0,,2.0,37.0,5.0,14.0,6.0,,12.0,14.0,2.0,3.0,6.0,97.0,2.0,2.0,32.0,19.0,3.0,42.0,17.0,3.0,,35.0,2.0,2.0,15.0,37.0,38.0,3.0,5.0,18.0,,,17.0,4.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,6wd6ia1fnuf5y1l3jt05oqw2x,R. Clavel,Defender,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,yfmsijk402u4nu0n6p8x59m1,B. Díaz,Forward,7,121.0,,14.0,7.0,5.0,,,,1.0,7.0,12.0,9.0,4.0,2.0,16.0,1.0,3.0,14.0,3.0,2.0,8.0,1.0,2.0,5.0,1.0,1.0,,41.0,2.0,2.0,16.0,,4.0,41.0,9.0,3.0,1.0,24.0,,2.0,8.0,12.0,14.0,8.0,2.0,15.0,2.0,,8.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,8vyg4uklvusq83dp3t0n48zbp,R. García,Goalkeeper,1,180.0,,8.0,,12.0,9.0,32.0,,,,33.0,4.0,,,48.0,,,2.0,,32.0,2.0,,28.0,17.0,2.0,,4.0,63.0,2.0,,,44.0,,62.0,1.0,,1.0,1.0,4.0,2.0,,3.0,16.0,1.0,,,,,,,,,,1.0,,1.0,,14.0,,1.0,,,2.0,1.0,,,5.0,14.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,12tp18pmn8g5h4zi93weduwgl,I. Herrera,Forward,19,59.0,,12.0,4.0,5.0,,1.0,,,4.0,9.0,4.0,1.0,3.0,13.0,1.0,,9.0,,4.0,1.0,,4.0,,1.0,,,19.0,2.0,,5.0,4.0,1.0,5.0,1.0,,,9.0,,2.0,4.0,8.0,9.0,4.0,,8.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,,4.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,ad9erve9rczohygkn3faneimt,M. Jacobo,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,4u7owvedhebbfbvupysq9lj2t,J. Jiménez,Defender,15,180.0,,54.0,3.0,15.0,7.0,13.0,2.0,1.0,1.0,36.0,17.0,7.0,13.0,57.0,,3.0,28.0,1.0,26.0,13.0,1.0,12.0,9.0,2.0,3.0,15.0,115.0,2.0,2.0,18.0,36.0,1.0,57.0,13.0,2.0,2.0,21.0,9.0,2.0,7.0,29.0,31.0,3.0,6.0,8.0,1.0,7.0,11.0,1.0,,1.0,,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,,5.0,1.0,,1.0,,,,,,,,,,,,1.0,12.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Alianza FC,534sqmpjf39qlhzxczse4p5n9,I. Mancía,Defender,3,180.0,,14.0,1.0,1.0,1.0,2.0,,,1.0,5.0,10.0,1.0,2.0,15.0,,,11.0,,4.0,7.0,,3.0,3.0,2.0,,1.0,44.0,2.0,,2.0,7.0,,51.0,5.0,,4.0,7.0,20.0,2.0,1.0,10.0,11.0,5.0,1.0,2.0,,4.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
