root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Tigres UANL,Club_Tigres_UANL,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,27,15.0,46.0,2.0,14.0,52.0,36.0,5.0,61.0,,1.0,12.0,21.0,2.0,240.0,3.0,161.0,13.0,4.0,12.0,4.0,4.0,18.0,134.0,158.0,7.0,326.0,24.0,19.0,75.0,131.0,128.0,10.0,9.0,21.0,33.0,3.0,6.0,6.0,72.0,27.0,6.0,22.0,28.0,,4.0,18.0,1.0,,,1.0,,,1.0,,,8.0,,7.0,,2.0,1.0,,2.0,,,,,2.0,2.0,1.0,0.0,1.0,,5.0,3.0,,,,2.0,1.0,,,,,,,,,2.0,,5.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Tigres UANL,Club_Tigres_UANL,8f8h57y9u27itkkdehbdss4b9,J. Aquino,Midfielder,20,14.0,38.0,3.0,8.0,8.0,49.0,11.0,78.0,1.0,,10.0,19.0,4.0,301.0,,211.0,4.0,4.0,14.0,8.0,4.0,91.0,187.0,207.0,2.0,351.0,16.0,36.0,114.0,183.0,182.0,10.0,6.0,20.0,34.0,2.0,2.0,5.0,76.0,24.0,7.0,27.0,22.0,4.0,4.0,16.0,0.0,14.0,,2.0,,,,,,4.0,,2.0,,6.0,,2.0,3.0,8.0,,,,,5.0,,,1.0,,2.0,1.0,,14.0,,1.0,,,,,,,,,1.0,5.0,,4.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,2.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Tigres UANL,Club_Tigres_UANL,61huc8rado1jmr8ilgyv2aqxh,Samir,Defender,3,12.0,32.0,3.0,3.0,82.0,25.0,8.0,131.0,1.0,,9.0,18.0,1.0,226.0,,185.0,16.0,4.0,7.0,6.0,4.0,41.0,164.0,175.0,12.0,315.0,1.0,11.0,33.0,155.0,152.0,10.0,,9.0,16.0,3.0,4.0,12.0,51.0,21.0,13.0,13.0,21.0,,4.0,11.0,0.0,,,1.0,,,,,,6.0,,6.0,,1.0,1.0,,,,,,,,,,,,,3.0,5.0,,,2.0,1.0,,2.0,,,,,2.0,,3.0,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Tigres UANL,Club_Tigres_UANL,dta2hcu8sq62dx9diax5shk9,S. Córdova,Midfielder,17,9.0,17.0,1.0,1.0,13.0,31.0,2.0,7.0,1.0,1.0,,11.0,4.0,87.0,2.0,51.0,3.0,,11.0,1.0,4.0,9.0,42.0,49.0,,104.0,,9.0,35.0,40.0,40.0,10.0,,3.0,14.0,3.0,3.0,2.0,20.0,9.0,1.0,18.0,3.0,2.0,4.0,14.0,1.0,11.0,,,,,,1.0,,1.0,2.0,4.0,1.0,6.0,1.0,1.0,5.0,1.0,2.0,,,1.0,,,,3.0,4.0,1.0,1.0,,10.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Tigres UANL,Club_Tigres_UANL,7w0t7bkzbuehhejsnlss100a2,A. Delgado,Goalkeeper,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Tigres UANL,Club_Tigres_UANL,c6mn8nsx1djyybi6vs3wvd6qy,R. Fulgencio,Midfielder,22,2.0,,1.0,,1.0,2.0,,1.0,1.0,,,1.0,,7.0,,6.0,,,,,1.0,1.0,4.0,6.0,,9.0,,1.0,3.0,4.0,4.0,10.0,,,,,,,3.0,2.0,1.0,2.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Tigres UANL,Club_Tigres_UANL,745jx9uzim73pkz4qavdzt7je,J. Garza,Midfielder,14,,3.0,,,,1.0,,,,,,,,7.0,,3.0,1.0,,2.0,1.0,1.0,2.0,3.0,3.0,1.0,8.0,1.0,,3.0,3.0,3.0,10.0,,,2.0,,,,1.0,,1.0,,1.0,,1.0,2.0,0.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Tigres UANL,Club_Tigres_UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Forward,10,15.0,24.0,3.0,,30.0,33.0,6.0,21.0,1.0,5.0,2.0,7.0,2.0,121.0,8.0,75.0,9.0,4.0,11.0,,4.0,14.0,58.0,69.0,4.0,348.0,,17.0,39.0,52.0,51.0,10.0,,4.0,15.0,17.0,5.0,7.0,14.0,17.0,2.0,15.0,8.0,2.0,4.0,16.0,0.0,4.0,2.0,,,,2.0,3.0,,3.0,,1.0,,8.0,3.0,2.0,4.0,1.0,,,2.0,3.0,2.0,2.0,0.0,1.0,,,,,4.0,,1.0,2.0,,,,,,,,2.0,2.0,,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Tigres UANL,Club_Tigres_UANL,4wnksajccdsp7az7dkemoatxw,F. González,Midfielder,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Tigres UANL,Club_Tigres_UANL,1ywn594g4nv3vvqyyy16qjutx,F. Gorriarán,Midfielder,8,21.0,27.0,3.0,5.0,51.0,46.0,2.0,43.0,1.0,3.0,2.0,20.0,9.0,238.0,4.0,172.0,2.0,4.0,11.0,6.0,4.0,37.0,149.0,158.0,,328.0,2.0,47.0,110.0,135.0,144.0,10.0,2.0,14.0,25.0,10.0,2.0,5.0,37.0,23.0,5.0,26.0,14.0,4.0,4.0,13.0,1.0,5.0,1.0,,,,1.0,3.0,2.0,5.0,11.0,5.0,,5.0,1.0,5.0,1.0,4.0,,,,1.0,4.0,1.0,0.0,4.0,,3.0,2.0,,4.0,1.0,2.0,,,,,,,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,
