liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,Houston Dynamo FC,9qjtctagf147jg0c5mk53bb9x,E. Alexander,Midfielder,6,34.0,604.0,4.0,,2.0,120.0,1.0,,89.0,2.0,72.0,25.0,112.0,,20.0,48.0,10.0,3.0,31.0,23.0,3.0,16.0,,2.0,76.0,13.0,8.0,7.0,15.0,,788.0,1.0,,4.0,,,9.0,24.0,1.0,16.0,,19.0,,938.0,2.0,1662.0,108.0,,676.0,14.0,667.0,,63.0,236.0,85.0,1.0,383.0,293.0,26.0,3.0,36.0,118.0,31.0,4.0,,,145.0,,7.0,41.0,57.0,17.0,12.0,1.0,17.0,21.0,,1.0,,1.0,,777.0,13.0,7.0,21.0,,211.0,7.0,3.0,223.0,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
USA_MLS,2018,Houston Dynamo FC,1knx6w8nx8sd81peciwtes3x1,D. Beasley,Defender,7,52.0,1006.0,25.0,2.0,3.0,181.0,1.0,1.0,159.0,,51.0,45.0,155.0,,26.0,108.0,39.0,3.0,22.0,41.0,10.0,11.0,2.0,,117.0,56.0,13.0,2.0,11.0,,1212.0,5.0,,18.0,,1.0,6.0,26.0,8.0,38.0,1.0,40.0,,1735.0,4.0,2208.0,137.0,,1057.0,3.0,1023.0,,119.0,74.0,128.0,1.0,594.0,470.0,56.0,,38.0,250.0,60.0,1.0,,,254.0,7.0,25.0,51.0,62.0,15.0,14.0,7.0,24.0,26.0,7.0,4.0,,156.0,,1177.0,14.0,16.0,26.0,5.0,440.0,,11.0,448.0,,,,,23.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2018,Houston Dynamo FC,58t051kyiko3imm429rqsn5rd,E. Bird,Midfielder,25,6.0,113.0,1.0,,3.0,43.0,,,32.0,,9.0,5.0,41.0,,4.0,13.0,1.0,,11.0,4.0,6.0,6.0,,,29.0,2.0,3.0,2.0,5.0,,163.0,,,4.0,,,6.0,6.0,1.0,6.0,,6.0,,215.0,1.0,340.0,33.0,,122.0,5.0,122.0,,18.0,38.0,36.0,,60.0,62.0,11.0,,12.0,23.0,21.0,1.0,,,54.0,,1.0,19.0,25.0,9.0,1.0,3.0,4.0,6.0,,,,1.0,,162.0,3.0,5.0,6.0,1.0,40.0,,,62.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Houston Dynamo FC,2az3hi45krcxbzny070v5mo5x,J. Cabezas,Midfielder,5,4.0,92.0,,,3.0,33.0,,,27.0,,15.0,6.0,12.0,,4.0,11.0,2.0,,6.0,6.0,4.0,4.0,1.0,1.0,10.0,3.0,,3.0,2.0,,119.0,1.0,,4.0,,,7.0,5.0,1.0,2.0,,6.0,,151.0,,290.0,16.0,,107.0,,104.0,,13.0,31.0,8.0,,61.0,46.0,9.0,,2.0,6.0,88.0,,,,18.0,,,16.0,20.0,10.0,,1.0,1.0,6.0,,,,1.0,,116.0,1.0,3.0,6.0,1.0,41.0,,1.0,41.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Houston Dynamo FC,4i0iq31lu0vvjfgk8kqyec72t,D. Cerén,Midfielder,24,35.0,765.0,11.0,,5.0,196.0,1.0,,162.0,,150.0,38.0,132.0,,20.0,77.0,20.0,2.0,34.0,33.0,7.0,20.0,3.0,9.0,81.0,23.0,16.0,1.0,14.0,,1047.0,7.0,,4.0,,,26.0,48.0,6.0,28.0,,29.0,,1326.0,5.0,1858.0,158.0,2.0,915.0,9.0,882.0,,91.0,312.0,112.0,1.0,524.0,395.0,45.0,3.0,51.0,99.0,48.0,1.0,,,194.0,4.0,15.0,85.0,105.0,42.0,12.0,2.0,14.0,24.0,2.0,6.0,,2.0,,1013.0,18.0,16.0,24.0,4.0,349.0,7.0,6.0,287.0,,,,4.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2018,Houston Dynamo FC,5xe2u24yitsgsf4lufmk2f105,A. DeLaGarza,Defender,20,6.0,115.0,2.0,,,28.0,,,21.0,,6.0,11.0,23.0,,4.0,9.0,2.0,,7.0,11.0,,3.0,,,14.0,11.0,3.0,,4.0,,144.0,2.0,,4.0,,,3.0,7.0,,5.0,1.0,4.0,,218.0,,360.0,4.0,,121.0,,120.0,,13.0,57.0,19.0,,76.0,45.0,6.0,,9.0,22.0,30.0,,,,39.0,,2.0,12.0,15.0,6.0,1.0,,4.0,4.0,,4.0,,19.0,,143.0,2.0,2.0,4.0,1.0,7.0,,2.0,58.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Houston Dynamo FC,7aq775owdtnqe0p1k0qab2qc5,T. Deric,Goalkeeper,1,5.0,14.0,,,,2.0,,,2.0,,8.0,7.0,31.0,,2.0,1.0,,,,7.0,,,,1.0,,,,,,,53.0,1.0,,,,,1.0,,2.0,,,,,74.0,,180.0,21.0,,22.0,,10.0,,1.0,10.0,26.0,,6.0,16.0,,,31.0,,12.0,,,,31.0,,,1.0,1.0,1.0,,,18.0,2.0,,,,,,25.0,,,2.0,,2.0,,,41.0,,,,,,,,1.0,19.0,6.0,10.0,7.0,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,
USA_MLS,2018,Houston Dynamo FC,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,Defender,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Houston Dynamo FC,aoe90w0oopw8h5ipktpmme9cl,A. Elis,Forward,17,21.0,452.0,44.0,9.0,41.0,470.0,11.0,1.0,312.0,1.0,7.0,36.0,174.0,3.0,27.0,140.0,51.0,3.0,158.0,33.0,85.0,95.0,4.0,6.0,164.0,18.0,13.0,11.0,63.0,4.0,633.0,3.0,,210.0,,7.0,10.0,14.0,,53.0,,14.0,2.0,1298.0,3.0,2422.0,74.0,,459.0,38.0,449.0,2.0,203.0,254.0,197.0,11.0,364.0,103.0,19.0,,10.0,167.0,70.0,16.0,,,474.0,8.0,44.0,172.0,267.0,33.0,70.0,44.0,2.0,30.0,8.0,2.0,7.0,21.0,,623.0,29.0,5.0,30.0,44.0,85.0,,65.0,127.0,,,,3.0,,,8.0,,,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,2.0,
USA_MLS,2018,Houston Dynamo FC,7fayvrd58aelitugyce9k7yz9,A. Fuenmayor,Defender,2,46.0,616.0,3.0,1.0,3.0,167.0,3.0,1.0,106.0,,95.0,33.0,156.0,1.0,21.0,57.0,7.0,2.0,61.0,30.0,7.0,28.0,,7.0,71.0,76.0,10.0,2.0,33.0,,867.0,4.0,,17.0,,,10.0,64.0,8.0,13.0,,27.0,,1140.0,3.0,1763.0,107.0,,711.0,,692.0,,90.0,246.0,113.0,3.0,212.0,500.0,46.0,,85.0,68.0,46.0,1.0,,,180.0,1.0,3.0,49.0,77.0,29.0,4.0,4.0,42.0,22.0,1.0,17.0,,3.0,,843.0,5.0,19.0,22.0,,182.0,,2.0,371.0,,,,1.0,,1.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,2.0
