liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Hudson Valley Hammers,b7curtrjalphth0geg0gixzx0,B. Canales,Midfielder,60,8.0,19.0,4.0,1.0,1.0,7.0,11.0,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,,8.0,8.0,1.0,1.0,4.0,2.0,1.0,10.0,11.0,,,,2.0,2.0,,,3.0,14.0,,1.0,,1.0,,3.0,,0.0,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Hudson Valley Hammers,bddu6wezcy23yai3gzkcsbwno,M. De Oliveira,Midfielder,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Hudson Valley Hammers,d56prkqvepdbzmh07j17gyal0,Israel Neto,Midfielder,21,20.0,90.0,9.0,6.0,11.0,9.0,34.0,12.0,1.0,,2.0,5.0,4.0,8.0,1.0,9.0,5.0,5.0,1.0,5.0,17.0,20.0,17.0,,9.0,19.0,4.0,1.0,10.0,34.0,3.0,2.0,4.0,8.0,8.0,,,14.0,63.0,,5.0,,22.0,,16.0,13.0,0.0,4.0,,2.0,,6.0,4.0,1.0,1.0,1.0,3.0,,,5.0,,2.0,,2.0,1.0,,,,,,,3.0,,8.0,2.0,,,,,,,1.0,1.0,0.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Hudson Valley Hammers,5txc9a4kdqhvfcdgpg4ixfsb8,D. Evande,Defender,33,1.0,12.0,,2.0,,1.0,3.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,,1.0,10.0,3.0,,,,1.0,,,,2.0,7.0,,,,3.0,,1.0,2.0,0.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Hudson Valley Hammers,lbl6ti4mzlte5sodmv6kovoq,H. Guerra,Midfielder,9,4.0,21.0,,,4.0,,4.0,2.0,,,,2.0,,1.0,,,2.0,,1.0,,4.0,4.0,4.0,,2.0,2.0,1.0,1.0,10.0,4.0,,,,1.0,,,,,10.0,1.0,2.0,,4.0,,,2.0,0.0,1.0,,1.0,,2.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Hudson Valley Hammers,f508fkwoau9pkz39ceg83a784,R. Guerra,Midfielder,10,1.0,6.0,,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,10.0,2.0,1.0,,,,,,,1.0,2.0,,1.0,,,,2.0,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Hudson Valley Hammers,4mznro80mwliny7hq9kcquy5m,D. Heanue,Defender,22,14.0,45.0,3.0,3.0,5.0,9.0,21.0,3.0,1.0,3.0,4.0,2.0,1.0,,,2.0,2.0,5.0,1.0,1.0,5.0,14.0,13.0,1.0,3.0,9.0,,1.0,10.0,21.0,1.0,,,8.0,4.0,,1.0,7.0,39.0,4.0,2.0,,6.0,,11.0,3.0,0.0,,,2.0,,2.0,3.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Hudson Valley Hammers,32sqfbncbl615s154qv3n11t6,A. La Gamba,Midfielder,52,15.0,90.0,3.0,3.0,5.0,12.0,25.0,2.0,1.0,1.0,3.0,1.0,,,,6.0,5.0,3.0,1.0,,3.0,16.0,15.0,,1.0,10.0,2.0,1.0,10.0,24.0,1.0,1.0,1.0,6.0,6.0,,1.0,9.0,36.0,3.0,5.0,,3.0,,11.0,2.0,0.0,,1.0,1.0,1.0,6.0,2.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Hudson Valley Hammers,b7ywhko9w78wn8plogndjuzh0,P. Makaj,Midfielder,8,12.0,45.0,4.0,2.0,7.0,8.0,15.0,3.0,,3.0,,3.0,,2.0,,2.0,3.0,,1.0,,6.0,13.0,13.0,,3.0,6.0,2.0,1.0,10.0,14.0,,,1.0,2.0,1.0,,,2.0,29.0,2.0,3.0,1.0,6.0,,3.0,3.0,0.0,2.0,,1.0,,8.0,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Hudson Valley Hammers,an9n9truucupfa2q6zoj99edw,A. Molina,Defender,0,8.0,71.0,2.0,2.0,4.0,5.0,13.0,,,,2.0,4.0,1.0,,,2.0,4.0,2.0,1.0,1.0,4.0,9.0,6.0,,5.0,9.0,4.0,1.0,10.0,12.0,3.0,,2.0,3.0,4.0,,,4.0,22.0,2.0,4.0,2.0,5.0,1.0,6.0,,0.0,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
