liga,temporada,equipo,id,nombre,posicion,dorsal,Tackles Won,Straight Red Cards,Total Shots,Aerial Duels won,Successful Passes Opposition Half,Tackles Lost,Unsuccessful Short Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Unsuccessful Launches,Unsuccessful Long Passes,Clean Sheets,Games Played,Total Clearances,Unsuccessful Crosses & Corners,Touches,Aerial Duels,Successful Crosses & Corners,Recoveries,Unsuccessful Crosses open play,Successful Crosses open play,Aerial Duels lost,Ground Duels won,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Total Tackles,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Foul Attempted Tackle,Ground Duels,Index,Shots Off Target (inc woodwork),Blocks,Duels lost,Ground Duels lost,Successful Short Passes,Total Fouls Won,Duels won,Rightside Passes,Duels,Successful Long Passes,PutThrough/Blocked Distribution,Penalties Conceded,Goals Conceded Outside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Launches,Goals Conceded,Total Passes,Total Losses Of Possession,Substitute On,Total Fouls Conceded,Times Tackled,Total Touches In Opposition Box,Substitute Off,Interceptions,Appearances,Time Played,Backward Passes,Starts,Total Red Cards,Forward Passes,Throw Ins to Own Player,Leftside Passes,Unsuccessful Passes Own Half,Open Play Passes,Penalty Goals Conceded,Yellow Cards,Clearances Off the Line,Winning Goal,Through balls,Unsuccessful Corners into Box,Goals,Offsides,Right Foot Goals,Corners Taken (incl short corners),Shots On Target ( inc goals ),Attempts from Set Pieces,Goals from Inside Box,Successful Corners into Box,Blocked Shots,Successful Dribbles,Second Goal Assists,Handballs conceded,Goal Assists,Corners Won,Hit Woodwork,Assists (Intentional),Goals from Outside Box,Penalties Taken,Successful Lay-offs,Set Pieces Goals,Home Goals,Away Goals,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Left Foot Goals,GK Successful Distribution,Drops,Punches,Saves Made,GK Unsuccessful Distribution,Saves made - parried,Saves made - caught,Saves Made from Outside Box,Goal Kicks,Catches,Saves Made from Inside Box,Foul Won Penalty,Penalties Faced,Goalkeeper Smother,Penalty Goals,Saves from Penalty,Penalties Saved,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Other Goals
USA_USL_League_One,2021,Richmond Kickers,6irdqdoxw9rw7crvf90itm4no,C. Cole,Defender,3,17.0,,8.0,18.0,135.0,9.0,76.0,8.0,113.0,137.0,19.0,149.0,269.0,30.0,61.0,4.0,19.0,42.0,18.0,824.0,41.0,7.0,61.0,18.0,7.0,23.0,43.0,5.0,6.0,26.0,62.0,,7.0,83.0,10.0,6.0,3.0,63.0,40.0,252.0,13.0,61.0,128.0,124.0,25.0,17.0,,6.0,277.0,3.0,25.0,414.0,261.0,4.0,16.0,14.0,6.0,3.0,29.0,19.0,1366.0,69.0,15.0,,201.0,103.0,16.0,42.0,404.0,1.0,2.0,,0.0,,,1.0,1.0,,,2.0,,1.0,,3.0,5.0,,1.0,2.0,4.0,,2.0,,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,1kvjc217588h0ws1xccocijt,J. Crisler,Defender,15,10.0,,13.0,86.0,168.0,5.0,88.0,4.0,170.0,261.0,26.0,777.0,915.0,74.0,173.0,10.0,28.0,125.0,1.0,1507.0,147.0,1.0,122.0,1.0,1.0,61.0,30.0,3.0,7.0,15.0,,,11.0,74.0,10.0,7.0,33.0,105.0,44.0,825.0,15.0,116.0,219.0,221.0,119.0,12.0,1.0,8.0,944.0,17.0,34.0,1205.0,283.0,,33.0,9.0,33.0,5.0,35.0,28.0,2432.0,47.0,28.0,,514.0,3.0,425.0,92.0,1167.0,1.0,9.0,4.0,0.0,,,,,,,6.0,,,,4.0,2.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,3eggdg6fqqb8b9bqafuhgo1d5,D. Dubose,Defender,67,,,,,2.0,,1.0,,,1.0,,2.0,3.0,,,,3.0,,,13.0,1.0,,2.0,,,1.0,1.0,,,,1.0,,1.0,3.0,10.0,,,3.0,2.0,3.0,,1.0,,4.0,1.0,,,,4.0,,,5.0,3.0,3.0,2.0,,1.0,,3.0,3.0,39.0,,,,3.0,,2.0,1.0,4.0,,1.0,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,3vazi05w94t7dtkeljlkpjmne,V. Falck,Midfielder,23,22.0,,11.0,33.0,242.0,11.0,103.0,7.0,118.0,140.0,16.0,273.0,499.0,9.0,37.0,6.0,23.0,20.0,10.0,864.0,68.0,2.0,84.0,10.0,2.0,35.0,53.0,3.0,14.0,33.0,5.0,,5.0,98.0,10.0,7.0,4.0,80.0,45.0,440.0,16.0,86.0,154.0,166.0,73.0,25.0,,5.0,513.0,5.0,21.0,653.0,196.0,7.0,16.0,20.0,22.0,4.0,13.0,23.0,1547.0,104.0,16.0,,217.0,6.0,178.0,32.0,635.0,1.0,2.0,,0.0,2.0,,,1.0,,,4.0,,,,2.0,5.0,,,1.0,4.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,7i7ysz3j5bhwh0vzmijx1hgwl,A. Fitzgerald,Goalkeeper,1,,,,11.0,73.0,,5.0,1.0,154.0,195.0,26.0,480.0,299.0,56.0,190.0,10.0,28.0,27.0,,1009.0,11.0,1.0,238.0,,1.0,,2.0,,,,,,,3.0,10.0,,,1.0,1.0,431.0,4.0,13.0,172.0,14.0,121.0,2.0,,9.0,552.0,24.0,35.0,747.0,200.0,,,,,,,28.0,2520.0,,28.0,,370.0,,205.0,41.0,351.0,1.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,1.0,18.0,89.0,70.0,17.0,2.0,31.0,263.0,13.0,57.0,,1.0,1.0,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,ah8j157m1nsd64ry2nn2wuve2,D. Gallegos,Midfielder,18,,,,,2.0,1.0,2.0,1.0,2.0,3.0,,,1.0,,1.0,,1.0,,,6.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,1.0,10.0,,,1.0,,2.0,,1.0,1.0,2.0,,,,1.0,2.0,,1.0,5.0,3.0,1.0,,,,,,1.0,10.0,,,,2.0,,2.0,1.0,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,13uv3ah6yni944nj96rrwoa1h,H. González,Forward,19,3.0,,7.0,19.0,51.0,1.0,35.0,1.0,31.0,40.0,3.0,32.0,77.0,1.0,5.0,,19.0,7.0,1.0,180.0,44.0,,20.0,1.0,,25.0,14.0,2.0,2.0,4.0,,,8.0,34.0,10.0,5.0,,45.0,20.0,80.0,8.0,33.0,35.0,78.0,3.0,5.0,,1.0,83.0,2.0,4.0,123.0,55.0,15.0,12.0,7.0,15.0,4.0,,19.0,339.0,36.0,4.0,,25.0,,27.0,10.0,117.0,,3.0,,0.0,,,,4.0,,,2.0,,,,1.0,2.0,,1.0,1.0,2.0,,,,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,8o5w1dqdfih3m036p74yf97o4,T. Johnson,Midfielder,27,,,,,1.0,,2.0,,1.0,2.0,,,1.0,,,,1.0,,,6.0,1.0,,,,,1.0,1.0,,,,,,,3.0,10.0,,,3.0,2.0,1.0,1.0,1.0,1.0,4.0,,,,,1.0,,,3.0,3.0,1.0,1.0,1.0,1.0,,,1.0,14.0,,,,1.0,,1.0,1.0,3.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,9b33ooj166jre4pgfvrgwjbsa,M. Kwesele,Midfielder,0,,,,,3.0,1.0,,,1.0,1.0,1.0,4.0,7.0,,1.0,,3.0,,,13.0,,,1.0,,,,1.0,,,1.0,,,1.0,3.0,10.0,,1.0,2.0,2.0,6.0,,1.0,2.0,3.0,1.0,,,1.0,7.0,,2.0,8.0,1.0,3.0,1.0,,,,1.0,3.0,32.0,,,,4.0,,2.0,,8.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,ctuzcw9agc5bh3kyyuv2grysp,Ivan Magalhães,Defender,4,23.0,1.0,13.0,54.0,208.0,11.0,96.0,5.0,173.0,257.0,24.0,774.0,934.0,64.0,161.0,10.0,27.0,132.0,4.0,1646.0,100.0,1.0,152.0,4.0,1.0,46.0,70.0,,7.0,34.0,1.0,,13.0,100.0,10.0,6.0,33.0,76.0,30.0,895.0,27.0,124.0,426.0,200.0,86.0,17.0,,8.0,981.0,14.0,32.0,1238.0,287.0,,22.0,1.0,22.0,,77.0,27.0,2425.0,56.0,27.0,1.0,543.0,5.0,213.0,88.0,1185.0,,4.0,,1.0,,,1.0,,,,7.0,2.0,1.0,,3.0,10.0,,,1.0,3.0,,1.0,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2021,Richmond Kickers,44g34ieyqcywqb0r0zic9wsq2,J. Monticelli,Defender,2,22.0,,10.0,24.0,108.0,10.0,67.0,5.0,80.0,114.0,12.0,179.0,280.0,23.0,47.0,4.0,18.0,46.0,14.0,765.0,42.0,3.0,51.0,14.0,3.0,18.0,41.0,1.0,12.0,32.0,28.0,,16.0,107.0,10.0,7.0,11.0,84.0,66.0,251.0,4.0,65.0,124.0,149.0,33.0,25.0,,4.0,284.0,3.0,16.0,398.0,188.0,2.0,36.0,13.0,15.0,5.0,34.0,18.0,1357.0,80.0,16.0,,177.0,99.0,17.0,48.0,394.0,,5.0,,0.0,1.0,,2.0,3.0,,,3.0,,2.0,,3.0,5.0,,,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,d9lx4jhdt6kd6zckl54yznpx,Z. Morán,Midfielder,6,49.0,,8.0,15.0,356.0,18.0,113.0,36.0,203.0,209.0,24.0,507.0,790.0,21.0,96.0,8.0,26.0,33.0,52.0,1441.0,27.0,25.0,163.0,7.0,5.0,12.0,107.0,10.0,12.0,67.0,,1.0,42.0,229.0,10.0,6.0,8.0,134.0,122.0,739.0,33.0,122.0,209.0,256.0,99.0,22.0,,9.0,838.0,6.0,33.0,1047.0,321.0,,52.0,26.0,2.0,3.0,39.0,26.0,2317.0,130.0,26.0,1.0,448.0,4.0,260.0,58.0,985.0,1.0,10.0,,0.0,3.0,30.0,1.0,,,48.0,2.0,,,14.0,4.0,7.0,,3.0,3.0,7.0,,2.0,1.0,,,,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,2sse0r7p0qv6iah0f6q2454kq,L. Pavone,Midfielder,14,10.0,,3.0,12.0,71.0,4.0,45.0,6.0,71.0,74.0,11.0,75.0,133.0,9.0,29.0,,21.0,22.0,12.0,400.0,21.0,3.0,38.0,12.0,3.0,9.0,28.0,5.0,12.0,14.0,8.0,,8.0,63.0,10.0,2.0,1.0,44.0,35.0,129.0,13.0,40.0,24.0,84.0,14.0,23.0,,5.0,143.0,1.0,16.0,217.0,119.0,15.0,14.0,9.0,4.0,2.0,10.0,21.0,722.0,38.0,6.0,,98.0,39.0,57.0,15.0,207.0,1.0,3.0,,0.0,,,,3.0,,,1.0,,,,1.0,3.0,,,,8.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,b7ihuv781o1t370ik49dl0y6s,S. Solomon,Forward,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,3mzeohjoxuggovjk1jzagpyvp,E. Terzaghi,Forward,32,18.0,,72.0,14.0,200.0,10.0,109.0,15.0,112.0,129.0,23.0,110.0,274.0,5.0,20.0,4.0,28.0,8.0,13.0,868.0,59.0,1.0,112.0,13.0,1.0,45.0,110.0,24.0,15.0,28.0,1.0,,27.0,242.0,10.0,30.0,2.0,177.0,132.0,290.0,64.0,124.0,104.0,301.0,19.0,30.0,,7.0,309.0,,30.0,438.0,284.0,,49.0,63.0,123.0,14.0,5.0,28.0,2401.0,108.0,28.0,,135.0,5.0,91.0,30.0,401.0,1.0,8.0,,7.0,1.0,,18.0,19.0,10.0,,42.0,2.0,17.0,,16.0,18.0,,7.0,2.0,16.0,3.0,,1.0,4.0,9.0,,14.0,4.0,2.0,6.0,,6.0,,,,,,,,,,,,3.0,,,4.0,,,,,,
USA_USL_League_One,2021,Richmond Kickers,8a8620mu0ochz5z6m8dfj1uqx,D. Ulysse,Defender,22,4.0,,,2.0,1.0,2.0,7.0,,3.0,8.0,1.0,2.0,3.0,1.0,1.0,,2.0,3.0,1.0,32.0,2.0,,2.0,1.0,,,7.0,1.0,,6.0,,,,11.0,10.0,,,4.0,4.0,3.0,,9.0,,13.0,,2.0,,,3.0,,1.0,11.0,12.0,2.0,,3.0,,,2.0,2.0,40.0,1.0,,,7.0,4.0,3.0,6.0,11.0,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,1dg2h1sv3jywk7dw5kpcrarit,C. Vickers,Midfielder,88,2.0,,,2.0,9.0,,5.0,3.0,14.0,6.0,2.0,3.0,9.0,,1.0,,8.0,2.0,9.0,41.0,3.0,3.0,4.0,8.0,1.0,1.0,3.0,1.0,2.0,2.0,,,,9.0,10.0,,,7.0,6.0,8.0,1.0,5.0,1.0,12.0,1.0,6.0,,1.0,9.0,,3.0,15.0,18.0,7.0,1.0,2.0,2.0,1.0,,8.0,129.0,3.0,1.0,,6.0,1.0,5.0,1.0,15.0,,1.0,,0.0,,1.0,,,,3.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Richmond Kickers,4nh44gvwjy8pa59zkcu59nn8q,Nil Vinyals,Midfielder,10,18.0,,15.0,9.0,356.0,17.0,151.0,47.0,209.0,181.0,24.0,223.0,521.0,5.0,30.0,3.0,27.0,12.0,70.0,1177.0,32.0,39.0,114.0,19.0,6.0,23.0,87.0,28.0,11.0,35.0,2.0,,18.0,217.0,10.0,4.0,3.0,153.0,130.0,502.0,20.0,96.0,206.0,249.0,38.0,40.0,,7.0,540.0,1.0,31.0,721.0,396.0,2.0,34.0,63.0,40.0,14.0,18.0,27.0,2109.0,160.0,25.0,,261.0,14.0,94.0,42.0,692.0,1.0,7.0,,0.0,5.0,37.0,2.0,1.0,2.0,65.0,11.0,3.0,1.0,24.0,10.0,32.0,1.0,,4.0,12.0,,4.0,1.0,1.0,7.0,,0.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
