liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,9wlgddmfyem42uoqyu1q5hln9,R. Ivey,Forward,22,359.0,,60.0,15.0,26.0,2.0,5.0,5.0,2.0,5.0,62.0,18.0,7.0,15.0,62.0,1.0,3.0,41.0,8.0,20.0,24.0,2.0,17.0,25.0,4.0,7.0,6.0,151.0,4.0,,45.0,22.0,12.0,75.0,26.0,7.0,5.0,55.0,1.0,4.0,24.0,40.0,42.0,10.0,3.0,29.0,4.0,5.0,21.0,3.0,2.0,1.0,1.0,1.0,7.0,5.0,6.0,1.0,9.0,5.0,3.0,,1.0,1.0,,,,,,,,,,,,,,3.0,,2.0,,2.0,2.0,1.0,,,,,,1.0,1.0,,3.0,,,3.0,3.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,bd033njkbu2meq2c6b21shxp1,A. Navarro,Defender,29,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,6h4om06kkqvv6jf2sxhvvwmhh,G. Negrete,Defender,15,360.0,2.0,58.0,3.0,11.0,8.0,17.0,4.0,,1.0,32.0,24.0,4.0,14.0,66.0,,6.0,32.0,,31.0,8.0,,17.0,16.0,4.0,4.0,14.0,112.0,4.0,5.0,19.0,43.0,1.0,23.0,14.0,5.0,3.0,23.0,19.0,4.0,8.0,31.0,35.0,4.0,3.0,9.0,1.0,9.0,11.0,,,,1.0,1.0,2.0,5.0,,3.0,,5.0,,,12.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,cqrveiksfz8nf5wa00fspoamt,F. Piedrahita,Forward,23,9.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,2.0,1.0,,,,,77.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,6tzal1kv7zzwj4n2paad2pjh1,E. Roberts,Goalkeeper,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,6sp49nn88r1ztu9vmt1x7f1wq,J. Rosales,Midfielder,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,5mzv7gntcof5ua3rjxz709sk5,J. Soracá,Forward,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,4zj65igj3rpe0kp73i2vbss7p,M. Torres,Midfielder,5,360.0,,61.0,2.0,12.0,14.0,26.0,,2.0,5.0,35.0,26.0,6.0,7.0,71.0,,1.0,29.0,3.0,33.0,8.0,1.0,23.0,7.0,4.0,,10.0,123.0,4.0,,11.0,51.0,1.0,37.0,12.0,2.0,4.0,20.0,21.0,4.0,3.0,35.0,38.0,9.0,4.0,8.0,2.0,8.0,8.0,,,1.0,,1.0,,5.0,1.0,9.0,,5.0,,,10.0,1.0,,2.0,,,2.0,,,,,,,,,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,2a39fxmov65u102tdy1az8b11,F. Vence,Forward,21,270.0,,55.0,1.0,13.0,2.0,5.0,3.0,1.0,,26.0,24.0,6.0,15.0,57.0,,2.0,35.0,1.0,20.0,16.0,,12.0,7.0,3.0,5.0,8.0,110.0,3.0,2.0,12.0,37.0,,30.0,11.0,4.0,2.0,14.0,8.0,3.0,3.0,35.0,37.0,2.0,2.0,3.0,4.0,7.0,9.0,,,,1.0,,,4.0,,2.0,,4.0,,,3.0,1.0,,1.0,,,2.0,,,,,,,,,,11.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,CA Independiente de La Chorrera,d1y5u31r4q0khapjxsfeclot1,P. Ávila,Defender,3,97.0,,20.0,,5.0,1.0,3.0,,,3.0,8.0,8.0,1.0,4.0,20.0,,3.0,12.0,,7.0,10.0,,5.0,1.0,1.0,1.0,2.0,34.0,2.0,1.0,7.0,9.0,,83.0,2.0,1.0,,10.0,6.0,2.0,5.0,13.0,13.0,3.0,1.0,8.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
