liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,69ehxjd7yieybgfdnkge9o91x,R. Adeleye,Defender,13.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,8auz3q5phubnh3tfs7xdjxfpx,J. Angulo,Attacker,19.0,1,0,0,0,0,0,1,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,ecgqtwh6pezg06hr0tifn0mhh,C. Blandon,Midfielder,20.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,amlx5bdwc9oepyx4wvpy9qvv9,L. Brown,Goalkeeper,22.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,96rwby52revtrjo0wfnmysez9,S. Chin,Defender,17.0,1,0,0,0,0,0,1,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,cjtz54xrdg034n6m1u19qbjdh,Léo Moura,Defender,10.0,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,8e429dsgnpo97vv3czv6abc9h,Bruno Nunes,Attacker,90.0,1,1,0,0,0,0,0,1
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,9gqoxff2sm1yp3g8jlza2f5qt,E. Frimpong,Midfielder,8.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,7teczo6d5ovj12rpvonen015h,M. González,Midfielder,23.0,1,0,1,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,40ad1c7lyfa9uziwb8nh7v4r9,J. Graye,Defender,14.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,16672jrqknmovk5v8yldfvcnp,I. Guerrero,Defender,12.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,4a2a7sq0o0vwgbsl328r11cyd,S. Guillaume,Defender,18.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,3tijg51nl21o63muurnn8qlsl,A. Hassan,Attacker,15.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,al4b0zlyhtarnfcjg8rxaoyxh,F. Kling,Defender,27.0,1,0,1,2,1,1,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,4a4m18zkb35qgn6h57rhuhu51,J. Marcelin,Midfielder,42.0,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,588gjiklhjv312vjhgra89iad,D. Meves,Goalkeeper,24.0,1,0,1,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,ajs5q9mr6awxt7n8a56pzleqd,J. Nasco,Goalkeeper,38.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,7w8n7b3zpteways75fjgtlq6t,D. Navarro,Defender,25.0,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,3r8kdyekjq8k2owd0bh0wntg5,Victor PC,Midfielder,6.0,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,76okt8p3c25abarxfemq46t3p,W. Ramírez,Midfielder,21.0,1,0,0,0,0,0,0,1
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,er3imkirhy36r2nreb9w5yqqx,Marlon Freitas,Midfielder,5.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,4k8tyw42z1p91uot6bbv2hbyt,Dani Sanchez,Midfielder,11.0,1,1,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,ut38zo7zyhufi5rdh3dppuqd,F. Sanfilippo,Defender,7.0,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,7tcsh6d89wb1tx9gvv9vag251,K. Smith,Defender,3.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,8ndqdp9mhka7ggweuanmg3xlh,Stéfano,Midfielder,29.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Fort Lauderdale Strikers,4rcu2r9a90vrpfdnhwv5wsz4l,J. Travagli,Midfielder,16.0,0,0,0,0,0,0,0,0
