liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,FC Tulsa,6bh7tqzaroapduxnax1hdbyl1,C. Altamirano,Midfielder,11,19.0,2.0,349.0,1.0,11.0,2.0,1.0,,106.0,8.0,12.0,21.0,6.0,64.0,3.0,,5.0,8.0,8.0,,3.0,76.0,22.0,9.0,22.0,1.0,107.0,2.0,7.0,4.0,73.0,4.0,10.0,27.0,2.0,6.0,11.0,,36.0,1.0,18.0,2.0,13.0,12.0,221.0,4.0,13.0,5.0,1.0,46.0,33.0,22.0,10.0,23.0,2.0,7.0,4.0,10.0,,,4.0,49.0,2.0,4.0,,21.0,13.0,1.0,,,2.0,23.0,47.0,,79.0,80.0,3.0,3.0,1.0,5.0,26.0,4.0,4.0,23.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,FC Tulsa,ckpx1f58bgrfkop9ds0b58yne,R. Ayagwa,Midfielder,24,3.0,,543.0,1.0,11.0,2.0,2.0,,308.0,1.0,7.0,58.0,,117.0,8.0,1.0,24.0,5.0,3.0,,6.0,83.0,132.0,12.0,41.0,2.0,314.0,4.0,18.0,3.0,221.0,9.0,3.0,65.0,,77.0,1.0,,49.0,,53.0,5.0,6.0,19.0,394.0,,16.0,13.0,2.0,60.0,124.0,,10.0,38.0,,28.0,,11.0,,12.0,3.0,78.0,4.0,9.0,,3.0,16.0,,,,,34.0,55.0,,245.0,249.0,18.0,,,8.0,40.0,4.0,12.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,FC Tulsa,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,Midfielder,16,12.0,6.0,1322.0,,1.0,21.0,3.0,4.0,443.0,7.0,21.0,157.0,6.0,227.0,5.0,3.0,15.0,15.0,8.0,,47.0,194.0,136.0,12.0,88.0,2.0,460.0,8.0,12.0,7.0,336.0,16.0,20.0,103.0,3.0,90.0,14.0,,112.0,2.0,49.0,15.0,32.0,19.0,704.0,17.0,16.0,6.0,2.0,102.0,111.0,46.0,10.0,74.0,12.0,21.0,2.0,41.0,,15.0,7.0,164.0,11.0,16.0,4.0,28.0,16.0,12.0,1.0,1.0,2.0,43.0,102.0,3.0,340.0,357.0,62.0,2.0,1.0,6.0,90.0,6.0,4.0,59.0,0.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,FC Tulsa,bt9i7gy9rh29vjh4a9cevwwr9,F. Bastidas,Midfielder,21,1.0,2.0,49.0,,5.0,,,,16.0,1.0,4.0,1.0,,8.0,,,1.0,1.0,1.0,,3.0,14.0,2.0,,5.0,,16.0,,,2.0,8.0,,2.0,6.0,,5.0,,1.0,6.0,1.0,4.0,,3.0,1.0,32.0,,5.0,,,6.0,7.0,5.0,10.0,2.0,1.0,2.0,,,1.0,,2.0,9.0,,,,1.0,5.0,,,,,4.0,3.0,,10.0,10.0,3.0,,,,7.0,,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,FC Tulsa,58t051kyiko3imm429rqsn5rd,E. Bird,Midfielder,8,2.0,,1166.0,,,1.0,2.0,2.0,644.0,2.0,11.0,106.0,2.0,242.0,8.0,5.0,26.0,16.0,5.0,,11.0,144.0,308.0,40.0,85.0,2.0,659.0,5.0,28.0,6.0,504.0,13.0,8.0,111.0,,152.0,10.0,1.0,77.0,9.0,121.0,14.0,28.0,36.0,845.0,,14.0,20.0,4.0,113.0,230.0,5.0,10.0,72.0,3.0,44.0,1.0,15.0,,11.0,6.0,135.0,12.0,13.0,1.0,2.0,14.0,,4.0,,1.0,52.0,171.0,1.0,533.0,548.0,22.0,1.0,,32.0,63.0,8.0,21.0,61.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,FC Tulsa,3uvevncuubrkesnl88nhfbf85,P. Boakye,Forward,7,3.0,,102.0,1.0,4.0,,,,28.0,3.0,5.0,7.0,,15.0,,1.0,,2.0,,,1.0,23.0,7.0,4.0,6.0,,28.0,1.0,2.0,3.0,21.0,1.0,1.0,6.0,,3.0,1.0,,9.0,,12.0,1.0,4.0,,59.0,,5.0,2.0,,16.0,4.0,3.0,10.0,8.0,1.0,1.0,,,,1.0,5.0,18.0,,1.0,,3.0,5.0,,,,,9.0,14.0,,22.0,22.0,2.0,,,4.0,10.0,,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,FC Tulsa,bc3saagcea0reyfku6pc4zppl,B. Bourgeois,Midfielder,22,24.0,,1470.0,39.0,,,15.0,,666.0,5.0,8.0,54.0,4.0,192.0,27.0,3.0,58.0,5.0,4.0,,36.0,170.0,402.0,15.0,61.0,2.0,709.0,,16.0,5.0,502.0,18.0,5.0,119.0,,99.0,6.0,,101.0,,87.0,16.0,9.0,42.0,943.0,,16.0,4.0,12.0,54.0,283.0,14.0,10.0,59.0,1.0,88.0,4.0,5.0,,35.0,3.0,125.0,47.0,18.0,,24.0,16.0,,1.0,,1.0,30.0,273.0,,554.0,590.0,71.0,1.0,2.0,10.0,66.0,5.0,22.0,24.0,0.0,,,,,10.0,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,
USA_USL_Championship,2020,FC Tulsa,cnfvi8qazqojyk72fystu70mh,B. Byars,Goalkeeper,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,FC Tulsa,4dw662egycd9yn2e86ae4s7hl,C. Chapman-Page,Defender,5,1.0,1.0,592.0,1.0,4.0,,3.0,1.0,345.0,1.0,2.0,13.0,,76.0,3.0,2.0,14.0,4.0,,,17.0,50.0,236.0,6.0,27.0,2.0,353.0,,8.0,2.0,285.0,10.0,1.0,41.0,,66.0,3.0,1.0,20.0,2.0,31.0,6.0,5.0,22.0,440.0,,10.0,3.0,6.0,22.0,136.0,6.0,10.0,28.0,1.0,27.0,,1.0,1.0,19.0,1.0,58.0,30.0,10.0,,1.0,10.0,,,,,13.0,138.0,1.0,305.0,312.0,36.0,,,5.0,30.0,1.0,11.0,9.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,FC Tulsa,5ic5ww357sz8x15fkh09dvw0l,Maicon,Defender,23,,,1.0,,1.0,,,,4.0,,,1.0,,1.0,1.0,,1.0,,,,,2.0,2.0,,1.0,,5.0,,,,3.0,,,2.0,,,,,2.0,,,,,,5.0,,1.0,,,,2.0,,10.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,3.0,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
