liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Launches,Goals Conceded,Goal Kicks,Games Played,Saves Made from Inside Box,Appearances,Starts,Unsuccessful Passes Own Half,Successful Long Passes,Total Losses Of Possession,GK Unsuccessful Distribution,Time Played,Successful Passes Opposition Half,Forward Passes,Unsuccessful Long Passes,Total Clearances,Goals Conceded Outside Box,Saves Made,Duels won,Open Play Passes,Successful Open Play Passes,Recoveries,Rightside Passes,Touches,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Ground Duels won,Unsuccessful Passes Opposition Half,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),GK Successful Distribution,Total Passes,Goalkeeper Smother,Leftside Passes,Goals Conceded Inside Box,Ground Duels,Saves Made from Outside Box,Winning Goal,Duels lost,Aerial Duels lost,Unsuccessful Launches,Penalties Conceded,Foul Attempted Tackle,Unsuccessful Short Passes,PutThrough/Blocked Distribution,Aerial Duels,Yellow Cards,Interceptions,Throw Ins to Own Player,Total Fouls Conceded,Total Fouls Won,Throw Ins to Opposition Player,Backward Passes,Penalty Goals Conceded,Ground Duels lost,Handballs conceded,Substitute Off,PutThrough/Blocked Distribution Won,Times Tackled,Own Goal Scored,Blocks,Goals,Aerial Duels won,Total Shots,Unsuccessful Crosses & Corners,Blocked Shots,Successful Dribbles,Right Foot Goals,Unsuccessful Dribbles,Total Touches In Opposition Box,Unsuccessful Crosses open play,Shots On Target ( inc goals ),Key Passes (Attempt Assists),Goals from Outside Box,Home Goals,Away Goals,Corners Taken (incl short corners),Total Tackles,Substitute On,Successful Corners into Box,Attempts from Set Pieces,Successful Crosses & Corners,Tackles Won,Corners Won,Saves made - parried,Penalties Faced,Successful Crosses open play,Tackles Lost,Overruns,Shots Off Target (inc woodwork),Successful Lay-offs,Offsides,Goals from Inside Box,Unsuccessful lay-offs,Headed Goals,Catches,Punches,Through balls,Penalty Goals,Left Foot Goals,Penalties Taken,Assists (Intentional),Goal Assists,Foul Won Penalty,Unsuccessful Corners into Box,Clean Sheets,Hit Woodwork,Last Player Tackle,Second Goal Assists,Drops,Straight Red Cards,Total Red Cards,Saves made - caught
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,rjc3gxh4rd26gvbs5xxu21hw,Y. Matos,Midfielder,18,36.0,,5.0,,2.0,,2.0,2.0,2.0,1.0,23.0,,134.0,24.0,17.0,,1.0,,,9.0,50.0,37.0,7.0,10.0,70.0,10.0,37.0,17.0,5.0,14.0,13.0,13.0,,50.0,,18.0,5.0,12.0,,0.0,8.0,1.0,,,1.0,13.0,1.0,5.0,,,,3.0,2.0,,5.0,,7.0,,2.0,,4.0,,,1.0,4.0,1.0,3.0,,1.0,,1.0,3.0,2.0,1.0,1.0,,1.0,0.0,1.0,2.0,,,,,,2.0,,,,2.0,,,3.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,78w1e1v4tn7h7z7ebiia4jzf8,L. Mena,Defender,4,6.0,,1.0,,1.0,,1.0,,,1.0,4.0,,24.0,3.0,6.0,3.0,2.0,,,3.0,11.0,7.0,2.0,,20.0,10.0,7.0,3.0,3.0,4.0,4.0,4.0,,11.0,,5.0,1.0,3.0,,0.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,6o2loebmqmvvwqyb5ukyoeeh,D. Morejón,Defender,5,55.0,,6.0,1.0,2.0,,2.0,2.0,1.0,13.0,16.0,,163.0,21.0,28.0,7.0,2.0,,,3.0,73.0,63.0,7.0,31.0,107.0,10.0,68.0,8.0,2.0,9.0,47.0,10.0,1.0,78.0,,9.0,6.0,5.0,,0.0,5.0,2.0,,,,3.0,4.0,3.0,,4.0,3.0,1.0,,2.0,10.0,,3.0,,1.0,4.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,2b8l394snj1jdqptpq2yy46xg,I. Morgado,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,4z8dtah7788n2c6mroln62wut,Y. Piedra,Defender,6,63.0,,5.0,,2.0,,2.0,2.0,5.0,8.0,15.0,,156.0,23.0,32.0,8.0,5.0,,,9.0,83.0,69.0,5.0,18.0,101.0,10.0,71.0,13.0,5.0,9.0,48.0,14.0,,85.0,,27.0,5.0,7.0,,0.0,4.0,2.0,1.0,,1.0,6.0,,6.0,,,1.0,2.0,2.0,,8.0,,2.0,,1.0,,,,1.0,,4.0,,,,,,,,,,1.0,,,,,3.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,5ij3lihqstdvan823sdjr85qs,C. Pinillo,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,7gu42wcpqbolejfq3t5ea4161,W. Pozo,Forward,7,9.0,,3.0,,2.0,,2.0,1.0,,1.0,11.0,,80.0,5.0,,,,,,2.0,12.0,10.0,3.0,3.0,28.0,10.0,10.0,7.0,2.0,4.0,5.0,2.0,,12.0,,2.0,3.0,7.0,,0.0,5.0,,,,,2.0,2.0,,,,,1.0,,,7.0,,5.0,,1.0,2.0,3.0,,,,,1.0,2.0,,1.0,,3.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,bhg51gsfm42gch14utykl7o4,K. Pérez,Defender,13,26.0,,4.0,,2.0,,2.0,1.0,2.0,5.0,23.0,,107.0,10.0,18.0,5.0,2.0,,,4.0,45.0,31.0,9.0,16.0,78.0,10.0,31.0,14.0,4.0,14.0,21.0,14.0,,45.0,,2.0,4.0,13.0,,0.0,10.0,1.0,1.0,,2.0,9.0,,1.0,,3.0,10.0,4.0,1.0,2.0,9.0,,9.0,,,,4.0,,2.0,,,1.0,2.0,,2.0,,3.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,1wwbz2sh6xwhyilqjltpwc1ec,Y. Pérez,Midfielder,15,85.0,,6.0,,2.0,,2.0,2.0,3.0,6.0,15.0,,180.0,34.0,39.0,4.0,2.0,,,20.0,99.0,86.0,10.0,30.0,127.0,10.0,91.0,29.0,13.0,10.0,57.0,13.0,,104.0,,22.0,6.0,17.0,,0.0,9.0,5.0,,,1.0,9.0,,12.0,,1.0,,2.0,2.0,,13.0,,4.0,,,,,,,,7.0,3.0,,,1.0,,,3.0,,,4.0,,,,,11.0,,,,,8.0,,,,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,akyhthmg2cosu3bgmphwf3jtg,A. Raballo,Forward,20,15.0,,4.0,,2.0,,2.0,1.0,1.0,,8.0,,112.0,5.0,1.0,,1.0,,,4.0,12.0,11.0,6.0,5.0,36.0,10.0,15.0,9.0,4.0,1.0,10.0,1.0,,16.0,,3.0,4.0,8.0,,0.0,5.0,1.0,,,,1.0,1.0,1.0,,,,1.0,2.0,,7.0,,4.0,,,1.0,3.0,,,,,6.0,1.0,1.0,2.0,,3.0,5.0,1.0,2.0,,,,,,,1.0,,,,,2.0,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,djd84tm52d3xwhkap60phoudx,M. Reyes,Forward,9,8.0,,2.0,,1.0,,1.0,1.0,1.0,,9.0,,90.0,4.0,5.0,1.0,,,,1.0,10.0,6.0,1.0,1.0,24.0,10.0,8.0,5.0,1.0,3.0,4.0,4.0,,12.0,,3.0,2.0,3.0,,0.0,4.0,2.0,1.0,,,3.0,2.0,2.0,,1.0,,,,,3.0,,2.0,,,2.0,2.0,,1.0,,,1.0,,,,,1.0,5.0,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,1jg696m5dschf6azwarbijz10,R. Rodríguez,Midfielder,10,8.0,,,,1.0,,1.0,,,1.0,5.0,,33.0,6.0,2.0,,,,,2.0,10.0,9.0,,2.0,22.0,10.0,9.0,9.0,2.0,1.0,4.0,1.0,,10.0,,3.0,,9.0,,0.0,7.0,,,,1.0,1.0,3.0,,,,1.0,3.0,,,3.0,,7.0,,,3.0,1.0,,,,,,,,,,,,,,2.0,,,,,2.0,1.0,,,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Cuba,1mmcso3hy230w5v3jfnrpq2vo,R. Torres,Midfielder,16,13.0,,2.0,,2.0,,2.0,2.0,,2.0,11.0,,60.0,9.0,7.0,1.0,3.0,,,2.0,19.0,15.0,3.0,6.0,33.0,10.0,15.0,9.0,2.0,4.0,6.0,4.0,,19.0,,5.0,2.0,9.0,,0.0,7.0,,,,2.0,3.0,,,,2.0,,5.0,,,1.0,,7.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
