liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Colorado Springs Switchbacks FC,ak8qtklu33xyv7o3ze3b8usq1,K. Bennett,Forward,90,2.0,4.0,3.0,7.0,3.0,4.0,19.0,3.0,2.0,,,6.0,3.0,3.0,1.0,3.0,14.0,1.0,,,,4.0,3.0,1.0,1.0,,,,12.0,10.0,2.0,12.0,,95.0,2.0,,3.0,9.0,14.0,12.0,,6.0,2.0,29.0,3.0,2.0,0.0,1.0,,,,3.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Colorado Springs Switchbacks FC,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,Defender,97,2.0,,2.0,7.0,3.0,4.0,5.0,12.0,2.0,,,3.0,1.0,2.0,1.0,1.0,19.0,1.0,,,3.0,4.0,1.0,,,,,,12.0,8.0,4.0,10.0,1.0,63.0,1.0,,1.0,13.0,19.0,12.0,1.0,,7.0,35.0,6.0,5.0,0.0,4.0,2.0,,,3.0,1.0,,1.0,,,,,,2.0,6.0,,,2.0,,,,1.0,,,,,2.0,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Colorado Springs Switchbacks FC,d67mnqsp2nri79bpvblsufbis,B. Creek,Defender,37,2.0,16.0,10.0,13.0,5.0,8.0,23.0,26.0,2.0,,,12.0,5.0,7.0,2.0,1.0,62.0,5.0,1.0,,11.0,17.0,1.0,1.0,,1.0,1.0,,51.0,37.0,21.0,55.0,2.0,135.0,,,5.0,14.0,68.0,57.0,2.0,5.0,11.0,82.0,13.0,8.0,0.0,1.0,,,4.0,9.0,,4.0,1.0,,3.0,2.0,,1.0,1.0,,,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Colorado Springs Switchbacks FC,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,Midfielder,8,2.0,11.0,8.0,5.0,2.0,3.0,10.0,7.0,2.0,,,3.0,,3.0,1.0,,34.0,4.0,,,1.0,9.0,,1.0,1.0,,,1.0,30.0,14.0,16.0,30.0,,72.0,,,2.0,4.0,34.0,30.0,,,4.0,41.0,3.0,2.0,0.0,2.0,2.0,1.0,,7.0,,,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Colorado Springs Switchbacks FC,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,Forward,7,2.0,5.0,15.0,13.0,6.0,7.0,28.0,10.0,2.0,,,12.0,6.0,6.0,1.0,2.0,21.0,11.0,1.0,,7.0,4.0,3.0,2.0,2.0,,,1.0,16.0,13.0,4.0,17.0,1.0,151.0,4.0,1.0,4.0,14.0,22.0,17.0,1.0,5.0,5.0,47.0,9.0,4.0,0.0,1.0,,,1.0,3.0,1.0,1.0,,1.0,4.0,4.0,2.0,1.0,,,,2.0,1.0,,,,3.0,,,,,,,1.0,1.0,1.0,,,1.0,0.0,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Colorado Springs Switchbacks FC,39t59x9q2xumbn2hphk7urp7u,I. Foster,Defender,12,1.0,7.0,6.0,7.0,1.0,6.0,9.0,9.0,1.0,,,4.0,,4.0,3.0,3.0,22.0,3.0,1.0,1.0,4.0,7.0,3.0,1.0,,1.0,1.0,1.0,19.0,15.0,7.0,21.0,2.0,90.0,,1.0,1.0,8.0,24.0,21.0,2.0,2.0,3.0,53.0,3.0,,1.0,3.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,,1.0,,6.0,,1.0,3.0,,,,,,,,,2.0,,1.0,,1.0,,,0.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Colorado Springs Switchbacks FC,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,Midfielder,20,2.0,5.0,15.0,12.0,7.0,5.0,19.0,5.0,2.0,,,11.0,6.0,5.0,1.0,2.0,21.0,9.0,1.0,,4.0,9.0,2.0,1.0,1.0,,,2.0,18.0,13.0,6.0,19.0,,77.0,,,3.0,8.0,22.0,19.0,,4.0,3.0,39.0,5.0,2.0,0.0,1.0,1.0,,4.0,3.0,,6.0,1.0,1.0,3.0,3.0,,2.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Colorado Springs Switchbacks FC,duuhalibp64gdz6nub5ub0ovd,C. Herrera,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Colorado Springs Switchbacks FC,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,Forward,11,1.0,2.0,8.0,6.0,4.0,2.0,17.0,4.0,1.0,,,4.0,2.0,2.0,,1.0,13.0,7.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,,2.0,7.0,6.0,1.0,7.0,,45.0,1.0,,,11.0,13.0,7.0,,7.0,6.0,25.0,5.0,6.0,0.0,2.0,2.0,,,5.0,,,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Colorado Springs Switchbacks FC,9lm7wo8jgl28ei70qnlxex3l6,K. Kiingi,Defender,2,1.0,3.0,,2.0,1.0,1.0,,5.0,1.0,,,2.0,1.0,1.0,,,13.0,,,,2.0,,,,,,,,12.0,3.0,9.0,12.0,1.0,15.0,,,,1.0,13.0,12.0,1.0,,1.0,14.0,,,0.0,,,,,5.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
