liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,vq78qiuvg7uwks2mpimmvqad,Ó. Acevedo,Defender,23.0,2,0,1,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,3a2ey9yinrkb2e3l7kggtg0r9,L. Balanta,Defender,18.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,blczlrtpe7ksngdvqpdg4wedx,M. Balanta,Attacker,13.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,6nwc8gctwfq3g5le077aqazv8,K. Batiz,Midfielder,20.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,big3exu63k4j0wxawnut1doiy,B. Bonilla,Attacker,7.0,2,1,0,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,jgy20x0vyf58wn0u9ua22sd0,E. Cerda,Goalkeeper,25.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,93kymzcu7ieqbknjd4aefb1sl,S. Cunningham,Midfielder,26.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,4er0oi3yngvgs4124h3zjtbzd,M. Fletes,Defender,4.0,2,1,0,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,cnh1ent2bil3g2c68meox32ll,C. Flores,Attacker,21.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,eccveyp8uspjigta3vlna7vft,D. Forvis,Goalkeeper,1.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,43uf0gz6saetnp12onebpu76d,H. García,Midfielder,9.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,4jwapm0g207vxkrig7aw3jok4,B. Hernández,Attacker,28.0,2,0,0,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,475i6gbepvzxle9lukxf6hhhx,M. López,Midfielder,8.0,2,0,2,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,3tmsw03ylnsf2nhv9jwrem2y2,E. Martínez,Defender,19.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,5se5rrc72pyoamtqw2f4swpg5,N. Maturana,Midfielder,14.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,8kvbz9piz8dwvd1tn55s3wkfe,H. Medina,Midfielder,10.0,2,0,1,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,dbw3ern17473t1842z9p5tmy2,H. Niño,Defender,3.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,briub0r5qrjrx1ecto01tvvje,J. Obando,Defender,17.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,axbtzuc23599lwq4gz6or7lqt,I. Ochoa,Midfielder,6.0,2,0,0,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,220abkutfuy0ssinct2z2vwus,B. Ordóñez,Attacker,37.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,4eb291gw9imdaloq4ji77jumt,J. Quijano,Defender,27.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,2up6mb57zko8rymtx32l3ojqh,C. Salandía,Goalkeeper,22.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,87b84ouagccwy8cfpszmn76c,O. Salinas,Midfielder,16.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,234jrdoy3sixgpg53ui49yq96,W. Talavera,Attacker,12.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2024,Real Estelí FC,678icsacy4d39o7a9xt3qeei,F. Vallecillo,Defender,2.0,0,0,0,0,0,0,0,0
