liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Forward Passes,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Successful Short Passes,Unsuccessful Passes Own Half,Duels,Touches,Duels won,Corners Won,Unsuccessful Long Passes,Successful Passes Opposition Half,Ground Duels won,Times Tackled,Duels lost,Recoveries,Unsuccessful Short Passes,Total Tackles,Tackles Won,Total Passes,Leftside Passes,Ground Duels,Throw Ins to Own Player,Ground Duels lost,Total Losses Of Possession,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Home Goals,Away Goals,Winning Goal,Aerial Duels lost,Shots On Target ( inc goals ),Foul Won Penalty,Successful Lay-offs,Unsuccessful Crosses open play,Successful Passes Own Half,Unsuccessful Crosses & Corners,Unsuccessful Dribbles,Successful Open Play Passes,Goals Conceded,Right Foot Goals,Rightside Passes,Unsuccessful lay-offs,Interceptions,Offsides,Successful Dribbles,Shots Off Target (inc woodwork),Penalty Goals Conceded,Goals from Inside Box,Total Fouls Won,Goals Conceded Inside Box,Open Play Passes,Through balls,Starts,Aerial Duels won,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded Outside Box,Total Shots,Successful Long Passes,Total Clearances,Total Fouls Conceded,Backward Passes,Aerial Duels,Handballs conceded,Attempts from Set Pieces,Successful Crosses & Corners,Corners Taken (incl short corners),Unsuccessful Launches,Second Goal Assists,Successful Crosses open play,Penalties Taken,Throw Ins to Opposition Player,Penalty Goals,Tackles Lost,Headed Goals,Goals from Outside Box,Left Foot Goals,Clean Sheets,Successful Launches,Blocks,Goal Assists,Assists (Intentional),Hit Woodwork,Total Touches In Opposition Box,Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Set Pieces Goals,Last Man Tackle,Own Goal Scored,Catches,Saves made - parried,Goalkeeper Smother,Saves Made from Outside Box,GK Successful Distribution,GK Unsuccessful Distribution,Drops,Saves Made from Inside Box,Saves Made,Crosses not Claimed,Punches,Penalties Faced,Saves made - caught,Clearances Off the Line,Penalties Off Target,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2011,New York Red Bulls,cix67to6mbewf7x3egcecexg5,A. Horwath,Goalkeeper,1.0,1.0,,,,,,,,12.0,9.0,11.0,90.0,5.0,2.0,1.0,38.0,1.0,,11.0,1.0,1.0,,,6.0,,,,17.0,1.0,1.0,,,16.0,87.0,6.0,1.0,0.0,0.0,0.0,,,,,,5.0,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,6.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,3.0,9.0,5.0,,1.0,4.0,,,,2.0,,,,,
USA_MLS,2011,New York Red Bulls,7r891ir7m1y7skmvvo7rnkn2t,S. Hot,Defender,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,drmbpnpqpgjnc93h9ngpc3mj9,M. Jones,Defender,23.0,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,7rcy9cwudf4rvp190bxs6mzth,M. Kassel,Midfielder,15.0,2.0,,,,,,2.0,,11.0,8.0,6.0,82.0,28.0,1.0,5.0,63.0,,1.0,1.0,18.0,,1.0,5.0,5.0,5.0,,,38.0,17.0,4.0,8.0,4.0,15.0,80.0,32.0,2.0,0.0,0.0,0.0,1.0,1.0,,,3.0,15.0,3.0,,,1.0,,1.0,,3.0,,,,,,,1.0,,1.0,,,,,,1.0,4.0,4.0,1.0,9.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,4be0yzcvdh9r34qwg6ljruswl,S. Keel,Defender,22.0,19.0,,3.0,,,,3.0,1.0,279.0,80.0,116.0,1496.0,509.0,36.0,73.0,874.0,41.0,,41.0,124.0,31.0,4.0,32.0,50.0,75.0,24.0,23.0,685.0,211.0,51.0,,20.0,177.0,33.0,569.0,19.0,0.0,0.0,0.0,12.0,1.0,,,,445.0,,,31.0,18.0,,159.0,,28.0,,,3.0,3.0,,7.0,15.0,35.0,1.0,16.0,10.0,,1.0,3.0,4.0,60.0,88.0,15.0,36.0,22.0,2.0,,,,41.0,1.0,,,,,1.0,,,,6.0,15.0,7.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,8ziuhfjdyjakdta3h8gsj7179,C. Konopka,Goalkeeper,40.0,1.0,,,,,,,,7.0,,,90.0,8.0,,,31.0,,,,,,,,10.0,,,,12.0,1.0,,,,3.0,49.0,12.0,1.0,0.0,0.0,0.0,,,,,,12.0,,,,2.0,,4.0,,,,,,,,,2.0,,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,12.0,3.0,,2.0,2.0,1.0,,,,,,,,
USA_MLS,2011,New York Red Bulls,9ajeb9xruo8fmeefjpjua6y8l,T. Lassiter,Defender,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,1q47agrfb93a6c9lzv4xkzd1x,J. Lindpere,Midfielder,20.0,37.0,8.0,4.0,,,,,3.0,417.0,403.0,276.0,3315.0,1118.0,53.0,279.0,2171.0,115.0,39.0,43.0,742.0,109.0,96.0,164.0,147.0,233.0,34.0,28.0,1455.0,300.0,258.0,66.0,149.0,662.0,56.0,1179.0,37.0,3.0,5.0,1.0,15.0,25.0,,35.0,116.0,495.0,180.0,35.0,56.0,47.0,2.0,327.0,6.0,29.0,14.0,17.0,17.0,4.0,7.0,58.0,40.0,66.0,17.0,37.0,6.0,19.0,58.0,7.0,42.0,61.0,16.0,48.0,411.0,21.0,6.0,2.0,58.0,95.0,26.0,1.0,28.0,,6.0,,6.0,,1.0,6.0,10.0,2.0,2.0,6.0,4.0,3.0,,59.0,,28.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,9aozq6tkkb4ufscam4o1q0kb9,J. Maurer,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,2m4iwb3oo5zzfbxrua7ver3kl,D. McCarty,Midfielder,11.0,31.0,,2.0,,,,4.0,11.0,432.0,259.0,229.0,2244.0,1054.0,43.0,206.0,1829.0,102.0,12.0,41.0,656.0,91.0,56.0,104.0,169.0,188.0,56.0,44.0,1435.0,379.0,175.0,4.0,84.0,411.0,46.0,1206.0,31.0,0.0,0.0,0.0,20.0,1.0,,25.0,27.0,569.0,73.0,6.0,83.0,37.0,,402.0,4.0,54.0,5.0,,9.0,4.0,,35.0,35.0,96.0,10.0,27.0,11.0,8.0,27.0,2.0,10.0,152.0,39.0,22.0,222.0,31.0,,1.0,19.0,56.0,7.0,3.0,3.0,,,,12.0,,,,5.0,4.0,2.0,3.0,3.0,,1.0,32.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,aru183e5anszfet3xmha3xrkl,C. Mendes,Defender,44.0,20.0,,3.0,,,,3.0,1.0,266.0,66.0,90.0,1603.0,608.0,37.0,61.0,1067.0,30.0,2.0,38.0,183.0,27.0,6.0,31.0,97.0,52.0,18.0,15.0,843.0,329.0,55.0,48.0,28.0,135.0,43.0,753.0,20.0,0.0,0.0,0.0,3.0,1.0,,,13.0,574.0,13.0,,,23.0,,192.0,,46.0,,,2.0,1.0,,9.0,18.0,,,17.0,3.0,,5.0,5.0,3.0,145.0,60.0,21.0,56.0,6.0,1.0,,4.0,,30.0,,4.0,,2.0,,3.0,,,,5.0,9.0,6.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,5qd4hawpf9514beiyu4cmncgl,R. Miller,Defender,7.0,33.0,,5.0,,,,,1.0,710.0,285.0,325.0,2969.0,1409.0,103.0,219.0,2651.0,128.0,15.0,70.0,695.0,113.0,36.0,91.0,212.0,255.0,86.0,72.0,1824.0,76.0,198.0,302.0,85.0,537.0,59.0,1499.0,33.0,0.0,0.0,0.0,6.0,5.0,,4.0,63.0,818.0,63.0,7.0,76.0,43.0,,766.0,,72.0,2.0,11.0,13.0,4.0,,16.0,37.0,92.0,5.0,33.0,15.0,2.0,20.0,6.0,18.0,90.0,93.0,32.0,272.0,21.0,4.0,,14.0,,50.0,1.0,14.0,,37.0,,14.0,,,,10.0,18.0,5.0,2.0,2.0,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,2m10o8fohscocdtxbuh28z55h,R. Márquez,Midfielder,4.0,21.0,,6.0,1.0,1.0,,,3.0,519.0,257.0,246.0,1863.0,819.0,59.0,172.0,1675.0,112.0,17.0,99.0,441.0,91.0,18.0,60.0,169.0,147.0,52.0,46.0,1291.0,463.0,142.0,9.0,51.0,392.0,67.0,1045.0,21.0,0.0,0.0,0.0,9.0,5.0,,7.0,19.0,627.0,70.0,3.0,64.0,25.0,,212.0,,59.0,,5.0,13.0,2.0,,34.0,22.0,81.0,8.0,21.0,21.0,5.0,23.0,3.0,18.0,226.0,58.0,26.0,97.0,30.0,,7.0,23.0,62.0,30.0,,2.0,1.0,1.0,,6.0,,,,6.0,7.0,6.0,4.0,4.0,,,37.0,1.0,18.0,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,75k1a9b07kwew8crcpb4y2tp1,B. Nielsen,Midfielder,0.0,1.0,,,,,,1.0,,,1.0,,4.0,1.0,,3.0,9.0,,,,1.0,,2.0,3.0,,,,,1.0,,3.0,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,b1el7j39v2pgvl9zodd9usded,T. Ream,Defender,5.0,31.0,,3.0,,,,,,749.0,179.0,272.0,2790.0,1144.0,94.0,128.0,2024.0,86.0,5.0,120.0,347.0,60.0,5.0,42.0,185.0,152.0,49.0,40.0,1673.0,240.0,86.0,2.0,26.0,370.0,53.0,1401.0,31.0,0.0,0.0,0.0,16.0,4.0,,,1.0,1055.0,1.0,1.0,95.0,37.0,,624.0,,61.0,,1.0,2.0,4.0,,10.0,33.0,117.0,4.0,31.0,26.0,1.0,7.0,4.0,6.0,257.0,156.0,13.0,60.0,42.0,,,1.0,,82.0,,1.0,,,,9.0,,,,11.0,21.0,22.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
USA_MLS,2011,New York Red Bulls,cwcnuwg1t4c2lpk91e1pd4es5,D. Richards,Midfielder,19.0,30.0,7.0,5.0,,,,,10.0,134.0,174.0,118.0,2605.0,434.0,26.0,259.0,1085.0,97.0,41.0,6.0,331.0,94.0,98.0,162.0,92.0,112.0,40.0,32.0,567.0,179.0,247.0,11.0,153.0,402.0,47.0,449.0,30.0,3.0,4.0,2.0,9.0,22.0,,16.0,82.0,138.0,82.0,37.0,24.0,35.0,6.0,88.0,3.0,28.0,15.0,21.0,17.0,2.0,6.0,33.0,30.0,44.0,7.0,30.0,3.0,14.0,20.0,5.0,39.0,15.0,7.0,51.0,166.0,12.0,2.0,,20.0,5.0,4.0,2.0,20.0,,1.0,,8.0,1.0,1.0,,5.0,4.0,1.0,6.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,42g5cvcoghx80xiru3f1beyfp,C. Robinson,Midfielder,33.0,2.0,,,,,,2.0,,18.0,8.0,15.0,54.0,24.0,7.0,8.0,51.0,3.0,,3.0,7.0,2.0,2.0,5.0,5.0,12.0,2.0,2.0,39.0,8.0,7.0,,5.0,18.0,76.0,24.0,2.0,0.0,0.0,0.0,,,,,,17.0,,,,,,6.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,3.0,2.0,7.0,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,ae8yg6ochwbhohqt66bmvh0ph,L. Rodgers,Forward,9.0,25.0,10.0,7.0,,,,3.0,15.0,77.0,99.0,88.0,1730.0,237.0,9.0,121.0,567.0,42.0,9.0,5.0,204.0,42.0,50.0,79.0,47.0,83.0,5.0,5.0,345.0,85.0,120.0,2.0,78.0,229.0,48.0,257.0,25.0,7.0,3.0,4.0,1.0,23.0,1.0,7.0,20.0,55.0,20.0,7.0,15.0,21.0,9.0,94.0,4.0,3.0,49.0,8.0,20.0,3.0,10.0,29.0,18.0,20.0,14.0,22.0,,8.0,15.0,3.0,43.0,20.0,,29.0,89.0,1.0,3.0,,2.0,1.0,,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,8x04riynhie4os2m7kcajrsnp,J. Rooney,Midfielder,16.0,5.0,,,,,,5.0,,6.0,5.0,5.0,48.0,16.0,,5.0,38.0,2.0,,2.0,9.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,24.0,10.0,5.0,2.0,3.0,10.0,100.0,19.0,5.0,0.0,0.0,0.0,,,,,,10.0,,,,1.0,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,3.0,1.0,,6.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,64ndu00pyai4pdbm76ogrdknp,F. Rost,Goalkeeper,1.0,14.0,,,,,,,1.0,157.0,87.0,101.0,1215.0,62.0,14.0,4.0,502.0,4.0,1.0,94.0,33.0,4.0,,,119.0,7.0,2.0,2.0,211.0,34.0,4.0,,,170.0,66.0,110.0,14.0,0.0,0.0,0.0,,,,,,77.0,,,20.0,17.0,,20.0,,1.0,,,,1.0,,2.0,15.0,29.0,,14.0,,,,2.0,,48.0,23.0,,,,,,,,52.0,,,,,,,,,,6.0,25.0,,,,,,,,,,,,21.0,5.0,,21.0,135.0,79.0,,17.0,39.0,4.0,16.0,1.0,14.0,,,,,
USA_MLS,2011,New York Red Bulls,4gg3cenhr1lspbpt0hw6grq39,T. Schneider,Defender,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,dqzk5q3k5g5v52z69tlihxv4l,J. Solli,Defender,8.0,33.0,,2.0,2.0,2.0,,,3.0,437.0,279.0,250.0,2812.0,1033.0,60.0,199.0,2110.0,99.0,11.0,66.0,572.0,78.0,42.0,100.0,171.0,184.0,58.0,53.0,1386.0,724.0,160.0,265.0,82.0,490.0,47.0,1136.0,33.0,0.0,0.0,0.0,18.0,4.0,,5.0,89.0,593.0,89.0,9.0,48.0,40.0,,31.0,,24.0,2.0,7.0,8.0,3.0,,13.0,33.0,61.0,8.0,33.0,21.0,4.0,23.0,7.0,12.0,103.0,90.0,23.0,194.0,39.0,1.0,,29.0,,30.0,1.0,29.0,,28.0,,5.0,,,,10.0,6.0,4.0,5.0,5.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,New York Red Bulls,1y3q2u2buapog9guihaptoyc5,G. Sutton,Goalkeeper,24.0,10.0,,1.0,,,,,,127.0,60.0,78.0,900.0,73.0,18.0,9.0,409.0,6.0,,72.0,18.0,6.0,1.0,3.0,113.0,6.0,1.0,1.0,179.0,31.0,9.0,,3.0,120.0,60.0,101.0,10.0,0.0,0.0,0.0,,,,,,83.0,,,,15.0,,21.0,,1.0,,,,2.0,,2.0,12.0,,,10.0,,,,3.0,,28.0,12.0,1.0,,,,,,,61.0,,,,,,,,,,2.0,19.0,,,,,,,1.0,,,,,16.0,2.0,3.0,16.0,129.0,38.0,3.0,14.0,31.0,3.0,3.0,5.0,5.0,,,,2.0,2.0
USA_MLS,2011,New York Red Bulls,egqwyh73vu9oh2k7qvpetoel1,T. Tainio,Midfielder,6.0,31.0,,6.0,1.0,,1.0,,8.0,689.0,289.0,359.0,2603.0,1314.0,85.0,247.0,2358.0,132.0,5.0,75.0,771.0,106.0,24.0,115.0,215.0,284.0,86.0,64.0,1912.0,533.0,201.0,2.0,95.0,480.0,49.0,1553.0,31.0,0.0,0.0,0.0,20.0,4.0,,13.0,9.0,788.0,15.0,2.0,35.0,33.0,,476.0,,108.0,,1.0,15.0,2.0,,19.0,27.0,45.0,14.0,31.0,26.0,9.0,24.0,6.0,19.0,239.0,70.0,52.0,213.0,46.0,2.0,,6.0,8.0,46.0,1.0,5.0,,1.0,,22.0,,,,9.0,18.0,12.0,1.0,1.0,,,6.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
