root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Philadelphia Union II,Philadelphia_Union_II,ao8lbslcj9wswv1jx15t59444,G. Atkinson,Goalkeeper,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Philadelphia Union II,Philadelphia_Union_II,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,Defender,80,508.0,4.0,51.0,429.0,56.0,28.0,6.0,102.0,28.0,9.0,69.0,2129.0,,188.0,18.0,205.0,19.0,10.0,22.0,27.0,7.0,774.0,336.0,24.0,86.0,38.0,11.0,1429.0,142.0,32.0,5.0,45.0,69.0,35.0,17.0,73.0,42.0,239.0,32.0,144.0,12.0,4.0,56.0,239.0,2.0,121.0,44.0,48.0,22.0,,118.0,15.0,446.0,13.0,127.0,165.0,527.0,458.0,43.0,253.0,269.0,14.0,796.0,30.0,42.0,17.0,61.0,44.0,0.0,,4.0,,8.0,3.0,8.0,6.0,,1.0,,5.0,,1.0,2.0,2.0,20.0,2.0,,7.0,4.0,0.0,2.0,3.0,8.0,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,8.0,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Philadelphia Union II,Philadelphia_Union_II,72dikhy528ghv8bdi4xfwjms4,F. Castillo,Forward,82,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Philadelphia Union II,Philadelphia_Union_II,5kxl3fn1tkzy8n831aql93a0a,B. Craig,Defender,34,157.0,,12.0,125.0,22.0,6.0,,11.0,6.0,,41.0,540.0,,32.0,3.0,82.0,4.0,10.0,2.0,6.0,5.0,214.0,89.0,6.0,21.0,9.0,,306.0,23.0,10.0,,59.0,8.0,1.0,,14.0,5.0,44.0,8.0,2.0,4.0,1.0,5.0,55.0,,15.0,9.0,14.0,5.0,,29.0,4.0,72.0,5.0,38.0,36.0,170.0,129.0,8.0,39.0,61.0,1.0,231.0,2.0,1.0,1.0,,14.0,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,2.0,,,3.0,,0.0,1.0,7.0,9.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Philadelphia Union II,Philadelphia_Union_II,9j3va21w5i9ypf8qmt4g1vggk,E. Davis III,Midfielder,77,6.0,3.0,6.0,2.0,1.0,4.0,,6.0,4.0,,1.0,124.0,,8.0,1.0,3.0,2.0,10.0,,3.0,,11.0,5.0,1.0,2.0,2.0,1.0,27.0,5.0,,1.0,2.0,6.0,,,1.0,1.0,14.0,4.0,,1.0,,,4.0,,8.0,2.0,,1.0,,6.0,,14.0,,,1.0,8.0,7.0,,3.0,5.0,,13.0,3.0,1.0,,,1.0,0.0,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Philadelphia Union II,Philadelphia_Union_II,do5q14naxm61jw8px8qvacn4k,B. Diallo,Midfielder,52,155.0,19.0,28.0,89.0,10.0,25.0,3.0,48.0,25.0,,17.0,835.0,,91.0,6.0,47.0,12.0,10.0,9.0,20.0,,230.0,109.0,6.0,43.0,18.0,3.0,380.0,58.0,8.0,2.0,63.0,32.0,8.0,12.0,18.0,25.0,119.0,16.0,3.0,8.0,1.0,8.0,67.0,1.0,60.0,21.0,11.0,17.0,,59.0,17.0,118.0,2.0,18.0,67.0,156.0,139.0,9.0,48.0,76.0,,232.0,10.0,22.0,,1.0,16.0,0.0,,4.0,1.0,2.0,,3.0,1.0,1.0,2.0,1.0,3.0,,2.0,1.0,2.0,10.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Philadelphia Union II,Philadelphia_Union_II,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,Forward,25,113.0,,88.0,65.0,3.0,12.0,4.0,33.0,12.0,2.0,7.0,818.0,,55.0,22.0,16.0,36.0,10.0,7.0,59.0,,203.0,102.0,12.0,22.0,9.0,10.0,326.0,88.0,3.0,12.0,55.0,47.0,3.0,11.0,2.0,9.0,143.0,52.0,,1.0,3.0,1.0,91.0,2.0,69.0,13.0,,8.0,,74.0,4.0,128.0,1.0,2.0,17.0,116.0,109.0,3.0,39.0,90.0,2.0,206.0,14.0,19.0,8.0,,4.0,1.0,7.0,5.0,,10.0,,1.0,1.0,1.0,,,1.0,4.0,6.0,1.0,6.0,10.0,5.0,1.0,12.0,,4.0,2.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Philadelphia Union II,Philadelphia_Union_II,9pii3knag9qjpbpckfj97vuac,J. Evans,Goalkeeper,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Philadelphia Union II,Philadelphia_Union_II,8c34ssq5a8acqqxe0giqjfifo,D. Krueger,Defender,61,206.0,7.0,28.0,144.0,38.0,18.0,3.0,28.0,18.0,1.0,32.0,1034.0,,55.0,3.0,113.0,17.0,10.0,4.0,5.0,14.0,290.0,96.0,11.0,27.0,15.0,3.0,429.0,33.0,10.0,3.0,91.0,12.0,1.0,7.0,39.0,8.0,83.0,11.0,3.0,13.0,,16.0,50.0,,45.0,18.0,24.0,4.0,,38.0,3.0,96.0,6.0,55.0,52.0,208.0,176.0,1.0,49.0,88.0,1.0,296.0,2.0,13.0,1.0,3.0,23.0,0.0,,,,,2.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Philadelphia Union II,Philadelphia_Union_II,6gc5fjscwrh82z9bw6goiq3h0,H. Le Guennec,Defender,40,368.0,,57.0,257.0,70.0,19.0,4.0,41.0,19.0,,52.0,1490.0,,100.0,6.0,240.0,17.0,10.0,6.0,14.0,8.0,491.0,147.0,19.0,59.0,24.0,5.0,752.0,75.0,27.0,3.0,121.0,23.0,1.0,12.0,49.0,26.0,157.0,40.0,2.0,12.0,,32.0,84.0,,58.0,28.0,21.0,18.0,,99.0,14.0,150.0,9.0,57.0,122.0,387.0,335.0,1.0,118.0,132.0,,519.0,7.0,17.0,4.0,,39.0,1.0,,1.0,,,3.0,5.0,,,,,2.0,1.0,,,1.0,2.0,1.0,,1.0,,0.0,1.0,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
