liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,envpdcapbpk8477snh5aidhp1,I. Jiménez,Defender,2,,142.0,,12.0,,2.0,,58.0,20.0,30.0,1.0,1.0,,,1.0,7.0,28.0,1.0,,2.0,60.0,4.0,51.0,3.0,,3.0,2.0,,2.0,,1.0,1.0,1.0,82.0,2.0,4.0,,9.0,,10.0,2.0,18.0,2.0,,,6.0,,,10.0,1.0,3.0,,,2.0,,,7.0,28.0,,55.0,57.0,1.0,,,8.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,dpybx98sqm09bqcsuah1zj7px,T. Kolodziejczak,Defender,15,,90.0,,,,1.0,,59.0,6.0,12.0,,2.0,,1.0,1.0,9.0,42.0,6.0,,5.0,61.0,2.0,49.0,2.0,1.0,7.0,23.0,,3.0,5.0,1.0,1.0,4.0,81.0,1.0,,1.0,11.0,,28.0,1.0,79.0,9.0,,,5.0,1.0,,12.0,5.0,2.0,,,1.0,,,2.0,4.0,,52.0,54.0,1.0,,5.0,3.0,1.0,2.0,9.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,6awmqmp7vl4bc62j039114nh1,F. Meza,Defender,21,,71.0,,,,,1.0,38.0,2.0,5.0,,,1.0,,1.0,4.0,32.0,,,2.0,39.0,1.0,37.0,,1.0,2.0,10.0,,1.0,4.0,1.0,1.0,1.0,51.0,1.0,1.0,1.0,1.0,,14.0,2.0,81.0,4.0,1.0,,,,4.0,6.0,6.0,,,,1.0,,,1.0,13.0,1.0,36.0,37.0,5.0,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,1tvahhuutqgqeqgox3sm2wd79,L. Rodríguez,Defender,28,1.0,65.0,,2.0,,,,53.0,9.0,27.0,,,1.0,,,7.0,22.0,3.0,,4.0,53.0,2.0,38.0,2.0,,4.0,3.0,1.0,2.0,8.0,1.0,1.0,3.0,66.0,2.0,2.0,,9.0,,21.0,,75.0,6.0,,,11.0,1.0,1.0,10.0,1.0,2.0,,1.0,2.0,,,4.0,20.0,,49.0,49.0,1.0,,3.0,4.0,,1.0,5.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,7wjutd5juh4jgfh0w3jx6s5hx,I. Sosa,Forward,18,5.0,203.0,,2.0,4.0,,1.0,75.0,27.0,59.0,,,,2.0,4.0,29.0,11.0,3.0,,10.0,77.0,1.0,65.0,4.0,5.0,10.0,15.0,5.0,17.0,4.0,2.0,3.0,2.0,118.0,4.0,,,21.0,,19.0,9.0,52.0,14.0,3.0,,2.0,5.0,4.0,29.0,2.0,5.0,,9.0,4.0,,,11.0,16.0,1.0,65.0,67.0,8.0,,3.0,15.0,,,10.0,2.0,,2.0,3.0,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,1.0,3.0,8.0,4.0,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,6t4m47wbrylj0zp336aogocet,J. Torres Nilo,Defender,6,9.0,360.0,,18.0,,2.0,,239.0,29.0,104.0,6.0,14.0,1.0,,3.0,50.0,108.0,8.0,,19.0,244.0,13.0,196.0,6.0,,33.0,82.0,2.0,30.0,14.0,4.0,9.0,12.0,323.0,4.0,10.0,1.0,33.0,,107.0,,50.0,15.0,,,15.0,4.0,,36.0,6.0,7.0,,9.0,4.0,,,18.0,26.0,,206.0,211.0,3.0,,6.0,21.0,2.0,14.0,15.0,3.0,,,1.0,1.0,,2.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,bpaf9z8su2xb5fejhnexdp7th,J. Torres,Midfielder,17,,4.0,,,,,,7.0,5.0,5.0,,,,,,,3.0,,,,8.0,,7.0,,,,2.0,1.0,,,,,,10.0,1.0,,,1.0,,1.0,1.0,100.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,7.0,8.0,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,5e0oab3nztsl617zjkxi0d2ad,E. Valencia,Forward,13,1.0,176.0,,,7.0,,2.0,44.0,20.0,24.0,,,,2.0,5.0,25.0,16.0,1.0,,7.0,47.0,,37.0,1.0,4.0,7.0,13.0,4.0,7.0,6.0,3.0,1.0,1.0,83.0,3.0,,,16.0,,7.0,12.0,86.0,13.0,2.0,,3.0,5.0,4.0,25.0,,1.0,1.0,1.0,3.0,,,7.0,7.0,2.0,37.0,40.0,9.0,,1.0,12.0,,,9.0,3.0,2.0,,,,2.0,2.0,,3.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,8vzp8ywd7n1bhtmncdca1gno5,E. Vargas,Forward,9,1.0,304.0,,1.0,12.0,,2.0,103.0,33.0,60.0,,2.0,1.0,2.0,4.0,39.0,33.0,2.0,,16.0,111.0,2.0,88.0,6.0,9.0,18.0,35.0,1.0,17.0,17.0,3.0,4.0,2.0,162.0,4.0,1.0,,26.0,,20.0,18.0,91.0,14.0,7.0,,5.0,4.0,3.0,33.0,2.0,7.0,,1.0,4.0,1.0,,15.0,23.0,2.0,85.0,93.0,7.0,,2.0,19.0,,1.0,11.0,5.0,3.0,1.0,,,3.0,4.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,6ibclg8sdwhfalu6l1lli26s5,Juninho,Defender,3,,270.0,,,,2.0,,235.0,8.0,85.0,3.0,5.0,2.0,1.0,3.0,15.0,143.0,3.0,,7.0,240.0,3.0,203.0,4.0,2.0,12.0,75.0,1.0,8.0,14.0,3.0,2.0,4.0,262.0,3.0,2.0,,10.0,,84.0,,69.0,8.0,1.0,,25.0,1.0,2.0,15.0,4.0,5.0,,,3.0,,,4.0,73.0,,223.0,228.0,5.0,,2.0,7.0,1.0,3.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,a1fpyphm0e0quxdxut86cf3rp,L. Vásquez,Midfielder,19,,164.0,,,1.0,,,106.0,15.0,47.0,1.0,1.0,3.0,,1.0,14.0,55.0,6.0,,5.0,108.0,6.0,96.0,3.0,,6.0,35.0,,3.0,15.0,2.0,4.0,3.0,137.0,2.0,6.0,,25.0,,27.0,,51.0,11.0,,,6.0,2.0,1.0,27.0,2.0,3.0,,,2.0,,,15.0,31.0,,100.0,102.0,2.0,,4.0,16.0,2.0,6.0,10.0,2.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Club Tigres UANL,d8htrjr6ponlb7rlw9fywp045,L. Zelarayán,Midfielder,8,6.0,276.0,,1.0,9.0,,1.0,168.0,41.0,109.0,1.0,6.0,1.0,5.0,1.0,57.0,44.0,7.0,,18.0,174.0,3.0,140.0,4.0,9.0,24.0,60.0,7.0,31.0,19.0,3.0,3.0,6.0,242.0,4.0,1.0,,33.0,,51.0,10.0,65.0,17.0,4.0,2.0,10.0,6.0,,34.0,,5.0,1.0,13.0,4.0,,,16.0,22.0,1.0,144.0,150.0,1.0,,4.0,17.0,3.0,1.0,17.0,4.0,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,3.0,9.0,5.0,,1.0,,,,,,,,,,
