liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,El Paso Locomotive FC,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,Midfielder,21,14.0,59.0,5.0,,6.0,9.0,16.0,5.0,1.0,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,7.0,15.0,15.0,1.0,3.0,2.0,4.0,1.0,10.0,15.0,,,,4.0,1.0,,,1.0,25.0,2.0,,,8.0,,5.0,5.0,0.0,1.0,,4.0,,3.0,4.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,El Paso Locomotive FC,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,Defender,93,41.0,120.0,3.0,7.0,19.0,27.0,67.0,2.0,1.0,5.0,10.0,2.0,1.0,,2.0,6.0,,15.0,1.0,3.0,4.0,46.0,39.0,,3.0,26.0,2.0,1.0,10.0,60.0,7.0,,1.0,27.0,14.0,,4.0,21.0,90.0,8.0,,,7.0,,36.0,4.0,0.0,,,1.0,1.0,2.0,1.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,El Paso Locomotive FC,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,6,45.0,120.0,5.0,2.0,26.0,21.0,58.0,10.0,1.0,,1.0,1.0,1.0,,,9.0,,2.0,1.0,1.0,11.0,47.0,44.0,,2.0,15.0,10.0,1.0,10.0,56.0,3.0,1.0,4.0,22.0,10.0,,,11.0,80.0,2.0,,1.0,12.0,1.0,14.0,10.0,0.0,,,5.0,,12.0,6.0,,,,,,,2.0,4.0,1.0,,,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,El Paso Locomotive FC,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,Forward,9,6.0,61.0,,,5.0,1.0,10.0,2.0,,,,4.0,2.0,1.0,4.0,4.0,,,1.0,6.0,6.0,6.0,6.0,,6.0,10.0,1.0,1.0,10.0,10.0,,1.0,1.0,8.0,4.0,,,4.0,25.0,,,,12.0,,,6.0,0.0,2.0,,,3.0,1.0,,,,,2.0,,1.0,3.0,1.0,2.0,,1.0,1.0,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,El Paso Locomotive FC,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,Defender,15,36.0,90.0,2.0,3.0,15.0,21.0,50.0,,1.0,3.0,4.0,3.0,2.0,,3.0,8.0,,6.0,1.0,5.0,3.0,36.0,31.0,,5.0,17.0,2.0,1.0,10.0,49.0,5.0,,,4.0,12.0,1.0,1.0,14.0,63.0,3.0,,1.0,8.0,1.0,19.0,3.0,0.0,,1.0,,3.0,25.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,El Paso Locomotive FC,6z4eha1ejqruj39ddvzvy0ju2,J. Garay,Midfielder,20,17.0,41.0,4.0,1.0,10.0,9.0,21.0,1.0,,,,1.0,,,,4.0,,,1.0,,2.0,17.0,14.0,,1.0,6.0,7.0,1.0,10.0,21.0,3.0,,,4.0,5.0,,,4.0,31.0,2.0,,2.0,2.0,,6.0,1.0,0.0,,,1.0,1.0,4.0,1.0,,1.0,2.0,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,El Paso Locomotive FC,63zi0rwl892iv2j66657mkg6h,N. Hinds,Defender,31,14.0,88.0,5.0,,5.0,9.0,17.0,4.0,1.0,,1.0,3.0,,,,1.0,,2.0,1.0,,7.0,14.0,13.0,1.0,3.0,4.0,3.0,1.0,10.0,17.0,1.0,,1.0,8.0,3.0,,1.0,3.0,26.0,,,,7.0,,6.0,4.0,0.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,3.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,El Paso Locomotive FC,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,Defender,16,6.0,41.0,2.0,2.0,4.0,2.0,8.0,1.0,,2.0,1.0,4.0,,,,1.0,,1.0,1.0,,5.0,6.0,6.0,,4.0,6.0,2.0,1.0,10.0,8.0,,1.0,1.0,,2.0,,,2.0,19.0,,,2.0,5.0,2.0,5.0,1.0,0.0,,2.0,,3.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,El Paso Locomotive FC,1b6acix0zomqtocnuy713vi6t,Yuma,Midfielder,24,50.0,120.0,3.0,3.0,7.0,44.0,55.0,1.0,1.0,,2.0,5.0,,,,,,4.0,1.0,,6.0,51.0,47.0,,5.0,4.0,,1.0,10.0,53.0,4.0,3.0,3.0,16.0,1.0,,,4.0,72.0,8.0,,,6.0,,20.0,1.0,0.0,,1.0,,3.0,19.0,,1.0,3.0,1.0,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,El Paso Locomotive FC,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,Midfielder,10,10.0,98.0,3.0,4.0,7.0,3.0,16.0,3.0,1.0,,,4.0,,1.0,,6.0,,,1.0,,7.0,10.0,10.0,1.0,4.0,12.0,,1.0,10.0,16.0,,,2.0,8.0,3.0,,,6.0,27.0,,,1.0,7.0,1.0,6.0,3.0,0.0,2.0,,1.0,1.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
