liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,DC United,oy75u5wxkw9sp25k39glwhcl,L. Acosta,Midfielder,10,32.0,11.0,2174.0,19.0,6.0,12.0,2.0,3.0,3.0,899.0,16.0,153.0,13.0,521.0,14.0,9.0,48.0,28.0,23.0,7.0,19.0,514.0,197.0,53.0,186.0,939.0,18.0,48.0,63.0,654.0,20.0,37.0,234.0,,235.0,41.0,231.0,14.0,,161.0,26.0,44.0,40.0,1573.0,2.0,32.0,34.0,3.0,394.0,1.0,370.0,86.0,51.0,175.0,14.0,,51.0,11.0,51.0,8.0,70.0,421.0,7.0,27.0,,37.0,32.0,1.0,1.0,,7.0,227.0,181.0,2.0,,673.0,705.0,27.0,1.0,3.0,8.0,,18.0,39.0,246.0,14.0,26.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,DC United,6dkyvo7za3s084xwyhpb298fd,M. Aguilar,Forward,17,,,90.0,,6.0,,,,,38.0,2.0,11.0,1.0,16.0,,,1.0,3.0,,,3.0,22.0,11.0,4.0,12.0,39.0,,,1.0,23.0,5.0,1.0,13.0,,6.0,1.0,11.0,,,8.0,,5.0,2.0,62.0,1.0,6.0,,,13.0,,10.0,7.0,36.0,5.0,1.0,,3.0,1.0,,,2.0,16.0,,5.0,,,6.0,,,,,8.0,12.0,,,25.0,26.0,3.0,,,,,,4.0,11.0,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,DC United,7ftzvsdtanjzae4acqwp5r0lx,S. Birnbaum,Defender,15,,2.0,2430.0,1.0,,1.0,16.0,3.0,2.0,801.0,6.0,50.0,1.0,192.0,54.0,5.0,93.0,7.0,17.0,7.0,62.0,265.0,407.0,40.0,141.0,832.0,,38.0,1.0,532.0,31.0,31.0,234.0,,127.0,11.0,150.0,5.0,,73.0,27.0,13.0,84.0,1171.0,,27.0,8.0,21.0,90.0,,424.0,79.0,49.0,162.0,14.0,,66.0,1.0,11.0,110.0,,262.0,106.0,38.0,,,27.0,,2.0,1.0,1.0,38.0,231.0,3.0,,579.0,598.0,172.0,6.0,1.0,2.0,,,28.0,100.0,12.0,76.0,52.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,DC United,7auanavbq7kbs26yjhr4z8yqd,B. Boswell,Defender,32,1.0,1.0,2722.0,1.0,1.0,,25.0,2.0,,914.0,4.0,23.0,1.0,201.0,83.0,3.0,115.0,6.0,3.0,5.0,43.0,320.0,467.0,35.0,155.0,937.0,,24.0,3.0,593.0,34.0,13.0,270.0,,238.0,5.0,170.0,1.0,,83.0,30.0,11.0,101.0,1287.0,,31.0,8.0,18.0,86.0,,501.0,27.0,42.0,106.0,10.0,,74.0,1.0,10.0,59.0,,188.0,148.0,39.0,,1.0,31.0,,,,1.0,39.0,175.0,2.0,,653.0,667.0,102.0,8.0,,1.0,,,21.0,82.0,14.0,58.0,47.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,DC United,ar6i26vtb7c9tjfrlul7pp3v9,J. Büscher,Midfielder,33,17.0,1.0,609.0,7.0,18.0,3.0,4.0,1.0,1.0,280.0,11.0,68.0,16.0,139.0,7.0,3.0,28.0,5.0,2.0,2.0,8.0,158.0,98.0,26.0,49.0,298.0,,22.0,7.0,202.0,14.0,6.0,77.0,9.0,64.0,15.0,97.0,4.0,,46.0,3.0,14.0,12.0,494.0,25.0,21.0,12.0,1.0,103.0,,111.0,11.0,85.0,48.0,4.0,,19.0,5.0,12.0,3.0,12.0,114.0,2.0,16.0,,32.0,21.0,10.0,3.0,,3.0,58.0,55.0,1.0,,209.0,221.0,11.0,,,4.0,,,19.0,66.0,7.0,8.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,DC United,3vscyl50qba385iuu4odsu505,N. DeLeon,Midfielder,14,32.0,2.0,2599.0,65.0,5.0,10.0,5.0,1.0,1.0,970.0,15.0,232.0,5.0,461.0,23.0,5.0,39.0,15.0,21.0,5.0,21.0,317.0,371.0,53.0,114.0,980.0,4.0,21.0,29.0,767.0,34.0,31.0,153.0,,201.0,24.0,136.0,5.0,28.0,169.0,28.0,30.0,49.0,1462.0,1.0,33.0,14.0,4.0,183.0,1.0,262.0,62.0,39.0,114.0,10.0,,60.0,5.0,16.0,16.0,17.0,220.0,31.0,39.0,,32.0,33.0,,3.0,1.0,,85.0,285.0,,,819.0,827.0,37.0,7.0,1.0,,,2.0,41.0,106.0,12.0,31.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,DC United,9m4gk816h21ik73cmm1xdfh05,A. Dykstra,Goalkeeper,50,,,90.0,,,,4.0,,,4.0,,,,5.0,3.0,,7.0,,,,,7.0,2.0,,,14.0,,1.0,,,4.0,,7.0,,,,6.0,,,9.0,1.0,,1.0,21.0,,1.0,1.0,,1.0,,13.0,,8.0,,,,7.0,,,,,1.0,,4.0,,,1.0,,,,,1.0,1.0,,,2.0,7.0,,,,,,,,1.0,,,,1.0,,,,,,3.0,5.0,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
USA_MLS,2016,DC United,e0c1m7r6qimsyqhrxb3hpd4gl,F. Espíndola,Forward,10,26.0,5.0,926.0,5.0,5.0,5.0,1.0,4.0,1.0,290.0,9.0,62.0,15.0,178.0,2.0,2.0,13.0,3.0,13.0,,17.0,224.0,52.0,8.0,76.0,304.0,3.0,9.0,9.0,206.0,17.0,28.0,89.0,8.0,78.0,16.0,106.0,10.0,,40.0,10.0,14.0,14.0,577.0,12.0,15.0,5.0,,107.0,,113.0,42.0,80.0,61.0,15.0,1.0,9.0,7.0,18.0,26.0,26.0,150.0,7.0,17.0,3.0,31.0,15.0,4.0,,,1.0,72.0,51.0,4.0,1.0,202.0,215.0,43.0,1.0,2.0,1.0,,2.0,6.0,89.0,2.0,13.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,DC United,emwrx80ilu9sjb5ailgvny5sl,S. Franklin,Defender,5,53.0,1.0,2494.0,236.0,,2.0,18.0,1.0,,1031.0,8.0,142.0,19.0,450.0,46.0,5.0,87.0,10.0,3.0,5.0,32.0,470.0,394.0,46.0,165.0,1077.0,3.0,39.0,15.0,754.0,34.0,4.0,252.0,,57.0,15.0,238.0,1.0,68.0,114.0,29.0,29.0,67.0,1795.0,,29.0,17.0,10.0,168.0,,529.0,29.0,43.0,99.0,1.0,,71.0,19.0,17.0,21.0,11.0,221.0,71.0,39.0,1.0,53.0,29.0,,,,1.0,90.0,349.0,1.0,,791.0,825.0,53.0,8.0,1.0,1.0,,,34.0,122.0,12.0,60.0,78.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
USA_MLS,2016,DC United,85fw7fgqroxjb6uu2gh4md905,T. Hall,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
