root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Blocks,Successful Lay-offs,Goals,Successful Crosses & Corners,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Successful Dribbles,Total Shots,Successful Corners into Box,Blocked Shots,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Total Touches In Opposition Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Total Fouls Won,Unsuccessful Dribbles,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Tackles Lost,Shots Off Target (inc woodwork),Substitute Off,Saves Made,GK Successful Distribution,Successful Launches,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Offsides,Unsuccessful lay-offs,Successful Crosses open play,Goals from Inside Box,Right Foot Goals,Other Goals,Clearances Off the Line,Hit Woodwork,Headed Goals,Penalties Taken,Goalkeeper Smother,Penalty Goals Conceded,Crosses not Claimed,Penalties Saved,Penalties Faced,Saves from Penalty,Penalties Conceded,Total Red Cards,Straight Red Cards,Set Pieces Goals,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Second Goal Assists,Foul Won Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,475i6gbepvzxle9lukxf6hhhx,M. López,Midfielder,8,1.0,261.0,,119.0,1.0,16.0,35.0,,7.0,2.0,29.0,72.0,6.0,11.0,125.0,7.0,90.0,7.0,18.0,48.0,2.0,14.0,,17.0,3.0,5.0,174.0,3.0,6.0,26.0,22.0,10.0,15.0,17.0,3.0,31.0,10.0,7.0,1.0,3.0,14.0,39.0,101.0,107.0,5.0,,5.0,16.0,2.0,12.0,,3.0,1.0,,,1.0,5.0,,,,,3.0,7.0,1.0,,,,,7.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,3z961l87sa8nut3vl1vbpjkr9,Ó. López,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,897q301xpqzehomyhsb8544id,H. Maradiaga,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,bqai61zktjqivj8ricllavso9,B. Montiel,Midfielder,15,,87.0,,39.0,,5.0,13.0,,1.0,,3.0,26.0,,2.0,41.0,1.0,33.0,2.0,3.0,11.0,,2.0,,3.0,1.0,1.0,51.0,1.0,,7.0,10.0,10.0,4.0,5.0,,7.0,1.0,2.0,,1.0,3.0,15.0,36.0,38.0,,,,3.0,3.0,4.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,4bcshzvdjtyclax1ush7tcicp,M. Montiel,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,dbw3ern17473t1842z9p5tmy2,H. Niño,Defender,4,,21.0,,13.0,,1.0,4.0,2.0,2.0,1.0,5.0,4.0,1.0,3.0,13.0,,8.0,1.0,5.0,,,4.0,,1.0,,1.0,19.0,1.0,,3.0,7.0,10.0,4.0,,1.0,5.0,1.0,1.0,,1.0,,5.0,8.0,8.0,2.0,,1.0,1.0,2.0,3.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,4666bkgc2xwf2h2wiemkcc5w5,E. Pavón,Forward,14,3.0,111.0,1.0,24.0,2.0,5.0,15.0,,,2.0,21.0,5.0,,6.0,26.0,2.0,20.0,2.0,6.0,6.0,1.0,7.0,,4.0,1.0,2.0,49.0,3.0,2.0,13.0,9.0,10.0,4.0,,,15.0,,2.0,3.0,3.0,9.0,6.0,18.0,20.0,2.0,,,11.0,,4.0,2.0,,1.0,,,,,,,2.0,,,2.0,,,1.0,,,4.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,9r8034k5o2p8ip1l4nc1p8gyd,L. Peralta,Midfielder,19,,90.0,1.0,29.0,,7.0,4.0,1.0,1.0,1.0,8.0,21.0,3.0,4.0,30.0,1.0,19.0,3.0,5.0,10.0,,3.0,,4.0,1.0,2.0,42.0,2.0,1.0,8.0,8.0,10.0,4.0,6.0,,9.0,2.0,3.0,,2.0,4.0,5.0,24.0,25.0,1.0,,2.0,5.0,1.0,4.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,4eb291gw9imdaloq4ji77jumt,J. Quijano,Defender,2,4.0,270.0,27.0,95.0,3.0,7.0,21.0,11.0,22.0,4.0,64.0,41.0,4.0,16.0,100.0,1.0,57.0,7.0,38.0,13.0,,37.0,15.0,11.0,3.0,7.0,189.0,3.0,,10.0,56.0,10.0,10.0,5.0,4.0,18.0,8.0,7.0,6.0,3.0,4.0,24.0,60.0,62.0,8.0,,4.0,8.0,7.0,6.0,,2.0,,,,,5.0,,1.0,3.0,,1.0,7.0,,,3.0,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,8bsgv3rnukd8szqrkackdne8l,M. Rosas,Defender,3,2.0,160.0,18.0,87.0,,9.0,24.0,,10.0,4.0,34.0,44.0,1.0,15.0,92.0,1.0,61.0,4.0,25.0,38.0,2.0,20.0,4.0,11.0,2.0,8.0,134.0,2.0,1.0,4.0,40.0,10.0,6.0,6.0,3.0,11.0,3.0,4.0,3.0,2.0,1.0,5.0,63.0,67.0,7.0,,1.0,5.0,4.0,3.0,,,,,1.0,,2.0,,1.0,1.0,,,3.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,djf2vd0s29towy1hiocm7aqqd,D. Téllez,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,88nbhnhk4eozwcadpnlgw92hh,E. Téllez,Defender,5,,180.0,,101.0,,7.0,13.0,5.0,9.0,5.0,19.0,76.0,4.0,8.0,106.0,1.0,79.0,4.0,17.0,30.0,,11.0,,11.0,2.0,6.0,138.0,2.0,,9.0,40.0,10.0,6.0,10.0,1.0,15.0,14.0,4.0,,2.0,4.0,29.0,85.0,89.0,6.0,,4.0,9.0,6.0,5.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Nicaragua,Nicaragua,99ibl4ujtisan6h4p12wvom39,B. Véliz,Defender,17,,72.0,8.0,21.0,2.0,4.0,8.0,2.0,2.0,5.0,16.0,8.0,3.0,3.0,21.0,1.0,16.0,2.0,5.0,5.0,,7.0,3.0,3.0,1.0,2.0,52.0,2.0,,11.0,11.0,10.0,7.0,,,16.0,,2.0,4.0,2.0,4.0,1.0,16.0,16.0,5.0,,3.0,9.0,1.0,7.0,1.0,,,,,,2.0,,,1.0,,,2.0,4.0,,,1.0,,4.0,2.0,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
