liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Successful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Unsuccessful Corners into Box,Clearances Off the Line,Goals from Inside Box,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Left Foot Goals,Last Man Tackle,Total Touches In Opposition Box,Foul Won Penalty,Headed Goals,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Penalties Faced,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Penalties Off Target,Set Pieces Goals
USA_MLS,2013,Sporting Kansas City,5s3rfrehffjyw3vb6w8uofyt,J. Gardner,Defender,31.0,8.0,,,,,,6.0,1.0,9.0,,244.0,17.0,3.0,,,96.0,5.0,15.0,5.0,52.0,5.0,8.0,1.0,,4.0,48.0,28.0,9.0,15.0,98.0,3.0,1.0,70.0,1.0,1.0,23.0,32.0,4.0,26.0,2.0,2.0,9.0,2.0,6.0,177.0,8.0,1.0,27.0,,28.0,41.0,16.0,,5.0,5.0,4.0,2.0,4.0,33.0,8.0,1.0,9.0,,,1.0,13.0,23.0,73.0,75.0,6.0,1.0,,1.0,,6.0,17.0,3.0,8.0,14.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,6lob2tu6fjwv5kwkx1e1288ut,M. Jérôme,Defender,24.0,10.0,,2.0,,,,2.0,1.0,22.0,,677.0,63.0,5.0,6.0,,265.0,4.0,42.0,6.0,125.0,27.0,38.0,1.0,1.0,10.0,156.0,66.0,23.0,50.0,273.0,2.0,3.0,154.0,5.0,4.0,88.0,3.0,4.0,95.0,1.0,21.0,41.0,8.0,15.0,502.0,10.0,1.0,44.0,,127.0,100.0,48.0,3.0,31.0,6.0,3.0,19.0,1.0,73.0,25.0,6.0,22.0,,,1.0,15.0,101.0,179.0,185.0,29.0,4.0,,1.0,,18.0,25.0,5.0,31.0,29.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,5z0k5jke4l6fqowqeixrfkic5,P. Joseph,Midfielder,19.0,23.0,,7.0,,,,9.0,8.0,5.0,1.0,1175.0,1.0,66.0,,,571.0,3.0,107.0,2.0,295.0,6.0,22.0,5.0,1.0,24.0,156.0,183.0,40.0,80.0,578.0,31.0,8.0,436.0,9.0,6.0,102.0,169.0,12.0,92.0,3.0,,65.0,14.0,16.0,757.0,23.0,2.0,143.0,,152.0,89.0,77.0,1.0,40.0,2.0,14.0,15.0,3.0,182.0,11.0,10.0,6.0,3.0,,,81.0,150.0,469.0,476.0,39.0,4.0,4.0,,7.0,27.0,105.0,13.0,21.0,62.0,,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,77bfpxhy1oo4cz9txm88qlnmd,K. Kamara,Forward,23.0,15.0,7.0,,,,,5.0,,28.0,5.0,1022.0,12.0,33.0,1.0,2.0,429.0,13.0,106.0,6.0,223.0,4.0,10.0,20.0,3.0,19.0,260.0,83.0,17.0,122.0,432.0,16.0,15.0,284.0,12.0,33.0,132.0,97.0,15.0,144.0,9.0,,73.0,10.0,16.0,711.0,15.0,,132.0,1.0,110.0,73.0,107.0,13.0,16.0,6.0,14.0,61.0,32.0,212.0,11.0,15.0,28.0,2.0,,1.0,86.0,119.0,297.0,300.0,80.0,2.0,2.0,1.0,3.0,13.0,105.0,4.0,12.0,46.0,,,1.0,,,,6.0,1.0,1.0,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,8zlf4sao77w6r7z5es0ntcj4l,E. Kronberg,Goalkeeper,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,co3niwple5xj0c14t3ydz3rh1,C. Sapong,Forward,17.0,30.0,5.0,1.0,1.0,1.0,,10.0,2.0,18.0,8.0,1987.0,5.0,46.0,1.0,2.0,536.0,17.0,106.0,5.0,269.0,9.0,9.0,20.0,2.0,83.0,393.0,86.0,27.0,178.0,537.0,46.0,18.0,343.0,11.0,37.0,187.0,127.0,18.0,184.0,8.0,1.0,101.0,20.0,21.0,1007.0,30.0,,270.0,,161.0,93.0,215.0,17.0,7.0,5.0,64.0,106.0,50.0,459.0,25.0,13.0,18.0,2.0,2.0,3.0,161.0,143.0,349.0,350.0,189.0,8.0,10.0,3.0,3.0,22.0,244.0,5.0,21.0,109.0,,,,,,,5.0,,,,,,,,,,,,,34.0,,3.0,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,f1kd9zklc9noursfsqv7qrk5x,M. Lopez,Midfielder,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,61rlxmejof8zjv8uw3sk1l045,J. Medranda,Midfielder,94.0,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,100.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,46mm4wpbzw003zlhxml573h79,K. Miller,Defender,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,emenxsxx3i9dqp4zl6r8dvh05,C. Myers,Defender,7.0,32.0,2.0,4.0,,,,1.0,2.0,73.0,1.0,2893.0,218.0,57.0,18.0,1.0,1179.0,15.0,148.0,29.0,572.0,52.0,63.0,17.0,5.0,48.0,525.0,362.0,81.0,222.0,1190.0,41.0,7.0,852.0,26.0,25.0,285.0,50.0,34.0,293.0,6.0,57.0,167.0,31.0,65.0,2032.0,32.0,4.0,214.0,,540.0,62.0,172.0,8.0,53.0,29.0,28.0,56.0,6.0,318.0,93.0,31.0,73.0,1.0,,2.0,98.0,452.0,895.0,905.0,104.0,9.0,1.0,2.0,3.0,61.0,146.0,20.0,84.0,116.0,,,1.0,,,,2.0,,,,,,,,,,,,,17.0,,1.0,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,1yh0h1t66koqvoxsqfo11y8k5,Paulo Nagamura,Midfielder,6.0,21.0,,3.0,,,,,5.0,35.0,,1865.0,1.0,69.0,4.0,,780.0,14.0,110.0,4.0,368.0,21.0,22.0,14.0,3.0,30.0,265.0,262.0,39.0,142.0,790.0,28.0,9.0,566.0,13.0,19.0,164.0,222.0,10.0,154.0,8.0,,115.0,21.0,45.0,1083.0,21.0,3.0,153.0,,215.0,46.0,88.0,5.0,60.0,4.0,25.0,15.0,12.0,198.0,24.0,16.0,35.0,2.0,,,80.0,243.0,618.0,626.0,45.0,7.0,4.0,,2.0,34.0,110.0,5.0,33.0,73.0,1.0,,,,,1.0,,,,,,,,,,,,,,8.0,1.0,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,1d13bwljvhsu84vm4bgi98d05,J. Nielsen,Goalkeeper,1.0,39.0,,2.0,,,,,,,,3570.0,,,102.0,,527.0,,,,147.0,151.0,240.0,,6.0,2.0,365.0,359.0,1.0,27.0,773.0,,1.0,284.0,29.0,,267.0,64.0,,212.0,,,325.0,39.0,55.0,1255.0,39.0,,11.0,,578.0,59.0,20.0,,222.0,,6.0,11.0,,24.0,30.0,35.0,,,,,2.0,131.0,370.0,506.0,13.0,14.0,,,,1.0,4.0,,1.0,9.0,,,,,,,,,,76.0,301.0,28.0,34.0,22.0,41.0,12.0,126.0,,,,,,,19.0,1.0,2.0,1.0,,,,,,
USA_MLS,2013,Sporting Kansas City,bdo44stf3c80g4m5wb3676m6t,L. Olum,Midfielder,13.0,22.0,1.0,4.0,,,,12.0,2.0,2.0,2.0,1203.0,1.0,28.0,7.0,,624.0,2.0,61.0,,271.0,19.0,29.0,5.0,4.0,19.0,186.0,213.0,37.0,117.0,630.0,16.0,2.0,428.0,10.0,7.0,146.0,168.0,17.0,116.0,2.0,,92.0,10.0,32.0,817.0,22.0,4.0,78.0,,236.0,100.0,67.0,2.0,56.0,,7.0,21.0,4.0,118.0,44.0,14.0,2.0,,,1.0,32.0,165.0,479.0,484.0,40.0,2.0,,1.0,3.0,27.0,51.0,10.0,41.0,46.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,4ld5uwnrf6lge98swzszuxuxh,I. Opara,Defender,3.0,21.0,3.0,3.0,,,,6.0,,,1.0,1413.0,1.0,23.0,7.0,,567.0,2.0,56.0,1.0,158.0,23.0,34.0,4.0,2.0,31.0,213.0,295.0,36.0,91.0,577.0,25.0,8.0,401.0,8.0,10.0,125.0,166.0,11.0,94.0,3.0,2.0,88.0,15.0,31.0,953.0,21.0,9.0,87.0,,255.0,61.0,124.0,6.0,51.0,1.0,5.0,75.0,1.0,193.0,158.0,10.0,,3.0,,,38.0,100.0,445.0,452.0,106.0,7.0,1.0,,2.0,30.0,69.0,6.0,80.0,49.0,,,,,,,3.0,,,,,,,,,,,,1.0,3.0,,3.0,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,6gn9rhfehy2nokzl9jfqz3kd1,J. Peterson,Forward,37.0,19.0,,,,,,7.0,9.0,30.0,,999.0,8.0,32.0,,,260.0,13.0,83.0,6.0,139.0,8.0,9.0,11.0,2.0,25.0,149.0,63.0,19.0,58.0,263.0,12.0,1.0,191.0,10.0,15.0,67.0,52.0,11.0,88.0,3.0,,43.0,12.0,9.0,452.0,19.0,3.0,77.0,,74.0,55.0,43.0,4.0,5.0,6.0,11.0,12.0,13.0,114.0,10.0,12.0,30.0,,,,46.0,54.0,193.0,196.0,37.0,,2.0,,2.0,14.0,71.0,5.0,17.0,31.0,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,68h23wwgs1j28wo1vr2j44ogl,Uri Rosell,Midfielder,20.0,36.0,1.0,10.0,,,,,8.0,6.0,,3089.0,3.0,102.0,10.0,,1808.0,4.0,186.0,6.0,795.0,34.0,75.0,11.0,4.0,30.0,397.0,759.0,107.0,220.0,1843.0,74.0,15.0,1319.0,25.0,17.0,295.0,599.0,23.0,233.0,13.0,,266.0,36.0,71.0,2392.0,36.0,8.0,313.0,,524.0,52.0,179.0,6.0,229.0,3.0,39.0,18.0,6.0,361.0,39.0,29.0,9.0,3.0,1.0,1.0,152.0,534.0,1517.0,1548.0,48.0,10.0,1.0,1.0,7.0,83.0,182.0,24.0,149.0,161.0,,2.0,7.0,,3.0,,1.0,,,,,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,un7mf28faj9yeihpofnkgct1,Soony Saad,Forward,22.0,25.0,4.0,1.0,,,,10.0,11.0,21.0,3.0,1396.0,8.0,50.0,2.0,4.0,377.0,10.0,121.0,24.0,228.0,6.0,16.0,27.0,2.0,21.0,232.0,92.0,26.0,71.0,383.0,20.0,11.0,274.0,9.0,42.0,87.0,109.0,25.0,96.0,16.0,,93.0,15.0,16.0,755.0,25.0,,169.0,1.0,88.0,100.0,79.0,15.0,22.0,22.0,31.0,11.0,39.0,201.0,14.0,11.0,25.0,,,4.0,101.0,65.0,291.0,296.0,32.0,1.0,5.0,4.0,2.0,20.0,122.0,6.0,12.0,68.0,,1.0,6.0,4.0,4.0,,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,25keye19z4kbub4pn55w5rnit,S. Sinovic,Defender,15.0,37.0,1.0,6.0,,,,1.0,2.0,64.0,,3283.0,266.0,76.0,19.0,,1417.0,21.0,253.0,16.0,634.0,65.0,69.0,9.0,5.0,35.0,603.0,524.0,79.0,236.0,1447.0,42.0,16.0,1068.0,27.0,15.0,305.0,568.0,22.0,282.0,3.0,108.0,187.0,36.0,87.0,2441.0,37.0,8.0,230.0,,568.0,56.0,172.0,6.0,74.0,16.0,20.0,57.0,19.0,322.0,133.0,32.0,64.0,,,1.0,115.0,58.0,1118.0,1142.0,92.0,14.0,3.0,3.0,2.0,58.0,150.0,21.0,113.0,115.0,,,,,,,1.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,
USA_MLS,2013,Sporting Kansas City,omuez9f9c7bxq7nz23kw5zv9,G. Zusi,Forward,8.0,32.0,6.0,1.0,,,,1.0,3.0,76.0,8.0,2866.0,20.0,96.0,3.0,3.0,1114.0,27.0,257.0,98.0,767.0,24.0,78.0,30.0,5.0,32.0,709.0,292.0,39.0,220.0,1259.0,34.0,48.0,849.0,24.0,50.0,298.0,314.0,96.0,445.0,12.0,3.0,195.0,31.0,38.0,2131.0,32.0,3.0,352.0,1.0,385.0,69.0,173.0,20.0,112.0,18.0,66.0,20.0,71.0,404.0,9.0,29.0,185.0,3.0,3.0,8.0,199.0,303.0,862.0,961.0,52.0,7.0,8.0,8.0,18.0,31.0,231.0,8.0,35.0,153.0,,55.0,154.0,6.0,72.0,,5.0,,,,,,,,,,,2.0,,17.0,,1.0,,,,,,,,,,,
