liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,CD Guadalajara,45gixbopfnftpzvoaj1apyrjd,J. Angulo,Midfielder,19,52.0,418.0,33.0,7.0,,51.0,13.0,36.0,13.0,487.0,18.0,15.0,2.0,2.0,714.0,57.0,151.0,322.0,13.0,13.0,71.0,21.0,5.0,,,115.0,1096.0,21.0,3.0,116.0,,14.0,132.0,18.0,10.0,2.0,7.0,12.0,103.0,26.0,17.0,13.0,126.0,124.0,5.0,9.0,12.0,516.0,,3.0,15.0,65.0,69.0,9.0,6.0,18.0,419.0,13.0,445.0,,11.0,59.0,1.0,,2.0,51.0,24.0,,157.0,19.0,0.0,5.0,,5.0,6.0,3.0,,2.0,,,3.0,1.0,15.0,2.0,,2.0,3.0,0.0,2.0,,,,1.0,,,3.0,1.0,,,,5.0,,,,,,,,,,,,,,,,1.0,8.0,,,,,,,
Mexico_Liga_MX,2020-2021,CD Guadalajara,4hxcnch5nam895sdszm41rhzp,A. Rodríguez,Goalkeeper,4,,77.0,,,3.0,,1.0,,7.0,99.0,,,,,249.0,,46.0,28.0,,7.0,59.0,,,6.0,,115.0,630.0,1.0,,4.0,,59.0,105.0,7.0,10.0,6.0,,5.0,,38.0,,4.0,31.0,,,,,192.0,,,,1.0,52.0,,,7.0,95.0,,133.0,3.0,,51.0,2.0,,18.0,3.0,1.0,,60.0,7.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,17.0,69.0,,21.0,7.0,24.0,,,11.0,3.0,1.0,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CD Guadalajara,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Forward,15,57.0,300.0,36.0,11.0,5.0,76.0,20.0,44.0,16.0,369.0,28.0,9.0,6.0,17.0,716.0,63.0,100.0,222.0,8.0,21.0,69.0,33.0,7.0,,1.0,70.0,1365.0,46.0,3.0,158.0,,6.0,100.0,18.0,10.0,7.0,7.0,17.0,133.0,15.0,62.0,25.0,79.0,125.0,5.0,17.0,3.0,374.0,,6.0,21.0,77.0,114.0,16.0,8.0,18.0,290.0,62.0,305.0,,15.0,46.0,4.0,,1.0,81.0,19.0,1.0,225.0,17.0,0.0,2.0,2.0,1.0,10.0,2.0,,1.0,,,,1.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,2.0,9.0,,,,,,,
Mexico_Liga_MX,2020-2021,CD Guadalajara,c52rbcdu5hiukdhoshthvctbe,F. Beltrán,Midfielder,20,22.0,216.0,3.0,2.0,1.0,18.0,1.0,12.0,4.0,247.0,10.0,9.0,,1.0,340.0,23.0,71.0,125.0,4.0,9.0,32.0,7.0,6.0,,,66.0,404.0,6.0,3.0,42.0,,9.0,103.0,16.0,10.0,2.0,4.0,7.0,40.0,24.0,5.0,2.0,76.0,44.0,2.0,3.0,6.0,257.0,,3.0,3.0,23.0,31.0,2.0,3.0,16.0,201.0,2.0,225.0,,2.0,29.0,2.0,,2.0,19.0,5.0,,69.0,6.0,0.0,12.0,,,,,,1.0,,,1.0,,4.0,1.0,,,0.0,0.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,3.0,1.0,,,,,,
Mexico_Liga_MX,2020-2021,CD Guadalajara,bn8eqcglavl5j1kmlgyy3hed,A. Briseño,Defender,14,16.0,320.0,16.0,17.0,76.0,18.0,33.0,,9.0,394.0,3.0,13.0,4.0,,537.0,49.0,73.0,76.0,1.0,15.0,77.0,,2.0,4.0,1.0,164.0,917.0,6.0,6.0,143.0,,28.0,259.0,13.0,10.0,44.0,16.0,13.0,34.0,24.0,,109.0,157.0,18.0,11.0,,7.0,412.0,3.0,6.0,,49.0,40.0,,1.0,13.0,311.0,,335.0,,11.0,35.0,2.0,2.0,16.0,94.0,2.0,5.0,83.0,37.0,0.0,4.0,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,10.0,12.0,,,,,,,
Mexico_Liga_MX,2020-2021,CD Guadalajara,52xjaejv3eeiyd2xn5642g2xh,I. Brizuela,Midfielder,11,55.0,484.0,30.0,22.0,16.0,81.0,16.0,34.0,15.0,587.0,41.0,24.0,,7.0,907.0,86.0,189.0,325.0,3.0,22.0,103.0,23.0,21.0,,1.0,198.0,1417.0,23.0,5.0,168.0,,17.0,171.0,17.0,10.0,5.0,10.0,20.0,136.0,11.0,23.0,32.0,106.0,99.0,5.0,7.0,11.0,592.0,1.0,13.0,35.0,71.0,100.0,14.0,40.0,17.0,478.0,23.0,489.0,2.0,13.0,81.0,2.0,5.0,6.0,97.0,20.0,2.0,199.0,26.0,0.0,2.0,,3.0,8.0,1.0,,1.0,,,,,,1.0,,1.0,0.0,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,,,,,
Mexico_Liga_MX,2020-2021,CD Guadalajara,dl40zb7nm9ayqf10noredupd5,C. Calderón,Defender,26,12.0,100.0,8.0,5.0,8.0,5.0,9.0,6.0,2.0,142.0,9.0,1.0,1.0,2.0,203.0,37.0,14.0,63.0,1.0,8.0,42.0,5.0,1.0,,1.0,45.0,333.0,3.0,3.0,34.0,,5.0,42.0,9.0,10.0,,3.0,6.0,17.0,3.0,5.0,17.0,55.0,31.0,2.0,2.0,1.0,145.0,1.0,,1.0,21.0,36.0,,6.0,9.0,100.0,4.0,103.0,,8.0,17.0,2.0,7.0,2.0,13.0,2.0,1.0,67.0,11.0,0.0,7.0,,,6.0,,,,,,1.0,,2.0,1.0,,,0.0,0.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,
Mexico_Liga_MX,2020-2021,CD Guadalajara,31e3kw8b8zovsaqjaduuvz6xh,C. Cisneros,Midfielder,33,6.0,6.0,1.0,,,1.0,,,,7.0,1.0,,,,15.0,1.0,4.0,2.0,,,1.0,,1.0,,,3.0,23.0,,3.0,7.0,,,4.0,2.0,10.0,,4.0,,7.0,,1.0,,,,,,,7.0,,,1.0,6.0,2.0,,1.0,2.0,6.0,1.0,6.0,,1.0,2.0,,,,1.0,,,3.0,,0.0,2.0,,,1.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,
Mexico_Liga_MX,2020-2021,CD Guadalajara,4pw00eq0okwcadrq7t1jzlmmt,R. Cisneros,Forward,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CD Guadalajara,b3g2q2rki400sjl4t1x1xwa95,S. Flores,Midfielder,30,15.0,110.0,1.0,6.0,10.0,13.0,7.0,,1.0,134.0,4.0,12.0,,,171.0,19.0,39.0,60.0,1.0,1.0,25.0,,2.0,2.0,,53.0,185.0,1.0,6.0,45.0,,6.0,57.0,10.0,10.0,3.0,9.0,1.0,28.0,9.0,,17.0,42.0,8.0,,,8.0,142.0,,4.0,,22.0,14.0,,,10.0,108.0,,117.0,,,12.0,,,2.0,23.0,,,26.0,11.0,0.0,9.0,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CD Guadalajara,at4u3rd1dav3e5m00n3ja94gl,R. Gudiño,Goalkeeper,1,1.0,137.0,,,2.0,3.0,,,11.0,185.0,,1.0,,,433.0,3.0,70.0,22.0,,18.0,90.0,,,12.0,1.0,167.0,990.0,3.0,1.0,6.0,,87.0,197.0,11.0,10.0,15.0,1.0,16.0,4.0,46.0,,2.0,72.0,,,,,309.0,,1.0,,1.0,65.0,1.0,,11.0,173.0,,219.0,,,92.0,2.0,,46.0,5.0,,,91.0,25.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,1.0,,,,,,,,,,,,19.0,127.0,,23.0,14.0,33.0,,,11.0,9.0,5.0,3.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,
