liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,Club Tijuana Xoloitzcuintles de Caliente,9nu96uyhtoq565f332lcyhzop,G. Alcalá,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tijuana Xoloitzcuintles de Caliente,6ft3hk7jxnwnajm7zs6hwsst1,B. Angulo,Defender,2,181.0,1200.0,101.0,465.0,366.0,79.0,177.0,185.0,4.0,80.0,12.0,48.0,27.0,813.0,166.0,,3.0,10.0,19.0,74.0,83.0,475.0,15.0,19.0,2.0,90.0,374.0,21.0,14.0,14.0,13.0,26.0,22.0,16.0,115.0,213.0,343.0,2.0,0.0,0.0,211.0,31.0,7.0,4.0,40.0,62.0,35.0,,14.0,1.0,20.0,58.0,22.0,12.0,17.0,35.0,11.0,8.0,27.0,94.0,28.0,67.0,1.0,5.0,2.0,,5.0,19.0,7.0,12.0,3.0,4.0,8.0,2.0,4.0,1.0,13.0,1.0,8.0,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tijuana Xoloitzcuintles de Caliente,53ep4ew9771nqrrq1a02doqqy,E. Ayón,Forward,184,5.0,23.0,1.0,5.0,4.0,1.0,5.0,1.0,,,,2.0,,12.0,2.0,1.0,,10.0,,1.0,3.0,5.0,,,,1.0,4.0,,1.0,1.0,2.0,2.0,,,4.0,2.0,4.0,0.0,0.0,0.0,2.0,,,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,1.0,,2.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tijuana Xoloitzcuintles de Caliente,ahpswn4b27gwnflwv2jkj0mhh,D. Barbona,Defender,30,61.0,366.0,35.0,138.0,104.0,28.0,38.0,39.0,5.0,3.0,4.0,12.0,6.0,221.0,36.0,3.0,1.0,10.0,6.0,25.0,19.0,139.0,6.0,3.0,,38.0,104.0,48.0,8.0,8.0,6.0,7.0,14.0,9.0,25.0,75.0,94.0,0.0,0.0,0.0,30.0,10.0,2.0,,5.0,13.0,7.0,2.0,5.0,5.0,13.0,22.0,7.0,2.0,1.0,3.0,3.0,2.0,6.0,19.0,3.0,13.0,,7.0,,,6.0,6.0,5.0,,,4.0,10.0,,4.0,3.0,,2.0,8.0,,1.0,1.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tijuana Xoloitzcuintles de Caliente,bqxblzyl35uts9hxtfchhp0ph,E. Castillo,Midfielder,7,105.0,599.0,38.0,123.0,85.0,31.0,94.0,35.0,6.0,8.0,6.0,44.0,10.0,276.0,27.0,5.0,,10.0,11.0,36.0,56.0,125.0,9.0,8.0,1.0,38.0,87.0,28.0,12.0,12.0,15.0,34.0,11.0,10.0,77.0,62.0,84.0,0.0,1.0,0.0,31.0,3.0,5.0,,6.0,17.0,12.0,3.0,7.0,7.0,19.0,31.0,7.0,4.0,3.0,9.0,5.0,12.0,5.0,38.0,2.0,33.0,,2.0,1.0,,2.0,15.0,7.0,5.0,,5.0,5.0,,3.0,1.0,4.0,1.0,8.0,,2.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tijuana Xoloitzcuintles de Caliente,eycdwe8plhkcxgo1bjyq4q6sp,J. Cortizo,Midfielder,21,82.0,385.0,39.0,150.0,113.0,31.0,87.0,57.0,1.0,5.0,4.0,27.0,7.0,279.0,23.0,8.0,3.0,10.0,8.0,30.0,34.0,153.0,6.0,4.0,,39.0,114.0,47.0,11.0,11.0,14.0,19.0,8.0,7.0,74.0,93.0,105.0,0.0,0.0,0.0,16.0,9.0,4.0,1.0,17.0,13.0,7.0,2.0,3.0,3.0,12.0,33.0,8.0,8.0,1.0,4.0,4.0,13.0,6.0,53.0,9.0,47.0,,2.0,,,2.0,18.0,8.0,1.0,,4.0,2.0,,2.0,2.0,,1.0,6.0,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tijuana Xoloitzcuintles de Caliente,8urkitc19yftx182gfaa8may1,M. Domínguez,Midfielder,20,47.0,241.0,23.0,79.0,56.0,21.0,42.0,34.0,1.0,2.0,4.0,22.0,5.0,138.0,6.0,3.0,2.0,10.0,6.0,15.0,22.0,79.0,2.0,2.0,,20.0,56.0,23.0,6.0,6.0,8.0,12.0,2.0,2.0,40.0,54.0,56.0,0.0,0.0,0.0,10.0,,2.0,,5.0,2.0,,,3.0,3.0,2.0,12.0,2.0,4.0,,1.0,1.0,7.0,2.0,20.0,1.0,18.0,1.0,4.0,,,4.0,6.0,6.0,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tijuana Xoloitzcuintles de Caliente,dtjnasyxig0cxbxbtk7l6431m,B. Díaz,Goalkeeper,24,9.0,180.0,9.0,24.0,20.0,1.0,3.0,26.0,,,4.0,,1.0,66.0,32.0,,1.0,10.0,4.0,17.0,,45.0,,,,8.0,36.0,9.0,2.0,2.0,,,,,,4.0,27.0,0.0,0.0,0.0,10.0,9.0,,2.0,,3.0,,,2.0,,,,8.0,,,3.0,4.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,1.0,3.0,,,,,3.0,1.0,2.0,5.0,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tijuana Xoloitzcuintles de Caliente,eaz70e70vqlenrt346592av6y,A. Flores,Midfielder,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tijuana Xoloitzcuintles de Caliente,tz1o2x5h4npj11rr3827cauh,L. Gamíz,Midfielder,23,3.0,20.0,2.0,2.0,,1.0,6.0,1.0,,,1.0,3.0,2.0,4.0,,3.0,,10.0,1.0,,4.0,2.0,,2.0,,,,1.0,3.0,3.0,,,,,4.0,,,0.0,0.0,0.0,,,,,,2.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
