liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,New Mexico United,bzry98hy5bhb4mhil7j4ccfdh,M. Azira,Midfielder,23,11.0,10.0,196.0,,72.0,60.0,17.0,13.0,455.0,8.0,27.0,396.0,4.0,111.0,973.0,123.0,25.0,4.0,,7.0,9.0,7.0,468.0,2.0,8.0,90.0,,2.0,21.0,13.0,2.0,103.0,,2.0,18.0,40.0,3.0,13.0,3.0,126.0,26.0,50.0,8.0,1.0,608.0,10.0,60.0,,16.0,368.0,46.0,3.0,87.0,28.0,,8.0,81.0,,18.0,17.0,,132.0,383.0,10.0,203.0,16.0,1.0,51.0,3.0,4.0,10.0,11.0,,,0.0,,,,,,1.0,3.0,,7.0,1.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,New Mexico United,cn8fovjei9tdslashum11dp05,N. Brett,Forward,7,11.0,8.0,49.0,2.0,118.0,109.0,1.0,20.0,330.0,27.0,18.0,223.0,,131.0,1861.0,107.0,6.0,7.0,,90.0,8.0,10.0,341.0,5.0,6.0,87.0,18.0,11.0,44.0,21.0,12.0,202.0,,,24.0,35.0,13.0,18.0,,94.0,29.0,52.0,2.0,3.0,548.0,19.0,85.0,38.0,16.0,204.0,89.0,2.0,64.0,19.0,2.0,12.0,51.0,,24.0,4.0,20.0,76.0,212.0,33.0,179.0,15.0,3.0,46.0,5.0,7.0,10.0,20.0,2.0,5.0,1.0,1.0,1.0,6.0,2.0,7.0,5.0,15.0,5.0,4.0,2.0,1.0,1.0,8.0,,,,,,,,,1.0,,3.0,,,,1.0,4.0,2.0,,,,,,,,,2.0,,,,,1.0,,,,
USA_USL_Championship,2022,New Mexico United,g31cspu8sa8eohwakxm28ne2,D. Bruce,Midfielder,25,2.0,12.0,140.0,4.0,145.0,175.0,22.0,33.0,433.0,33.0,19.0,307.0,103.0,190.0,1440.0,31.0,40.0,45.0,2.0,44.0,17.0,25.0,452.0,9.0,8.0,172.0,4.0,17.0,18.0,17.0,14.0,306.0,,47.0,30.0,105.0,13.0,48.0,,165.0,67.0,67.0,15.0,3.0,932.0,15.0,83.0,10.0,19.0,274.0,78.0,2.0,116.0,33.0,3.0,26.0,88.0,6.0,30.0,25.0,6.0,140.0,289.0,16.0,181.0,9.0,3.0,107.0,14.0,49.0,10.0,14.0,2.0,0.0,0.0,1.0,,2.0,1.0,2.0,4.0,3.0,1.0,16.0,2.0,2.0,1.0,,,,,,,,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,New Mexico United,640e3ewy8ugycjqj7vjq8l5ux,K. Frater,Forward,30,6.0,3.0,18.0,1.0,38.0,37.0,1.0,10.0,101.0,15.0,16.0,74.0,2.0,90.0,485.0,26.0,6.0,3.0,,25.0,4.0,1.0,112.0,1.0,6.0,65.0,5.0,9.0,25.0,8.0,6.0,84.0,,,8.0,29.0,11.0,14.0,,32.0,6.0,36.0,4.0,,223.0,7.0,55.0,7.0,4.0,72.0,32.0,1.0,27.0,2.0,5.0,11.0,18.0,,8.0,2.0,2.0,27.0,64.0,19.0,57.0,10.0,1.0,35.0,1.0,3.0,10.0,7.0,1.0,0.0,0.0,,,1.0,,1.0,5.0,4.0,,1.0,3.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,New Mexico United,ag7r3tn7qxymp8c3ohzzlx6nd,S. Hamilton,Defender,4,39.0,26.0,496.0,5.0,193.0,135.0,38.0,52.0,1095.0,19.0,45.0,918.0,7.0,256.0,2289.0,254.0,57.0,8.0,,12.0,36.0,20.0,1111.0,1.0,7.0,188.0,6.0,9.0,68.0,27.0,,253.0,,2.0,31.0,90.0,7.0,24.0,8.0,332.0,44.0,98.0,25.0,1.0,1441.0,25.0,127.0,6.0,66.0,863.0,149.0,2.0,214.0,55.0,6.0,15.0,174.0,,31.0,32.0,,311.0,903.0,29.0,423.0,26.0,1.0,129.0,1.0,8.0,10.0,26.0,,,0.0,,,,3.0,,3.0,2.0,,5.0,,,,10.0,,,,,,,,,3.0,,6.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,New Mexico United,3wkl0kgfkjim07ywgf8bo1trd,I. Ilić,Forward,14,1.0,,,,2.0,2.0,,1.0,3.0,1.0,1.0,1.0,,5.0,6.0,1.0,,1.0,,,,,3.0,,,3.0,,,2.0,1.0,,6.0,,,2.0,1.0,1.0,1.0,,1.0,,2.0,,,9.0,1.0,3.0,,1.0,1.0,2.0,,1.0,,,,,,2.0,,,,1.0,1.0,1.0,,,2.0,,1.0,10.0,,,,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,New Mexico United,4pzxnlbebu5v53njghf04lc5x,J. Kiesewetter,Forward,17,22.0,5.0,41.0,,69.0,73.0,3.0,14.0,180.0,18.0,20.0,126.0,2.0,154.0,907.0,39.0,8.0,11.0,,46.0,4.0,1.0,195.0,2.0,7.0,104.0,8.0,3.0,50.0,14.0,12.0,128.0,,,20.0,60.0,8.0,49.0,1.0,47.0,1.0,44.0,4.0,2.0,369.0,12.0,72.0,16.0,7.0,121.0,68.0,2.0,56.0,5.0,4.0,8.0,28.0,,20.0,4.0,8.0,53.0,112.0,28.0,87.0,16.0,2.0,82.0,2.0,11.0,10.0,9.0,2.0,0.0,0.0,,1.0,2.0,2.0,2.0,7.0,2.0,1.0,11.0,,2.0,2.0,4.0,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,
USA_USL_Championship,2022,New Mexico United,dafwwmpmimizpg83kyhogb36d,C. Mizell,Goalkeeper,24,,2.0,36.0,3.0,16.0,12.0,,,20.0,,,41.0,,1.0,180.0,15.0,,,,,,6.0,57.0,,,1.0,,,,2.0,,17.0,30.0,,2.0,,,,,31.0,16.0,1.0,,,77.0,2.0,1.0,,4.0,34.0,,,,7.0,,,12.0,,2.0,,,11.0,16.0,,5.0,,,,,,10.0,2.0,,,0.0,,,,1.0,,,,,,,,,,2.0,5.0,3.0,1.0,8.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2022,New Mexico United,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,Midfielder,10,,1.0,23.0,,33.0,33.0,2.0,5.0,132.0,25.0,14.0,99.0,3.0,76.0,695.0,50.0,8.0,6.0,,34.0,,2.0,132.0,1.0,5.0,73.0,8.0,10.0,3.0,15.0,4.0,99.0,,,13.0,33.0,15.0,15.0,,38.0,8.0,40.0,3.0,2.0,277.0,13.0,43.0,17.0,6.0,91.0,25.0,2.0,20.0,8.0,2.0,3.0,39.0,,13.0,5.0,9.0,24.0,99.0,3.0,77.0,4.0,2.0,33.0,1.0,6.0,10.0,8.0,0.0,3.0,0.0,,,2.0,1.0,3.0,6.0,8.0,2.0,5.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,
USA_USL_Championship,2022,New Mexico United,be8fvuk48owddw4qj8wi0r11w,C. Nava,Forward,45,5.0,4.0,63.0,4.0,73.0,67.0,6.0,24.0,257.0,30.0,20.0,188.0,,143.0,938.0,59.0,32.0,8.0,,39.0,14.0,9.0,261.0,2.0,5.0,121.0,9.0,17.0,22.0,8.0,2.0,135.0,,,16.0,63.0,22.0,15.0,1.0,90.0,21.0,58.0,12.0,2.0,459.0,7.0,75.0,15.0,14.0,178.0,52.0,1.0,55.0,10.0,6.0,6.0,68.0,3.0,16.0,20.0,6.0,57.0,184.0,17.0,127.0,14.0,2.0,68.0,2.0,8.0,10.0,10.0,2.0,0.0,1.0,,,2.0,1.0,2.0,1.0,8.0,1.0,6.0,,,,1.0,,,,,,,,1.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
