root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,Defender,15,,,10.0,1.0,167.0,270.0,8.0,14.0,2.0,,62.0,116.0,11.0,1.0,9.0,1.0,3.0,,,4.0,2.0,,1.0,11.0,16.0,,48.0,5.0,1.0,143.0,1.0,6.0,1.0,4.0,10.0,65.0,22.0,,10.0,2.0,12.0,1.0,6.0,1.0,3.0,37.0,2.0,,1.0,143.0,127.0,4.0,16.0,1.0,3.0,3.0,2.0,2.0,1.0,16.0,127.0,11.0,,1.0,44.0,0.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,6a6bagymcckyt43w6b31irsvd,T. Hodge,Defender,18,3.0,,8.0,,173.0,200.0,8.0,25.0,3.0,2.0,64.0,111.0,9.0,1.0,3.0,1.0,2.0,3.0,,4.0,1.0,,,10.0,14.0,1.0,54.0,5.0,6.0,132.0,12.0,5.0,,1.0,10.0,56.0,21.0,,4.0,,12.0,5.0,5.0,,2.0,6.0,1.0,,,126.0,118.0,2.0,16.0,1.0,3.0,3.0,1.0,5.0,,13.0,112.0,7.0,,,47.0,0.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,5wwp0vvz3imr7f4gcku1gsjbp,A. Jones,Defender,16,5.0,,14.0,5.0,152.0,270.0,13.0,14.0,,4.0,47.0,78.0,11.0,3.0,9.0,1.0,3.0,3.0,1.0,6.0,6.0,,3.0,17.0,17.0,,44.0,6.0,6.0,98.0,10.0,6.0,,3.0,10.0,38.0,34.0,,10.0,1.0,19.0,1.0,8.0,3.0,2.0,34.0,2.0,3.0,2.0,94.0,81.0,3.0,15.0,6.0,3.0,3.0,,7.0,3.0,22.0,77.0,3.0,,1.0,6.0,1.0,,1.0,,,,,,,,,,,5.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,0.0,1.0,,,,4.0,4.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,5f5x4oq6vmje8sn32ii6wsij9,J. Jones,Midfielder,3,1.0,,2.0,1.0,81.0,96.0,,19.0,3.0,,27.0,64.0,4.0,,3.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,5.0,8.0,1.0,14.0,4.0,,72.0,,3.0,1.0,3.0,10.0,37.0,9.0,,4.0,2.0,4.0,,5.0,,,19.0,1.0,,2.0,70.0,64.0,,4.0,,3.0,3.0,,,1.0,7.0,62.0,,,2.0,20.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,69h930ebovyl7rut5dz4r2iok,M. Khan,Midfielder,23,,,1.0,,10.0,14.0,1.0,,,,2.0,4.0,2.0,,,,,,1.0,,,,,1.0,2.0,,2.0,,,6.0,,1.0,,,10.0,2.0,5.0,,1.0,,1.0,,,,,3.0,,,,6.0,4.0,1.0,1.0,,1.0,1.0,,,,1.0,4.0,,,,1.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,7kcezh1c08cnm02b13y5y20gl,K. Molino,Forward,10,2.0,3.0,8.0,4.0,116.0,130.0,8.0,17.0,5.0,,25.0,63.0,11.0,1.0,3.0,1.0,2.0,4.0,,13.0,5.0,,4.0,17.0,13.0,2.0,21.0,2.0,1.0,78.0,2.0,1.0,,,10.0,40.0,31.0,1.0,4.0,,21.0,,13.0,3.0,4.0,23.0,,,,74.0,65.0,6.0,7.0,5.0,3.0,3.0,,1.0,1.0,21.0,61.0,2.0,1.0,,17.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,8v158n3stjodma3bjlj4yg639,K. Moses,Defender,12,,,7.0,,94.0,180.0,2.0,5.0,3.0,,57.0,71.0,2.0,1.0,3.0,,2.0,,1.0,5.0,2.0,,1.0,2.0,5.0,,22.0,3.0,2.0,78.0,,3.0,,5.0,10.0,16.0,6.0,,4.0,5.0,7.0,4.0,5.0,,,34.0,,2.0,1.0,76.0,73.0,,6.0,,2.0,2.0,1.0,,,12.0,71.0,2.0,1.0,,17.0,0.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,ah56hircnlo8ylce7hajivn4l,M. Phillip,Goalkeeper,1,,,1.0,,39.0,90.0,1.0,,,,8.0,5.0,,,6.0,1.0,1.0,,,,,,,11.0,17.0,,26.0,17.0,,30.0,,6.0,,,10.0,5.0,18.0,,6.0,,1.0,,,,,2.0,,,,14.0,13.0,,12.0,,1.0,1.0,,,,1.0,5.0,8.0,,,2.0,0.0,,,,1.0,2.0,10.0,11.0,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,Midfielder,17,,6.0,10.0,2.0,116.0,186.0,7.0,12.0,2.0,,33.0,73.0,8.0,,6.0,,2.0,1.0,3.0,8.0,,,,9.0,11.0,2.0,30.0,3.0,2.0,85.0,1.0,2.0,1.0,8.0,10.0,41.0,19.0,,6.0,3.0,15.0,,13.0,,2.0,16.0,5.0,,3.0,85.0,74.0,3.0,8.0,,3.0,3.0,1.0,5.0,1.0,23.0,74.0,1.0,1.0,2.0,27.0,0.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,6oy4mzcnojabnil6u43mxal4a,M. Shaw,Forward,19,,,12.0,2.0,52.0,146.0,8.0,11.0,2.0,,14.0,26.0,4.0,1.0,7.0,1.0,2.0,,2.0,4.0,2.0,,1.0,6.0,6.0,2.0,7.0,2.0,1.0,33.0,1.0,1.0,3.0,5.0,10.0,13.0,16.0,,7.0,4.0,12.0,,5.0,1.0,4.0,8.0,1.0,1.0,,29.0,27.0,5.0,5.0,1.0,3.0,3.0,,5.0,,17.0,23.0,1.0,,,7.0,0.0,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,8vi59v87nnquzkbk79kzegmzu,L. Singh,Defender,6,,,5.0,,30.0,58.0,4.0,2.0,,,12.0,21.0,1.0,,3.0,1.0,1.0,,,,,,,2.0,2.0,1.0,10.0,1.0,1.0,27.0,,,,2.0,10.0,13.0,4.0,,3.0,1.0,4.0,,1.0,,1.0,8.0,1.0,,,27.0,25.0,1.0,2.0,,2.0,2.0,,2.0,,6.0,25.0,4.0,,,7.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,46mj9r32rf6n270a52gu2ko2x,D. Smith,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Trinidad and Tobago,Trinidad_and_Tobago,afbi7ba716z8at1irydcx44ix,R. Telfer,Midfielder,7,,,4.0,1.0,36.0,59.0,4.0,6.0,,,7.0,21.0,3.0,,,,1.0,1.0,3.0,1.0,1.0,,1.0,5.0,4.0,1.0,4.0,1.0,1.0,25.0,1.0,,1.0,,10.0,14.0,10.0,1.0,,,5.0,,1.0,1.0,1.0,13.0,,,1.0,25.0,21.0,2.0,5.0,1.0,1.0,1.0,,2.0,,5.0,21.0,,1.0,1.0,2.0,0.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
