liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Aruba Under 17,90iq30xg7zonx4t1r536ex9uc,X. Croes,Goalkeeper,21,1.0,,,1.0,,,,9.0,1.0,14.0,,42.0,2.0,,14.0,135.0,25.0,1.0,1.0,,2.0,,5.0,10.0,1.0,23.0,1.0,14.0,1.0,,,1.0,,,,14.0,10.0,18.0,52.0,2.0,1.0,22.0,1.0,19.0,28.0,0.0,,,,,,,,3.0,,,,10.0,,,,,,1.0,,,,13.0,5.0,,5.0,3.0,9.0,18.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,4k1zkrz7nlwbluhs0jhh5jk7o,Z. Croes,Goalkeeper,1,1.0,,,4.0,,,,7.0,,14.0,,30.0,5.0,,13.0,135.0,16.0,,4.0,,2.0,,7.0,3.0,2.0,11.0,,14.0,,1.0,1.0,,,,1.0,12.0,10.0,3.0,50.0,2.0,,18.0,4.0,4.0,16.0,0.0,,,,,,1.0,,,,,,9.0,,,,,1.0,3.0,,,1.0,19.0,5.0,,8.0,7.0,5.0,17.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,d0r4wxej4vo10pxubuhc20dg4,E. Cuhfus,Defender,3,17.0,1.0,,7.0,,,,11.0,,14.0,1.0,26.0,11.0,2.0,13.0,135.0,9.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,7.0,4.0,15.0,3.0,1.0,6.0,9.0,1.0,,,3.0,10.0,11.0,45.0,2.0,11.0,21.0,4.0,20.0,12.0,0.0,1.0,6.0,,,1.0,8.0,,3.0,,3.0,,2.0,,,,,2.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,bbkkjruw6o1fquvtf89fyjz10,M. Eman,Defender,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,8ysgn64uqak9dsw34lx3dy80k,R. Geerman,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,3qtehorpwr1kkdgobw0d4jkes,G. Jeroe,Forward,14,36.0,2.0,,3.0,1.0,1.0,,19.0,1.0,18.0,3.0,34.0,1.0,9.0,5.0,205.0,5.0,19.0,3.0,14.0,3.0,2.0,4.0,7.0,2.0,16.0,9.0,41.0,5.0,13.0,15.0,33.0,6.0,7.0,2.0,11.0,10.0,16.0,93.0,3.0,21.0,18.0,3.0,34.0,16.0,0.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,11.0,4.0,1.0,,6.0,2.0,2.0,,6.0,1.0,,,,,,,,,,,,,,,1.0,,,3.0,5.0,,2.0,,,2.0,,2.0,,3.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,2tfo7mcz0psmszmic29s4d05w,N. Kolman,Midfielder,10,12.0,3.0,,3.0,1.0,1.0,,12.0,1.0,7.0,,32.0,3.0,1.0,4.0,131.0,9.0,5.0,3.0,4.0,3.0,1.0,,6.0,2.0,22.0,,18.0,,3.0,4.0,9.0,1.0,3.0,2.0,5.0,10.0,19.0,59.0,3.0,8.0,14.0,3.0,25.0,25.0,0.0,,3.0,,,1.0,3.0,9.0,17.0,2.0,1.0,1.0,3.0,,1.0,,,,,,,,,3.0,,,,,,,,,,1.0,,,5.0,1.0,,,,3.0,1.0,4.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,dz3p9c7xz5o70atrd8ii5uz8,T. Marchena,Forward,7,14.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,6.0,,2.0,,79.0,3.0,8.0,1.0,3.0,2.0,2.0,,3.0,1.0,4.0,1.0,4.0,,1.0,4.0,11.0,1.0,3.0,1.0,1.0,10.0,5.0,17.0,2.0,10.0,2.0,1.0,6.0,5.0,0.0,,2.0,,,,3.0,,2.0,2.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,7nfuw3uccciofhavmuy4ih89g,J. Martis,Forward,11,48.0,4.0,,,1.0,,,16.0,,19.0,5.0,43.0,,9.0,,270.0,10.0,21.0,5.0,18.0,3.0,3.0,3.0,10.0,3.0,22.0,7.0,38.0,2.0,19.0,22.0,39.0,4.0,6.0,,9.0,10.0,24.0,91.0,3.0,26.0,8.0,5.0,43.0,24.0,0.0,5.0,5.0,3.0,1.0,2.0,9.0,14.0,14.0,6.0,1.0,,11.0,1.0,2.0,,1.0,4.0,,,,,,2.0,,,,,,,,,,2.0,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Aruba Under 17,aoow4juggq2duj2tlwgcchm38,C. Mcdowall,Midfielder,6,36.0,4.0,,2.0,8.0,,,20.0,,30.0,4.0,86.0,5.0,10.0,7.0,270.0,21.0,13.0,5.0,17.0,3.0,11.0,11.0,15.0,3.0,49.0,6.0,36.0,4.0,23.0,19.0,30.0,6.0,2.0,,12.0,10.0,55.0,128.0,3.0,17.0,42.0,5.0,85.0,56.0,0.0,3.0,4.0,1.0,,,6.0,11.0,35.0,1.0,1.0,1.0,18.0,,4.0,,1.0,2.0,,,,,,7.0,,,,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,
