liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Monterey Bay FC,7shrs6664saem601vmahjw7h1,S. Lletget,Midfielder,88,5.0,3.0,2.0,7.0,51.0,1.0,,54.0,1.0,26.0,16.0,10.0,101.0,55.0,2.0,7.0,6.0,4.0,21.0,13.0,8.0,1.0,4.0,38.0,156.0,1.0,22.0,5.0,4.0,18.0,36.0,4.0,4.0,3.0,1.0,8.0,5.0,131.0,102.0,57.0,147.0,,2.0,364.0,7.0,2.0,4.0,4.0,70.0,180.0,152.0,2.0,9.0,28.0,254.0,23.0,9.0,,8.0,46.0,5.0,20.0,,0.0,4.0,,3.0,2.0,,,,,,2.0,3.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,0.0,1.0,,12.0,,7.0,1.0,,9.0,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,2.0,,,,,,,,,,,1.0,,,
USA_USL_Championship,2026,Monterey Bay FC,8ab0p8hom19d463b3kuonkvai,G. Lomtadze,Forward,8,6.0,1.0,5.0,8.0,40.0,3.0,,45.0,,31.0,18.0,13.0,87.0,28.0,3.0,8.0,4.0,2.0,25.0,17.0,8.0,2.0,2.0,14.0,101.0,,19.0,7.0,2.0,17.0,22.0,2.0,4.0,4.0,,4.0,,80.0,57.0,27.0,83.0,2.0,,301.0,4.0,1.0,12.0,5.0,43.0,104.0,83.0,2.0,9.0,21.0,159.0,8.0,5.0,2.0,4.0,26.0,3.0,17.0,2.0,0.0,3.0,,4.0,1.0,4.0,,,2.0,,4.0,6.0,2.0,,,,,1.0,,2.0,,,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Monterey Bay FC,91ck0nv4pxnbkcsqbfy6v3rh1,L. Malešević,Defender,6,22.0,7.0,15.0,9.0,41.0,1.0,2.0,69.0,1.0,49.0,16.0,33.0,59.0,113.0,1.0,9.0,15.0,12.0,27.0,9.0,18.0,12.0,2.0,58.0,209.0,3.0,26.0,9.0,1.0,22.0,6.0,2.0,8.0,1.0,5.0,1.0,12.0,148.0,73.0,90.0,143.0,1.0,5.0,744.0,3.0,26.0,3.0,9.0,100.0,218.0,155.0,6.0,3.0,63.0,369.0,8.0,8.0,12.0,24.0,54.0,17.0,39.0,1.0,0.0,2.0,,1.0,3.0,31.0,,15.0,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Monterey Bay FC,ucqemxwd5n13up4t16o6qot0,C. Nadje,Midfielder,19,5.0,3.0,2.0,3.0,20.0,,,36.0,,29.0,15.0,14.0,50.0,13.0,2.0,3.0,7.0,7.0,24.0,12.0,12.0,2.0,4.0,9.0,60.0,2.0,19.0,4.0,3.0,4.0,19.0,5.0,2.0,1.0,,1.0,,54.0,35.0,23.0,55.0,,3.0,190.0,9.0,1.0,4.0,4.0,21.0,61.0,55.0,3.0,4.0,6.0,108.0,1.0,1.0,,1.0,5.0,2.0,5.0,1.0,0.0,1.0,,1.0,5.0,,1.0,,,1.0,2.0,2.0,7.0,,,,,,,,,,,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Monterey Bay FC,1epytwuagesoj0r28ve7u51t6,R. Nakamura,Midfielder,14,16.0,9.0,7.0,8.0,47.0,1.0,1.0,46.0,1.0,45.0,23.0,22.0,51.0,86.0,8.0,8.0,6.0,5.0,29.0,14.0,15.0,6.0,4.0,59.0,238.0,1.0,14.0,3.0,1.0,19.0,49.0,4.0,4.0,3.0,1.0,7.0,6.0,185.0,99.0,90.0,182.0,3.0,6.0,414.0,,4.0,10.0,4.0,64.0,241.0,188.0,9.0,6.0,53.0,290.0,6.0,3.0,7.0,17.0,46.0,13.0,36.0,,0.0,,,4.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Monterey Bay FC,9yvsu5vse6xkvexruk55o4g0k,A. O'Neal,Defender,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Monterey Bay FC,6d45ccicyo6dregi9cm4ad4kq,I. Paul,Forward,20,56.0,35.0,21.0,9.0,39.0,3.0,1.0,67.0,1.0,113.0,70.0,43.0,108.0,21.0,3.0,9.0,14.0,12.0,57.0,35.0,22.0,2.0,7.0,40.0,120.0,3.0,29.0,6.0,3.0,18.0,31.0,7.0,7.0,1.0,,11.0,3.0,87.0,62.0,37.0,95.0,1.0,5.0,662.0,16.0,2.0,19.0,12.0,82.0,131.0,98.0,6.0,34.0,33.0,244.0,1.0,1.0,2.0,4.0,23.0,11.0,29.0,3.0,0.0,5.0,,2.0,5.0,,,,1.0,,5.0,9.0,6.0,2.0,2.0,2.0,,6.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Monterey Bay FC,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,Midfielder,7,1.0,,1.0,3.0,5.0,,,6.0,,11.0,7.0,4.0,7.0,4.0,1.0,3.0,2.0,1.0,10.0,7.0,3.0,1.0,1.0,,10.0,,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,5.0,3.0,2.0,5.0,,2.0,67.0,1.0,,4.0,1.0,10.0,10.0,5.0,2.0,1.0,5.0,25.0,,,,,,5.0,5.0,1.0,0.0,,,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Monterey Bay FC,el1gdq22vbeehgdzuk5y680h6,S. Ritchie,Defender,3,4.0,3.0,1.0,6.0,45.0,,1.0,43.0,,20.0,10.0,10.0,70.0,50.0,,6.0,7.0,6.0,16.0,7.0,9.0,1.0,4.0,2.0,117.0,1.0,26.0,8.0,4.0,8.0,21.0,4.0,5.0,2.0,2.0,,7.0,91.0,60.0,36.0,85.0,2.0,4.0,380.0,3.0,7.0,3.0,2.0,59.0,118.0,92.0,6.0,1.0,26.0,214.0,16.0,13.0,7.0,16.0,38.0,4.0,10.0,,0.0,2.0,1.0,1.0,1.0,31.0,1.0,5.0,,,,,1.0,,,,,,,,,,,,,3.0,,4.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Monterey Bay FC,579n2n7oiogy83epzcfrxtd5h,N. Ross,Midfielder,4,10.0,4.0,6.0,8.0,49.0,,,46.0,,37.0,18.0,19.0,31.0,105.0,4.0,8.0,12.0,10.0,27.0,14.0,13.0,8.0,1.0,50.0,240.0,2.0,11.0,6.0,4.0,20.0,47.0,1.0,7.0,5.0,1.0,4.0,10.0,200.0,110.0,101.0,201.0,4.0,4.0,547.0,4.0,14.0,7.0,5.0,49.0,251.0,211.0,8.0,4.0,40.0,309.0,2.0,,12.0,22.0,31.0,11.0,18.0,1.0,0.0,,,1.0,,,,,,,2.0,3.0,1.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Monterey Bay FC,berwn11c17r7s6508nu3zwbqi,A. Talabi,Defender,2,3.0,,3.0,2.0,1.0,,,8.0,,6.0,2.0,4.0,2.0,17.0,,2.0,,,3.0,2.0,1.0,,,11.0,30.0,,5.0,1.0,,1.0,2.0,,1.0,1.0,2.0,,4.0,23.0,12.0,12.0,20.0,,1.0,73.0,,5.0,1.0,,7.0,31.0,24.0,1.0,,7.0,37.0,,,1.0,3.0,3.0,4.0,4.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Monterey Bay FC,5kbry72242okz72h8mjmqdjis,A. Villasana,Midfielder,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
