liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,San Jose Earthquakes,8ls8npa774mbrxje10ff46sb9,C. Gruezo,Midfielder,7,35.0,156.0,2.0,867.0,,33.0,979.0,2.0,,11.0,32.0,100.0,314.0,29.0,,71.0,,7.0,185.0,517.0,131.0,25.0,2243.0,10.0,34.0,308.0,2.0,93.0,1245.0,117.0,8.0,6.0,92.0,40.0,276.0,3.0,11.0,833.0,25.0,5.0,350.0,29.0,1015.0,53.0,3.0,25.0,31.0,21.0,2.0,22.0,14.0,19.0,16.0,,30.0,10.0,25.0,796.0,4.0,26.0,169.0,9.0,78.0,6.0,55.0,2.0,10.0,,,11.0,64.0,50.0,15.0,148.0,0.0,,,,,1.0,,,,1.0,7.0,,1.0,4.0,1.0,,5.0,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,Forward,12,7.0,58.0,11.0,96.0,1.0,11.0,127.0,11.0,2.0,1.0,,35.0,12.0,8.0,,5.0,1.0,5.0,81.0,32.0,55.0,1.0,478.0,30.0,1.0,45.0,,25.0,227.0,37.0,1.0,2.0,41.0,8.0,35.0,3.0,8.0,94.0,5.0,,67.0,8.0,129.0,16.0,4.0,5.0,6.0,2.0,,4.0,2.0,4.0,23.0,,10.0,,3.0,91.0,,5.0,30.0,,39.0,1.0,8.0,2.0,3.0,,1.0,3.0,17.0,9.0,3.0,33.0,0.0,3.0,,,,1.0,2.0,,,2.0,6.0,3.0,,3.0,,,14.0,,1.0,,2.0,,,6.0,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,cxjkfxcp5z88pungnl2rpfp7u,B. Kikanović,Forward,28,7.0,115.0,5.0,142.0,2.0,17.0,187.0,5.0,3.0,25.0,15.0,38.0,24.0,24.0,,2.0,,10.0,97.0,59.0,71.0,8.0,698.0,30.0,9.0,62.0,,43.0,337.0,61.0,2.0,18.0,55.0,9.0,40.0,17.0,12.0,142.0,6.0,,85.0,24.0,187.0,35.0,4.0,5.0,10.0,2.0,,9.0,19.0,5.0,21.0,,28.0,8.0,44.0,140.0,,7.0,30.0,,36.0,4.0,2.0,2.0,6.0,,,7.0,60.0,12.0,4.0,45.0,0.0,2.0,,,,1.0,,,,,8.0,2.0,,2.0,,,11.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,
USA_MLS,2023,San Jose Earthquakes,4mca2qok2asjbj10hjwil0a95,J. Marcinkowski,Goalkeeper,1,,2.0,,187.0,,,146.0,,,1.0,,75.0,51.0,13.0,34.0,68.0,119.0,,108.0,158.0,1.0,,1111.0,,12.0,57.0,,2.0,415.0,,1.0,1.0,,,179.0,1.0,,102.0,12.0,4.0,29.0,13.0,287.0,1.0,,,15.0,17.0,10.0,,,,,,55.0,,1.0,119.0,2.0,12.0,88.0,,,3.0,98.0,,,,100.0,,2.0,25.0,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,15.0,1.0,39.0,17.0,,2.0,4.0,8.0,6.0,,,,,,1.0,,,,
USA_MLS,2023,San Jose Earthquakes,clqjcy623rlupobk5ox82oic5,P. Marie,Defender,3,28.0,292.0,23.0,748.0,152.0,67.0,958.0,23.0,2.0,18.0,26.0,169.0,140.0,34.0,,22.0,,8.0,347.0,372.0,248.0,27.0,2076.0,34.0,44.0,223.0,1.0,156.0,1578.0,195.0,8.0,30.0,139.0,69.0,413.0,12.0,13.0,739.0,18.0,4.0,382.0,34.0,971.0,135.0,21.0,40.0,22.0,26.0,2.0,35.0,26.0,13.0,42.0,20.0,32.0,13.0,44.0,726.0,3.0,22.0,134.0,7.0,113.0,4.0,67.0,10.0,11.0,1.0,,13.0,153.0,77.0,29.0,223.0,0.0,6.0,,,,,,,,3.0,36.0,6.0,,5.0,1.0,,31.0,,,,1.0,1.0,,,1.0,,3.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,ehalix6sdzrzgddodpxfc0lhx,J. Mensah,Defender,4,14.0,124.0,,937.0,9.0,14.0,1035.0,,1.0,60.0,7.0,80.0,371.0,27.0,,54.0,,9.0,138.0,718.0,36.0,20.0,2038.0,30.0,95.0,207.0,,83.0,1284.0,51.0,3.0,3.0,49.0,10.0,437.0,5.0,12.0,908.0,23.0,4.0,219.0,27.0,1066.0,15.0,5.0,8.0,29.0,18.0,6.0,11.0,28.0,7.0,2.0,,25.0,6.0,88.0,883.0,5.0,22.0,122.0,19.0,21.0,6.0,46.0,5.0,1.0,1.0,,5.0,75.0,49.0,2.0,129.0,0.0,,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,6u7z5qrlwzl9aug8awejq37xl,Jamiro Monteiro,Midfielder,35,23.0,261.0,16.0,991.0,5.0,43.0,1109.0,16.0,10.0,3.0,36.0,119.0,206.0,29.0,,39.0,,14.0,265.0,425.0,242.0,15.0,2224.0,57.0,4.0,373.0,,115.0,1496.0,307.0,4.0,61.0,131.0,37.0,241.0,3.0,23.0,974.0,24.0,1.0,570.0,29.0,1127.0,127.0,16.0,24.0,27.0,1.0,,22.0,16.0,19.0,53.0,1.0,46.0,16.0,19.0,952.0,3.0,26.0,146.0,2.0,115.0,3.0,21.0,7.0,21.0,,,25.0,130.0,33.0,13.0,136.0,0.0,4.0,,,,,1.0,,,5.0,29.0,4.0,2.0,9.0,3.0,,23.0,1.0,1.0,,1.0,3.0,3.0,17.0,1.0,,4.0,,1.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,dvre51zzdkdr43uahtwerekiy,D. Munie,Defender,24,2.0,16.0,,39.0,,1.0,53.0,,,5.0,,11.0,16.0,3.0,,1.0,,1.0,19.0,29.0,5.0,1.0,109.0,1.0,12.0,3.0,,7.0,80.0,4.0,1.0,1.0,10.0,,31.0,2.0,1.0,38.0,,1.0,10.0,3.0,54.0,1.0,,,,5.0,,,6.0,,1.0,2.0,97.0,,11.0,38.0,,1.0,5.0,4.0,4.0,,8.0,,,,,,6.0,4.0,,15.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,au9595t3oo0zbzexhr01ts0h6,W. Richmond,Forward,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,3gdsxzf5dcaq4cf8jfnlr74dl,Rodrigues,Defender,26,27.0,324.0,4.0,1503.0,11.0,36.0,1728.0,4.0,7.0,85.0,34.0,153.0,448.0,35.0,1.0,126.0,1.0,18.0,306.0,1079.0,194.0,58.0,3090.0,47.0,151.0,541.0,3.0,156.0,2285.0,62.0,6.0,23.0,105.0,74.0,715.0,,23.0,1471.0,36.0,10.0,424.0,35.0,1766.0,134.0,1.0,48.0,42.0,44.0,14.0,16.0,45.0,15.0,11.0,1.0,58.0,24.0,130.0,1377.0,5.0,35.0,249.0,29.0,60.0,6.0,107.0,2.0,2.0,2.0,2.0,7.0,219.0,114.0,26.0,263.0,1.0,,,,,,,,,2.0,37.0,,1.0,5.0,,,4.0,,,,1.0,1.0,,,1.0,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,4.0,,,1.0,,,
USA_MLS,2023,San Jose Earthquakes,6ba3xrpzojioms3l0tnh5tql1,Judson,Midfielder,93,13.0,69.0,,202.0,,5.0,224.0,,,3.0,13.0,19.0,50.0,17.0,,13.0,,1.0,36.0,123.0,62.0,11.0,463.0,,8.0,82.0,1.0,12.0,308.0,41.0,5.0,4.0,36.0,21.0,59.0,13.0,1.0,194.0,6.0,,79.0,17.0,232.0,30.0,,16.0,6.0,9.0,1.0,4.0,4.0,10.0,2.0,,52.0,8.0,7.0,189.0,1.0,4.0,32.0,2.0,32.0,,18.0,,4.0,,,1.0,33.0,11.0,5.0,30.0,0.0,,,,,,,,,,5.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,226lvmqm3qdvss5wp8w066qne,J. Skahan,Midfielder,16,5.0,46.0,3.0,93.0,,10.0,111.0,3.0,3.0,2.0,6.0,18.0,24.0,10.0,,6.0,,1.0,52.0,41.0,42.0,3.0,374.0,11.0,2.0,35.0,2.0,15.0,187.0,27.0,2.0,5.0,26.0,3.0,25.0,6.0,2.0,93.0,6.0,,53.0,10.0,111.0,18.0,3.0,3.0,9.0,1.0,,4.0,2.0,3.0,17.0,,100.0,1.0,4.0,87.0,2.0,4.0,19.0,,24.0,3.0,3.0,2.0,4.0,,,4.0,20.0,3.0,,18.0,0.0,1.0,,,,,1.0,,,1.0,10.0,1.0,,1.0,1.0,,9.0,,,,1.0,1.0,,2.0,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,San Jose Earthquakes,819j4bs174i6wn2a4ry79xj9x,T. Thompson,Defender,22,6.0,44.0,,135.0,15.0,7.0,157.0,,,1.0,12.0,17.0,42.0,19.0,,1.0,,3.0,39.0,55.0,40.0,2.0,339.0,20.0,11.0,34.0,,16.0,247.0,36.0,1.0,8.0,22.0,7.0,46.0,18.0,4.0,134.0,8.0,,82.0,19.0,158.0,21.0,1.0,6.0,8.0,5.0,,2.0,3.0,3.0,8.0,,20.0,3.0,4.0,134.0,1.0,1.0,24.0,,19.0,,7.0,4.0,1.0,,,6.0,22.0,6.0,1.0,23.0,0.0,2.0,,,,1.0,,,,,6.0,2.0,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,8nzf4bzismfr7afoale0x00r9,M. Trauco,Defender,21,24.0,163.0,33.0,900.0,141.0,35.0,1065.0,27.0,,8.0,17.0,177.0,63.0,28.0,,98.0,,9.0,342.0,486.0,134.0,21.0,2023.0,9.0,31.0,395.0,,135.0,1569.0,148.0,2.0,10.0,100.0,32.0,509.0,4.0,14.0,869.0,26.0,4.0,425.0,28.0,1115.0,55.0,5.0,28.0,28.0,12.0,,11.0,21.0,19.0,31.0,37.0,97.0,7.0,29.0,802.0,4.0,24.0,108.0,3.0,79.0,2.0,80.0,9.0,10.0,1.0,,19.0,63.0,71.0,4.0,215.0,1.0,11.0,,,,,,,,5.0,13.0,8.0,,5.0,,,18.0,,,,,,,1.0,3.0,,1.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,a3znugn4pkduqai4l6smpvw9g,N. Tsakiris,Midfielder,30,8.0,79.0,5.0,315.0,3.0,12.0,371.0,5.0,1.0,5.0,4.0,46.0,99.0,16.0,,11.0,,1.0,98.0,131.0,69.0,4.0,612.0,15.0,2.0,91.0,,48.0,490.0,84.0,4.0,12.0,37.0,16.0,100.0,9.0,2.0,312.0,8.0,,184.0,16.0,374.0,37.0,2.0,8.0,8.0,3.0,,3.0,5.0,5.0,20.0,,78.0,3.0,10.0,304.0,,7.0,34.0,1.0,32.0,,11.0,4.0,7.0,,,6.0,42.0,18.0,8.0,59.0,0.0,,,,,,,,,2.0,9.0,,,1.0,,,10.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,30wgzae40crezwtuqf1sbnwtl,J. Yueill,Midfielder,14,21.0,213.0,9.0,1664.0,7.0,44.0,1845.0,9.0,,6.0,38.0,181.0,543.0,32.0,,85.0,,12.0,312.0,728.0,197.0,34.0,2813.0,24.0,29.0,446.0,,156.0,2244.0,225.0,6.0,33.0,99.0,41.0,673.0,,19.0,1626.0,32.0,7.0,939.0,32.0,1887.0,108.0,6.0,24.0,39.0,15.0,2.0,17.0,10.0,12.0,39.0,,51.0,23.0,16.0,1579.0,3.0,32.0,203.0,4.0,89.0,7.0,67.0,9.0,8.0,,,25.0,114.0,51.0,17.0,223.0,0.0,3.0,,,,2.0,,,,5.0,34.0,3.0,1.0,7.0,2.0,,15.0,,,,1.0,4.0,2.0,9.0,1.0,,1.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,San Jose Earthquakes,9jztkp2mbb4ezdokrebecffmx,Daniel,Goalkeeper,42,1.0,11.0,,339.0,,,193.0,,,8.0,,104.0,115.0,23.0,47.0,84.0,235.0,,132.0,283.0,3.0,,2036.0,,20.0,85.0,1.0,2.0,686.0,,1.0,5.0,,,266.0,,,146.0,24.0,6.0,56.0,23.0,466.0,3.0,,,28.0,26.0,8.0,,,,,,75.0,,8.0,255.0,3.0,23.0,176.0,,,4.0,125.0,,,,194.0,,11.0,23.0,,127.0,0.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,49.0,27.0,2.0,87.0,38.0,1.0,5.0,1.0,12.0,9.0,,,,,2.0,1.0,,,1.0,1.0
