liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,7mnh4dln104xhunf6u9f2546i,C. Baker,Defender,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,21,21.0,16.0,2.0,3.0,,3.0,,1.0,3.0,3.0,4.0,3.0,1.0,41.0,15.0,64.0,14.0,,60.0,2.0,12.0,,6.0,1.0,8.0,,80.0,1.0,6.0,8.0,210.0,1.0,66.0,25.0,24.0,5.0,33.0,1.0,2.0,1.0,,25.0,3.0,,134.0,2.0,,1.0,34.0,6.0,1.0,4.0,1.0,3.0,10.0,6.0,11.0,5.0,1.0,78.0,2.0,17.0,0.0,1.0,2.0,,9.0,3.0,9.0,,7.0,,4.0,,,,,,,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,dneo628ad0z1j9wjiznmlh52h,J. Bell,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,ez0t0pl5qxy0sa3zp1l77sjro,S. Brunell,Midfielder,37,5.0,,,3.0,,,,,2.0,,,,,4.0,3.0,7.0,,,7.0,,,,1.0,,,,7.0,,,2.0,24.0,,7.0,5.0,,,3.0,,,2.0,,1.0,1.0,,12.0,,,,4.0,2.0,,,,2.0,10.0,,,,1.0,7.0,,3.0,0.0,,1.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,bdrs643l8uzj01plxa25wncdm,J. Castro,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,3y5rrahty1k0l1hnww3bcozmy,O. De Rosario,Forward,95,21.0,9.0,3.0,11.0,,26.0,,8.0,6.0,3.0,16.0,,13.0,16.0,7.0,39.0,12.0,1.0,42.0,7.0,21.0,3.0,9.0,1.0,,,54.0,1.0,2.0,23.0,286.0,1.0,42.0,37.0,6.0,,16.0,1.0,9.0,3.0,3.0,30.0,6.0,1.0,109.0,7.0,5.0,2.0,26.0,14.0,2.0,5.0,,6.0,10.0,,12.0,,4.0,51.0,4.0,14.0,1.0,,1.0,,1.0,,,4.0,,,2.0,,,3.0,4.0,2.0,2.0,2.0,3.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,5wttdjpftd57c2t5959sm2yg9,J. Ferreira,Forward,9,23.0,41.0,5.0,68.0,,25.0,15.0,3.0,6.0,2.0,4.0,4.0,11.0,52.0,9.0,161.0,25.0,,162.0,1.0,49.0,3.0,16.0,1.0,3.0,8.0,199.0,3.0,4.0,17.0,458.0,1.0,174.0,27.0,30.0,6.0,45.0,,3.0,1.0,9.0,55.0,5.0,1.0,275.0,5.0,8.0,4.0,135.0,14.0,2.0,10.0,2.0,6.0,10.0,12.0,21.0,18.0,4.0,186.0,3.0,10.0,0.0,,2.0,,4.0,,1.0,1.0,2.0,,2.0,,1.0,,1.0,,0.0,1.0,2.0,,,1.0,6.0,4.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,27fyf4lu42ovf02lksw45pjo5,S. Frei,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,bmnmlbq9uk9c7p1sxc09shl1x,Y. Gómez,Defender,28,24.0,27.0,5.0,88.0,,9.0,,1.0,5.0,11.0,25.0,17.0,2.0,37.0,22.0,210.0,38.0,,213.0,17.0,16.0,1.0,17.0,1.0,,,257.0,8.0,2.0,10.0,425.0,1.0,219.0,49.0,116.0,,100.0,,8.0,,,41.0,1.0,,332.0,1.0,1.0,,120.0,2.0,1.0,1.0,12.0,5.0,10.0,6.0,21.0,,1.0,248.0,7.0,39.0,1.0,2.0,2.0,,13.0,,26.0,1.0,11.0,,1.0,,,,1.0,1.0,0.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,Forward,77,21.0,2.0,2.0,8.0,,4.0,1.0,,2.0,1.0,1.0,,,17.0,12.0,53.0,3.0,,54.0,1.0,20.0,2.0,8.0,1.0,3.0,,57.0,1.0,1.0,9.0,154.0,4.0,54.0,22.0,12.0,,13.0,,,,,13.0,1.0,,89.0,7.0,,,42.0,9.0,1.0,1.0,,2.0,10.0,,3.0,,,56.0,8.0,13.0,0.0,,,,1.0,,,,1.0,,,,,,,,,,3.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,7g27aztcta6kcxevz44b8lv4l,Kim Kee-Hee,Defender,20,5.0,4.0,1.0,17.0,,1.0,,,5.0,3.0,1.0,2.0,1.0,4.0,3.0,37.0,7.0,,33.0,,3.0,,3.0,,,,46.0,,,3.0,125.0,,39.0,6.0,22.0,,24.0,,1.0,4.0,,7.0,,1.0,59.0,,1.0,,15.0,2.0,1.0,1.0,1.0,5.0,10.0,6.0,5.0,,,44.0,,3.0,0.0,,2.0,,3.0,,9.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,2iusvkm9t8r1widsfvbesnjf8,K. Kossa-Rienzi,Midfielder,85,8.0,6.0,1.0,16.0,,5.0,,1.0,4.0,3.0,1.0,,1.0,2.0,5.0,26.0,7.0,1.0,25.0,,7.0,1.0,2.0,1.0,4.0,,33.0,1.0,1.0,4.0,109.0,2.0,26.0,9.0,8.0,2.0,7.0,,1.0,3.0,1.0,13.0,2.0,1.0,58.0,2.0,,1.0,19.0,3.0,2.0,,,4.0,10.0,1.0,7.0,2.0,,33.0,3.0,5.0,0.0,,,1.0,1.0,,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,errrv56acc41z74f8kumo7qlm,D. Leyva,Midfielder,75,18.0,17.0,1.0,15.0,,2.0,4.0,1.0,5.0,,4.0,1.0,3.0,25.0,13.0,67.0,11.0,,67.0,3.0,19.0,1.0,10.0,,,2.0,81.0,3.0,2.0,6.0,168.0,2.0,70.0,22.0,22.0,1.0,31.0,1.0,1.0,4.0,4.0,23.0,1.0,,122.0,3.0,2.0,,43.0,5.0,,4.0,1.0,5.0,10.0,3.0,10.0,6.0,1.0,77.0,9.0,16.0,0.0,,3.0,,4.0,,3.0,,1.0,,1.0,,,,,,,,,,,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,4dji8lgdl3psnfchdwpllvod0,G. Minoungou,Forward,93,8.0,8.0,,3.0,,6.0,,1.0,3.0,,1.0,,1.0,2.0,3.0,10.0,4.0,,9.0,,7.0,,3.0,,,,14.0,,3.0,6.0,50.0,2.0,10.0,9.0,2.0,4.0,3.0,,1.0,3.0,,13.0,1.0,,28.0,3.0,,3.0,7.0,5.0,,,,3.0,10.0,1.0,4.0,4.0,,14.0,2.0,3.0,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,9pij37xod9240dolmvy6wrvmx,D. Musovski,Forward,19,17.0,5.0,3.0,8.0,,6.0,,2.0,4.0,1.0,12.0,,3.0,7.0,5.0,28.0,6.0,2.0,29.0,3.0,13.0,2.0,4.0,,,,35.0,1.0,1.0,21.0,213.0,2.0,29.0,29.0,7.0,,4.0,1.0,9.0,1.0,4.0,20.0,6.0,,63.0,6.0,1.0,1.0,25.0,12.0,,1.0,,4.0,10.0,,6.0,,4.0,34.0,4.0,8.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,51i5ikmh6oihzdwk5e0vmokq1,J. Ragen,Defender,25,15.0,20.0,6.0,97.0,,11.0,,1.0,6.0,10.0,25.0,17.0,2.0,117.0,7.0,337.0,30.0,,326.0,19.0,15.0,,22.0,1.0,1.0,,386.0,6.0,4.0,14.0,540.0,,356.0,40.0,157.0,,215.0,,6.0,,,39.0,4.0,1.0,453.0,4.0,1.0,1.0,142.0,8.0,2.0,1.0,5.0,6.0,10.0,30.0,13.0,,2.0,366.0,3.0,26.0,0.0,3.0,2.0,,4.0,,27.0,,2.0,,2.0,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,1.0,2.0,,2.0,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,7ow3xv8u8vzjfis6fn1p7n4dl,A. Roldan,Defender,16,34.0,44.0,5.0,105.0,,4.0,,1.0,6.0,8.0,13.0,11.0,3.0,9.0,15.0,194.0,44.0,1.0,183.0,6.0,41.0,,23.0,,28.0,,242.0,7.0,9.0,26.0,477.0,5.0,198.0,47.0,87.0,8.0,87.0,3.0,7.0,1.0,,75.0,7.0,1.0,361.0,8.0,2.0,3.0,113.0,19.0,1.0,2.0,5.0,6.0,10.0,15.0,33.0,8.0,3.0,237.0,4.0,21.0,0.0,1.0,4.0,,10.0,8.0,11.0,1.0,6.0,,5.0,,1.0,,1.0,,1.0,0.0,2.0,2.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,4.0,,4.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,7,56.0,30.0,5.0,68.0,,10.0,,1.0,6.0,10.0,15.0,13.0,5.0,70.0,31.0,230.0,38.0,1.0,218.0,10.0,48.0,2.0,32.0,1.0,,,274.0,5.0,13.0,30.0,438.0,6.0,236.0,71.0,88.0,2.0,84.0,1.0,5.0,1.0,6.0,58.0,3.0,1.0,372.0,11.0,4.0,3.0,155.0,25.0,2.0,8.0,8.0,6.0,10.0,18.0,25.0,2.0,2.0,268.0,5.0,41.0,0.0,3.0,8.0,,19.0,,11.0,,11.0,,10.0,,,,,,,,7.0,2.0,,3.0,3.0,,,,,,,1.0,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,5uwkzz79ayagkh2ukysvgolwp,P. Rothrock,Forward,14,33.0,23.0,4.0,42.0,,20.0,,5.0,5.0,5.0,7.0,1.0,7.0,11.0,14.0,77.0,20.0,1.0,75.0,1.0,31.0,4.0,9.0,,1.0,,97.0,2.0,9.0,25.0,317.0,6.0,77.0,40.0,13.0,8.0,17.0,,6.0,1.0,1.0,43.0,7.0,,162.0,9.0,2.0,5.0,64.0,19.0,,3.0,1.0,5.0,10.0,2.0,19.0,8.0,3.0,97.0,7.0,15.0,0.0,,3.0,,4.0,,,1.0,1.0,,4.0,,,1.0,1.0,,1.0,0.0,3.0,1.0,,4.0,4.0,,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,16dzxpieo1asiprh1h3h4uz11,A. Rusnák,Midfielder,11,8.0,22.0,3.0,13.0,,4.0,13.0,2.0,3.0,,,4.0,3.0,30.0,5.0,75.0,10.0,,69.0,,19.0,3.0,7.0,1.0,,6.0,87.0,,2.0,3.0,216.0,1.0,77.0,8.0,25.0,2.0,23.0,,,,3.0,30.0,,,128.0,3.0,1.0,2.0,62.0,3.0,1.0,10.0,1.0,3.0,10.0,8.0,6.0,12.0,,85.0,3.0,5.0,0.0,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,8.0,7.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,1.0
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,5f1j0xharn07q39c0ymwcdu6s,M. Shour,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,9q91h72hhbibgekbjb8vcdxey,A. Thomas,Goalkeeper,26,,31.0,6.0,33.0,,,,,6.0,12.0,2.0,43.0,,13.0,,52.0,43.0,,65.0,2.0,,,37.0,1.0,,,126.0,,,,540.0,,83.0,2.0,80.0,,74.0,,,,,43.0,,1.0,172.0,,,,9.0,,2.0,,17.0,6.0,10.0,18.0,,,,72.0,,2.0,0.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,43.0,35.0,14.0,2.0,15.0,5.0,,9.0,,,4.0,1.0,,,,,9.0,,,,,,,,,,1.0,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,4ctqowp9o7mwhajsc4gucql0p,N. Tolo,Defender,5,26.0,28.0,4.0,21.0,,2.0,,1.0,4.0,3.0,5.0,7.0,2.0,73.0,14.0,177.0,15.0,,178.0,2.0,38.0,1.0,22.0,,13.0,,200.0,5.0,11.0,15.0,352.0,2.0,185.0,31.0,68.0,16.0,85.0,,3.0,,,42.0,4.0,1.0,285.0,4.0,1.0,6.0,100.0,12.0,1.0,1.0,3.0,4.0,10.0,7.0,8.0,16.0,3.0,192.0,8.0,16.0,0.0,,1.0,,5.0,1.0,10.0,1.0,4.0,1.0,4.0,1.0,2.0,,1.0,1.0,0.0,1.0,1.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,q00t04zyy8idanvhpee3ubu2,O. Vargas,Midfielder,18,46.0,35.0,6.0,65.0,,11.0,,5.0,6.0,6.0,2.0,5.0,7.0,61.0,24.0,199.0,38.0,,197.0,1.0,55.0,,26.0,1.0,1.0,,240.0,4.0,8.0,23.0,540.0,2.0,202.0,48.0,59.0,3.0,70.0,,1.0,,5.0,64.0,8.0,1.0,328.0,11.0,2.0,3.0,132.0,22.0,2.0,3.0,4.0,6.0,10.0,5.0,33.0,3.0,5.0,237.0,9.0,25.0,1.0,1.0,5.0,,10.0,,9.0,1.0,5.0,,1.0,,,1.0,1.0,,0.0,1.0,5.0,,,,,,,,,,1.0,3.0,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,1.0,,
Concacaf_Leagues_Cup,2025,Seattle Sounders FC,f4volqxnck01nospitq47qb8q,P. de la Vega,Forward,10,47.0,19.0,4.0,11.0,,7.0,4.0,5.0,6.0,3.0,6.0,6.0,7.0,31.0,24.0,76.0,14.0,,74.0,2.0,27.0,4.0,23.0,,2.0,3.0,90.0,2.0,2.0,27.0,275.0,9.0,76.0,53.0,21.0,5.0,18.0,,4.0,2.0,,48.0,3.0,,170.0,13.0,2.0,2.0,60.0,23.0,,2.0,3.0,6.0,10.0,2.0,8.0,8.0,,90.0,9.0,26.0,1.0,,3.0,,9.0,,,3.0,6.0,,2.0,,2.0,3.0,3.0,,0.0,3.0,6.0,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
