liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,3zu8zas3y63cgmstmhk0929lg,D. Mendoza,Midfielder,8,49.0,9.0,,10.0,2.0,,,14.0,,22.0,1.0,121.0,7.0,5.0,13.0,308.0,62.0,20.0,2.0,15.0,4.0,4.0,9.0,40.0,4.0,84.0,8.0,31.0,4.0,9.0,20.0,35.0,4.0,3.0,2.0,14.0,10.0,96.0,190.0,4.0,29.0,30.0,2.0,116.0,99.0,0.0,1.0,9.0,1.0,1.0,11.0,14.0,14.0,37.0,2.0,3.0,2.0,37.0,,4.0,,7.0,5.0,,,,,,15.0,,,,,,,3.0,,,4.0,1.0,6.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,buyfu2vm76pp1rt5napx19r10,M. Castro,Midfielder,15,27.0,5.0,,3.0,1.0,,,17.0,1.0,13.0,2.0,114.0,1.0,3.0,5.0,274.0,34.0,13.0,3.0,12.0,4.0,1.0,,26.0,3.0,85.0,3.0,31.0,1.0,8.0,13.0,25.0,1.0,6.0,3.0,9.0,10.0,93.0,164.0,4.0,14.0,40.0,3.0,105.0,101.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,19.0,69.0,4.0,,1.0,29.0,,2.0,,7.0,1.0,,,,,,16.0,,,,,,,2.0,,1.0,5.0,,5.0,4.0,2.0,,1.0,2.0,1.0,,6.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,4sxcdi8nsb7g81xdv5l4kmkno,J. Arteaga,Forward,7,34.0,3.0,,19.0,4.0,26.0,6.0,28.0,,30.0,5.0,103.0,6.0,12.0,15.0,356.0,29.0,14.0,3.0,16.0,4.0,9.0,9.0,30.0,4.0,64.0,3.0,56.0,1.0,15.0,18.0,30.0,7.0,7.0,1.0,22.0,10.0,71.0,202.0,4.0,16.0,44.0,3.0,100.0,73.0,0.0,1.0,2.0,1.0,,3.0,4.0,28.0,45.0,4.0,1.0,,1.0,,3.0,,,2.0,,,,,,9.0,,,,,,,3.0,,,9.0,,,7.0,1.0,,,,,1.0,,,4.0,,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,8izaf3rpdxc1yydrq7g93ekgk,L. Padilla,Defender,18,6.0,,,2.0,,1.0,,8.0,3.0,7.0,,64.0,1.0,,3.0,114.0,25.0,3.0,1.0,,4.0,1.0,2.0,13.0,1.0,47.0,1.0,15.0,,4.0,2.0,3.0,,1.0,,4.0,10.0,56.0,83.0,4.0,4.0,19.0,1.0,63.0,57.0,1.0,,1.0,,2.0,1.0,3.0,11.0,32.0,1.0,1.0,1.0,21.0,,4.0,,3.0,2.0,,,,,,10.0,,,,,,,,,,5.0,,1.0,3.0,,,,,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,0.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,e758lao46lmixrfq90iyj1afo,J. Paiz,Defender,3,6.0,,,10.0,1.0,1.0,,8.0,2.0,8.0,2.0,57.0,1.0,3.0,6.0,136.0,30.0,,1.0,4.0,3.0,1.0,,19.0,1.0,43.0,,8.0,,2.0,5.0,4.0,1.0,,,6.0,10.0,48.0,77.0,3.0,1.0,29.0,1.0,56.0,49.0,0.0,1.0,1.0,,,2.0,2.0,2.0,19.0,,,,7.0,,1.0,,,1.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,b3whtomxejwwyo7clc4evuzh0,I. Parrales,Defender,4,49.0,5.0,,12.0,3.0,39.0,11.0,25.0,,19.0,3.0,111.0,8.0,9.0,10.0,346.0,53.0,17.0,3.0,17.0,4.0,4.0,5.0,1.0,4.0,86.0,5.0,55.0,2.0,9.0,29.0,34.0,6.0,5.0,1.0,18.0,10.0,88.0,258.0,4.0,20.0,46.0,3.0,107.0,92.0,0.0,3.0,3.0,,2.0,11.0,15.0,19.0,46.0,3.0,1.0,3.0,45.0,1.0,12.0,,5.0,12.0,,,,,,6.0,,,,,,,1.0,,1.0,9.0,1.0,3.0,11.0,7.0,,,1.0,,7.0,,,1.0,,,11.0,1.0,,1.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,1w191126ogwnfoc1e8f58zyms,N Pulgaron,Midfielder,14,1.0,,,,,,,,2.0,,1.0,19.0,,1.0,,32.0,10.0,,1.0,1.0,2.0,,,6.0,,18.0,,,,,1.0,1.0,,,,1.0,10.0,19.0,21.0,2.0,,4.0,1.0,19.0,19.0,0.0,,,,,1.0,,5.0,9.0,,,,4.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,na6tu9ukwocmk6612ynaa0b8,E. Rodriguez,Defender,2,19.0,,,22.0,1.0,1.0,,21.0,,27.0,3.0,107.0,9.0,4.0,18.0,233.0,54.0,8.0,2.0,4.0,3.0,2.0,7.0,25.0,3.0,67.0,5.0,29.0,4.0,9.0,7.0,12.0,1.0,,2.0,4.0,10.0,79.0,150.0,3.0,12.0,56.0,2.0,104.0,80.0,0.0,,4.0,,,3.0,7.0,1.0,26.0,,2.0,1.0,25.0,,3.0,,1.0,3.0,,,,,,13.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,dwq5gey1de2gskcj2ggpqem8k,J. Uriarte,Forward,10,47.0,3.0,,2.0,2.0,3.0,1.0,29.0,,12.0,,44.0,1.0,3.0,3.0,330.0,3.0,24.0,2.0,22.0,4.0,6.0,1.0,5.0,4.0,30.0,5.0,71.0,1.0,9.0,23.0,46.0,3.0,17.0,1.0,13.0,10.0,22.0,163.0,4.0,24.0,11.0,2.0,33.0,32.0,2.0,16.0,,,11.0,2.0,1.0,7.0,33.0,12.0,,3.0,21.0,2.0,24.0,1.0,18.0,1.0,,,,,,2.0,,,,,,,,,,3.0,,7.0,18.0,4.0,1.0,,,5.0,3.0,16.0,1.0,9.0,1.0,,11.0,6.0,,4.0,5.0,1.0,3.0,,,1.0,,,,,1.0,6.0,,,,,,,3.0,2.0,,,2.0,,,
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,sgjm71m9fakqsgzro4z7nggk,A. Zavala,Midfielder,19,6.0,1.0,,,,,,1.0,1.0,1.0,,10.0,,3.0,,14.0,3.0,2.0,,4.0,1.0,,,1.0,,8.0,,3.0,,1.0,4.0,6.0,3.0,2.0,,3.0,10.0,9.0,18.0,1.0,2.0,,,10.0,9.0,0.0,,,,,,,5.0,6.0,1.0,,1.0,4.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Nicaragua Under 17,3s9xqmn64kxjmsc0ua8e0ayok,E. Zepeda,Forward,19,18.0,,,,2.0,,,13.0,3.0,9.0,2.0,57.0,1.0,3.0,2.0,136.0,7.0,8.0,1.0,9.0,4.0,3.0,,17.0,1.0,46.0,1.0,24.0,,7.0,10.0,17.0,1.0,7.0,,8.0,10.0,46.0,92.0,4.0,8.0,21.0,1.0,55.0,48.0,0.0,6.0,,,2.0,1.0,1.0,9.0,43.0,5.0,,1.0,10.0,,5.0,,2.0,1.0,,,,,,2.0,,,,,,,,,1.0,5.0,,,4.0,2.0,,1.0,1.0,2.0,,6.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
