liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,North Carolina FC,64dhvm0ah5g8fq5c1g4k68ic5,Nazmi Albadawi,Midfielder,21,7.0,1510.0,2.0,799.0,132.0,428.0,4.0,28.0,10.0,6.0,198.0,272.0,19.0,101.0,,828.0,22.0,17.0,654.0,17.0,15.0,129.0,246.0,26.0,110.0,88.0,17.0,20.0,26.0,1019.0,19.0,11.0,,116.0,271.0,25.0,10.0,47.0,45.0,7.0,10.0,126.0,7.0,21.0,7.0,19.0,73.0,179.0,673.0,699.0,10.0,15.0,79.0,19.0,43.0,2.0,14.0,,4.0,5.0,1.0,6.0,8.0,4.0,,4.0,,4.0,,,1.0,5.0,,1.0,4.0,1.0,,4.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,North Carolina FC,b6grxeep2qbhxwnsim4m2vka2,T. Alphin,Goalkeeper,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,North Carolina FC,8uimwt8vwnzb1ryvvlsh8b74l,S. Brotherton,Defender,3,,2874.0,,1685.0,63.0,475.0,6.0,145.0,18.0,68.0,327.0,970.0,42.0,161.0,1.0,1751.0,29.0,4.0,1295.0,29.0,26.0,306.0,605.0,1.0,193.0,135.0,32.0,23.0,113.0,2112.0,32.0,9.0,21.0,95.0,806.0,49.0,10.0,156.0,150.0,8.0,,267.0,142.0,36.0,,32.0,43.0,277.0,1395.0,1445.0,172.0,24.0,111.0,32.0,52.0,,,28.0,3.0,2.0,,63.0,12.0,7.0,,1.0,,4.0,1.0,,,8.0,,,104.0,,,,,18.0,,9.0,,2.0,3.0,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,North Carolina FC,jst12glyieoxn3c8pe24njzd,Y. Chester,Midfielder,11,19.0,970.0,8.0,384.0,130.0,237.0,2.0,6.0,11.0,13.0,160.0,87.0,30.0,56.0,2.0,386.0,21.0,18.0,311.0,12.0,24.0,62.0,104.0,9.0,62.0,72.0,9.0,34.0,19.0,646.0,21.0,8.0,1.0,135.0,79.0,51.0,10.0,67.0,13.0,16.0,17.0,153.0,2.0,15.0,19.0,21.0,73.0,73.0,322.0,324.0,18.0,19.0,86.0,11.0,62.0,12.0,1.0,1.0,5.0,10.0,,4.0,20.0,3.0,,7.0,,4.0,1.0,2.0,1.0,13.0,,,5.0,,,,,11.0,1.0,,1.0,5.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,North Carolina FC,7u39dl7yhnro4b2qdwiawfs9h,A. Comsia,Defender,23,,2479.0,1.0,1263.0,38.0,427.0,4.0,131.0,,46.0,243.0,631.0,36.0,102.0,2.0,1291.0,12.0,,958.0,26.0,,233.0,215.0,1.0,162.0,107.0,28.0,16.0,71.0,1529.0,28.0,7.0,20.0,75.0,631.0,,10.0,73.0,100.0,12.0,,148.0,81.0,31.0,,28.0,29.0,407.0,1040.0,1058.0,73.0,22.0,75.0,32.0,46.0,,,24.0,,1.0,,58.0,12.0,5.0,,1.0,,,1.0,,,,,,27.0,,,1.0,1.0,14.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,North Carolina FC,jtmfo3ttpra4s0ealdgxq5t5,R. Cretens,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,North Carolina FC,2g4mw8w2o59xx7icewfmc8f3e,C. Duvernay,Defender,22,30.0,829.0,64.0,342.0,83.0,149.0,,22.0,2.0,18.0,134.0,124.0,21.0,55.0,1.0,346.0,2.0,13.0,261.0,13.0,2.0,77.0,121.0,8.0,80.0,45.0,9.0,15.0,27.0,585.0,14.0,,1.0,60.0,139.0,10.0,10.0,47.0,8.0,8.0,3.0,84.0,22.0,15.0,30.0,14.0,19.0,3.0,265.0,269.0,24.0,15.0,37.0,15.0,41.0,5.0,,3.0,,2.0,4.0,9.0,4.0,2.0,,1.0,,3.0,10.0,,,,,4.0,6.0,,,1.0,1.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,North Carolina FC,579t80t46sytbu0d6kuatl562,D. Ewolo,Forward,7,27.0,2122.0,7.0,490.0,152.0,250.0,,18.0,25.0,106.0,338.0,94.0,26.0,149.0,1.0,505.0,42.0,17.0,325.0,23.0,49.0,167.0,140.0,23.0,169.0,72.0,26.0,45.0,25.0,924.0,32.0,18.0,2.0,179.0,111.0,116.0,10.0,173.0,13.0,36.0,21.0,381.0,8.0,27.0,27.0,32.0,102.0,102.0,323.0,338.0,202.0,8.0,208.0,12.0,77.0,6.0,17.0,,8.0,20.0,6.0,11.0,26.0,4.0,,15.0,,7.0,1.0,1.0,,24.0,,6.0,96.0,2.0,,2.0,4.0,18.0,4.0,3.0,1.0,4.0,8.0,7.0,18.0,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,North Carolina FC,alwijv1siqfw9uqoh6wkdg0r9,A. Fortune,Midfielder,8,10.0,1920.0,6.0,999.0,202.0,585.0,6.0,18.0,10.0,19.0,263.0,354.0,26.0,113.0,,1048.0,42.0,10.0,856.0,18.0,33.0,131.0,286.0,32.0,175.0,94.0,23.0,21.0,22.0,1368.0,26.0,21.0,1.0,137.0,279.0,40.0,10.0,60.0,61.0,17.0,8.0,163.0,13.0,23.0,66.0,26.0,84.0,281.0,870.0,917.0,26.0,17.0,103.0,20.0,53.0,3.0,24.0,6.0,8.0,20.0,22.0,2.0,8.0,5.0,,11.0,17.0,8.0,1.0,71.0,3.0,23.0,3.0,4.0,7.0,,44.0,2.0,2.0,9.0,2.0,5.0,3.0,8.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,North Carolina FC,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,Defender,33,23.0,2871.0,186.0,1435.0,253.0,551.0,5.0,98.0,8.0,41.0,356.0,690.0,47.0,143.0,2.0,1473.0,24.0,22.0,1114.0,26.0,8.0,241.0,579.0,13.0,172.0,181.0,32.0,34.0,93.0,2131.0,32.0,9.0,21.0,155.0,511.0,24.0,10.0,148.0,118.0,38.0,6.0,239.0,91.0,31.0,24.0,32.0,50.0,130.0,1202.0,1232.0,84.0,28.0,91.0,37.0,105.0,,1.0,11.0,,5.0,9.0,52.0,17.0,5.0,,1.0,,5.0,45.0,1.0,,,,9.0,43.0,,,2.0,2.0,19.0,1.0,10.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
