liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Nashville SC,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,6,2.0,1.0,1.0,16.0,38.0,,3.0,42.0,,34.0,17.0,17.0,14.0,54.0,6.0,,16.0,,9.0,7.0,2.0,32.0,16.0,16.0,,10.0,4.0,,60.0,212.0,,,16.0,5.0,4.0,22.0,72.0,2.0,2.0,14.0,2.0,,,11.0,189.0,101.0,100.0,188.0,7.0,8.0,,,,293.0,6.0,10.0,,34.0,224.0,199.0,15.0,1.0,25.0,274.0,1.0,,2.0,11.0,18.0,8.0,14.0,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,,2.0,,1.0,1.0,4.0,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Nashville SC,d9cioqeofh2tfg3171r5nlb10,C. Applewhite,Defender,33,12.0,4.0,8.0,5.0,6.0,,,23.0,1.0,20.0,8.0,12.0,,37.0,2.0,,5.0,,2.0,2.0,,8.0,4.0,4.0,1.0,10.0,1.0,,50.0,130.0,,,11.0,2.0,1.0,8.0,39.0,2.0,1.0,3.0,,,1.0,3.0,120.0,28.0,94.0,119.0,,1.0,1.0,,,188.0,9.0,5.0,2.0,11.0,132.0,122.0,1.0,1.0,10.0,153.0,,,2.0,2.0,5.0,5.0,8.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Nashville SC,amqmqon7171ulckz522wp1atw,J. Bauer,Defender,22,32.0,14.0,18.0,27.0,77.0,3.0,4.0,91.0,1.0,92.0,41.0,51.0,35.0,182.0,2.0,,27.0,,15.0,11.0,4.0,60.0,27.0,33.0,,10.0,11.0,,137.0,471.0,,,43.0,17.0,7.0,30.0,88.0,11.0,7.0,16.0,2.0,2.0,2.0,16.0,388.0,166.0,237.0,385.0,9.0,12.0,1.0,20.0,78.0,975.0,46.0,9.0,9.0,141.0,484.0,401.0,21.0,28.0,83.0,760.0,10.0,10.0,16.0,30.0,56.0,37.0,53.0,,1.0,2.0,,,4.0,2.0,3.0,1.0,3.0,,1.0,,10.0,1.0,,1.0,,,1.0,1.0,3.0,4.0,,3.0,,14.0,2.0,1.0,2.0,7.0,,7.0,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Nashville SC,eypyejxr4xry8cwm51ex77c9h,T. Boyd,Forward,11,,,,6.0,15.0,,,25.0,,23.0,16.0,7.0,35.0,6.0,1.0,,6.0,,7.0,6.0,1.0,23.0,16.0,7.0,1.0,10.0,1.0,,21.0,55.0,,1.0,10.0,2.0,,3.0,13.0,1.0,1.0,5.0,1.0,1.0,,4.0,48.0,34.0,15.0,44.0,,1.0,,,,165.0,,5.0,4.0,31.0,55.0,48.0,1.0,6.0,7.0,93.0,4.0,4.0,,1.0,8.0,3.0,6.0,,0.0,1.0,,,,1.0,,,,,,,3.0,,,1.0,,,,,,1.0,,2.0,3.0,12.0,1.0,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Nashville SC,2obg72y50zdf473u28eie0yj9,G. Brugman,Midfielder,7,11.0,2.0,9.0,26.0,107.0,5.0,5.0,174.0,1.0,148.0,70.0,78.0,65.0,363.0,14.0,,26.0,,24.0,20.0,4.0,137.0,68.0,69.0,4.0,10.0,22.0,,275.0,991.0,,2.0,75.0,28.0,17.0,76.0,272.0,14.0,10.0,12.0,4.0,4.0,1.0,63.0,844.0,474.0,398.0,805.0,17.0,24.0,7.0,,,1342.0,21.0,30.0,20.0,196.0,1017.0,868.0,41.0,11.0,149.0,1251.0,9.0,8.0,9.0,39.0,116.0,42.0,110.0,2.0,0.0,1.0,2.0,,3.0,1.0,,,,,,1.0,28.0,,,,,,,2.0,7.0,4.0,,9.0,15.0,19.0,10.0,2.0,,11.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Nashville SC,250r77nvu1exeyurchatnqnkl,T. Bunbury,Forward,12,22.0,14.0,8.0,23.0,33.0,1.0,1.0,12.0,,56.0,34.0,22.0,10.0,16.0,2.0,,23.0,,4.0,3.0,1.0,34.0,20.0,14.0,2.0,10.0,1.0,,11.0,74.0,,,3.0,7.0,3.0,7.0,16.0,1.0,1.0,22.0,,,,,53.0,28.0,27.0,55.0,1.0,1.0,,,,219.0,2.0,10.0,10.0,56.0,76.0,55.0,2.0,23.0,21.0,154.0,,,3.0,3.0,18.0,3.0,18.0,1.0,0.0,,,,2.0,,,,,,,,1.0,,4.0,1.0,,,,,6.0,3.0,,2.0,8.0,10.0,,2.0,,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Nashville SC,astn4ytzoaav30ifi17s4dn8,A. Carleton,Midfielder,62,2.0,1.0,1.0,2.0,6.0,,,8.0,,5.0,3.0,2.0,6.0,9.0,,,2.0,,,,,3.0,2.0,1.0,,10.0,,,3.0,22.0,,,6.0,2.0,1.0,2.0,4.0,,,2.0,,,,1.0,21.0,16.0,5.0,20.0,,,,,,37.0,,,1.0,4.0,22.0,21.0,,,1.0,29.0,1.0,1.0,,,2.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Nashville SC,5i9n8xgeyz1hk8bt09mh2e1p0,M. Corcoran,Midfielder,16,6.0,5.0,1.0,11.0,49.0,,1.0,65.0,1.0,53.0,32.0,21.0,29.0,84.0,8.0,,11.0,,8.0,5.0,3.0,47.0,27.0,20.0,,10.0,4.0,,55.0,264.0,,,35.0,8.0,4.0,28.0,81.0,5.0,3.0,6.0,1.0,1.0,,9.0,219.0,90.0,135.0,215.0,9.0,8.0,1.0,,2.0,413.0,3.0,13.0,3.0,70.0,269.0,224.0,17.0,3.0,45.0,345.0,1.0,1.0,1.0,7.0,28.0,18.0,38.0,1.0,0.0,,,,,,,,,,,,3.0,,1.0,,,,,2.0,1.0,,,,3.0,10.0,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Nashville SC,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,Defender,29,4.0,2.0,2.0,3.0,7.0,1.0,,4.0,,8.0,2.0,6.0,,7.0,,,3.0,,,,,4.0,,4.0,1.0,10.0,1.0,,13.0,25.0,,,2.0,,,3.0,,,,3.0,,,,,23.0,11.0,14.0,25.0,3.0,,,1.0,4.0,23.0,,1.0,1.0,5.0,27.0,25.0,3.0,,2.0,43.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Nashville SC,1kr4ax5uy3f9gbjzr34u0svf8,I. Jones,Midfielder,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
