liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Sacramento Republic FC,1ntf3x9ay255qut54al2mt0q,T. Amann,Forward,7,18.0,59.0,107.0,658.0,39.0,18.0,79.0,9.0,34.0,171.0,45.0,78.0,16.0,128.0,179.0,65.0,172.0,43.0,1703.0,85.0,311.0,12.0,110.0,26.0,117.0,299.0,34.0,13.0,16.0,273.0,10.0,124.0,119.0,47.0,177.0,104.0,289.0,183.0,3.0,60.0,,14.0,11.0,6.0,69.0,1.0,9.0,29.0,5.0,8.0,2.0,8.0,40.0,18.0,9.0,32.0,72.0,9.0,6.0,76.0,,8.0,53.0,,28.0,,,6.0,5.0,,9.0,7.0,,,1.0,3.0,,1.0,1.0,22.0,,13.0,2.0,25.0,4.0,5.0,,,1.0,,3.0,1.0,5.0,,11.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Sacramento Republic FC,9lqozbr0ghw2fhep938p8snah,R. Cicerone,Forward,11,12.0,110.0,114.0,882.0,36.0,19.0,112.0,8.0,23.0,409.0,18.0,157.0,4.0,117.0,138.0,71.0,185.0,29.0,1664.0,146.0,533.0,8.0,89.0,13.0,42.0,525.0,23.0,12.0,16.0,265.0,10.0,311.0,95.0,84.0,388.0,117.0,227.0,416.0,3.0,74.0,5.0,14.0,10.0,7.0,118.0,2.0,22.0,38.0,9.0,19.0,2.0,20.0,28.0,19.0,17.0,20.0,24.0,11.0,28.0,83.0,,5.0,37.0,,18.0,,1.0,23.0,6.0,,5.0,24.0,,,,4.0,1.0,1.0,2.0,8.0,6.0,27.0,,19.0,3.0,2.0,,,1.0,1.0,,5.0,2.0,5.0,,1.0,2.0,,,,,,4.0,1.0,,,,5.0,,,,,,,,,,,,,,,1.0
USA_USL_Championship,2024,Sacramento Republic FC,9e1tzwpkth6bsrlvuqha1o4k4,F. Contreras,Forward,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Sacramento Republic FC,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,Defender,4,13.0,689.0,51.0,1924.0,31.0,50.0,116.0,17.0,32.0,1206.0,75.0,525.0,3.0,259.0,86.0,79.0,130.0,24.0,2626.0,716.0,1515.0,94.0,154.0,13.0,110.0,1460.0,32.0,19.0,26.0,315.0,10.0,572.0,151.0,108.0,1166.0,176.0,240.0,1256.0,0.0,11.0,5.0,2.0,,52.0,158.0,,108.0,3.0,60.0,9.0,1.0,9.0,15.0,29.0,9.0,92.0,35.0,33.0,90.0,24.0,,,7.0,,6.0,19.0,1.0,6.0,3.0,,,15.0,,,,7.0,,12.0,,,38.0,6.0,20.0,1.0,,,,,1.0,,,,,5.0,,,1.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Sacramento Republic FC,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,Defender,24,13.0,756.0,48.0,1503.0,25.0,54.0,33.0,17.0,31.0,927.0,90.0,380.0,4.0,197.0,109.0,71.0,119.0,35.0,2402.0,410.0,1168.0,102.0,161.0,18.0,151.0,1120.0,31.0,22.0,29.0,226.0,10.0,215.0,112.0,114.0,913.0,114.0,270.0,971.0,0.0,5.0,,5.0,,40.0,345.0,,85.0,3.0,51.0,,,,15.0,27.0,3.0,83.0,61.0,37.0,58.0,22.0,,,10.0,,6.0,13.0,1.0,4.0,5.0,10.0,,2.0,10.0,1.0,,7.0,,11.0,,1.0,2.0,3.0,29.0,4.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Sacramento Republic FC,bek2v05xjmouou8avepb7pnh0,L. Gomez Garcia,Defender,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Sacramento Republic FC,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,Defender,2,30.0,323.0,82.0,1893.0,75.0,41.0,288.0,14.0,30.0,734.0,24.0,14.0,1.0,268.0,111.0,92.0,174.0,31.0,2497.0,338.0,1022.0,41.0,116.0,13.0,53.0,997.0,30.0,19.0,26.0,550.0,10.0,491.0,139.0,77.0,695.0,378.0,227.0,754.0,0.0,34.0,60.0,14.0,2.0,20.0,382.0,8.0,129.0,25.0,83.0,135.0,8.0,163.0,36.0,29.0,46.0,53.0,29.0,27.0,59.0,79.0,1.0,,30.0,1.0,18.0,15.0,,15.0,5.0,,,15.0,,,,7.0,,8.0,,12.0,261.0,44.0,4.0,12.0,,,,,3.0,,,1.0,,46.0,1.0,,2.0,,,,,,38.0,23.0,11.0,40.0,,3.0,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,Sacramento Republic FC,23vdzclmewq139wius9oy3m51,S. Herrera,Forward,9,1.0,24.0,45.0,237.0,3.0,4.0,39.0,3.0,17.0,92.0,18.0,47.0,12.0,38.0,74.0,24.0,69.0,26.0,526.0,22.0,137.0,9.0,42.0,6.0,47.0,130.0,17.0,6.0,7.0,75.0,10.0,75.0,36.0,11.0,99.0,31.0,116.0,99.0,2.0,22.0,,5.0,16.0,,29.0,1.0,2.0,1.0,,1.0,1.0,1.0,19.0,5.0,1.0,8.0,29.0,1.0,,21.0,1.0,3.0,9.0,1.0,5.0,,,2.0,5.0,,3.0,1.0,,,,1.0,,,1.0,11.0,1.0,4.0,,4.0,2.0,1.0,,,,,1.0,,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Sacramento Republic FC,cnh6nswy2vrnppeqcl9fro48a,R. Jauregui,Midfielder,15,2.0,48.0,33.0,287.0,4.0,8.0,40.0,3.0,24.0,138.0,6.0,52.0,21.0,31.0,38.0,21.0,54.0,9.0,469.0,48.0,172.0,3.0,27.0,6.0,11.0,169.0,24.0,2.0,3.0,74.0,10.0,93.0,22.0,23.0,138.0,35.0,65.0,141.0,0.0,21.0,,3.0,5.0,5.0,32.0,,9.0,11.0,5.0,6.0,,7.0,7.0,3.0,4.0,3.0,5.0,5.0,3.0,32.0,,,9.0,,5.0,1.0,,11.0,1.0,,,7.0,,,,1.0,,,,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Sacramento Republic FC,5g8dr2qbefady0fa5wuwxvt3o,D. Kimbrough,Forward,14,,2.0,1.0,10.0,1.0,1.0,,1.0,3.0,3.0,,1.0,3.0,2.0,1.0,1.0,2.0,,5.0,2.0,5.0,,1.0,,,5.0,3.0,,,3.0,10.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
