liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Orange County SC,6lehq7bt5okf4y9lbxan577x1,C. Adams,Midfielder,10,,480.0,,183.0,31.0,92.0,2.0,11.0,2.0,8.0,51.0,70.0,10.0,17.0,1.0,188.0,4.0,9.0,141.0,8.0,4.0,28.0,46.0,5.0,23.0,27.0,5.0,4.0,7.0,267.0,10.0,2.0,,52.0,41.0,7.0,10.0,34.0,19.0,15.0,2.0,61.0,,11.0,2.0,10.0,19.0,70.0,155.0,160.0,9.0,6.0,27.0,4.0,33.0,5.0,1.0,2.0,,1.0,2.0,3.0,1.0,3.0,,5.0,,3.0,,,,2.0,2.0,2.0,1.0,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,0.0,
USA_USL_Championship,2019,Orange County SC,1afsq18lr7xfdzwhtkmibqsb9,K. Alston,Defender,2,15.0,1781.0,165.0,815.0,162.0,288.0,3.0,70.0,1.0,17.0,251.0,381.0,21.0,95.0,2.0,826.0,26.0,5.0,627.0,23.0,2.0,165.0,64.0,12.0,129.0,87.0,21.0,19.0,51.0,1243.0,21.0,10.0,5.0,96.0,310.0,8.0,10.0,72.0,34.0,27.0,7.0,133.0,43.0,29.0,15.0,21.0,44.0,290.0,651.0,661.0,37.0,18.0,61.0,23.0,52.0,,,6.0,1.0,3.0,8.0,29.0,8.0,6.0,,4.0,,,49.0,,,1.0,,8.0,20.0,,,,,3.0,,6.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,10.0,1.0,0.0,0.0,
USA_USL_Championship,2019,Orange County SC,5iptqxq1svwjczkbpeba32xre,E. Alvarado,Midfielder,27,7.0,524.0,2.0,185.0,54.0,91.0,2.0,12.0,4.0,5.0,49.0,79.0,9.0,8.0,1.0,188.0,10.0,2.0,157.0,7.0,5.0,20.0,49.0,4.0,21.0,29.0,7.0,7.0,6.0,269.0,9.0,4.0,1.0,45.0,39.0,6.0,10.0,20.0,11.0,5.0,2.0,54.0,3.0,8.0,7.0,9.0,29.0,46.0,165.0,168.0,9.0,5.0,34.0,7.0,16.0,2.0,1.0,,1.0,3.0,2.0,6.0,6.0,1.0,,6.0,,2.0,,1.0,,1.0,,2.0,4.0,,,,,4.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,1.0,0.0,
USA_USL_Championship,2019,Orange County SC,vwhniiv2ql07idgifpmf110q,F. Amaya,Midfielder,0,,83.0,1.0,35.0,10.0,23.0,,1.0,,1.0,9.0,13.0,2.0,,,37.0,,,31.0,,,1.0,10.0,4.0,1.0,9.0,1.0,1.0,,53.0,2.0,,,11.0,6.0,4.0,10.0,3.0,5.0,1.0,2.0,12.0,,,,2.0,8.0,11.0,34.0,36.0,1.0,1.0,9.0,,3.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,0.0,
USA_USL_Championship,2019,Orange County SC,635d2gemh5u6vxqb70lsgy8rt,J. Amico,Defender,3,15.0,1932.0,164.0,917.0,167.0,327.0,3.0,76.0,4.0,17.0,250.0,426.0,69.0,102.0,2.0,927.0,28.0,19.0,707.0,27.0,6.0,178.0,147.0,8.0,131.0,123.0,21.0,30.0,62.0,1413.0,28.0,15.0,6.0,150.0,355.0,16.0,10.0,116.0,42.0,9.0,4.0,186.0,49.0,30.0,15.0,28.0,53.0,258.0,740.0,749.0,36.0,48.0,70.0,48.0,97.0,7.0,,8.0,1.0,4.0,4.0,45.0,14.0,3.0,,2.0,,,25.0,,,2.0,,4.0,19.0,1.0,,1.0,1.0,21.0,1.0,6.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,0.0,0.0,
USA_USL_Championship,2019,Orange County SC,1d79dgg6s9l4rus7ge4yxkiqd,H. Arellano,Defender,5,,503.0,30.0,235.0,33.0,75.0,4.0,21.0,2.0,14.0,66.0,118.0,14.0,31.0,1.0,245.0,10.0,3.0,178.0,9.0,2.0,52.0,80.0,1.0,37.0,24.0,5.0,6.0,15.0,345.0,7.0,4.0,1.0,38.0,94.0,7.0,10.0,40.0,15.0,6.0,,69.0,14.0,11.0,,7.0,15.0,38.0,184.0,193.0,31.0,12.0,29.0,1.0,23.0,2.0,,1.0,,1.0,,8.0,2.0,2.0,,1.0,,1.0,6.0,,,,,,17.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
USA_USL_Championship,2019,Orange County SC,dcypf9mqtlcn5wetj1z7g3mui,A. Cervantes,Goalkeeper,25,,990.0,,121.0,,23.0,1.0,70.0,,2.0,70.0,145.0,,,1.0,238.0,,,126.0,12.0,,70.0,52.0,,42.0,75.0,11.0,,28.0,328.0,11.0,,,4.0,115.0,,10.0,5.0,42.0,3.0,,8.0,8.0,14.0,,11.0,1.0,71.0,90.0,168.0,4.0,,3.0,1.0,3.0,,,8.0,,,,31.0,,2.0,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,21.0,107.0,,5.0,2.0,1.0,9.0,10.0,12.0,1.0,1.0,26.0,,,,,,,,,,,,0.0,80.0
USA_USL_Championship,2019,Orange County SC,3xu3yyn3q5hvbniliz7p3q4mh,K. Coleman,Forward,16,6.0,267.0,2.0,96.0,34.0,51.0,,2.0,2.0,2.0,53.0,23.0,6.0,22.0,,96.0,6.0,4.0,67.0,5.0,4.0,24.0,27.0,4.0,27.0,13.0,1.0,9.0,3.0,159.0,13.0,2.0,,33.0,18.0,23.0,10.0,14.0,5.0,2.0,6.0,37.0,2.0,5.0,6.0,13.0,21.0,17.0,72.0,72.0,4.0,2.0,23.0,2.0,12.0,12.0,,1.0,1.0,5.0,2.0,2.0,3.0,,,1.0,,2.0,,,,2.0,,2.0,2.0,,,2.0,2.0,4.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,1.0,1.0,
USA_USL_Championship,2019,Orange County SC,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,Midfielder,12,3.0,1460.0,12.0,683.0,104.0,279.0,4.0,42.0,9.0,21.0,146.0,313.0,25.0,64.0,1.0,696.0,30.0,9.0,532.0,26.0,11.0,106.0,193.0,7.0,80.0,87.0,15.0,19.0,29.0,880.0,28.0,14.0,3.0,103.0,196.0,9.0,10.0,58.0,58.0,12.0,6.0,138.0,5.0,30.0,3.0,28.0,59.0,203.0,577.0,590.0,35.0,20.0,80.0,23.0,44.0,13.0,6.0,4.0,1.0,,2.0,23.0,13.0,4.0,,5.0,,1.0,1.0,,,2.0,,2.0,14.0,,,,,5.0,3.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,0.0,0.0,
USA_USL_Championship,2019,Orange County SC,1aeo6as41shwgevwpa4dqr209,Chininha,Forward,13,4.0,679.0,2.0,114.0,41.0,62.0,5.0,4.0,7.0,37.0,104.0,19.0,24.0,39.0,,122.0,22.0,8.0,78.0,11.0,18.0,43.0,16.0,7.0,40.0,26.0,8.0,24.0,7.0,317.0,20.0,12.0,1.0,115.0,40.0,28.0,10.0,71.0,1.0,21.0,16.0,170.0,4.0,13.0,4.0,20.0,62.0,25.0,71.0,79.0,55.0,15.0,99.0,8.0,53.0,12.0,2.0,,4.0,5.0,2.0,4.0,17.0,2.0,,7.0,,3.0,,,1.0,11.0,,2.0,18.0,,,1.0,1.0,9.0,,,,2.0,3.0,,4.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,25.0,2.0,2.0,0.0,
